model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_base_seed,calibration_path_used_in_kernel,heldout_path_used_in_prediction,heldout_events_used_in_calibration,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
radial_recoil_markov_surrogate,2.0,8.0,0.58,400.0,20.0,20.0,58986.0,2.4003789051730964,2.446386944815099,0.018806525982944966,0.177973782976387,0.06244093818479679,0.1155328447915902,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2418596887245696,0.2134958630148948,0.0283638257096748,0.008616389317177522,-0.0008022615567074514,0.009418650873884974,0.0005855302631921039,0.0005040949482152632,8.143531497684065e-05
radial_recoil_markov_surrogate,2.0,8.0,0.58,600.0,20.0,30.0,26216.0,3.5846331903728212,3.687875142081927,0.027994969387933888,0.15391945771445004,0.05260664913915636,0.10131280857529368,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277451701108534,0.09566220281545856,0.03208296729539484,0.0013974445149552693,-0.0033646927489369453,0.004762137263892215,-0.00020495062142236872,0.004720807730679563,0.004925758352101932
radial_recoil_markov_surrogate,2.0,9.0,0.58,20.0,20.0,1.0,121249.0,0.16032810916460746,0.16893775764805471,0.05096343531079417,0.5357352588411801,0.5268513866039641,0.008883872237215984,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9012320825242134,0.8963572500530242,0.004874832471189139,0.6794796894071127,0.6669561225844329,0.012523566822679744,0.3402644335268345,0.3258010831779263,0.014463350348908222
radial_recoil_markov_surrogate,2.0,9.0,0.58,100.0,20.0,5.0,108141.0,0.6160331226027599,0.6429152367660607,0.0418128434761027,0.3312791342482835,0.2515771495978034,0.07970198465048006,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6788084465543023,0.6661168891936906,0.012691557360611672,0.2562417008474589,0.24525439631843157,0.010987304529027325,0.03339905134064031,0.03400429515488748,0.000605243814247175
radial_recoil_markov_surrogate,2.0,9.0,0.58,200.0,20.0,10.0,91756.0,1.1859603070850806,1.239448946514999,0.043155177613659834,0.23456394369724443,0.13004647316350693,0.1045174705337375,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48150171039737366,0.45825187248330496,0.023249837914068705,0.08135343052940801,0.06963898340301387,0.011714447126394134,0.0012942945803526625,0.0013632909193586297,6.899633900596717e-05
radial_recoil_markov_surrogate,2.0,9.0,0.58,400.0,20.0,20.0,58986.0,2.3092530906517377,2.446386944815099,0.05605566791222638,0.17482085744563247,0.06244093818479679,0.11237991926083568,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503653605766916,0.2134958630148948,0.03686949756179683,0.009600652212539933,-0.0008022615567074514,0.010402913769247384,0.0008299981579348341,0.0005040949482152632,0.0003259032097195709
radial_recoil_markov_surrogate,2.0,9.0,0.58,600.0,20.0,30.0,26216.0,3.4581425550590437,3.687875142081927,0.06229402519663174,0.14791230795766364,0.05260664913915636,0.09530565881850728,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12787520456400597,0.09566220281545856,0.03221300174854741,-0.0002559700514896753,-0.0033646927489369453,0.00310872269744727,0.0017791833414279542,0.004720807730679563,0.002941624389251609
radial_recoil_markov_surrogate,2.0,10.0,0.58,20.0,20.0,1.0,121249.0,0.16158480837230016,0.16893775764805471,0.043524605618791457,0.5548700729556808,0.5268513866039641,0.02801868635171667,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006405890489716,0.8963572500530242,0.00428333899594735,0.678842769558839,0.6669561225844329,0.011886646974406112,0.341797829207541,0.3258010831779263,0.015996746029614706
radial_recoil_markov_surrogate,2.0,10.0,0.58,100.0,20.0,5.0,108141.0,0.6259509939086655,0.6429152367660607,0.026386437725021583,0.2991534050428777,0.2515771495978034,0.04757625544507427,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6740578150793504,0.6661168891936906,0.007940925885659755,0.2531094373580685,0.24525439631843157,0.00785504103963694,0.032630988150484916,0.03400429515488748,0.0013733070044025658
radial_recoil_markov_surrogate,2.0,10.0,0.58,200.0,20.0,10.0,91756.0,1.2167440864102241,1.239448946514999,0.01831851176171062,0.2188039535249704,0.13004647316350693,0.08875748036146347,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712225275714325,0.45825187248330496,0.012970655088127558,0.08064076417078887,0.06963898340301387,0.011001780767774999,0.0023224391011364615,0.0013632909193586297,0.0009591481817778319
radial_recoil_markov_surrogate,2.0,10.0,0.58,400.0,20.0,20.0,58986.0,2.4123978856717314,2.446386944815099,0.013893574446758872,0.16823054284277394,0.06244093818479679,0.10578960465797715,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2357360267574632,0.2134958630148948,0.022240163742568403,0.010125131855508326,-0.0008022615567074514,0.010927393412215778,0.0015000503570435219,0.0005040949482152632,0.0009959554088282588
radial_recoil_markov_surrogate,2.0,10.0,0.58,600.0,20.0,30.0,26216.0,3.6238027252405507,3.687875142081927,0.017373803171982005,0.15683920334492885,0.05260664913915636,0.10423255420577249,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11885134008751204,0.09566220281545856,0.023189137272053476,-0.0015046458437793589,-0.0033646927489369453,0.0018600469051575864,-0.0009291996972709626,0.004720807730679563,0.005650007427950526
radial_recoil_markov_surrogate,2.0,11.0,0.58,20.0,20.0,1.0,121249.0,0.1614716250016392,0.16893775764805471,0.04419457645442171,0.5378955787792326,0.5268513866039641,0.011044192175268419,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006637572810947,0.8963572500530242,0.004306507228070466,0.6784225772987432,0.6669561225844329,0.011466454714310292,0.3404614199867853,0.3258010831779263,0.014660336808859031
radial_recoil_markov_surrogate,2.0,11.0,0.58,100.0,20.0,5.0,108141.0,0.6248030945269912,0.6429152367660607,0.028171897636421916,0.3391265605534375,0.2515771495978034,0.08754941095563407,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751199518727509,0.6661168891936906,0.009003062679060259,0.2523192110544936,0.24525439631843157,0.007064814736062047,0.03220751932458338,0.03400429515488748,0.0017967758303041037
radial_recoil_markov_surrogate,2.0,11.0,0.58,200.0,20.0,10.0,91756.0,1.2179302408512742,1.239448946514999,0.017361510310069272,0.2616274247642494,0.13004647316350693,0.13158095160074246,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47174788179923466,0.45825187248330496,0.013496009315929702,0.07884128029990319,0.06963898340301387,0.009202296896889312,0.0028221442712746143,0.0013632909193586297,0.0014588533519159846
radial_recoil_markov_surrogate,2.0,11.0,0.58,400.0,20.0,20.0,58986.0,2.416279223422129,2.446386944815099,0.012307015231903806,0.18542140733723445,0.06244093818479679,0.12298046915243765,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23874172401611063,0.2134958630148948,0.02524586100121584,0.005030249353007482,-0.0008022615567074514,0.0058325109097149335,-0.0008394884394960074,0.0005040949482152632,0.0013435833877112706
radial_recoil_markov_surrogate,2.0,11.0,0.58,600.0,20.0,30.0,26216.0,3.622600432765508,3.687875142081927,0.017699815422593024,0.16839578260737986,0.05260664913915636,0.1157891334682235,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259769354184328,0.09566220281545856,0.030314732602974237,0.0006813662417313875,-0.0033646927489369453,0.004046058990668333,0.001144471567447075,0.004720807730679563,0.0035763361632324886
radial_recoil_markov_surrogate,2.0,12.0,0.58,20.0,20.0,1.0,121249.0,0.16259647703953592,0.16893775764805471,0.037536194967909275,0.5438590308691091,0.5268513866039641,0.017007644265145005,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900002553863785,0.8963572500530242,0.0036453038107607805,0.676880577820953,0.6669561225844329,0.00992445523652008,0.3396756618154863,0.3258010831779263,0.013874578637560031
radial_recoil_markov_surrogate,2.0,12.0,0.58,100.0,20.0,5.0,108141.0,0.6297149470650097,0.6429152367660607,0.020531928543877642,0.3568362055667158,0.2515771495978034,0.10525905596891239,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6742973821821766,0.6661168891936906,0.008180492988485999,0.25197452595847336,0.24525439631843157,0.006720129640041789,0.03144962889485064,0.03400429515488748,0.0025546662600368433
radial_recoil_markov_surrogate,2.0,12.0,0.58,200.0,20.0,10.0,91756.0,1.2298414601984529,1.239448946514999,0.007751417550161954,0.26523239244699215,0.13004647316350693,0.13518591928348522,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47204402864776723,0.45825187248330496,0.013792156164462277,0.07970793292765933,0.06963898340301387,0.01006894952464546,0.003311523760770268,0.0013632909193586297,0.0019482328414116385
radial_recoil_markov_surrogate,2.0,12.0,0.58,400.0,20.0,20.0,58986.0,2.4415481425793293,2.446386944815099,0.0019779382186555505,0.20270079395668494,0.06244093818479679,0.14025985577188815,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396701782088168,0.2134958630148948,0.02617431519392202,0.006577662530935995,-0.0008022615567074514,0.007379924087643446,0.0014850297687577208,0.0005040949482152632,0.0009809348205424575
radial_recoil_markov_surrogate,2.0,12.0,0.58,600.0,20.0,30.0,26216.0,3.6406640006069666,3.687875142081927,0.012801719053945004,0.21127890514759784,0.05260664913915636,0.15867225600844148,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12792754250738156,0.09566220281545856,0.032265339691922995,0.005098776981469418,-0.0033646927489369453,0.008463469730406363,0.0011225469992230726,0.004720807730679563,0.0035982607314564907
radial_recoil_markov_surrogate,2.0,13.0,0.58,20.0,20.0,1.0,121249.0,0.16111663961010317,0.16893775764805471,0.046295855626574345,0.5604717559761718,0.5268513866039641,0.03362036937220769,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008990106274056,0.8963572500530242,0.004541760574381382,0.6793645650330374,0.6669561225844329,0.012408442448604506,0.34233553485832846,0.3258010831779263,0.016534451680402185
radial_recoil_markov_surrogate,2.0,13.0,0.58,100.0,20.0,5.0,108141.0,0.6278283956906379,0.6429152367660607,0.02346629884105933,0.35134632251406184,0.2515771495978034,0.09976917291625842,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750901250955795,0.6661168891936906,0.00897323590188892,0.25464240444436476,0.24525439631843157,0.009388008125933184,0.03224681743633891,0.03400429515488748,0.0017574777185485682
radial_recoil_markov_surrogate,2.0,13.0,0.58,200.0,20.0,10.0,91756.0,1.2187711047375047,1.239448946514999,0.016683092785414688,0.2642380948299936,0.13004647316350693,0.13419162166648668,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47550578682580086,0.45825187248330496,0.017253914342495902,0.08311250523781458,0.06963898340301387,0.013473521834800703,0.004808087570147065,0.0013632909193586297,0.0034447966507884353
radial_recoil_markov_surrogate,2.0,13.0,0.58,400.0,20.0,20.0,58986.0,2.3870344615761225,2.446386944815099,0.024261281873159457,0.1986023342779033,0.06244093818479679,0.1361613960931065,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24785102779685206,0.2134958630148948,0.03435516478195727,0.013736203521997763,-0.0008022615567074514,0.014538465078705215,0.0025796502036242713,0.0005040949482152632,0.002075555255409008
radial_recoil_markov_surrogate,2.0,13.0,0.58,600.0,20.0,30.0,26216.0,3.531176708850728,3.687875142081927,0.042490167696604186,0.17613261906199518,0.05260664913915636,0.12352596992283882,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13368879967688305,0.09566220281545856,0.03802659686142448,0.005711908175035207,-0.0033646927489369453,0.009076600923972153,-0.002581954618581134,0.004720807730679563,0.007302762349260698
radial_recoil_markov_surrogate,2.0,14.0,0.58,20.0,20.0,1.0,121249.0,0.16111155874502237,0.16893775764805471,0.04632593099368909,0.5526396968901528,0.5268513866039641,0.025788310286188665,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900941164432222,0.8963572500530242,0.0045839143791978065,0.6796653618694436,0.6669561225844329,0.012709239285010665,0.342834581363885,0.3258010831779263,0.01703349818595873
radial_recoil_markov_surrogate,2.0,14.0,0.58,100.0,20.0,5.0,108141.0,0.6268757934136381,0.6429152367660607,0.024947990707302026,0.38742653610950306,0.2515771495978034,0.13584938651169964,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769081513772709,0.6661168891936906,0.010791262183580286,0.25742858895719894,0.24525439631843157,0.012174192638767373,0.03511620810611779,0.03400429515488748,0.0011119129512303094
radial_recoil_markov_surrogate,2.0,14.0,0.58,200.0,20.0,10.0,91756.0,1.2168567820748883,1.239448946514999,0.018227587754730656,0.30002806872209664,0.13004647316350693,0.16998159555858972,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4764720541567498,0.45825187248330496,0.018220181673444857,0.08377856992963217,0.06963898340301387,0.0141395865266183,0.0026237795420694667,0.0013632909193586297,0.001260488622710837
radial_recoil_markov_surrogate,2.0,14.0,0.58,400.0,20.0,20.0,58986.0,2.354571297370427,2.446386944815099,0.037531122228749325,0.22073509753093368,0.06244093818479679,0.1582941593461369,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507949959528015,0.2134958630148948,0.03729913293790674,0.012910653070571348,-0.0008022615567074514,0.0137129146272788,-0.002029484132285924,0.0005040949482152632,0.0025335790805011875
radial_recoil_markov_surrogate,2.0,14.0,0.58,600.0,20.0,30.0,26216.0,3.5162787164646963,3.687875142081927,0.04652989025012355,0.20165380743425088,0.05260664913915636,0.14904715829509452,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13491550031703334,0.09566220281545856,0.039253297501574774,0.0014196388531482085,-0.0033646927489369453,0.004784331602085154,0.0001780938797584165,0.004720807730679563,0.004542713850921147
radial_recoil_markov_surrogate,2.0,15.0,0.58,20.0,20.0,1.0,121249.0,0.16124416510257367,0.16893775764805471,0.045540988897869616,0.5483117126101635,0.5268513866039641,0.021460326006199404,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.900794302835096,0.8963572500530242,0.004437052782071738,0.6791411444902219,0.6669561225844329,0.012185021905788962,0.34252530812138254,0.3258010831779263,0.016724224943456267
radial_recoil_markov_surrogate,2.0,15.0,0.58,100.0,20.0,5.0,108141.0,0.6244580674865794,0.6429152367660607,0.02870855786887705,0.34566185915502445,0.2515771495978034,0.09408470955722104,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759820426529508,0.6661168891936906,0.0098651534592602,0.2548187149204236,0.24525439631843157,0.009564318601992,0.033191418044431265,0.03400429515488748,0.0008128771104562171
radial_recoil_markov_surrogate,2.0,15.0,0.58,200.0,20.0,10.0,91756.0,1.206690575922695,1.239448946514999,0.026429786143601808,0.24895420796692513,0.13004647316350693,0.11890773480341821,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4777122197536205,0.45825187248330496,0.019460347270315537,0.08560379016917244,0.06963898340301387,0.015964806766158565,0.004906539214954662,0.0013632909193586297,0.0035432482955960326
radial_recoil_markov_surrogate,2.0,15.0,0.58,400.0,20.0,20.0,58986.0,2.3624147320176854,2.446386944815099,0.0343249921993678,0.16934367065796385,0.06244093818479679,0.10690273247316706,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479066177111603,0.2134958630148948,0.034410754696265505,0.013695208358195776,-0.0008022615567074514,0.014497469914903227,0.0008770562205872627,0.0005040949482152632,0.0003729612723719995
radial_recoil_markov_surrogate,2.0,15.0,0.58,600.0,20.0,30.0,26216.0,3.4961397649863426,3.687875142081927,0.051990745268925664,0.15882775832007767,0.05260664913915636,0.10622110918092131,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398574737231129,0.09566220281545856,0.04419527090765435,0.009092972387681298,-0.0033646927489369453,0.012457665136618244,-0.0011431091788791801,0.004720807730679563,0.005863916909558744
radial_recoil_markov_surrogate,3.0,0.0,0.58,20.0,20.0,1.0,121249.0,0.1632858097271141,0.17092970264885723,0.04471951219295145,0.5389001050477062,0.5122257578577492,0.026674347189957093,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8996026136133407,0.8951448081875134,0.004457805425827299,0.675674197484091,0.6632518336417978,0.012422363842293116,0.3370668116857704,0.3201497833263796,0.016917028359390796
radial_recoil_markov_surrogate,3.0,0.0,0.58,100.0,20.0,5.0,108141.0,0.6427347227203991,0.6490628751575198,0.009749675538883507,0.3087116788743731,0.23437116016865156,0.07434051870572156,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6675844300133986,0.6619462153179251,0.005638214695473542,0.24352234433836767,0.23653364403034716,0.006988700308020512,0.03177587281617484,0.030106976491711682,0.0016688963244631573
radial_recoil_markov_surrogate,3.0,0.0,0.58,200.0,20.0,10.0,91756.0,1.2548967570388987,1.2379225427306952,0.013711854920066768,0.22946369208292405,0.13217344675646325,0.0972902453264608,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46269865580996794,0.4559535285015441,0.0067451273084238594,0.0749688203768157,0.06618843322415519,0.00878038715266051,-0.0018335232540179272,0.0027120523878897368,0.004545575641907664
radial_recoil_markov_surrogate,3.0,0.0,0.58,400.0,20.0,20.0,58986.0,2.4731789542814684,2.3995390168923434,0.03068920191366442,0.1758064534524444,0.08466089025698564,0.09114556319545875,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22962930501210554,0.2209161290659797,0.008713175946125834,0.009187640131636657,0.006469244519058826,0.0027183956125778307,0.0007696785911103608,0.0010259201452419485,0.00025624155413158766
radial_recoil_markov_surrogate,3.0,0.0,0.58,600.0,20.0,30.0,26216.0,3.71585135702287,3.4956415235298746,0.06299554230910642,0.1774791901039221,0.04958589058535989,0.1278932995185622,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1164387908346402,0.10778931415413767,0.008649476680502532,0.0031289549118314343,0.0028419058664708344,0.0002870490453606,-0.0007317324841949913,0.0006545515779087175,0.0013862840621037087
radial_recoil_markov_surrogate,3.0,1.0,0.58,20.0,20.0,1.0,121249.0,0.16343597582430575,0.17092970264885723,0.04384098672391612,0.5488691392942215,0.5122257578577492,0.03664338143647239,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8995996551440091,0.8951448081875134,0.004454846956495673,0.6761064353516403,0.6632518336417978,0.012854601709842428,0.3381956019761347,0.3201497833263796,0.018045818649755074
radial_recoil_markov_surrogate,3.0,1.0,0.58,100.0,20.0,5.0,108141.0,0.6408757600404553,0.6490628751575198,0.012613747343163895,0.2927841073772348,0.23437116016865156,0.058412947208583255,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6677153252955991,0.6619462153179251,0.005769109977673992,0.24292026010424367,0.23653364403034716,0.006386616073896512,0.027024493503765706,0.030106976491711682,0.003082482987945976
radial_recoil_markov_surrogate,3.0,1.0,0.58,200.0,20.0,10.0,91756.0,1.249843542992314,1.2379225427306952,0.009629843427297669,0.20185405298194392,0.13217344675646325,0.06968060622548067,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46083975737356037,0.4559535285015441,0.004886228872016285,0.0712426594090052,0.06618843322415519,0.005054226184850019,-0.0001595389449432525,0.0027120523878897368,0.002871591332832989
radial_recoil_markov_surrogate,3.0,1.0,0.58,400.0,20.0,20.0,58986.0,2.470253506756224,2.3995390168923434,0.02947003127103276,0.148765575640885,0.08466089025698564,0.06410468538389935,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22514996116721003,0.2209161290659797,0.004233832101230323,0.008336315178859322,0.006469244519058826,0.0018670706598004957,-0.0009266321060387493,0.0010259201452419485,0.0019525522512806978
radial_recoil_markov_surrogate,3.0,1.0,0.58,600.0,20.0,30.0,26216.0,3.7159666609633146,3.4956415235298746,0.06302852736769116,0.1321340382625642,0.04958589058535989,0.08254814767720431,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11354677034825857,0.10778931415413767,0.005757456194120894,0.0018905323726770707,0.0028419058664708344,0.0009513734937937636,0.0020663363390094397,0.0006545515779087175,0.001411784761100722
radial_recoil_markov_surrogate,3.0,2.0,0.58,20.0,20.0,1.0,121249.0,0.16336181578182163,0.17092970264885723,0.04427484954199212,0.5543732160168353,0.5122257578577492,0.04214745815908616,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899608548847004,0.8951448081875134,0.004463740659490623,0.6761097802002879,0.6632518336417978,0.012857946558490041,0.3384848209309732,0.3201497833263796,0.018335037604593596
radial_recoil_markov_surrogate,3.0,2.0,0.58,100.0,20.0,5.0,108141.0,0.6421602857360827,0.6490628751575198,0.010634700713335166,0.2979410645658014,0.23437116016865156,0.06356990439714982,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6671271362346346,0.6619462153179251,0.005180920916709519,0.24224083131717739,0.23653364403034716,0.005707187286830229,0.02921994987073276,0.030106976491711682,0.0008870266209789236
radial_recoil_markov_surrogate,3.0,2.0,0.58,200.0,20.0,10.0,91756.0,1.2428646189786772,1.2379225427306952,0.003992233825131253,0.20524624866846164,0.13217344675646325,0.07307280191199839,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4634222639540428,0.4559535285015441,0.007468735452498709,0.0739465847334537,0.06618843322415519,0.007758151509298511,-0.00139750186104784,0.0027120523878897368,0.004109554248937577
radial_recoil_markov_surrogate,3.0,2.0,0.58,400.0,20.0,20.0,58986.0,2.4604266861840918,2.3995390168923434,0.025374736090186367,0.14779144433607727,0.08466089025698564,0.06313055407909163,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22774151624430727,0.2209161290659797,0.006825387178327563,0.004236852921467076,0.006469244519058826,0.0022323915975917498,0.001749085567500948,0.0010259201452419485,0.0007231654222589995
radial_recoil_markov_surrogate,3.0,2.0,0.58,600.0,20.0,30.0,26216.0,3.698778655304945,3.4956415235298746,0.05811154559405285,0.13223823558521364,0.04958589058535989,0.08265234499985374,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189988500920918,0.10778931415413767,0.011209535937954124,0.0033023108548460942,0.0028419058664708344,0.00046040498837525987,0.0031692413019697324,0.0006545515779087175,0.0025146897240610148
radial_recoil_markov_surrogate,3.0,3.0,0.58,20.0,20.0,1.0,121249.0,0.1635996341699804,0.17092970264885723,0.0428835267673463,0.5374137965173773,0.5122257578577492,0.025188038659628154,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8994093748856266,0.8951448081875134,0.004264566698113148,0.6751616635527631,0.6632518336417978,0.01190982991096523,0.33723197605346583,0.3201497833263796,0.01708219272708622
radial_recoil_markov_surrogate,3.0,3.0,0.58,100.0,20.0,5.0,108141.0,0.6484035039367008,0.6490628751575198,0.0010158818907320954,0.2950373921833769,0.23437116016865156,0.06066623201472532,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6652415396629398,0.6619462153179251,0.003295324345014672,0.24290788911702074,0.23653364403034716,0.006374245086673586,0.031601728207961866,0.030106976491711682,0.0014947517162501832
radial_recoil_markov_surrogate,3.0,3.0,0.58,200.0,20.0,10.0,91756.0,1.2694738450967065,1.2379225427306952,0.025487299307445532,0.22823527211850836,0.13217344675646325,0.0960618253620451,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45884375272649786,0.4559535285015441,0.0028902242249537746,0.07110760662598226,0.06618843322415519,0.0049191734018270705,0.004222700086129756,0.0027120523878897368,0.0015106476982400196
radial_recoil_markov_surrogate,3.0,3.0,0.58,400.0,20.0,20.0,58986.0,2.540025246140626,2.3995390168923434,0.0585471743777799,0.1899315863749962,0.08466089025698564,0.10527069611801054,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22746480356103213,0.2209161290659797,0.00654867449505242,0.010946194076226897,0.006469244519058826,0.004476949557168071,0.0025937650332100086,0.0010259201452419485,0.00156784488796806
radial_recoil_markov_surrogate,3.0,3.0,0.58,600.0,20.0,30.0,26216.0,3.8336988345842147,3.4956415235298746,0.09670823188785449,0.18147423481475133,0.04958589058535989,0.13188834422939144,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753815862509896,0.10778931415413767,0.00974884447096129,0.007587428535918828,0.0028419058664708344,0.004745522669447994,-0.0021227802994596393,0.0006545515779087175,0.002777331877368357
radial_recoil_markov_surrogate,3.0,4.0,0.58,20.0,20.0,1.0,121249.0,0.1630880412210979,0.17092970264885723,0.04587652880826998,0.5460384895658805,0.5122257578577492,0.03381273170813137,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997546708136879,0.8951448081875134,0.004609862626174466,0.6762071265448415,0.6632518336417978,0.012955292903043647,0.338420988388266,0.3201497833263796,0.018271205061886397
radial_recoil_markov_surrogate,3.0,4.0,0.58,100.0,20.0,5.0,108141.0,0.6392021319921785,0.6490628751575198,0.015192277270438925,0.2869424228711961,0.23437116016865156,0.05257126270254453,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683839032003516,0.6619462153179251,0.0064376878824264905,0.24401740753164405,0.23653364403034716,0.007483763501296897,0.02964890056554963,0.030106976491711682,0.00045807592616205206
radial_recoil_markov_surrogate,3.0,4.0,0.58,200.0,20.0,10.0,91756.0,1.2419251198687866,1.2379225427306952,0.0032333017615644444,0.21161628786465259,0.13217344675646325,0.07944284110818933,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4645132545311229,0.4559535285015441,0.008559726029578829,0.07698580188174209,0.06618843322415519,0.010797368657586903,0.002659793860389823,0.0027120523878897368,5.225852749991388e-05
radial_recoil_markov_surrogate,3.0,4.0,0.58,400.0,20.0,20.0,58986.0,2.4387424159193163,2.3995390168923434,0.016337887715510258,0.1889026660643527,0.08466089025698564,0.10424177580736704,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23330027651575186,0.2209161290659797,0.012384147449772148,0.01331982979129884,0.006469244519058826,0.006850585272240015,0.0010777166212091746,0.0010259201452419485,5.179647596722614e-05
radial_recoil_markov_surrogate,3.0,4.0,0.58,600.0,20.0,30.0,26216.0,3.604885653884854,3.4956415235298746,0.03125152554105881,0.1735174777558115,0.04958589058535989,0.12393158717045161,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12267461004535389,0.10778931415413767,0.014885295891216219,0.0018299821805056109,0.0028419058664708344,0.0010119236859652235,-0.005084323207008064,0.0006545515779087175,0.0057388747849167815
