record_type,persistence_exchange_ratio,persistence_mean,exchange_mean,diffusion_coefficient,tau_alpha,stokes_einstein_product,late_time,late_ngp,time,ngp,alpha_decay
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.03240427243635424,0.06023443885835632,0.9990591184098254
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.03367772798784608,0.05841008762614695,0.9990217938706832
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.03500122907098224,0.056657784451027156,0.9989829747145802
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.03637674242518654,0.054974942411918006,0.9989425999957259
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.037806312080778365,0.05335907923216465,0.9989006061985309
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.0392920623964277,0.051807813708342476,0.9988569271229021
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.0408362012159791,0.05031886230783005,0.9988114937639618
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.042441023149335746,0.04889003591433505,0.9987642341858981
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.044108912982278904,0.047519236734306594,0.9987150733896205
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.045842349220289784,0.04620445534545876,0.9986639331738921
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.04764390777164028,0.044943767897669115,0.9986107319895743
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.049516265775225374,0.04373533345322412,0.9985553847866101
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.05146220557882556,0.04257739146872587,0.9984978028533443
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.053484618873710914,0.041468259418381614,0.998437893647753
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.05558651099173109,0.040406330549565314,0.9983755606201355
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.057771005371276725,0.03939007177898881,0.9983107030267865
curve,12.0,12.0,1.0,0.35,14.22077659852199,4.977271809482696,nan,nan,0.06004134819874847,0.03841802171957141,0.9982432157341445
