temperature,model,segment_length,tau_L,replicate,realization,realization_seed,assignment_sha256,paired_segment_order_match,source_token_count,target_token_count,source_token_reuse_minimum,source_token_reuse_maximum,ordered_token_multiset_preserved,global_block_provenance_multiset_preserved,global_block_vector_multiset_preserved,segment_length_histogram_preserved,internal_adjacent_pair_multiset_preserved,complete_particle_paths,global_source_segment_schedule_preserved,within_particle_vector_multiset_preserved,same_source_assignment_fraction,adjacent_same_source_segment_fraction,guaranteed_internal_adjacency_fraction,accidental_seam_adjacency_fraction,full_path_control,complete_path_ensemble_equal,heldout_path_used_in_prediction,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,segment_splice_base_seed,source_ensemble_directory,source_heldout_factorization,source_stationarity_control
0.45,cross_particle_segment_splice,2.0,40.0,1.0,1.0,168976631867968541,58dcad1ef732003f4689ed55f036f2121a282f86725fcc08e00be7074183adaa,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,2.0,2242047695062188425,6e5df463d753c41e287563510b9a5f102a7366b9bdb344828fa6297217cfe9f3,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,2.0,2242047695062188425,b27c76c7cef8ac35a5ea14ba9474f72fe7c5c788780fded61cbb57f91c268e9d,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,3.0,5669013844140284588,a33a3d3bf74d4d9ade2bf8481bd017a77ae51b576ba9d99489fd6981e6d30956,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,3.0,5669013844140284588,b07035361f80c519bf3a92a336dd1937576fcb7a630c6f099e6dd8c8accf63bb,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,4.0,6145724940869260990,2ee72caa1d4ef3c9911ba7025c49719c44a342d47d57192347c362cd1042ca94,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,4.0,6145724940869260990,790c359e87f3e2a81c68bdbe3c13232fa2e7b47e1d67a46af6d412602185a04c,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,5.0,767851276541327836,921c41de5efac7fba4ca2ca46b22a4dabb81d6873fc59c46608b11d3a9d79fc9,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,5.0,767851276541327836,5640aa187f76c5da496a0cc1e626834ee98f6fed01b7537d9177f6cbab537cae,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,6.0,6917080004683600951,cfef15f4b3a5c51ca1fdab7fa9e1d3eb7d2689994c37981c216e2ccf451273f3,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,6.0,6917080004683600951,2d512e963287a91d00843b28bf77edc846003059e13ed848af4b32f700f6e5e5,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,7.0,4870824549409806235,556ad28e5a317c87810a05abd90f6adbf0b8e8ee0cd80f635eede8c83bf710d4,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,7.0,4870824549409806235,9a1f2853cc84ab62c19c4f45db6cac4380e9d41d96b68131968b220808013468,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,8.0,4984347238110333201,e7d2db5bbab5aaab13e7017a7e54f82b9cf52f80741266499a738376dcc9ff86,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,8.0,4984347238110333201,d0eea62191b852d9a0e8fa721f0c30f6d3f3000bb64c1423e17a18a5a1b8d04c,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,9.0,2688739683623795657,d94adcc137bb33f7eaedc2ec81582c1026994aacc7861f5a58d2a03291534255,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,9.0,2688739683623795657,67fa5cb50c010b3441d3201bd59e65a5dd020cb2fabc3fb85687c32273c504e4,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,10.0,7122832459802314321,61232b74875aa915ed044657ddeaaf266cebce013111fa17e964d56731fe51af,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,10.0,7122832459802314321,09825442cb861e71c1596bfad6959f011fd86464bd9dd884b1443a99dc3ebaa1,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,11.0,5980008497827014201,a585dcccaeac2a14f306e7169a84f2f2e41ad2aff9ffd3d12877ac8476a9adf0,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,11.0,5980008497827014201,0e19fd47600e503b1294990169ead0c4f69b005809761711272a15821faa3b80,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,12.0,7933980671109325210,d64a6c90c7fcbbb5e719a6f26eccc913a44be4cd382cba848b0d9a9270ce4002,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,12.0,7933980671109325210,483726ab2919da48ac725c7cd2be46bb7acd7cebe3f80b49ef59b6795910d969,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,13.0,2744994245310202858,c2619d4d83c811dfb5e14979c7cc92489f25f57eb18874a644948f7f9b1ffae6,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,13.0,2744994245310202858,d44adc22611aa64f885d9a706d6df2ea357ae8ff4d66a4b4bc715c2e9d616dcc,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,14.0,8958495430260523213,c79ef1e43cf061edf9a7f65eb6063424c9bc9df2931974da6552f96807e88e66,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,14.0,8958495430260523213,232f66a88253ce43ead6eeecda12cb578abf97cb32261fd8e8d47844c7ac190a,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,15.0,4379401253543238896,b58ac0046698dee3efec21499f6ee77f8ada4f38bb3df7b7ae7c5adc3ee06415,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,15.0,4379401253543238896,0e447692fbe7bbea97f3df9dbcad9279217f1061b6a266b0182b0815aeb2c0f8,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,16.0,2917687554999381831,45a5db12c66ebd51d2fc0bf3a3f1e15bf14434c9671cd5c14c9a1ab3109e9d82,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,16.0,2917687554999381831,267561b1e2e0ad0cf26768f44a4445f55d73b47f83bcc2afd3cf673788bfb384,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,17.0,3216181896377925752,de0aa37b703f9fa960559e7942a6994fdbb65dd7400b63ac9da51ba59ce97b7b,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,17.0,3216181896377925752,c1c9884040579f8dcaef541a512f37493987a4f6ec2fcacf7f3293830c83c090,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,18.0,1552491545609013879,5a519f84825e493dcbfaa93da226e4ed49d45304ff1d2eae7b63b9a1694e62d2,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,cross_particle_segment_splice,2.0,40.0,1.0,18.0,1552491545609013879,88b07b0483f47bc09966f8e75bd7857621876529f60e104f574f6412bf922c27,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5020080321285141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
0.45,within_particle_segment_shuffle,2.0,40.0,1.0,19.0,4145094952761209084,4e5ca8f9134614d5bdf070729a2cb938c75331b420c0659e2df96c224b9fd31f,1.0,409625.0,409625.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5020080321285141,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20260718,/Users/luicy/AI/renewal-cage-arxiv/tmp/ka_replicates/T045,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_event_oracle_factorization_rows.csv,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/segment-splice-gate/data/renewal_cage_ka_replicates_T045_nonlinear_path_stationarity.csv
