temperature_label,temperature,inverse_temperature_shift,scaled_time,alpha_shape,reference_alpha_shape,log_shape_residual,shape_control,reference_control,tau_alpha_over_delay,rms_log_shape_residual,max_abs_log_shape_residual
T=1.00,1.0,0.0,0.285044037470771,0.1281555300302988,0.1281555300302988,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.29032087670199735,0.13300778140675962,0.13300778140675962,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.2956954027065353,0.1380134226965574,0.1380134226965574,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3011694238975772,0.1431758696724552,0.1431758696724552,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3067447821663203,0.14849855688987545,0.14849855688987545,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3124233535017239,0.15398493609120253,0.15398493609120253,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.31820704862173943,0.1596384746464705,0.1596384746464705,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3240978136162261,0.1654626540404134,0.1654626540404134,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3300976306017688,0.17146096841608552,0.17146096841608552,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.33620851838861787,0.17763692318543925,0.17763692318543925,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.34243253315997574,0.18399403371738077,0.18399403371738077,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.34877176916385844,0.19053582411389391,0.19053582411389391,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3552283594177654,0.1972658260848444,0.1972658260848444,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3618044764263946,0.20418757793202588,0.20418757793202588,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
T=1.00,1.0,0.0,0.3685023329126433,0.21130462365290129,0.21130462365290129,0.0,0.2071908709673636,0.2071908709673636,6.322879550497345,0.0,0.0
