protocol,held_clone_index,basis,memory_order,lag_frames,correlation_component,observed,predicted,thermodynamic_claim_allowed
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,140.0,pu,-0.002863647065534919,-0.0032961029781456474,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,140.0,pp,-0.0026562610695266926,-0.0004024505565802783,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,141.0,uu,0.1427420797461213,0.03729405786317599,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,141.0,up,0.003645059731709881,0.0033969387010305595,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,141.0,pu,-0.002387527530105881,-0.003225349873704089,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,141.0,pp,-0.002158853160786646,-0.0004020794390084777,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,142.0,uu,0.14223982784835248,0.03670925560867257,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,142.0,up,0.0033816653791018526,0.0033246183485546046,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,142.0,pu,-0.0020668154355892457,-0.003155654522603555,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,142.0,pp,-0.0012945511332049034,-0.0003906561088209876,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,143.0,uu,0.1417707920845376,0.036136908362814864,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,143.0,up,0.003266946106547417,0.0032551835816836644,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,143.0,pu,-0.0019379200202267136,-0.0030888194621041293,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,143.0,pp,-0.00020999832222791127,-0.00037031576167647853,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,144.0,uu,0.1413048782205989,0.035576374121211805,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,144.0,up,0.0033341937267169206,0.0031899924284587064,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,144.0,pu,-0.00199488332538098,-0.0030262042964680847,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,144.0,pp,0.000902203673379416,-0.0003438074143599856,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,145.0,uu,0.14081383654695445,0.0350268131201412,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,145.0,up,0.003578879127803664,0.0031298834575730883,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,145.0,pu,-0.0022129128780086493,-0.00296864726141268,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,145.0,pp,0.0018518823769449703,-0.000314139603207433,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,146.0,uu,0.14027574999125753,0.034487283321786785,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,146.0,up,0.003935827202841549,0.003075159653449924,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,146.0,pu,-0.0025416398298906038,-0.0029164494440156955,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,146.0,pp,0.0023860997255204987,-0.00028424207832099854,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,147.0,uu,0.13968033758694356,0.0339568336044523,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,147.0,up,0.004329985344416371,0.003025628831107243,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,147.0,pu,-0.002893978025473863,-0.0028694156645890016,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,147.0,pp,0.002297203791758271,-0.00025667714760920526,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,148.0,uu,0.13903437690839682,0.03343458545278198,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,148.0,up,0.00465715713735237,0.0029806894190397993,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,148.0,pu,-0.003155714694280935,-0.0028269407836097305,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,148.0,pp,0.00159506778291131,-0.00023342509399287194,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,149.0,uu,0.13836267171056835,0.03291979628141274,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,149.0,up,0.004826035362201898,0.0029394470074805977,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,149.0,pu,-0.003231411733540265,-0.0027881267675738505,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,149.0,pp,0.0004487545541267442,-0.00021575730539815193,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,150.0,uu,0.13770274454403364,0.032411900304182305,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,150.0,up,0.004725384604390672,0.0029008455931921286,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,150.0,pu,-0.0030686932302549513,-0.002751914389815993,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,150.0,pp,-0.0011084189266001114,-0.00020419976824311305,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,151.0,uu,0.13710481210536873,0.031910525731006244,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,151.0,up,0.004323698248052907,0.002863797877485326,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,151.0,pu,-0.0026245998410902756,-0.0027172138813208895,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,151.0,pp,-0.0029632762607224037,-0.0001985795956008327,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,152.0,uu,0.13662322414736672,0.03141548971807632,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,152.0,up,0.003560161546545722,0.0028273010220724423,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,152.0,pu,-0.001876543668461925,-0.0026830209108596823,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,152.0,pp,-0.004877508424374513,-0.00019813925501316278,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,153.0,uu,0.13631114843020511,0.030926774658453938,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,153.0,up,0.002483113473014601,0.0027905275238609356,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,153.0,pu,-0.0008496336513135892,-0.002648507547481844,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,153.0,pp,-0.006471931544861982,-0.0002016977649821254,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,154.0,uu,0.13621073629224126,0.030444490906284385,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,154.0,up,0.00118400092802279,0.002752884838622296,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,154.0,pu,0.00036320325389061143,-0.002613081843206482,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,154.0,pp,-0.007468267475358773,-0.00020783562175320303,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,155.0,uu,0.13634424065480102,0.029968831797176198,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,155.0,up,-0.000227079371716193,0.0027140415495665736,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,155.0,pu,0.001648869808403823,-0.0025764138529981283,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,155.0,pp,-0.007555646053104661,-0.00021508052993766868,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,156.0,uu,0.13671221622649846,0.029500026867843136,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,156.0,up,-0.001539798462212306,0.002673921764742135,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,156.0,pu,0.002844459458429056,-0.0025384298061873287,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,156.0,pp,-0.0065369213044495335,-0.00022207377310649957,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,157.0,uu,0.13727450508407107,0.02903829857606024,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,157.0,up,-0.00255002672825453,0.002632672648211051,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,157.0,pu,0.0037482154480441214,-0.002499279369225259,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,157.0,pp,-0.004471734345778255,-0.00022770168070555032,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,158.0,uu,0.13796335413330185,0.02858382672292989,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,158.0,up,-0.003112396206559879,0.002590612274560433,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,158.0,pu,0.004217330735334151,-0.002459283224517006,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,158.0,pp,-0.0016439368905447566,-0.00023118239913700158,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,159.0,uu,0.1386892197131314,0.02813672336540078,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,159.0,up,-0.003118080475453389,0.002548166209488328,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,159.0,pu,0.004151143683683253,-0.002418869399583888,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,159.0,pp,0.0015954269974075622,-0.00023210429305650217,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,160.0,uu,0.13935321740650924,0.027697019472107984,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,160.0,up,-0.002536993720798147,0.0025058013594129423,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,160.0,pu,0.0035307771283327074,-0.0023785069143272904,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,160.0,pp,0.004769164197329353,-0.0002304180733562937,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,161.0,uu,0.1398610460769821,0.02726466310350984,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,161.0,up,-0.0014280975737096173,0.0024639648166349,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,161.0,pu,0.0024343444630172293,-0.0023386444891628677,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,161.0,pp,0.007485041984812619,-0.00022638957918711644,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,162.0,uu,0.1401355230473831,0.026839527642130205,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,162.0,up,9.37156271788445e-05,0.0024230338610084,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,162.0,pu,0.0009392788685872423,-0.0022996604819247157,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,162.0,pp,0.009455280352263246,-0.00022052361440644413,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,163.0,uu,0.1401206223694177,0.02642142767175185,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,163.0,up,0.0018810998160991184,0.0023832812293229514,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,163.0,pu,-0.000779022238260507,-0.0022618281627873106,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,163.0,pp,0.010418870691795121,-0.00021347113495864288,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,164.0,uu,0.1397901011041528,0.02601013956696114,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,164.0,up,0.003768408075037163,0.002344857516088279,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,164.0,pu,-0.002558016262448997,-0.0022252981813673553,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,164.0,pp,0.010415733177539884,-0.00020593238389145986,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,165.0,uu,0.13914288104107905,0.025605423717125476,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,165.0,up,0.005607292011572577,0.0023077903978390747,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,165.0,pu,-0.004225476525624412,-0.002190097902997589,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,165.0,pp,0.009539053000700536,-0.00019856743466209643,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,166.0,uu,0.13821015669556805,0.025207045536554007,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,166.0,up,0.007232759955416067,0.0022719985096175603,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,166.0,pu,-0.005640092900849999,-0.002156145424463415,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,166.0,pp,0.007886824979051705,-0.0001919233307680169,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,167.0,uu,0.1370409638870459,0.02481479293378725,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,167.0,up,0.00852328584159712,0.0022373164168438325,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,167.0,pu,-0.006713850953474004,-0.0021232746932247494,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,167.0,pp,0.005611705455597232,-0.00018638399054647886,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,168.0,uu,0.135698541460056,0.02442848863223531,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,168.0,up,0.009392142260199096,0.0022035263145235447,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,168.0,pu,-0.007377368029286527,-0.0020912673442935767,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,168.0,pp,0.0028107061098337186,-0.000182145706603501,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,169.0,uu,0.13425910175950284,0.024047996545825994,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,169.0,up,0.009744416285022931,0.0021703918692371205,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,169.0,pu,-0.007541472786883736,-0.0020598866556526493,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,169.0,pp,-0.0003063846952079197,-0.00017921782086384254,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,170.0,uu,0.13281506457231612,0.02367322221364118,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,170.0,up,0.009520802699686927,0.0021376899493008887,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,170.0,pu,-0.007174934111506647,-0.002028909357512598,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,170.0,pp,-0.0034878359865948704,-0.0001774453505854385,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,171.0,uu,0.1314664741396457,0.02330410799725478,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,171.0,up,0.008713697108993626,0.0021052367613163055,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,171.0,pu,-0.006280711479963673,-0.001998151808603363,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,171.0,pp,-0.006410447303813761,-0.00017654823844026846,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,172.0,uu,0.1303031258436231,0.02294062427636659,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,172.0,up,0.007421714110045287,0.0020729059863278144,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,172.0,pu,-0.004955651475183512,-0.0019674881327460614,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,172.0,pp,-0.008777579760905485,-0.00017617065203101294,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,173.0,uu,0.1293949693733196,0.022582758202131268,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,173.0,up,0.005748300332590879,0.0020406377282775516,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,173.0,pu,-0.003321488657149266,-0.00193685913287872,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,173.0,pp,-0.010337270641268917,-0.00017593340277263485,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,174.0,uu,0.1287899615820816,0.02223050167142331,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,174.0,up,0.003849925433463311,0.0020084382962738154,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,174.0,pu,-0.0015228021375983166,-0.0019062720119795117,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,174.0,pp,-0.010910412555312147,-0.00017548302460064562,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,175.0,uu,0.12851102937511452,0.021883840083555643,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,175.0,up,0.001901035928222875,0.0019763719049000665,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,175.0,pu,0.00027936909224205396,-0.0018757919951952636,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,175.0,pp,-0.010412635519175003,-0.00017453219874152682,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,176.0,uu,0.1285455105556626,0.021542743169640045,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,176.0,up,0.00011031884776548838,0.0019445461903420046,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,176.0,pu,0.0018712728038839468,-0.0018455277618056505,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,176.0,pp,-0.008782957693962028,-0.000172887823390097,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,177.0,uu,0.12884343921692384,0.02120715879476865,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,177.0,up,-0.0012962759730189251,0.0019130939415956086,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,177.0,pu,0.0030809189510239542,-0.0018156130965990447,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,177.0,pp,-0.006193505714495701,-0.00017046487049316938,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,178.0,uu,0.12932527420599527,0.020877010182923393,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,178.0,up,-0.002161674031806929,0.0018821536149886495,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,178.0,pu,0.003812981833499209,-0.0017861873375639421,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,178.0,pp,-0.0030289130698100404,-0.0001672860116992708,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,179.0,uu,0.12989093195942736,0.02055219656244389,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,179.0,up,-0.002421279120762817,0.0018518510560302122,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,179.0,pu,0.003967005509797256,-0.0017573770501476435,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,179.0,pp,0.00034671186780559104,-0.000163468625381076,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,180.0,uu,0.130434056007058,0.02023259682792643,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,180.0,up,-0.00206976890397547,0.0018222844475093802,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,180.0,pu,0.0035203395339144065,-0.0017292809503770088,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,180.0,pp,0.0036356122030288688,-0.00015920205744178353,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,181.0,uu,0.13085018676731547,0.019918075502890847,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,181.0,up,-0.0011663500488284693,0.0017935139124140593,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,181.0,pu,0.0025345213925963847,-0.0017019595058626567,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,181.0,pp,0.006476010722562329,-0.00015471880103862384,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,182.0,uu,0.1310528155149623,0.019608490091923614,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,182.0,up,0.00018085107232388413,0.0017655565124073908,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,182.0,pu,0.0011278031581733593,-0.0016754299532260929,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,182.0,pp,0.00847337924060043,-0.00015026354890018925,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,183.0,uu,0.1309778413100985,0.01930369884078777,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,183.0,up,0.001812637674921045,0.0017383866859947644,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,183.0,pu,-0.0005183575666321032,-0.0016496667717765415,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,183.0,pp,0.009499123997590987,-0.00014606388151398983,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,184.0,uu,0.13059890131493135,0.01900356797244874,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,184.0,up,0.00354955005845512,0.0017119415447617678,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,184.0,pu,-0.002209687780679672,-0.0016246070261187278,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,184.0,pp,0.00945754099823753,-0.00014230576074996767,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,185.0,uu,0.12992509006818287,0.01870797761750816,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,185.0,up,0.005150012379433127,0.0016861299538325405,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,185.0,pu,-0.003758182071250927,-0.001600159497539712,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,185.0,pp,0.008256240792131195,-0.00013911611355300841,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,186.0,uu,0.12900431623975903,0.018416825881240138,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,186.0,up,0.006421892309649252,0.0016608440046327253,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,186.0,pu,-0.004955066044996689,-0.0015762162061249317,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,186.0,pp,0.005986587098085631,-0.00013655374606758592,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,187.0,uu,0.12791941095226164,0.018130030753219274,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,187.0,up,0.007208776541555391,0.0016359713607189627,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,187.0,pu,-0.005618644762041728,-0.0015526647990637744,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,187.0,pp,0.0029203886655922136,-0.00013460875968284442,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,188.0,uu,0.12677408716313862,0.017847529835474177,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,188.0,up,0.0074067920580374496,0.0016114070142418183,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,188.0,pu,-0.005646838073006526,-0.0015294003387409899,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,188.0,pp,-0.0005640634403574349,-0.00013320966926062147,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,189.0,uu,0.12568566099635428,0.017569278110276396,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,189.0,up,0.00696404152870832,0.001587063205087077,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,189.0,pu,-0.005014913236870686,-0.0015063352403146544,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,189.0,pp,-0.004253555695308078,-0.000132236647819893,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,190.0,uu,0.12477442939927433,0.017295244164303013,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,190.0,up,0.005846008696391009,0.001562876585781201,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,190.0,pu,-0.0037406494778286672,-0.001483406441230832,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,190.0,pp,-0.007721168327914563,-0.00013153880606421096,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,191.0,uu,0.12415105335008679,0.017025405415431225,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,191.0,up,0.004154561677135808,0.0015388121133079673,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,191.0,pu,-0.0018937974489083964,-0.001460579284778451,0.0
discovery_leave_one_clone_out_memory_scan,3.0,relative_phase_generator,40.0,191.0,pp,-0.010641506092176206,-0.00013095318799371652,0.0
