temperature,restart,model,realization,lag,block_size,predicted_msd,predicted_ngp,predicted_fs_k2,predicted_fs_k4,predicted_fs_k7p25,target_msd,target_ngp,target_fs_k2,target_fs_k4,target_fs_k7p25,support_pass,heldout_path_used_in_prediction,heldout_observables_used_as_model_inputs,calibration_budget_equal_to_nulls,one_step_jump_law_retained,two_point_path_spectrum_retained,particle_identity_retained,static_particle_environment_retained,finite_exchange_environment_retained,ordered_path_memory_retained,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed
0.45,1,one_step_jump_law,13,3000,20,5.877802182943296,0.002335358112951491,0.01900077906043961,0.0036015572217858683,0.0010094496208444327,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,14,20,20,0.03926748446366377,0.6853822424085558,0.9743802326057698,0.9034856794506123,0.7282069705103956,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,14,100,20,0.19641391478997777,0.13753676546050375,0.8782722299586156,0.6020239597189779,0.20506756505965065,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,14,200,20,0.3930509916210951,0.07310545968138538,0.7714021261314502,0.3632807690197218,0.043522261766700536,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,14,500,20,0.9821456205928812,0.026387613040989022,0.5223274884626458,0.07711406135157337,-0.0007174110570863344,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,14,1000,20,1.958523468358156,0.01647689045432732,0.27374611391786036,0.006110214016218549,-0.0001897481579016991,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,14,2000,20,3.9071340243566213,0.013303290452414851,0.07847105636620999,0.0011888399745927812,0.00016526384173404457,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,14,3000,20,5.876277702938407,0.015183477908018883,0.022690782751056987,-0.0006138676107462895,0.00018679722605292117,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,15,20,20,0.03934564694231894,0.673466156505043,0.974329045706671,0.9032817016141809,0.7275493485967672,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,15,100,20,0.19695056710309833,0.13404255963961997,0.877952316306688,0.6011381928154981,0.20448506837140987,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,15,200,20,0.39435932380243066,0.06976001906306273,0.7706222067451678,0.3611898966116669,0.04232797641408248,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,15,500,20,0.9879679416630878,0.02394637086447937,0.5202874011572867,0.07698371866242257,0.0006215757001044362,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,15,1000,20,1.970864058035225,0.010918182910077956,0.27142403821744693,0.005362169337749011,0.00039613355627119497,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,15,2000,20,3.919454001529404,0.001127610471087781,0.07163231480663171,0.0014984816708417936,0.0018417641795238267,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,15,3000,20,5.866193689246328,-0.003410476937614426,0.014811785170571303,-0.002150401156688598,-0.00033433364033633146,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,16,20,20,0.03935446214346345,0.6647897932613127,0.9743182616229794,0.9032236778521214,0.7274867923933577,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,16,100,20,0.19697434581193413,0.1363703897837809,0.877914367116426,0.6008454866187672,0.20330952510191586,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,16,200,20,0.3935704564349378,0.070081408906705,0.7709079760939649,0.3611353186137866,0.0411551357903091,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,16,500,20,0.9830982950215215,0.029575681878641458,0.5220406545559103,0.07856254208449776,0.0005970135017091612,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,16,1000,20,1.966900237696859,0.013549416671027048,0.27112712957841223,0.005223241404426103,0.0007390005108958002,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,16,2000,20,3.9452786340753905,0.0003083708129247853,0.07109149758061346,-0.00035189560734321334,0.0001454686493703491,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,16,3000,20,5.949347923521857,0.000258864808726722,0.01941021877316411,-0.0005550906405030045,0.0013280901166509704,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,17,20,20,0.03926501091542314,0.6745849918211173,0.9743804404082012,0.903480482973546,0.7281484603343013,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,17,100,20,0.19643325401639455,0.1343498316012972,0.8782269931190763,0.6017053984110055,0.20382228635341412,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,17,200,20,0.3926005679925072,0.0678183440940392,0.7714402885690979,0.36235084780347887,0.041615645062705285,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,17,500,20,0.9818428375712971,0.025462319177690373,0.5226229096385218,0.07982364067089805,0.00034597223326866084,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,17,1000,20,1.9646428977517336,0.018574086123035016,0.27488927653888784,0.009108347931467831,-0.002114188331291578,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,17,2000,20,3.922856082200273,0.011666276929827468,0.0755484028122841,0.0009657072708600964,0.000420471566442246,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,17,3000,20,5.833443522022164,0.007507445077240993,0.02097563064003721,-0.00033816252631681346,-0.00043871120603374426,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,18,20,20,0.03935369660093499,0.6681267916050648,0.9743234089205597,0.9032683341214506,0.7275316592554014,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,18,100,20,0.1965877939179697,0.13380850944470257,0.8781420736855207,0.6015253185110115,0.20408810675898392,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,18,200,20,0.3925704508926152,0.06532653492457374,0.7713391108210134,0.3615729231888389,0.04154603933218638,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,18,500,20,0.9774847169760985,0.02307465352616389,0.5232736456215908,0.0778454135275819,0.0007915711314270717,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,18,1000,20,1.946881631598379,0.005060045807542712,0.27418119554390474,0.005433993054332868,-0.00020896333067417877,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,18,2000,20,3.869247716515292,-0.0003448941875363598,0.07445529278190435,-0.00020584778299392043,0.0005213324127712606,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,18,3000,20,5.778465849827158,0.0019071076264982612,0.025506843255513487,-5.076955854014572e-05,0.0006698203237838396,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,19,20,20,0.03933738871905069,0.6621387522636366,0.9743316969180033,0.9032889651200859,0.7276318366603931,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,19,100,20,0.19685676201839403,0.13160635010420307,0.877984416028364,0.6011370575315222,0.20370294575612005,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,19,200,20,0.3937782730513375,0.06592092357391244,0.7708188644165683,0.3610942161312253,0.04118223402542872,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,19,500,20,0.9868435237661296,0.024930880886524953,0.5207388755332235,0.07788614549195096,0.0003279830794351935,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,19,1000,20,1.9738838602205455,0.009822415279828967,0.2710277304424511,0.005004214886969784,0.0004272799350954877,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,19,2000,20,3.9554539593407667,0.010055798146379802,0.07388628378135612,-0.00025551771076438113,-0.0010272530819464016,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,19,3000,20,5.906043886493084,0.015858746708745874,0.01725750888948799,-0.0010636541114398981,-0.0018412351212065041,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,20,20,20,0.039300742865829685,0.687085604458777,0.9743617810954133,0.9034238216832794,0.7279297340870788,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,20,100,20,0.19629369256750348,0.13783453698693804,0.8783166598691096,0.6019241272274966,0.20408082989530643,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,20,200,20,0.3923451336619842,0.06537538747985616,0.7714957273501329,0.3624436865042643,0.043080907258085124,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,20,500,20,0.9807247625834745,0.02573652864452436,0.5231686265894371,0.07946827372376958,-0.0011180605410013608,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,20,1000,20,1.9638492381702881,0.015295062395124903,0.273679698582782,0.008710320788446793,-0.0009627301588963751,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,20,2000,20,3.931682252971661,0.006139697660692001,0.07569994106989872,-0.001890296625681397,0.00037415087283914646,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,20,3000,20,5.881969248334114,-4.2496646395995263e-05,0.02032272838709289,-0.0009125531947569459,-0.0024332102440285377,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,21,20,20,0.039267815638051186,0.655755092789883,0.97437301732505,0.9034219842136697,0.7279948311226115,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,21,100,20,0.19630818998667604,0.1280606702802103,0.878247140232438,0.6016029683787244,0.20427906709924867,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,21,200,20,0.3925284704799131,0.06630606640025594,0.7714053209184377,0.3623485019730199,0.04152311622528422,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,21,500,20,0.9786922912922472,0.027382766023689387,0.5232815133198275,0.07867194307363314,-0.0015596942135996587,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,21,1000,20,1.9556583250514816,0.017342621064183383,0.27306480644402903,0.005332832235251375,-0.000231508839384591,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,21,2000,20,3.9189379534203344,0.011585043741859424,0.07663506650159613,-0.0035729381536735807,-0.0019320930022625042,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,21,3000,20,5.862345670897673,0.009250436055158628,0.01745615520003597,-0.002806802496463148,0.002180900033473526,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,22,20,20,0.03928401353054253,0.6602122428241779,0.9743635747133594,0.9033718868658434,0.727665326042582,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,22,100,20,0.196124268362053,0.13163328529690932,0.8783831049925384,0.6019688038405463,0.20430242150954397,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,22,200,20,0.3924158344502376,0.06491835202517393,0.7714195808389441,0.3617400071543317,0.04075571000728046,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,22,500,20,0.9811721060823234,0.023617357053474564,0.5222676935896549,0.07732012722096458,0.0002391433850223067,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,22,1000,20,1.975690888508866,0.008989203070584928,0.27092663281036644,0.004892468052601582,-3.7054604745104296e-05,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,22,2000,20,3.9703018198068323,0.016786672470509467,0.07383370034090123,0.0033097013369913866,1.3218421264105612e-06,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,22,3000,20,5.9473625367634435,0.023169723536279996,0.023619176320283503,-0.0013414529769167805,-0.0014798497845141057,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,23,20,20,0.03931746993613391,0.6627333310490795,0.9743433229097849,0.9033238241490718,0.7277278875350733,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,23,100,20,0.1963950419559404,0.1356358273594125,0.8782672936166205,0.6019353842920897,0.20440251542572274,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,23,200,20,0.39182065312853903,0.06676811581470266,0.7718162190798078,0.36294909692679767,0.041764985583719674,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,23,500,20,0.979412293709409,0.02484623507228223,0.5233890593894681,0.07987274313138638,-0.00033881281376169585,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,23,1000,20,1.9649466082669789,0.012118595701296142,0.2735075586715004,0.006637577888983781,0.0004808199291290891,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,23,2000,20,3.9532895483699773,0.005942458855180854,0.07259940055777686,0.002911235765926155,-0.0021079343128698855,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,23,3000,20,5.948648284844055,0.010360415938069245,0.01937657345703627,0.002074666507554541,0.0012244702448131325,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,24,20,20,0.03923650287274579,0.6548852396213738,0.9743915072787382,0.9034686074202141,0.7279877163978231,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,24,100,20,0.19634098530010632,0.1323070754592195,0.8782477494072201,0.6016452679208608,0.20383535288977525,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,24,200,20,0.3926484696101425,0.06532984533500774,0.7712613479989907,0.3615818531833151,0.041324492457541495,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,24,500,20,0.9805245703847857,0.026244433120649502,0.5232538803471583,0.08096953226950718,-0.0009917539665901475,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,24,1000,20,1.9686336807029803,0.01626404040606899,0.27229555620260215,0.0053397003415334085,-0.000927929941938389,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,24,2000,20,3.950984613600115,0.005561874740034334,0.07277437771475267,-0.0023511847415878086,0.0007585580523789926,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,24,3000,20,5.937500269568437,-0.00021935652093962865,0.017483369663474066,-0.001884421526549182,0.00010123818868463491,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,25,20,20,0.039237196344608774,0.6548589626379233,0.9743912295923993,0.903470375003464,0.7279881510510089,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,25,100,20,0.19623029627562014,0.1314173151735083,0.8783076259434814,0.6017776082909256,0.20406900303744768,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,25,200,20,0.3928294010830161,0.06564829664599237,0.7712509887020105,0.3619903002543847,0.04146520270814232,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,25,500,20,0.9838578724703277,0.025711884326264478,0.5220703178541373,0.07994532671985204,-0.0002577333499397864,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,25,1000,20,1.9731732451051904,0.009345906737450838,0.2709498713246298,0.0059208903087697535,0.000602657904981058,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,25,2000,20,3.9527628013977107,-0.0025948386104447385,0.0704809692335718,0.0002493100551957287,-0.0006763812625792513,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,25,3000,20,5.950912265939506,-0.0006229499350589585,0.014991281696726286,-0.0014243342852592838,0.000639044569577432,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,26,20,20,0.039296151575721826,0.6942647259004004,0.9743663498907444,0.9034673314724633,0.7281773116588501,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,26,100,20,0.19621111315944487,0.14021522536714026,0.8784140536209739,0.6026686377629173,0.20648486732356797,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,26,200,20,0.39296528029421335,0.06886446077402808,0.7713071943415756,0.3625849117036314,0.04291897410623574,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,26,500,20,0.9853993298305115,0.02803746119625483,0.5216965021702277,0.07896261391871041,0.0007548913037834587,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,26,1000,20,1.972429427879849,0.012900105316753896,0.27224462827360113,0.007263668153759849,-0.0010186139891258759,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,26,2000,20,3.926126945934608,0.016390224506314333,0.0776800146398403,-7.604680681576381e-05,-0.00032246539660261525,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,26,3000,20,5.935107875720156,0.008890775747807167,0.020644440017862253,0.0016149877123416852,0.0018759548293285284,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,27,20,20,0.03924610103452949,0.6519943404429169,0.9743867873063442,0.9034514385036015,0.7278777743242308,0.039439034265083064,0.6894572448102572,0.9742726065504118,0.9031194881740169,0.7273620752980499,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,27,100,20,0.19613187060689263,0.13054000248826236,0.8783789354082792,0.6019459400388396,0.20397906117324693,0.0570676716703697,1.6297339342658397,0.9637263303218477,0.8712844740845151,0.6701586799370863,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,27,200,20,0.3922022068260929,0.06618661176573792,0.7716759467393162,0.3627916834842801,0.041621554096645696,0.07543971565197483,2.0528096750212144,0.9531991465279716,0.8424536039827798,0.6251232912663965,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,27,500,20,0.9848601022217394,0.02444570465277307,0.5213473162487369,0.07794808844523812,0.001324672574128627,0.12726889615088294,2.240207131422164,0.9252086699236458,0.7741688168233672,0.533395281820343,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,27,1000,20,1.9703794738960068,0.014728489053561722,0.2723831624931694,0.0048128088673066805,0.000248757995528167,0.21371648432894896,2.035011317785304,0.8825336715723144,0.6840225543370759,0.43196745142274323,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,27,2000,20,3.930355017745222,-0.0019261261808162233,0.07168804341990839,-0.0006092568552635074,0.0013488223914556669,0.38494087781746295,1.5320813966552245,0.8061233874084176,0.5436221107653332,0.29754222992878293,1,0,0,1,1,0,0,0,0,0,0,0,0
0.45,1,one_step_jump_law,27,3000,20,5.9318877974611635,-0.010056259032599435,0.020284923401415526,0.0005060410515549775,-0.0006998746306032571,0.5507382500974113,1.3301724324025965,0.7425593344166428,0.44897180267658227,0.22221602781950803,1,0,0,1,1,0,0,0,0,0,0,0,0
