model,replicate,lag,realization_count,predicted_msd,observed_msd,predicted_msd_mc_se,predicted_ngp,observed_ngp,predicted_ngp_mc_se,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,msd_relative_error,ngp_absolute_error,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_fs_k7p25_mc_se,temperature,calibration_time,block_size,radial_bin_count,required_realizations_per_replicate,surrogate_base_seed,calibration_events_only,external_cage_channel_used,calibration_cage_residual_transfer,heldout_events_used_in_calibration,heldout_cage_residual_used_in_prediction,macro_fit_parameter_count,calibration_residual_source,heldout_target_source,debye_waller_source
state_schedule_without_anchor_geometry,2.0,600.0,16.0,3.2566556730163354,3.687875142081927,0.015277115959146556,0.24556827943872667,0.05260664913915636,0.004703867465037889,0.0,0.0,0.0,0.11692897737914032,0.1929616302995703,0.17623300008550807,0.09566220281545856,0.08057079727004951,0.0012039829632139747,0.014147557402876397,-0.0033646927489369453,0.017512250151813343,0.0006847750806919814,0.0025622556344386655,0.004720807730679563,0.002158552096240898,0.00033954133104749785,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,3.0,20.0,16.0,0.23060189145859517,0.17092970264885723,0.00018209409339372387,0.768801219936225,0.5122257578577492,0.0029982293183893854,0.0,0.0,0.0,0.349103683473452,0.2565754620784758,0.8647722659116607,0.8951448081875134,0.030372542275852732,9.220631115808541e-05,0.6041660886528754,0.6632518336417978,0.059085744988922495,0.00020769590046241544,0.2836634256739184,0.3201497833263796,0.03648635765246122,0.00016214993793583045,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,3.0,100.0,16.0,0.7248718270662371,0.6490628751575198,0.0011977550249148872,0.41314923406681114,0.23437116016865156,0.003430891809269759,0.0,0.0,0.0,0.11679754737215453,0.17877807389815958,0.6440052969277366,0.6619462153179251,0.01794091839018852,0.0003930914338761086,0.2500286204248308,0.23653364403034716,0.01349497639448366,0.00044470777167307686,0.06214431645077857,0.030106976491711682,0.03203733995906689,0.00021161897323470613,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,3.0,200.0,16.0,1.2588528643914099,1.2379225427306952,0.0026197296995538557,0.31608269465080335,0.13217344675646325,0.0031560043034547626,0.0,0.0,0.0,0.01690761815722741,0.1839092478943401,0.47481810289061527,0.4559535285015441,0.018864574389071187,0.0006179630721814669,0.10691663095619197,0.06618843322415519,0.040728197732036786,0.0005276706011092422,0.018303002530251328,0.0027120523878897368,0.01559095014236159,0.00016052468975320908,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,3.0,400.0,16.0,2.315612111562575,2.3995390168923434,0.006030656118425021,0.24845103316636455,0.08466089025698564,0.004346464840665228,0.0,0.0,0.0,0.03497626199821613,0.1637901429093789,0.2694516268638467,0.2209161290659797,0.048535497797867005,0.0010257656765888295,0.02629279167698255,0.006469244519058826,0.019823547157923723,0.0007022174564770751,0.0029109903707216036,0.0010259201452419485,0.001885070225479655,0.0002474620788813606,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,3.0,600.0,16.0,3.3671069912167906,3.4956415235298746,0.010154689119137814,0.2262289583308522,0.04958589058535989,0.005250639081406814,0.0,0.0,0.0,0.03676994092440311,0.1766430677454923,0.16196960639396552,0.10778931415413767,0.05418029223982784,0.001436001617124967,0.009830658453772772,0.0028419058664708344,0.006988752587301937,0.0010136740970412533,0.0012015966556817395,0.0006545515779087175,0.000547045077773022,0.00022156431734756586,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,4.0,20.0,16.0,0.22275896909436937,0.16256532270096183,0.00020667561217187677,0.7868674976438554,0.5555990680179845,0.003163474084613043,0.0,0.0,0.0,0.3702735945976221,0.2312684296258709,0.8689482551992008,0.9001075441842998,0.03115928898509901,9.806485288008614e-05,0.6136893467384104,0.6774505577711958,0.06376121103278543,0.00018405134875388443,0.293565670317594,0.3392101016963562,0.045644431378762174,0.0001621808334904009,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,4.0,100.0,16.0,0.7038247417477518,0.6061875301316144,0.0013358663264424256,0.4313379127233336,0.3029036268488876,0.0038157570441608563,0.0,0.0,0.0,0.16106766761589197,0.128434285874446,0.6527087344746807,0.6829333146637871,0.030224580189106454,0.00042062171363860615,0.2607337213531713,0.2707881818713311,0.01005446051815978,0.00040132834386057104,0.06588158922168519,0.04724884333668998,0.018632745884995208,0.00020046815197944311,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,4.0,200.0,16.0,1.2247651397498769,1.1822063890931207,0.003032239573482941,0.33492794450471364,0.19788664853935933,0.005936977970362214,0.0,0.0,0.0,0.035999425353641756,0.1370412959653543,0.48589785620065945,0.47982890295348035,0.0060689532471790986,0.0007295267799433223,0.11568493375853989,0.08817574106473175,0.027509192693808138,0.0005295727510124012,0.01993850572304566,0.00246429959643711,0.01747420612660855,0.00028992722544750343,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,4.0,400.0,16.0,2.253155177396275,2.3617796249648366,0.008006743506367141,0.2694866942932669,0.12555946277382724,0.006954010772357939,0.0,0.0,0.0,0.04599262624690437,0.14392723151943965,0.2809031310030515,0.23670465183516248,0.04419847916788899,0.001136170645290415,0.029731719964949346,0.010364557165827444,0.0193671627991219,0.000566056138766774,0.0034047012045638108,0.0004242822672751919,0.002980418937288619,0.00024789203280482216,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,4.0,600.0,16.0,3.2819612483293756,3.5538212136910325,0.014137859938202782,0.2485004040378269,0.07065457221193294,0.007148841942717227,0.0,0.0,0.0,0.07649792969728508,0.17784583182589395,0.16934644564435605,0.11523062554941144,0.05411582009494462,0.001174578390693151,0.010160811377255132,0.006394974288393562,0.00376583708886157,0.0007509261167414457,0.0014754880174305892,0.0015659289135938244,9.044089616323521e-05,0.00017705297529178098,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,5.0,20.0,16.0,0.2295510995541447,0.16319413863499047,0.0001454900161231948,0.7561039838080138,0.5392127580820278,0.002632417958886699,0.0,0.0,0.0,0.4066136288606057,0.21689122572598596,0.8652310705142209,0.8996730890832872,0.03444201856906637,7.431354315967359e-05,0.6050728783181877,0.6760951455733458,0.07102226725515814,0.00014756320704917175,0.2856878220563311,0.3389222005621746,0.053234378505843505,8.04475355505949e-05,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,5.0,100.0,16.0,0.7297433229512629,0.6160653824346297,0.0010122777788427776,0.4030992964965654,0.29163863009125746,0.003141963935982816,0.0,0.0,0.0,0.18452252594909502,0.11146066640530794,0.6419574648949756,0.6788948376156073,0.03693737272063169,0.00037962795283340495,0.24771416420312906,0.2648503728038883,0.017136208600759234,0.0004000622903277771,0.06105275815338151,0.04062371140805077,0.02042904674533074,0.0001427840947717545,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,5.0,200.0,16.0,1.2767526166774341,1.2006078376220666,0.0022090868528234775,0.3076509696317684,0.1929264563771651,0.0035034638541797765,0.0,0.0,0.0,0.06342185738698869,0.11472451325460331,0.47016563432798497,0.4751171482031416,0.004951513875156632,0.0005911425911366507,0.10498944821345074,0.08306004158159243,0.021929406631858314,0.0004445374584964947,0.01739922578310389,0.004620013829607807,0.012779211953496085,0.0001725290849588641,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,5.0,400.0,16.0,2.3711393484813903,2.3594776603705245,0.005442486896544479,0.25102714199889786,0.12612791319837036,0.005738804905976816,0.0,0.0,0.0,0.0049424871897427725,0.1248992288005275,0.26241549478641657,0.23493487479618216,0.027480619990234406,0.0011368065500954013,0.025305413012841345,0.005639791099919599,0.019665621912921746,0.0006096069382341142,0.002935732817889269,-0.0013844117239013418,0.00432014454179061,0.00027409411742434586,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
state_schedule_without_anchor_geometry,5.0,600.0,16.0,3.466730008720278,3.49696192740812,0.008731254886748134,0.23152016611214615,0.10299190151785775,0.0073234981256258,0.0,0.0,0.0,0.00864519526246288,0.1285282645942884,0.15425714805265162,0.12123461318060241,0.0330225348720492,0.0014279140270683946,0.009883224256818153,-0.0014092889854046425,0.011292513242222796,0.0005489279320952768,0.0019447807781843994,0.00849801781638048,0.006553237038196082,0.0002441214543331079,0.58,750.0,20.0,8.0,16.0,84031.0,1.0,1.0,1.0,0.0,0.0,0.0,data/renewal_cage_ka_replicates_T058_calibration_event_channels_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_event_oracle_factorization_rows.csv,data/renewal_cage_ka_replicates_T058_debye_waller_heldout_replicates.csv
