replicate,temperature,block_size,first_count,second_count,heldout_probability,hybrid_probability
4.0,0.58,20.0,2.0,4.0,1.695317532973926e-05,2.952597898286382e-05
4.0,0.58,20.0,2.0,5.0,8.47658766486963e-06,2.557593749858963e-06
4.0,0.58,20.0,3.0,0.0,0.0028989929813854134,0.0035897723138278445
4.0,0.58,20.0,3.0,1.0,0.0014494964906927067,0.0013085779608327456
4.0,0.58,20.0,3.0,2.0,0.0002882039806055674,0.00027305840961119366
4.0,0.58,20.0,3.0,3.0,2.542976299460889e-05,3.9141273931055794e-05
4.0,0.58,20.0,3.0,4.0,0.0,4.233317427921815e-06
4.0,0.58,20.0,3.0,5.0,0.0,3.6671362958446487e-07
4.0,0.58,20.0,4.0,0.0,0.0002797273929406978,0.0003859664018845196
4.0,0.58,20.0,4.0,1.0,6.781270131895704e-05,0.0001413420709407129
4.0,0.58,20.0,4.0,2.0,5.085952598921778e-05,2.952597898286382e-05
4.0,0.58,20.0,4.0,3.0,8.47658766486963e-06,4.233317427921815e-06
4.0,0.58,20.0,4.0,4.0,0.0,4.5787381249127426e-07
4.0,0.58,20.0,4.0,5.0,0.0,3.966393056390694e-08
4.0,0.58,20.0,5.0,0.0,4.238293832434815e-05,3.33959352230287e-05
4.0,0.58,20.0,5.0,1.0,1.695317532973926e-05,1.2240679626602886e-05
4.0,0.58,20.0,5.0,2.0,0.0,2.557593749858963e-06
4.0,0.58,20.0,5.0,3.0,0.0,3.6671362958446487e-07
4.0,0.58,20.0,5.0,4.0,0.0,3.966393056390694e-08
4.0,0.58,20.0,5.0,5.0,0.0,3.4359467168483767e-09
4.0,0.58,50.0,0.0,0.0,0.27612363224203323,0.28896894520376004
4.0,0.58,50.0,0.0,1.0,0.1498103666245259,0.1529971099117791
4.0,0.58,50.0,0.0,2.0,0.06360347007280177,0.059048976519519784
4.0,0.58,50.0,0.0,3.0,0.016761846636732202,0.018304107686727404
4.0,0.58,50.0,0.0,4.0,0.004751732856706919,0.004523893548113922
4.0,0.58,50.0,0.0,5.0,0.0007192990104189372,0.0009098523306580383
4.0,0.58,50.0,0.0,6.0,0.00019617245738698288,0.00015318328497191676
4.0,0.58,50.0,0.0,7.0,2.1796939709664764e-05,2.213188922707609e-05
4.0,0.58,50.0,0.0,8.0,0.0,2.7987715233989834e-06
4.0,0.58,50.0,1.0,0.0,0.14669340424604385,0.1529971099117791
4.0,0.58,50.0,1.0,1.0,0.09446793670168709,0.09338850240445845
4.0,0.58,50.0,1.0,2.0,0.043550285539910194,0.039158726287791656
4.0,0.58,50.0,1.0,3.0,0.013470508740572824,0.012496953079922742
4.0,0.58,50.0,1.0,4.0,0.003596495052094686,0.003114319444671025
4.0,0.58,50.0,1.0,5.0,0.0006539081912899429,0.0006277405145557736
4.0,0.58,50.0,1.0,6.0,0.00021796939709664762,0.00010574787779301806
4.0,0.58,50.0,1.0,7.0,0.0,1.528073387642601e-05
4.0,0.58,50.0,1.0,8.0,0.0,1.93245865245655e-06
4.0,0.58,50.0,2.0,0.0,0.0595056454073848,0.059048976519519784
4.0,0.58,50.0,2.0,1.0,0.043659270238458524,0.039158726287791656
4.0,0.58,50.0,2.0,2.0,0.02007498147260125,0.017099600505117187
4.0,0.58,50.0,2.0,3.0,0.007301974802737696,0.005529102812674214
4.0,0.58,50.0,2.0,4.0,0.0019181306944504992,0.0013828968450134709
4.0,0.58,50.0,2.0,5.0,0.0004141418544836305,0.00027901259862430814
4.0,0.58,50.0,2.0,6.0,8.718775883865905e-05,4.701368811723462e-05
4.0,0.58,50.0,2.0,7.0,0.0,6.793995829718826e-06
4.0,0.58,50.0,2.0,8.0,0.0,8.592087046574826e-07
4.0,0.58,50.0,3.0,0.0,0.016827237455861198,0.018304107686727404
4.0,0.58,50.0,3.0,1.0,0.0133615240420245,0.012496953079922742
4.0,0.58,50.0,3.0,2.0,0.00595056454073848,0.005529102812674214
4.0,0.58,50.0,3.0,3.0,0.0019181306944504992,0.001795140598445899
4.0,0.58,50.0,3.0,4.0,0.0006975020707092724,0.0004494896009845773
4.0,0.58,50.0,3.0,5.0,0.0002397663368063124,9.071558375223367e-05
4.0,0.58,50.0,3.0,6.0,6.539081912899428e-05,1.528677583500053e-05
4.0,0.58,50.0,3.0,7.0,0.0,2.2091518821891244e-06
4.0,0.58,50.0,3.0,8.0,0.0,2.7938381192265055e-07
4.0,0.58,50.0,4.0,0.0,0.0046645450978682595,0.004523893548113922
4.0,0.58,50.0,4.0,1.0,0.0032695409564497146,0.003114319444671025
4.0,0.58,50.0,4.0,2.0,0.0021578970312568116,0.0013828968450134709
4.0,0.58,50.0,4.0,3.0,0.0005885173721609486,0.0004494896009845773
4.0,0.58,50.0,4.0,4.0,0.00015257857796765334,0.00011258317211119197
4.0,0.58,50.0,4.0,5.0,0.0,2.2723262957359025e-05
4.0,0.58,50.0,4.0,6.0,0.0,3.82925088304213e-06
4.0,0.58,50.0,4.0,7.0,0.0,5.533830814500392e-07
4.0,0.58,50.0,4.0,8.0,0.0,6.99845476342746e-08
4.0,0.58,50.0,5.0,0.0,0.000828283708967261,0.0009098523306580383
4.0,0.58,50.0,5.0,1.0,0.0005885173721609486,0.0006277405145557736
4.0,0.58,50.0,5.0,2.0,0.0004141418544836305,0.00027901259862430814
4.0,0.58,50.0,5.0,3.0,8.718775883865905e-05,9.071558375223367e-05
4.0,0.58,50.0,5.0,4.0,4.359387941932953e-05,2.2723262957359025e-05
4.0,0.58,50.0,5.0,5.0,0.0,4.586454822034279e-06
4.0,0.58,50.0,5.0,6.0,0.0,7.728988343410154e-07
4.0,0.58,50.0,5.0,7.0,0.0,1.1169541216502791e-07
4.0,0.58,50.0,5.0,8.0,0.0,1.4125758612842291e-08
4.0,0.58,50.0,6.0,0.0,0.00010898469854832381,0.00015318328497191676
4.0,0.58,50.0,6.0,1.0,0.0002833602162256419,0.00010574787779301806
4.0,0.58,50.0,6.0,2.0,0.00013078163825798857,4.701368811723462e-05
4.0,0.58,50.0,6.0,3.0,0.0,1.528677583500053e-05
4.0,0.58,50.0,6.0,4.0,0.0,3.82925088304213e-06
4.0,0.58,50.0,6.0,5.0,0.0,7.728988343410154e-07
4.0,0.58,50.0,6.0,6.0,0.0,1.3024732504741423e-07
4.0,0.58,50.0,6.0,7.0,0.0,1.8822688673257725e-08
4.0,0.58,50.0,6.0,8.0,0.0,2.3804449758691704e-09
4.0,0.58,50.0,7.0,0.0,0.0,2.213188922707609e-05
4.0,0.58,50.0,7.0,1.0,2.1796939709664764e-05,1.528073387642601e-05
4.0,0.58,50.0,7.0,2.0,0.0,6.793995829718826e-06
4.0,0.58,50.0,7.0,3.0,0.0,2.2091518821891244e-06
4.0,0.58,50.0,7.0,4.0,0.0,5.533830814500392e-07
4.0,0.58,50.0,7.0,5.0,0.0,1.1169541216502791e-07
4.0,0.58,50.0,7.0,6.0,0.0,1.8822688673257725e-08
4.0,0.58,50.0,7.0,7.0,0.0,2.720160613855886e-09
4.0,0.58,50.0,7.0,8.0,0.0,3.440099841530019e-10
4.0,0.58,50.0,8.0,0.0,0.0,2.7987715233989834e-06
4.0,0.58,50.0,8.0,1.0,0.0,1.93245865245655e-06
4.0,0.58,50.0,8.0,2.0,0.0,8.592087046574826e-07
4.0,0.58,50.0,8.0,3.0,0.0,2.7938381192265055e-07
4.0,0.58,50.0,8.0,4.0,0.0,6.99845476342746e-08
4.0,0.58,50.0,8.0,5.0,0.0,1.4125758612842291e-08
4.0,0.58,50.0,8.0,6.0,0.0,2.3804449758691704e-09
4.0,0.58,50.0,8.0,7.0,0.0,3.440099841530019e-10
4.0,0.58,50.0,8.0,8.0,0.0,4.350583909678888e-11
5.0,0.58,20.0,0.0,0.0,0.5765690163767674,0.5677622578840104
5.0,0.58,20.0,0.0,1.0,0.14391550537415657,0.147491169248543
5.0,0.58,20.0,0.0,2.0,0.026268945173430983,0.027386097331460822
5.0,0.58,20.0,0.0,3.0,0.00321262672498559,0.003643543644683312
5.0,0.58,20.0,0.0,4.0,0.00036449326958939407,0.0003676602804519376
5.0,0.58,20.0,0.0,5.0,1.695317532973926e-05,2.9728996895287505e-05
5.0,0.58,20.0,1.0,0.0,0.14395788831248094,0.147491169248543
5.0,0.58,20.0,1.0,1.0,0.05251246058386736,0.049531631398345766
5.0,0.58,20.0,1.0,2.0,0.009315769843691724,0.009715382159974308
5.0,0.58,20.0,1.0,3.0,0.001279964737395314,0.001303740664972269
5.0,0.58,20.0,1.0,4.0,0.00011019563964330519,0.00013172500860471028
5.0,0.58,20.0,1.0,5.0,0.0,1.0653278266048292e-05
5.0,0.58,20.0,2.0,0.0,0.024395619299494794,0.027386097331460822
5.0,0.58,20.0,2.0,1.0,0.010595734581087037,0.009715382159974308
5.0,0.58,20.0,2.0,2.0,0.0020259044519038414,0.0019241542684447104
5.0,0.58,20.0,2.0,3.0,0.00022039127928661037,0.00025858695835609413
5.0,0.58,20.0,2.0,4.0,2.542976299460889e-05,2.613228171962711e-05
5.0,0.58,20.0,2.0,5.0,0.0,2.1135188709968055e-06
5.0,0.58,20.0,3.0,0.0,0.0028989929813854134,0.003643543644683312
5.0,0.58,20.0,3.0,1.0,0.0015257857796765334,0.001303740664972269
5.0,0.58,20.0,3.0,2.0,0.00022886786695148,0.00025858695835609413
5.0,0.58,20.0,3.0,3.0,5.933611365408741e-05,3.4759122068549507e-05
5.0,0.58,20.0,3.0,4.0,0.0,3.5128012046882873e-06
5.0,0.58,20.0,3.0,5.0,0.0,2.8410863701598293e-07
5.0,0.58,20.0,4.0,0.0,0.00032211033126504596,0.0003676602804519376
5.0,0.58,20.0,4.0,1.0,0.0001356254026379141,0.00013172500860471028
5.0,0.58,20.0,4.0,2.0,1.695317532973926e-05,2.613228171962711e-05
5.0,0.58,20.0,4.0,3.0,8.47658766486963e-06,3.5128012046882873e-06
5.0,0.58,20.0,4.0,4.0,0.0,3.550098624904936e-07
5.0,0.58,20.0,4.0,5.0,0.0,2.87125382060889e-08
5.0,0.58,20.0,5.0,0.0,0.0,2.9728996895287505e-05
5.0,0.58,20.0,5.0,1.0,0.0,1.0653278266048292e-05
5.0,0.58,20.0,5.0,2.0,1.695317532973926e-05,2.1135188709968055e-06
5.0,0.58,20.0,5.0,3.0,0.0,2.8410863701598293e-07
5.0,0.58,20.0,5.0,4.0,0.0,2.87125382060889e-08
5.0,0.58,20.0,5.0,5.0,0.0,2.3222169921065274e-09
5.0,0.58,50.0,0.0,0.0,0.27392214133135706,0.2624207828909788
5.0,0.58,50.0,0.0,1.0,0.14730371855791446,0.15030215305719125
5.0,0.58,50.0,0.0,2.0,0.06212127817254458,0.061930132425744855
5.0,0.58,50.0,0.0,3.0,0.01872357121060203,0.01919788701575508
5.0,0.58,50.0,0.0,4.0,0.004293997122803958,0.004595311342645174
5.0,0.58,50.0,0.0,5.0,0.0009590653472252496,0.0008856091819951727
5.0,0.58,50.0,0.0,6.0,0.00010898469854832381,0.00014242429315014578
5.0,0.58,50.0,0.0,7.0,4.359387941932953e-05,1.96384240873781e-05
5.0,0.58,50.0,1.0,0.0,0.14954880334800993,0.15030215305719125
5.0,0.58,50.0,1.0,1.0,0.09736692968307249,0.10063828728363153
5.0,0.58,50.0,1.0,2.0,0.04208989057936266,0.04399341152634285
5.0,0.58,50.0,1.0,3.0,0.013187148524347181,0.013840902663691106
5.0,0.58,50.0,1.0,4.0,0.0035746981123850213,0.003323902135671192
5.0,0.58,50.0,1.0,5.0,0.0008718775883865905,0.0006410344902377815
5.0,0.58,50.0,1.0,6.0,0.00010898469854832381,0.00010310715068731285
5.0,0.58,50.0,1.0,7.0,0.0,1.42175681123173e-05
5.0,0.58,50.0,2.0,0.0,0.060094162779545754,0.061930132425744855
5.0,0.58,50.0,2.0,1.0,0.04435677230916779,0.04399341152634285
5.0,0.58,50.0,2.0,2.0,0.01881075896944069,0.019606707186567457
5.0,0.58,50.0,2.0,3.0,0.006321112515802781,0.006196981778881527
5.0,0.58,50.0,2.0,4.0,0.0015911765988055277,0.0014897084096802563
5.0,0.58,50.0,2.0,5.0,0.0004141418544836305,0.0002873612881281193
5.0,0.58,50.0,2.0,6.0,0.0,4.622274146942003e-05
5.0,0.58,50.0,2.0,7.0,0.0,6.3737718316350205e-06
5.0,0.58,50.0,3.0,0.0,0.018200444657570078,0.01919788701575508
5.0,0.58,50.0,3.0,1.0,0.012881991368411875,0.013840902663691108
5.0,0.58,50.0,3.0,2.0,0.007127599285060377,0.006196981778881527
5.0,0.58,50.0,3.0,3.0,0.0021578970312568116,0.0019607616441776176
5.0,0.58,50.0,3.0,4.0,0.0007628928898382667,0.00047146352466610064
5.0,0.58,50.0,3.0,5.0,0.00015257857796765334,9.094880868339522e-05
5.0,0.58,50.0,3.0,6.0,0.0,1.4629488337447897e-05
5.0,0.58,50.0,3.0,7.0,0.0,2.0173021423961477e-06
5.0,0.58,50.0,4.0,0.0,0.00462095121844893,0.004595311342645175
5.0,0.58,50.0,4.0,1.0,0.003400322594707703,0.0033239021356711923
5.0,0.58,50.0,4.0,2.0,0.001656567417934522,0.0014897084096802565
5.0,0.58,50.0,4.0,3.0,0.0004141418544836305,0.00047146352466610064
5.0,0.58,50.0,4.0,4.0,8.718775883865905e-05,0.00011336883029015476
5.0,0.58,50.0,4.0,5.0,0.0,2.1869928157161165e-05
5.0,0.58,50.0,4.0,6.0,0.0,3.517875770534602e-06
5.0,0.58,50.0,4.0,7.0,0.0,4.850902317035834e-07
5.0,0.58,50.0,5.0,0.0,0.0008936745280962553,0.0008856091819951728
5.0,0.58,50.0,5.0,1.0,0.0008936745280962553,0.0006410344902377815
5.0,0.58,50.0,5.0,2.0,0.0005231265530319543,0.0002873612881281193
5.0,0.58,50.0,5.0,3.0,0.00013078163825798857,9.094880868339522e-05
5.0,0.58,50.0,5.0,4.0,2.1796939709664764e-05,2.1869928157161165e-05
5.0,0.58,50.0,5.0,5.0,2.1796939709664764e-05,4.2189275803647655e-06
5.0,0.58,50.0,5.0,6.0,0.0,6.786337147197288e-07
5.0,0.58,50.0,5.0,7.0,0.0,9.357880800174491e-08
5.0,0.58,50.0,6.0,0.0,8.718775883865905e-05,0.00014242429315014578
5.0,0.58,50.0,6.0,1.0,8.718775883865905e-05,0.00010310715068731285
5.0,0.58,50.0,6.0,2.0,2.1796939709664764e-05,4.622274146942003e-05
5.0,0.58,50.0,6.0,3.0,0.0,1.4629488337447897e-05
5.0,0.58,50.0,6.0,4.0,0.0,3.517875770534602e-06
5.0,0.58,50.0,6.0,5.0,0.0,6.786337147197288e-07
5.0,0.58,50.0,6.0,6.0,0.0,1.091613353220696e-07
5.0,0.58,50.0,6.0,7.0,0.0,1.505257939941346e-08
5.0,0.58,50.0,7.0,0.0,2.1796939709664764e-05,1.96384240873781e-05
5.0,0.58,50.0,7.0,1.0,0.0,1.42175681123173e-05
5.0,0.58,50.0,7.0,2.0,0.0,6.3737718316350205e-06
5.0,0.58,50.0,7.0,3.0,2.1796939709664764e-05,2.0173021423961477e-06
5.0,0.58,50.0,7.0,4.0,0.0,4.850902317035834e-07
5.0,0.58,50.0,7.0,5.0,0.0,9.357880800174491e-08
5.0,0.58,50.0,7.0,6.0,0.0,1.505257939941346e-08
5.0,0.58,50.0,7.0,7.0,0.0,2.075644705317795e-09
