replicate,temperature,block_size,window,block_lag,first_count,second_count,frequency,probability,pair_observation_count
1.0,0.45,100.0,calibration,1.0,7.0,0.0,92.0,0.000572948129511188,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,1.0,62.0,0.0003861172177140615,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,2.0,63.0,0.00039234491477396576,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,3.0,50.0,0.0003113848529952109,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,4.0,41.0,0.00025533557945607295,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,5.0,22.0,0.00013700933531789279,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,6.0,16.0,9.964315295846749e-05,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,7.0,10.0,6.227697059904218e-05,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,8.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,9.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,10.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,7.0,11.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,0.0,26.0,0.00016192012355750968,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,1.0,27.0,0.0001681478206174139,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,2.0,27.0,0.0001681478206174139,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,3.0,27.0,0.0001681478206174139,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,4.0,26.0,0.00016192012355750968,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,5.0,10.0,6.227697059904218e-05,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,6.0,6.0,3.736618235942531e-05,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,7.0,4.0,2.4910788239616872e-05,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,8.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,calibration,1.0,8.0,9.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,0.0,11.0,6.850466765894639e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,1.0,10.0,6.227697059904218e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,2.0,12.0,7.473236471885062e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,3.0,8.0,4.9821576479233744e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,4.0,10.0,6.227697059904218e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,5.0,9.0,5.604927353913796e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,6.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,7.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,calibration,1.0,9.0,8.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,10.0,0.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,calibration,1.0,10.0,1.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,calibration,1.0,10.0,2.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,calibration,1.0,10.0,3.0,4.0,2.4910788239616872e-05,160573.0
1.0,0.45,100.0,calibration,1.0,10.0,4.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,calibration,1.0,10.0,9.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,11.0,4.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,11.0,5.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,11.0,6.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,12.0,1.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,calibration,1.0,14.0,4.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,0.0,104705.0,0.6520710206572712,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,1.0,9327.0,0.05808573047772664,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,2.0,4457.0,0.0277568457959931,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,3.0,2053.0,0.01278546206398336,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,4.0,1009.0,0.006283746333443356,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,5.0,480.0,0.0029892945887540247,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,6.0,171.0,0.0010649361972436212,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,7.0,79.0,0.0004919880677324332,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,8.0,29.0,0.00018060321473722233,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,9.0,8.0,4.9821576479233744e-05,160573.0
1.0,0.45,100.0,heldout,1.0,0.0,11.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,0.0,9447.0,0.05883305412491515,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,1.0,3178.0,0.019791621256375604,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,2.0,1928.0,0.012006999931495333,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,3.0,1123.0,0.006993703798272436,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,4.0,652.0,0.00406045848305755,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,5.0,324.0,0.002017773847408967,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,6.0,151.0,0.0009403822560455369,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,7.0,73.0,0.0004546218853730079,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,8.0,31.0,0.00019305860885703076,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,9.0,17.0,0.0001058708500183717,160573.0
1.0,0.45,100.0,heldout,1.0,1.0,10.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,0.0,4490.0,0.027962359798969938,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,1.0,1953.0,0.012162692357992938,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,2.0,1340.0,0.008345114060271653,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,3.0,848.0,0.005281087106798777,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,4.0,512.0,0.0031885808946709596,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,5.0,279.0,0.001737527479713277,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,6.0,140.0,0.0008718775883865905,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,7.0,64.0,0.00039857261183386995,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,8.0,26.0,0.00016192012355750968,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,9.0,9.0,5.604927353913796e-05,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,10.0,6.0,3.736618235942531e-05,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,11.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,2.0,13.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,0.0,2089.0,0.01300965915813991,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,1.0,1109.0,0.006906516039433778,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,2.0,829.0,0.005162760862660596,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,3.0,612.0,0.0038113506006613816,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,4.0,373.0,0.0023229310033442735,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,5.0,214.0,0.0013327271708195026,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,6.0,114.0,0.0007099574648290808,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,7.0,56.0,0.0003487510353546362,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,8.0,23.0,0.000143237032377797,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,9.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,10.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,3.0,11.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,0.0,987.0,0.006146736998125463,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,1.0,675.0,0.0042036955154353475,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,2.0,513.0,0.003194808591730864,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,3.0,334.0,0.002080050818008009,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,4.0,255.0,0.0015880627502755755,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,5.0,169.0,0.0010524808031238128,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,6.0,102.0,0.0006352251001102302,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,7.0,43.0,0.0002677909735758814,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,8.0,22.0,0.00013700933531789279,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,9.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,10.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,4.0,11.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,0.0,479.0,0.0029830668916941204,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,1.0,312.0,0.0019430414826901161,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,2.0,266.0,0.001656567417934522,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,3.0,235.0,0.0014635088090774913,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,4.0,152.0,0.0009466099531054411,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,5.0,119.0,0.000741095950128602,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,6.0,52.0,0.00032384024711501935,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,7.0,35.0,0.00021796939709664762,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,8.0,15.0,9.341545589856327e-05,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,9.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,5.0,10.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,0.0,191.0,0.0011894901384417057,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,1.0,142.0,0.000884332982506399,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,2.0,155.0,0.0009652930442851538,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,3.0,96.0,0.000597858917750805,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,4.0,90.0,0.0005604927353913796,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,5.0,47.0,0.00029270176181549825,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,6.0,43.0,0.0002677909735758814,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,7.0,17.0,0.0001058708500183717,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,8.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,9.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,heldout,1.0,6.0,11.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,0.0,77.0,0.0004795326736126248,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,1.0,68.0,0.0004234834000734868,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,2.0,82.0,0.0005106711589121459,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,3.0,57.0,0.0003549787324145404,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,4.0,42.0,0.00026156327651597714,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,5.0,33.0,0.0002055140029768392,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,6.0,14.0,8.718775883865905e-05,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,7.0,11.0,6.850466765894639e-05,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,8.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,heldout,1.0,7.0,9.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,0.0,29.0,0.00018060321473722233,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,1.0,30.0,0.00018683091179712654,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,2.0,38.0,0.00023665248827636027,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,3.0,25.0,0.00015569242649760546,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,4.0,14.0,8.718775883865905e-05,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,5.0,11.0,6.850466765894639e-05,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,6.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,7.0,3.0,1.8683091179712656e-05,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,8.0,3.0,1.8683091179712656e-05,160573.0
1.0,0.45,100.0,heldout,1.0,8.0,9.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,0.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,1.0,18.0,0.00011209854707827592,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,2.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,3.0,13.0,8.096006177875484e-05,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,4.0,7.0,4.359387941932953e-05,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,5.0,8.0,4.9821576479233744e-05,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,7.0,4.0,2.4910788239616872e-05,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,8.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,9.0,12.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,10.0,1.0,5.0,3.113848529952109e-05,160573.0
1.0,0.45,100.0,heldout,1.0,10.0,2.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,10.0,3.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,10.0,4.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,10.0,5.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,10.0,6.0,4.0,2.4910788239616872e-05,160573.0
1.0,0.45,100.0,heldout,1.0,10.0,7.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,11.0,0.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,11.0,1.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,11.0,3.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,11.0,7.0,2.0,1.2455394119808436e-05,160573.0
1.0,0.45,100.0,heldout,1.0,12.0,6.0,1.0,6.227697059904218e-06,160573.0
1.0,0.45,100.0,heldout,1.0,13.0,10.0,1.0,6.227697059904218e-06,160573.0
2.0,0.45,20.0,calibration,1.0,0.0,0.0,709508.0,0.8695238690495887,815973.0
2.0,0.45,20.0,calibration,1.0,0.0,1.0,32976.0,0.04041310190410712,815973.0
2.0,0.45,20.0,calibration,1.0,0.0,2.0,7856.0,0.009627769546296263,815973.0
2.0,0.45,20.0,calibration,1.0,0.0,3.0,1417.0,0.0017365770681137733,815973.0
2.0,0.45,20.0,calibration,1.0,0.0,4.0,179.0,0.00021937000366433694,815973.0
2.0,0.45,20.0,calibration,1.0,0.0,5.0,16.0,1.960849194765023e-05,815973.0
2.0,0.45,20.0,calibration,1.0,0.0,6.0,2.0,2.4510614934562785e-06,815973.0
2.0,0.45,20.0,calibration,1.0,1.0,0.0,32906.0,0.04032731475183615,815973.0
2.0,0.45,20.0,calibration,1.0,1.0,1.0,11642.0,0.014267628953408997,815973.0
2.0,0.45,20.0,calibration,1.0,1.0,2.0,3416.0,0.004186413030823324,815973.0
2.0,0.45,20.0,calibration,1.0,1.0,3.0,652.0,0.0007990460468667468,815973.0
2.0,0.45,20.0,calibration,1.0,1.0,4.0,105.0,0.00012868072840645461,815973.0
2.0,0.45,20.0,calibration,1.0,1.0,5.0,14.0,1.715743045419395e-05,815973.0
2.0,0.45,20.0,calibration,1.0,2.0,0.0,7948.0,0.00974051837499525,815973.0
2.0,0.45,20.0,calibration,1.0,2.0,1.0,3310.0,0.004056506771670141,815973.0
2.0,0.45,20.0,calibration,1.0,2.0,2.0,1029.0,0.0012610711383832553,815973.0
2.0,0.45,20.0,calibration,1.0,2.0,3.0,227.0,0.0002781954795072876,815973.0
2.0,0.45,20.0,calibration,1.0,2.0,4.0,35.0,4.289357613548488e-05,815973.0
2.0,0.45,20.0,calibration,1.0,2.0,5.0,4.0,4.902122986912557e-06,815973.0
2.0,0.45,20.0,calibration,1.0,3.0,0.0,1371.0,0.001680202653764279,815973.0
2.0,0.45,20.0,calibration,1.0,3.0,1.0,702.0,0.0008603225842031538,815973.0
2.0,0.45,20.0,calibration,1.0,3.0,2.0,217.0,0.0002659401720400062,815973.0
2.0,0.45,20.0,calibration,1.0,3.0,3.0,59.0,7.230631405696022e-05,815973.0
2.0,0.45,20.0,calibration,1.0,3.0,4.0,11.0,1.3480838214009532e-05,815973.0
2.0,0.45,20.0,calibration,1.0,3.0,5.0,2.0,2.4510614934562785e-06,815973.0
2.0,0.45,20.0,calibration,1.0,4.0,0.0,182.0,0.00022304659590452136,815973.0
2.0,0.45,20.0,calibration,1.0,4.0,1.0,101.0,0.00012377860541954206,815973.0
2.0,0.45,20.0,calibration,1.0,4.0,2.0,33.0,4.0442514642028595e-05,815973.0
2.0,0.45,20.0,calibration,1.0,4.0,3.0,13.0,1.593189970746581e-05,815973.0
2.0,0.45,20.0,calibration,1.0,4.0,4.0,2.0,2.4510614934562785e-06,815973.0
2.0,0.45,20.0,calibration,1.0,5.0,0.0,19.0,2.3285084187834646e-05,815973.0
2.0,0.45,20.0,calibration,1.0,5.0,1.0,13.0,1.593189970746581e-05,815973.0
2.0,0.45,20.0,calibration,1.0,5.0,2.0,4.0,4.902122986912557e-06,815973.0
2.0,0.45,20.0,calibration,1.0,6.0,0.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,calibration,1.0,6.0,1.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,0.0,0.0,718476.0,0.8805144287862466,815973.0
2.0,0.45,20.0,heldout,1.0,0.0,1.0,30027.0,0.03679901173200584,815973.0
2.0,0.45,20.0,heldout,1.0,0.0,2.0,7442.0,0.009120399817150812,815973.0
2.0,0.45,20.0,heldout,1.0,0.0,3.0,1263.0,0.00154784533311764,815973.0
2.0,0.45,20.0,heldout,1.0,0.0,4.0,174.0,0.00021324234993069622,815973.0
2.0,0.45,20.0,heldout,1.0,0.0,5.0,13.0,1.593189970746581e-05,815973.0
2.0,0.45,20.0,heldout,1.0,0.0,6.0,2.0,2.4510614934562785e-06,815973.0
2.0,0.45,20.0,heldout,1.0,1.0,0.0,30137.0,0.036933820114145935,815973.0
2.0,0.45,20.0,heldout,1.0,1.0,1.0,10641.0,0.01304087267593413,815973.0
2.0,0.45,20.0,heldout,1.0,1.0,2.0,2993.0,0.003668013524957321,815973.0
2.0,0.45,20.0,heldout,1.0,1.0,3.0,587.0,0.0007193865483294178,815973.0
2.0,0.45,20.0,heldout,1.0,1.0,4.0,93.0,0.00011397435944571696,815973.0
2.0,0.45,20.0,heldout,1.0,1.0,5.0,12.0,1.4706368960737672e-05,815973.0
2.0,0.45,20.0,heldout,1.0,1.0,6.0,2.0,2.4510614934562785e-06,815973.0
2.0,0.45,20.0,heldout,1.0,2.0,0.0,7325.0,0.008977012719783621,815973.0
2.0,0.45,20.0,heldout,1.0,2.0,1.0,3096.0,0.003794243191870319,815973.0
2.0,0.45,20.0,heldout,1.0,2.0,2.0,946.0,0.0011593520864048197,815973.0
2.0,0.45,20.0,heldout,1.0,2.0,3.0,220.0,0.00026961676428019065,815973.0
2.0,0.45,20.0,heldout,1.0,2.0,4.0,38.0,4.657016837566929e-05,815973.0
2.0,0.45,20.0,heldout,1.0,2.0,5.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,3.0,0.0,1237.0,0.0015159815337027083,815973.0
2.0,0.45,20.0,heldout,1.0,3.0,1.0,616.0,0.0007549269399845338,815973.0
2.0,0.45,20.0,heldout,1.0,3.0,2.0,213.0,0.0002610380490530937,815973.0
2.0,0.45,20.0,heldout,1.0,3.0,3.0,61.0,7.475737555041649e-05,815973.0
2.0,0.45,20.0,heldout,1.0,3.0,4.0,10.0,1.2255307467281392e-05,815973.0
2.0,0.45,20.0,heldout,1.0,3.0,5.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,4.0,0.0,181.0,0.0002218210651577932,815973.0
2.0,0.45,20.0,heldout,1.0,4.0,1.0,86.0,0.00010539564421861998,815973.0
2.0,0.45,20.0,heldout,1.0,4.0,2.0,38.0,4.657016837566929e-05,815973.0
2.0,0.45,20.0,heldout,1.0,4.0,3.0,8.0,9.804245973825114e-06,815973.0
2.0,0.45,20.0,heldout,1.0,4.0,4.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,4.0,5.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,5.0,0.0,14.0,1.715743045419395e-05,815973.0
2.0,0.45,20.0,heldout,1.0,5.0,1.0,14.0,1.715743045419395e-05,815973.0
2.0,0.45,20.0,heldout,1.0,6.0,0.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,6.0,1.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,6.0,2.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,20.0,heldout,1.0,6.0,3.0,1.0,1.2255307467281393e-06,815973.0
2.0,0.45,50.0,calibration,1.0,0.0,0.0,247990.0,0.7644032636403707,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,1.0,17210.0,0.05304802680451139,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,2.0,6693.0,0.02063047317853543,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,3.0,2317.0,0.007141910407091976,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,4.0,677.0,0.0020867817633151782,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,5.0,173.0,0.0005332544240081622,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,6.0,37.0,0.00011404863403642775,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,7.0,14.0,4.315353720297266e-05,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,8.0,4.0,1.2329582057992189e-05,324423.0
2.0,0.45,50.0,calibration,1.0,0.0,10.0,1.0,3.0823955144980473e-06,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,0.0,17239.0,0.05313741627443184,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,1.0,5878.0,0.018118320834219524,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,2.0,3130.0,0.009647897960378888,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,3.0,1353.0,0.004170481131115858,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,4.0,485.0,0.001494961824531553,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,5.0,147.0,0.00045311214063121293,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,6.0,39.0,0.00012021342506542384,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,7.0,16.0,4.9318328231968756e-05,324423.0
2.0,0.45,50.0,calibration,1.0,1.0,8.0,2.0,6.1647910289960945e-06,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,0.0,6736.0,0.020763016185658848,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,1.0,3051.0,0.009404388714733543,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,2.0,1804.0,0.0055606415081544775,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,3.0,896.0,0.0027618263809902504,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,4.0,369.0,0.0011374039448497795,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,5.0,135.0,0.00041612339445723637,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,6.0,38.0,0.0001171310295509258,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,7.0,11.0,3.390635065947852e-05,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,8.0,1.0,3.0823955144980473e-06,324423.0
2.0,0.45,50.0,calibration,1.0,2.0,9.0,1.0,3.0823955144980473e-06,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,0.0,2343.0,0.007222052690468925,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,1.0,1361.0,0.004195140295231842,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,2.0,879.0,0.0027094256572437834,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,3.0,463.0,0.001427149123212596,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,4.0,184.0,0.0005671607746676407,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,5.0,76.0,0.0002342620591018516,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,6.0,19.0,5.85655147754629e-05,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,7.0,8.0,2.4659164115984378e-05,324423.0
2.0,0.45,50.0,calibration,1.0,3.0,8.0,2.0,6.1647910289960945e-06,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,0.0,689.0,0.0021237705094891545,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,1.0,484.0,0.001491879429017055,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,2.0,351.0,0.0010819208255888146,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,3.0,195.0,0.0006010671253271192,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,4.0,76.0,0.0002342620591018516,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,5.0,35.0,0.00010788384300743165,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,6.0,12.0,3.698874617397657e-05,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,7.0,3.0,9.247186543494142e-06,324423.0
2.0,0.45,50.0,calibration,1.0,4.0,8.0,3.0,9.247186543494142e-06,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,0.0,179.0,0.0005517487970951504,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,1.0,160.0,0.0004931832823196876,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,2.0,112.0,0.0003452282976237813,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,3.0,77.0,0.00023734445461634965,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,4.0,36.0,0.0001109662385219297,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,5.0,7.0,2.157676860148633e-05,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,6.0,3.0,9.247186543494142e-06,324423.0
2.0,0.45,50.0,calibration,1.0,5.0,7.0,2.0,6.1647910289960945e-06,324423.0
