model,replicate,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_msd_mc_se,predicted_ngp,observed_ngp,ngp_absolute_error,predicted_ngp_mc_se,shuffle_realizations,shuffle_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k2_mc_se,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k4_mc_se,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,predicted_fs_k7p25_mc_se
within_particle_time_shuffle,2.0,0.58,200.0,20.0,10.0,91756.0,1.4789985494421174,1.239448946514999,0.19327105291482027,0.0010655425965506373,0.07953388469555892,0.13004647316350693,0.05051258846794801,0.0007845209532673909,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3870981469410888,0.45825187248330496,0.07115372554221616,0.00025486195234435496,0.0325566932946849,0.06963898340301387,0.037082290108328975,0.00025117105770295815,-0.00022648209673949181,0.0013632909193586297,0.0015897730160981216,0.000191253111918863
within_particle_time_shuffle,2.0,0.58,400.0,20.0,20.0,58986.0,2.6745218337830705,2.446386944815099,0.09325380412591033,0.0024644598027802017,0.054384687759491,0.06244093818479679,0.008056250425305791,0.0010990529548387086,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18240365469560507,0.2134958630148948,0.031092208319289716,0.0003620186870779186,0.0022192042786748573,-0.0008022615567074514,0.0030214658353823086,0.0003086007242507769,7.257509655477553e-05,0.0005040949482152632,0.0004315198516604877,0.00028604307874874856
within_particle_time_shuffle,2.0,0.58,600.0,20.0,30.0,26216.0,3.5860058242271924,3.687875142081927,0.027622767563987072,0.002858337948041699,0.04564475691456121,0.05260664913915636,0.006961892224595145,0.001133291097058555,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10568228690782445,0.09566220281545856,0.010020084092365891,0.00043867568142751573,-0.0003337060508553999,-0.0033646927489369453,0.0030309866980815455,0.0004365800720448304,8.312167486213677e-06,0.004720807730679563,0.004712495563193349,0.0003844078440029235
contiguous_empirical_path,3.0,0.58,20.0,20.0,1.0,121249.0,0.16296448669551536,0.17092970264885723,0.04659936704918344,0.0,0.551803695004619,0.5122257578577492,0.03957793714686986,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8998891650906002,0.8951448081875134,0.004744356903086833,0.0,0.6769243139498692,0.6632518336417978,0.013672480308071333,0.0,0.3393629482873874,0.3201497833263796,0.019213164961007778,0.0
contiguous_empirical_path,3.0,0.58,100.0,20.0,5.0,108141.0,0.5991363228506342,0.6490628751575198,0.0769209797968633,0.0,0.27284496949193304,0.23437116016865156,0.03847380932328148,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6849743570187133,0.6619462153179251,0.023028141700788263,0.0,0.27075941885534416,0.23653364403034716,0.034225774824997,0.0,0.04031014056322937,0.030106976491711682,0.010203164071517685,0.0
contiguous_empirical_path,3.0,0.58,200.0,20.0,10.0,91756.0,1.1305324181858718,1.2379225427306952,0.0867502778549738,0.0,0.1449262574156871,0.13217344675646325,0.012752810659223845,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49064442027283267,0.4559535285015441,0.03469089177128859,0.0,0.09027268767523887,0.06618843322415519,0.024084254451083684,0.0,0.005709089277325121,0.0027120523878897368,0.002997036889435384,0.0
contiguous_empirical_path,3.0,0.58,400.0,20.0,20.0,58986.0,2.185892451187248,2.3995390168923434,0.08903650417895281,0.0,0.07879933568840625,0.08466089025698564,0.005861554568579397,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25279850169550405,0.2209161290659797,0.03188237262952434,0.0,0.008923543639973164,0.006469244519058826,0.0024542991209143376,0.0,0.0015461349414784033,0.0010259201452419485,0.0005202147962364548,0.0
contiguous_empirical_path,3.0,0.58,600.0,20.0,30.0,26216.0,3.2250202683163782,3.4956415235298746,0.07741676410235132,0.0,0.03685589581500959,0.04958589058535989,0.012729994770350306,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1273092108010982,0.10778931415413767,0.019519896646960522,0.0,0.005468379596475664,0.0028419058664708344,0.0026264737300048294,0.0,0.0007783048746000956,0.0006545515779087175,0.00012375329669137816,0.0
direction_randomized_path,3.0,0.58,20.0,20.0,1.0,121249.0,0.16296448669551536,0.17092970264885723,0.04659936704918344,0.0,0.5518036950046188,0.5122257578577492,0.039577937146869635,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8998515599846495,0.8951448081875134,0.004706751797136088,0.0,0.6767258811143315,0.6632518336417978,0.013474047472533668,0.0,0.33950206919937115,0.3201497833263796,0.019352285872991537,0.0
direction_randomized_path,3.0,0.58,100.0,20.0,5.0,108141.0,0.8085782439333502,0.6490628751575198,0.24576258307350862,0.0,0.1609775948281258,0.23437116016865156,0.07339356534052577,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5964627517482582,0.6619462153179251,0.06548346356966683,0.0,0.15783249061861662,0.23653364403034716,0.07870115341173053,0.0,0.008396996934176098,0.030106976491711682,0.021709979557535584,0.0
direction_randomized_path,3.0,0.58,200.0,20.0,10.0,91756.0,1.6118611369670344,1.2379225427306952,0.3020694601872904,0.0,0.08195590374308437,0.13217344675646325,0.050217543013378885,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3573514260853741,0.4559535285015441,0.09860210241616996,0.0,0.025745244731937907,0.06618843322415519,0.04044318849221728,0.0,8.30823419174508e-05,0.0027120523878897368,0.002628970045972286,0.0
direction_randomized_path,3.0,0.58,400.0,20.0,20.0,58986.0,3.220139350818862,2.3995390168923434,0.3419824925327877,0.0,0.040208661458295714,0.08466089025698564,0.04445222879868993,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12808553322495775,0.2209161290659797,0.09283059584102196,0.0,0.0006900538397989431,0.006469244519058826,0.005779190679259883,0.0,1.3807396012458532e-08,0.0010259201452419485,0.001025906337845936,0.0
direction_randomized_path,3.0,0.58,600.0,20.0,30.0,26216.0,4.838178903811012,3.4956415235298746,0.38406037096316803,0.0,0.024843352778241012,0.04958589058535989,0.02474253780711888,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04512969692613159,0.10778931415413767,0.06265961722800609,0.0,1.4245054189442425e-05,0.0028419058664708344,0.002827660812281392,0.0,1.243904410399361e-13,0.0006545515779087175,0.0006545515777843271,0.0
within_particle_time_shuffle,3.0,0.58,20.0,20.0,1.0,121249.0,0.16296448669551536,0.17092970264885723,0.04659936704918344,0.0,0.5518036950046188,0.5122257578577492,0.039577937146869635,1.3084103822364792e-17,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8998891650906005,0.8951448081875134,0.004744356903087055,1.874989708350727e-17,0.6769243139498692,0.6632518336417978,0.013672480308071333,0.0,0.33936294828738733,0.3201497833263796,0.019213164961007723,6.71499940073887e-18
within_particle_time_shuffle,3.0,0.58,100.0,20.0,5.0,108141.0,0.7846709588689891,0.6490628751575198,0.20892904047016825,0.0004079983704483795,0.1204266670997107,0.23437116016865156,0.11394449306894086,0.0005802165577482352,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6022505768306816,0.6619462153179251,0.05969563848724346,0.00015020903048319553,0.1555191555008168,0.23653364403034716,0.08101448852953036,0.00019460088342770129,0.00656575362561063,0.030106976491711682,0.023541222866101053,0.00013659396789869138
within_particle_time_shuffle,3.0,0.58,200.0,20.0,10.0,91756.0,1.4956367091724285,1.2379225427306952,0.20818278813571767,0.0011441578536365998,0.06509918685041573,0.13217344675646325,0.06707425990604753,0.0007398061065213386,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38065753378850786,0.4559535285015441,0.07529599471303622,0.00028503668175071964,0.029474902937048145,0.06618843322415519,0.03671353028710704,0.0002455622691969973,0.0002476988926029348,0.0027120523878897368,0.002464353495286802,0.00018667998240703848
within_particle_time_shuffle,3.0,0.58,400.0,20.0,20.0,58986.0,2.6979036225908004,2.3995390168923434,0.12434246894841938,0.003040490644147931,0.032961137826538284,0.08466089025698564,0.05169975243044736,0.0009579079183078926,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17456878002728493,0.2209161290659797,0.04634734903869478,0.0004547945420299424,0.0018952917748960747,0.006469244519058826,0.0045739527441627514,0.000355172910169277,0.00012673898087249037,0.0010259201452419485,0.0008991811643694581,0.0002131476952118059
within_particle_time_shuffle,3.0,0.58,600.0,20.0,30.0,26216.0,3.6053846899778526,3.4956415235298746,0.031394285057341875,0.003549050604233495,0.016568277999923282,0.04958589058535989,0.03301761258543661,0.0009691962679018452,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09684949757725697,0.10778931415413767,0.010939816576880701,0.0005140981504578424,-0.00072794193341065,0.0028419058664708344,0.003569847799881484,0.0004522900580263276,-0.0006239612896053473,0.0006545515779087175,0.0012785128675140648,0.000350900607572814
contiguous_empirical_path,4.0,0.58,20.0,20.0,1.0,121249.0,0.15620790913659116,0.16256532270096183,0.039106824621294556,0.0,0.5599769027189541,0.5555990680179845,0.0043778347009695295,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9037158235525176,0.9001075441842998,0.003608279368217726,0.0,0.6867217257622699,0.6774505577711958,0.00927116799107408,0.0,0.35047251768770893,0.3392101016963562,0.011262415991352748,0.0
contiguous_empirical_path,4.0,0.58,100.0,20.0,5.0,108141.0,0.5703881879598858,0.6061875301316144,0.0590565466827665,0.0,0.2953453025012245,0.3029036268488876,0.007558324347663126,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6978384105846881,0.6829333146637871,0.014905095920900946,0.0,0.2889862985297001,0.2707881818713311,0.018198116658369012,0.0,0.05107960687628284,0.04724884333668998,0.0038307635395928574,0.0
contiguous_empirical_path,4.0,0.58,200.0,20.0,10.0,91756.0,1.095227398108785,1.1822063890931207,0.07357344012584632,0.0,0.17202069676766918,0.19788664853935933,0.025865951771690154,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5036293585914562,0.47982890295348035,0.023800455637975837,0.0,0.10018924379494601,0.08817574106473175,0.01201350273021426,0.0,0.007042553267861661,0.00246429959643711,0.0045782536714245505,0.0
contiguous_empirical_path,4.0,0.58,400.0,20.0,20.0,58986.0,2.1534279024847844,2.3617796249648366,0.08821810480440329,0.0,0.08710268378321939,0.12555946277382724,0.03845677899060784,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2591309559030359,0.23670465183516248,0.022426304067873437,0.0,0.013362348362648949,0.010364557165827444,0.002997791196821505,0.0,-3.8369857291740355e-05,0.0004242822672751919,0.00046265212456693226,0.0
contiguous_empirical_path,4.0,0.58,600.0,20.0,30.0,26216.0,3.264477674922627,3.5538212136910325,0.08141758444507974,0.0,0.036240401371578024,0.07065457221193294,0.03441417084035492,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12757178547121198,0.11523062554941144,0.012341159921800543,0.0,0.008236909636120749,0.006394974288393562,0.0018419353477271867,0.0,-1.5407926752470792e-05,0.0015659289135938244,0.0015813368403462952,0.0
direction_randomized_path,4.0,0.58,20.0,20.0,1.0,121249.0,0.15620790913659116,0.16256532270096183,0.039106824621294556,0.0,0.5599769027189541,0.5555990680179845,0.0043778347009695295,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9037183946364525,0.9001075441842998,0.003610850452152703,0.0,0.6868175147828579,0.6774505577711958,0.009366957011662125,0.0,0.3510480785177628,0.3392101016963562,0.011837976821406637,0.0
direction_randomized_path,4.0,0.58,100.0,20.0,5.0,108141.0,0.7776386652781349,0.6061875301316144,0.2828351403224927,0.0,0.1655471393731971,0.3029036268488876,0.13735648747569051,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6081246308277708,0.6829333146637871,0.07480868383601635,0.0,0.16830879425510772,0.2707881818713311,0.10247938761622336,0.0,0.010007190206357647,0.04724884333668998,0.037241653130332335,0.0
direction_randomized_path,4.0,0.58,200.0,20.0,10.0,91756.0,1.5586371626981854,1.1822063890931207,0.318413753366557,0.0,0.08787540936157479,0.19788664853935933,0.11001123917778455,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3700964759894579,0.47982890295348035,0.10973242696402247,0.0,0.029483598419461444,0.08817574106473175,0.058692142645270305,0.0,0.00015994544166529785,0.00246429959643711,0.002304354154771812,0.0
direction_randomized_path,4.0,0.58,400.0,20.0,20.0,58986.0,3.1132504428705787,2.3617796249648366,0.3181799055095711,0.0,0.04451330328912095,0.12555946277382724,0.08104615948470628,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13762523255428016,0.23670465183516248,0.09907941928088232,0.0,0.0008913391905196616,0.010364557165827444,0.009473217975307782,0.0,-1.6055949402488638e-08,0.0004242822672751919,0.00042429832322459437,0.0
direction_randomized_path,4.0,0.58,600.0,20.0,30.0,26216.0,4.66912375327743,3.5538212136910325,0.3138319213385621,0.0,0.028447906473465734,0.07065457221193294,0.04220666573846721,0.0,0.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05077172928942907,0.11523062554941144,0.06445889625998236,0.0,2.4665065834843303e-05,0.006394974288393562,0.006370309222558719,0.0,-5.286739032791535e-12,0.0015659289135938244,0.0015659289188805633,0.0
within_particle_time_shuffle,4.0,0.58,20.0,20.0,1.0,121249.0,0.15620790913659113,0.16256532270096183,0.03910682462129467,3.657118196434064e-18,0.5599769027189541,0.5555990680179845,0.0043778347009695295,1.4835979218054374e-17,64.0,45101.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9037158235525177,0.9001075441842998,0.003608279368217837,1.0635326574065704e-17,0.68672172576227,0.6774505577711958,0.009271167991074192,9.25185853854297e-18,0.350472517687709,0.3392101016963562,0.011262415991352803,7.314236392868128e-18
