model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_base_seed,calibration_path_used_in_kernel,heldout_path_used_in_prediction,heldout_events_used_in_calibration,macro_fit_parameter_count,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
radial_recoil_markov_surrogate,1.0,3.0,0.45,2000.0,20.0,100.0,494827.0,1.593241935266442,0.38494087781746295,3.138926331492259,0.12619271124971942,1.5320813966552245,1.405888685405505,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36917130595146835,0.8061233874084176,0.43695208145694925,0.02996450281944774,0.5436221107653332,0.5136576079458854,0.0006395069522671346,0.29754222992878293,0.2969027229765158
radial_recoil_markov_surrogate,1.0,3.0,0.45,3000.0,20.0,150.0,330977.0,2.369061242666552,0.5507382500974113,3.301610142835597,0.11885735549183063,1.3301724324025965,1.211315076910766,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23313708526932309,0.7425593344166428,0.5094222491473197,0.0053534648647274585,0.44897180267658227,0.4436183378118548,-0.0014150026325556865,0.22221602781950803,0.2236310304520637
radial_recoil_markov_surrogate,1.0,4.0,0.45,20.0,20.0,1.0,819250.0,0.03920815797256544,0.039439034265083064,0.0058540047143605944,0.6670518914608468,0.6894572448102572,0.022405353349410406,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744131939237943,0.9742726065504118,0.00014058737338251692,0.9035543660157231,0.9031194881740169,0.0004348778417062604,0.7281228027984215,0.7273620752980499,0.0007607275003715941
radial_recoil_markov_surrogate,1.0,4.0,0.45,100.0,20.0,5.0,806142.0,0.09574154044513433,0.0570676716703697,0.6776843638925718,0.48066697272256453,1.6297339342658397,1.1490669615432751,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9390345576668387,0.9637263303218477,0.024691772655008992,0.7845784866872464,0.8712844740845151,0.08670598739726876,0.4768907320650853,0.6701586799370863,0.19326794787200102
radial_recoil_markov_surrogate,1.0,4.0,0.45,200.0,20.0,10.0,789757.0,0.17455547948574365,0.07543971565197483,1.3138406339045399,0.31893550822140027,2.0528096750212144,1.733874166799814,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8919507301692261,0.9531991465279716,0.06124841635874545,0.6452859936345786,0.8424536039827798,0.19716761034820118,0.2669874488065203,0.6251232912663965,0.35813584245987623
radial_recoil_markov_surrogate,1.0,4.0,0.45,500.0,20.0,25.0,740602.0,0.41199357469974046,0.12726889615088294,2.2371898174657203,0.19196165028864232,2.240207131422164,2.048245481133522,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7649628945934849,0.9252086699236458,0.16024577533016093,0.3643656322657161,0.7741688168233672,0.40980318455765113,0.05290321481590509,0.533395281820343,0.4804920670044379
radial_recoil_markov_surrogate,1.0,4.0,0.45,1000.0,20.0,50.0,658677.0,0.8085019921255412,0.21371648432894896,2.78305863800898,0.1550627109134326,2.035011317785304,1.8799486068718716,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5957125770930802,0.8825336715723144,0.2868210944792342,0.14947649496128032,0.6840225543370759,0.5345460593757956,0.00458157161973433,0.43196745142274323,0.4273858798030089
radial_recoil_markov_surrogate,1.0,4.0,0.45,2000.0,20.0,100.0,494827.0,1.610004852895916,0.38494087781746295,3.18247306449842,0.136739902353606,1.5320813966552245,1.3953414943016185,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36402616580719466,0.8061233874084176,0.44209722160122294,0.025543981787812694,0.5436221107653332,0.5180781289775205,-0.0004008860639768186,0.29754222992878293,0.29794311599275974
radial_recoil_markov_surrogate,1.0,4.0,0.45,3000.0,20.0,150.0,330977.0,2.4196885469994887,0.5507382500974113,3.393536396957191,0.12214995498394066,1.3301724324025965,1.2080224774186559,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22428193557553214,0.7425593344166428,0.5182773988411107,0.006596226795660349,0.44897180267658227,0.4423755758809219,-0.0016897002827892457,0.22221602781950803,0.22390572810229728
radial_recoil_markov_surrogate,1.0,5.0,0.45,20.0,20.0,1.0,819250.0,0.039293184524511214,0.039439034265083064,0.003698106287074454,0.6686678776520476,0.6894572448102572,0.02078936715820956,16.0,781031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743598092472159,0.9742726065504118,8.720269680406734e-05,0.9033911924796251,0.9031194881740169,0.00027170430560818915,0.7278595953311993,0.7273620752980499,0.0004975200331494012
