parent_group,clone_index,target_slot,a_particle_index,source_trajectory,parent_restart_sha256,first_passage_tau,escaped_within_horizon,log_u_squared,log_p_squared,cos_u_p,log_gram_eigenvalue_1,log_gram_eigenvalue_2,log_gram_eigenvalue_3,log_b_squared,cos_u_b,cos_p_b,geometry_heldout_rate,kinematic_heldout_rate,full_heldout_rate,geometry_heldout_event_probability,kinematic_heldout_event_probability,full_heldout_event_probability,thermodynamic_claim_allowed
2,2,41,2141,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,12.450000000000001,True,-7.351011604813621,-0.20849603039670062,0.9262122767400605,-1.5852894348278306,-1.1593494771403376,-1.0686548115504926,6.7995230395797925,-0.4061920831417118,-0.6141554770667883,0.036256152430644825,0.03680148643939669,0.03595805400018355,0.5157350228446198,0.5209880474676811,0.5128392265064404,False
2,2,42,2256,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,3.5,True,-6.472206280791953,0.0029372776571457314,-0.7735342465461181,-1.1711568122841658,-1.1109883243582357,-0.9132272244281627,7.856308997035659,-0.5619898802517804,0.82261934780628,0.05858859923300416,0.060002727422493275,0.058963623997773426,0.6901825372159374,0.6988222173170676,0.6924976286184767,False
2,2,43,2277,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,7.9,True,-6.025053532667211,-1.204946661945834,-0.655356304113853,-1.3152854671860459,-1.16303735384103,-0.7896797786867904,8.867288107029552,0.1551410082741846,-0.3414288160801406,0.0532505490883042,0.053091340671668985,0.05266171537705344,0.6552759309326567,0.6541765220458325,0.6511922288565343,False
2,2,44,2288,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,17.0,True,-6.742491362312189,0.5537707380769487,-0.19279169842556867,-1.332038608510566,-1.0411369072605106,-0.6430238851049811,6.683134482667132,-0.09803609360989295,0.9904041075071588,0.04915724001867235,0.05075023987581206,0.052602575461333415,0.6258673257062373,0.637599308794882,0.6507794155234463,False
2,2,45,2412,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,2.1,True,-6.2052619535673275,-0.9662227189810387,-0.2132524980831607,-1.0582181774366557,-1.008937530502248,-0.3510679114167336,7.875189121270782,0.6964886189547318,-0.4662000248781002,0.06870994201470286,0.06828660770963137,0.07184808257267908,0.7469577581339376,0.7448062336128896,0.7623512774916186,False
2,2,46,2426,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,18.400000000000002,True,-6.637130419190869,0.4236202129384038,-0.053628208642839646,-0.9157863256652373,-0.7686435296392291,-0.597225117387563,8.144585645640438,-0.12981209310053035,0.9401059916725248,0.07024931345388673,0.07190938241466342,0.07326959970287442,0.7546295744079644,0.7626424555462105,0.7690125719708188,False
2,2,47,2541,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,5.5,True,-7.08804837749572,-1.0024657616188781,0.6306351421780836,-1.3117093448988923,-0.9954451646801756,-0.8659240655174676,7.630344232914017,-0.32175074952337307,0.14762913608165168,0.04741952062803509,0.04717253738991106,0.04671161257333062,0.6126359818041329,0.6107177997253347,0.6071126115138987,False
2,2,48,2590,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,1.05,True,-4.797239344162061,-2.389862919401132,0.6484637562801042,-1.2336785914058443,-1.1443939204454154,-0.9448874130920524,7.970035878522758,-0.649873372647095,0.0009035528443537947,0.060656695200182555,0.05844958109744539,0.05695784526206636,0.7027357793959426,0.6893199336754727,0.6799112267456456,False
2,2,49,2687,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,17.45,True,-6.013232899961918,-0.2948980488395299,-0.4092958425640996,-1.380813221707873,-1.1446032674038988,-0.8782369091909172,8.117802605704966,-0.9437455661065323,0.08600271761241385,0.0490274944055918,0.04984562282662728,0.04651050762571888,0.6248952235277883,0.6309829597736131,0.6055291973707501,False
2,2,50,2823,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.251892905615599,-0.266531992404494,0.27528776687593,-1.4997640412111222,-1.1631317282845484,-0.576189239890084,7.245955869603954,-0.4194808000242337,-0.5254264911729054,0.046930077765869334,0.04746933064242516,0.04626750670596385,0.6088255110789456,0.6130216818014216,0.6036073958008603,False
2,2,51,2826,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,3.4000000000000004,True,-6.4979449203757875,-1.281002540084543,0.8588164511671151,-1.4415712276129313,-1.2121122123931143,-0.8334308373968768,5.869962098773259,-0.23883519882281942,-0.22865889698230138,0.045997167721627465,0.04546825384298047,0.046420995804302756,0.6014583839388835,0.5972201228705125,0.6048223688636816,False
2,2,52,2828,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,10.450000000000001,True,-7.329469505735868,-1.13999504892266,-0.8387163922638526,-1.2762481606278708,-1.2479464697183655,-0.887961104219459,8.030023961436305,0.7332740514595449,-0.46203734621354847,0.052456836168057554,0.05251827577185082,0.054769501767922765,0.6497600273725042,0.6501901351648772,0.6655908498838635,False
2,2,53,2845,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,10.55,True,-6.546301715714797,0.6427916535353784,-0.25154238936101747,-1.390164234852574,-0.8310749645857014,-0.6712472489862928,8.070264803631297,0.7768561204675678,-0.5114873342210512,0.043645946414954825,0.04516121461146879,0.047134772091724154,0.5822695572572436,0.5947391285621719,0.6104236614896917,False
2,2,54,2879,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.526452459848107,0.5188570392578378,0.40666011882045255,-1.29150178811074,-1.1454057358334027,-0.7200974939165438,6.920271724581292,0.9294997734228665,0.37206426822471883,0.05620656475610111,0.05775343126280927,0.06457095352562912,0.6750653829249346,0.6849640832589168,0.7251195685277646,False
2,2,55,2971,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,3.85,True,-7.1611605536792755,-1.0912954529830126,-0.27879555834004266,-1.2688978902020809,-0.9299902877194084,-0.7006463331843089,8.172474819741849,-0.7718786540524245,-0.05182396059066139,0.04921992923926853,0.04904551151386298,0.045879196281426414,0.6263361134804459,0.6250303652451111,0.6005169431758636,False
2,2,56,3044,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.2083958834399136,-1.0844861016015537,0.13283586671351602,-1.3025629483060936,-0.8944431572606159,-0.7501207535098232,7.099581030242202,-0.5969173408436188,-0.050002311727610584,0.05207210588869587,0.05171762010814439,0.05064407453152941,0.6470546739564618,0.644543500735049,0.6368290034039162,False
2,2,57,3053,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,10.950000000000001,True,-7.127915973607243,-0.6464666809750775,0.7783129399010705,-1.401972554791263,-1.054119741913302,-0.8646903791403063,7.476576298706545,0.45972226225592777,-0.1937067912632248,0.04389171487915832,0.04400842633625862,0.04597814315554404,0.5843178185402472,0.5852869844343346,0.6013067134598279,False
2,2,58,3080,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,0.65,True,-6.650733466919528,-0.6331476709835803,-0.6950862576591117,-1.4536990693405152,-0.829975676070612,-0.738242497241448,8.760669766342552,0.057662546427184595,0.3245672537197685,0.04032202210379746,0.040730261049381405,0.04030713910106846,0.5535556140989155,0.5571858934248435,0.5534227056588559,False
2,2,59,3106,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,16.5,True,-5.439477368392555,0.9033269857358888,0.9194856929104985,-1.20224587599363,-0.9755919122849087,-0.9128164366782093,7.979996775137574,-0.8568840197941778,-0.5877072387732374,0.05754148196173394,0.059447210608603404,0.056107863565794974,0.6836258159673512,0.6954573732101221,0.6744233207408743,False
2,2,60,3151,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,2.3000000000000003,True,-4.474271505081831,-0.5174100505875309,-0.27937090579417123,-1.194903388955924,-1.0687931693635313,-0.6761605153399244,8.693830036761147,-0.3140185126094894,-0.6262621644251734,0.06458036973315621,0.06499211373645015,0.06280414023382636,0.7251713302773755,0.7274252184249753,0.7152326661766071,False
2,2,61,3182,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.216073157243093,0.5493639625747534,-0.28085328878217064,-0.9526642049244558,-0.8133271495872759,-0.6151715421712425,6.4652525764154305,-0.3883669283528914,0.630745323952397,0.07402360169676506,0.07603941777853772,0.07810156554199138,0.7724697389733841,0.7814604678348993,0.7902903472376812,False
2,2,62,3209,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,1.8,True,-5.250437490763427,0.3655391630410223,-0.22298596184118957,-1.322249067274045,-1.215573006039515,-1.0909618047233027,8.37978488999618,-0.8306195296683779,0.24110471535563924,0.05433778556280899,0.05601940404163491,0.05326497476460736,0.6626909515840733,0.6738468037445616,0.6553753741432967,False
2,2,63,3267,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_002/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-6.339681227339673,-0.9574142318107682,-0.07099180008670768,-1.4826824784418287,-1.2423204309537677,-1.0774764015632576,7.562994434364045,-0.07293130899088669,-0.7665384518321158,0.043741824151191086,0.0438753436527146,0.04337598299863553,0.5830698107312595,0.5841816917134063,0.5800080186760072,False
2,3,0,128,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-4.888728741679239,-0.8599691280383808,-0.5550530090578788,-1.546270055750551,-1.0495245401630888,-0.7757245877102315,6.867472939452192,-0.7937167157052094,0.07586927380045376,0.04309319070336871,0.04329282016539262,0.04166930409791518,0.5776258785896408,0.5793088829539838,0.565424715346229,False
2,3,1,134,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.082573166479866,0.08711247502069594,0.8552089308741035,-1.2802177154751362,-0.9756279510000337,-0.8773503351880905,8.318575757851308,-0.7967859185028937,-0.37053355381855,0.05432393107581645,0.05516275302837587,0.052196051908045785,0.6625974737573231,0.6682106702980084,0.6479285137835237,False
2,3,2,236,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,11.350000000000001,True,-6.662923318889526,-1.542906961648131,-0.7870835050563457,-1.1589180750111836,-0.9980236777946845,-0.8353325971384076,7.033993748147568,-0.014511213234184804,-0.13650141731279516,0.057127663002942995,0.05652578059024997,0.05731652615844962,0.6809965177328337,0.6771332604054556,0.6821992049553994,False
2,3,3,294,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-6.280486175326414,0.8641500321538509,-0.7627707971368418,-1.4097865931272242,-1.2367284809834092,-1.008138454318285,7.113482789565281,-0.5913666043750122,0.2247565707858019,0.047602254782121975,0.049821016754445405,0.04862131782594486,0.6140490907224059,0.6308013138827969,0.6218356375292989,False
2,3,4,364,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-8.155716625254973,-0.9235708903547546,0.4574770787373753,-1.5103987482567314,-1.0565923708969547,-0.8649509286497339,7.33407304716789,-0.6264594096234848,-0.2256357987993404,0.03708111868293174,0.03709208261324957,0.0352866992239992,0.5236595139622198,0.523763953789021,0.5062539607049961,False
2,3,5,419,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,0.4,True,-5.279848357341436,-0.4140038720263471,-0.19657174869543578,-0.9865038449312754,-0.5007200694819777,-0.3358812376634138,8.341701723482922,0.6160051456683189,-0.8932614751853675,0.06645463272598895,0.06663988554463382,0.06868150595243452,0.7352826575507125,0.7362616355231778,0.7468138067047752,False
2,3,6,422,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.807520694519673,-0.5400107041116902,0.8040618917848397,-1.548390956950486,-1.262921328485349,-1.0801252711672538,8.16420293129134,-0.9507302049000496,-0.7815052865576658,0.04233599621421285,0.042643613742548755,0.03929672062921404,0.5711808129399171,0.5738109598193964,0.5443063031404693,False
2,3,7,451,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-8.3301478994227,-0.22189687998737878,0.650221159593945,-1.5036669261101918,-1.2963557867869655,-1.1340457039270921,5.687321695806977,-0.18172818075008362,0.3241312261911174,0.038773176959551015,0.039445914603252356,0.04069160698365312,0.5395097237712413,0.5456640115854909,0.556843429754148,False
2,3,8,580,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,19.3,True,-5.591536329026463,0.13173263323633982,-0.3253991243563937,-1.003592175921191,-0.8021161063780007,-0.6728962220695917,7.882496370862998,-0.45039648842107005,0.18700797139106792,0.06810817968593433,0.06942691822995786,0.06833570919001217,0.7438939323920768,0.7505603718964255,0.7450567184352747,False
2,3,9,682,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,1.5,True,-4.93438693854079,-0.9997908523491463,-0.745130353552633,-1.2264182061588453,-1.1552308610288855,-0.5650450116398249,6.682293955888527,0.28929192518297553,-0.8446556621485952,0.06336107057418777,0.06327640397482814,0.06544683579755109,0.7183869776097022,0.7179097092980716,0.7298928956735601,False
2,3,10,719,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,17.650000000000002,True,-5.490654734054494,-1.9032482502557513,0.8095148318155055,-1.2919074761011693,-1.0364510916130056,-0.696514318649402,8.221391052429572,-0.9613147480369106,-0.935891366290411,0.05452518817560491,0.05299437567821403,0.04871549261482235,0.6639528372400044,0.6535052158987351,0.6225472381504794,False
2,3,11,770,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,1.25,True,-7.927549110915097,-1.6692746979656479,-0.15341445537134724,-1.2931851832350272,-1.1955982611601148,-0.9248891546328293,7.056606214339169,0.18013406676868446,0.8899724156473894,0.048858917197161664,0.048197881108007254,0.050553815387880945,0.6236284068418779,0.6186194647650168,0.6361728212547041,False
2,3,12,804,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-6.913729446413237,0.0640897678233703,0.16990394172110554,-1.441357198763388,-1.0595475025454244,-0.6340316860050768,7.774417030757169,-0.4318862362777001,0.7488917724853729,0.04376214498659774,0.044654774165995566,0.043961067562503835,0.5832392236978414,0.5906134598538312,0.5848939923499366,False
2,3,13,896,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-6.6549623744072255,-0.9506531884309269,-0.6388474500209762,-1.4980077050022362,-1.2617002865509344,-0.9008438743891942,6.191059961768764,-0.5060069056635561,-0.22791967383544529,0.04337178256795209,0.04361843532838198,0.04285424138843597,0.5799727342498271,0.5820396496454736,0.5756025275178822,False
2,3,14,1032,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,0.8,True,-5.4391942585866255,-2.914390096745787,0.5610915863566901,-1.1319968776937763,-0.9787173324860003,-0.6465307125367538,8.867215432296844,-0.7210909834767033,-0.321025920309311,0.06373217355635223,0.06056150531907548,0.057001478483209016,0.7204693888086815,0.7021693094286153,0.6801904349849518,False
2,3,15,1081,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,12.600000000000001,True,-4.8749649340665515,0.37045370139463735,0.35138478220154,-1.3195726269515853,-0.9246829058132439,-0.6917165601392623,7.217215340210393,-0.8085365907165425,-0.3536782866399844,0.05293678640084778,0.05417466278507798,0.05187153884919307,0.6531058982942057,0.6615886987576799,0.6456360465767501,False
2,3,16,1093,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.654952084619823,-1.12564461441046,-0.2605167824498647,-1.4646284152521045,-1.1741030432138004,-0.7538730458196968,6.281556049278142,0.15267024404569407,-0.9887750462427759,0.046878883460744945,0.04674815190409514,0.04775356455860222,0.6084247878436237,0.6073996234736982,0.6152152881779561,False
2,3,17,1120,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.740913287765622,-1.3672476593688967,0.3741200726890655,-1.215039937265198,-0.7610098993239628,-0.6057478500627304,7.82767945030488,-0.7625243664159269,0.3105723531854637,0.05390915109506255,0.05304315373627949,0.050980279819412756,0.6597868758109287,0.65384307792337,0.6392628118304227,False
2,3,18,1211,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.646242091697195,1.2947595220694166,0.36540886999319927,-0.9430324472015479,-0.7971703491818994,-0.1452070226064431,8.597086647290329,-0.9387908033864434,-0.35577715842892743,0.076348629693747,0.07915320315853998,0.07321930650865649,0.7828077979813151,0.7946550565975505,0.7687801131678655,False
2,3,19,1285,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,18.95,True,-6.802276782237778,-0.9329357505941087,-0.6395106196062559,-1.093619246889631,-0.9224968765882553,-0.6358814135020087,7.909513093596072,-0.1999202388254741,-0.5623838428268918,0.06050320311102933,0.06048378725561063,0.05893903370564825,0.7018218231381228,0.7017060129666234,0.6923463599612919,False
2,3,20,1387,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-8.075310444566538,-2.219370770717621,-0.8830939633965371,-1.237326588752232,-0.991085534602982,-0.7412100544319334,6.530082283533265,-0.9254043303380072,0.9784517063930568,0.049089841212439346,0.047942842353418426,0.04629162680942347,0.6253626637341052,0.6166691586224768,0.6037985702981447,False
2,3,21,1394,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-6.212478617385866,-0.7647343345965358,-0.8354587202952268,-1.2268867569525543,-1.1489572841782316,-0.9091845240430866,6.612167357478511,-0.5336762154392765,0.7614846537059354,0.05679224518843309,0.05724020947911317,0.057478417706973726,0.6788493347339792,0.6817137645502802,0.6832265261683211,False
2,3,22,1438,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,20.0,False,-5.2633928660657165,-0.6702032957331525,-0.2900094735337962,-1.501607146157772,-0.9934022419879542,-0.9649228852202463,7.520044617678607,-0.8106596786276191,-0.3251630104410769,0.042577348959222244,0.0429337869865823,0.04056309218317625,0.5732457588848747,0.5762771697434028,0.5557029210955077,False
2,3,23,1470,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,11.05,True,-6.167888666468124,-2.128091938905001,0.17682811990391353,-1.2666942292083485,-1.1412531402473647,-0.9437685326595607,7.570571290680492,0.13598773628054048,0.4349624857010788,0.054293688009922736,0.052835684942914005,0.054917357672181706,0.6623933302876258,0.6524037586714195,0.6665782765413582,False
2,3,24,1480,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,7.45,True,-7.26723101085831,-0.25958757759896056,0.8388027054976085,-1.3080416529553702,-1.0996400634358376,-0.611783185182779,7.6283129329339285,-0.5618781491850479,-0.6461143846371354,0.050038121488836636,0.05045433405018769,0.04809172868258335,0.6324009341719176,0.6354482203624633,0.6178089152750321,False
2,3,25,1576,/Users/luicy/AI/renewal-cage-arxiv/.worktrees/prl-event-clock-closure/tmp/isoconfigurational_replicate_01_T058/clone_003/trajectory.lammpstrj,0b7ad385c0c81c1327c924549e343a7da33dda76a0fd680e2559779e2941ca0b,4.8500000000000005,True,-7.880053897324717,-1.1049373499583353,0.26827203689710494,-1.241095435178717,-1.1763165750301074,-0.46998022756781693,7.223938743719328,-0.936388496346816,0.06646169514567363,0.05393365209129912,0.05351996908439349,0.050370993480821656,0.6599535461812003,0.6571284465496627,0.6348400746135646,False
