held_clone_index,innovation_block_length,lag_frames,correlation_component,observed_correlation,simulated_correlation,simulated_marginal_covariance,thermodynamic_claim_allowed
3.0,40.0,640.0,pu,0.0003339803860303173,-0.023251856866830158,0.031034406922910044,0.0
3.0,40.0,640.0,pp,0.005098647103504763,-0.018831900520286167,1.0272728059656124,0.0
3.0,40.0,641.0,uu,0.07280121679451722,-0.03732203477086277,1.0820541104563803,0.0
3.0,40.0,641.0,up,0.000796438753114938,0.049781839011033675,0.033046808184406556,0.0
3.0,40.0,641.0,pu,-0.0009679931911860861,-0.03209089706975504,0.033046808184406556,0.0
3.0,40.0,641.0,pp,0.0013442060499249378,-0.024477310629195594,1.0090230585152162,0.0
3.0,40.0,642.0,uu,0.07252328142442058,-0.043074395835238255,1.0922026396067817,0.0
3.0,40.0,642.0,up,0.0011222502214891382,0.04442973397988634,0.023941824586283248,0.0
3.0,40.0,642.0,pu,-0.0014696573395917986,-0.033846381839274776,0.023941824586283248,0.0
3.0,40.0,642.0,pp,-0.0029652677919026482,-0.033805766732865714,0.9689682585843244,0.0
3.0,40.0,643.0,uu,0.07214495163301608,-0.04938643204188782,1.0971972860115267,0.0
3.0,40.0,643.0,up,0.0006717077102462854,0.03772263207461446,0.004682614409116519,0.0
3.0,40.0,643.0,pu,-0.0011003477546621214,-0.03357695091414471,0.004682614409116519,0.0
3.0,40.0,643.0,pp,-0.007245117237909748,-0.03735943666387638,0.913961447323257,0.0
3.0,40.0,644.0,uu,0.07182249810123781,-0.05463616627204078,1.0949309365442057,0.0
3.0,40.0,644.0,up,-0.0005107190985391354,0.030914807089189315,-0.017453487531670156,0.0
3.0,40.0,644.0,pu,9.18208910733316e-05,-0.026420530299285924,-0.017453487531670156,0.0
3.0,40.0,644.0,pp,-0.01079300626113467,-0.03841142588889647,0.8738791657759047,0.0
3.0,40.0,645.0,uu,0.07170033790062987,-0.058961383016162765,1.0838359870873828,0.0
3.0,40.0,645.0,up,-0.002309673361696356,0.023921832082579267,-0.04186221801285108,0.0
3.0,40.0,645.0,pu,0.0019351353551048044,-0.021869998998028915,-0.04186221801285108,0.0
3.0,40.0,645.0,pp,-0.013169445512143128,-0.03932284855414607,0.869003378068602,0.0
3.0,40.0,646.0,uu,0.071897386126056,-0.061382442167459354,1.068258707298701,0.0
3.0,40.0,646.0,up,-0.004543097958532232,0.01688522677498608,-0.04352714056914446,0.0
3.0,40.0,646.0,pu,0.004225190451425311,-0.005356178468357971,-0.04352714056914446,0.0
3.0,40.0,646.0,pp,-0.013913458485485109,-0.036738178270082154,0.8895072070225958,0.0
3.0,40.0,647.0,uu,0.07248514440688662,-0.06066284334237097,1.0527867212313238,0.0
3.0,40.0,647.0,up,-0.006864362130905777,0.010326447626201898,-0.039833513432172826,0.0
3.0,40.0,647.0,pu,0.006593816007022256,0.013575413697112152,-0.039833513432172826,0.0
3.0,40.0,647.0,pp,-0.012803507064082963,-0.0376321479215613,0.9199971256258944,0.0
3.0,40.0,648.0,uu,0.07347546897048123,-0.05710200875161445,1.0425846881112597,0.0
3.0,40.0,648.0,up,-0.008959055758264904,0.002747360865673552,-0.01621731453865335,0.0
3.0,40.0,648.0,pu,0.008722814294662143,0.02743830874863965,-0.01621731453865335,0.0
3.0,40.0,648.0,pp,-0.00982815026566228,-0.04247123690642941,0.9465258048159481,0.0
3.0,40.0,649.0,uu,0.07481778707083477,-0.051195429309058335,1.0418142763611271,0.0
3.0,40.0,649.0,up,-0.010525354972465992,-0.0049892113189324286,0.009392713050396862,0.0
3.0,40.0,649.0,pu,0.010236638375063587,0.03767148831019464,0.009392713050396862,0.0
3.0,40.0,649.0,pp,-0.005182739281994307,-0.04341321301598763,0.9568528473505963,0.0
3.0,40.0,650.0,uu,0.07640100546767452,-0.043835141774772345,1.049736421027636,0.0
3.0,40.0,650.0,up,-0.011266382699518993,-0.01292837714218175,0.033516041328706385,0.0
3.0,40.0,650.0,pu,0.010900359996700942,0.045638034684534416,0.033516041328706385,0.0
3.0,40.0,650.0,pp,0.0005585369096160998,-0.04355842008236977,0.9546400129357332,0.0
3.0,40.0,651.0,uu,0.07806707412473135,-0.035449710950244656,1.0651818832983826,0.0
3.0,40.0,651.0,up,-0.010939327599781489,-0.0201003924866558,0.05317750762078925,0.0
3.0,40.0,651.0,pu,0.010496812750899568,0.04766700723998373,0.05317750762078925,0.0
3.0,40.0,651.0,pp,0.00689818568959096,-0.0341957517474388,0.940354532146003,0.0
3.0,40.0,652.0,uu,0.07961620214871126,-0.02722845130574368,1.0855059962668112,0.0
3.0,40.0,652.0,up,-0.00947268073772097,-0.024458410628173142,0.05882291257937523,0.0
3.0,40.0,652.0,pu,0.00896307488880103,0.04351910472674243,0.05882291257937523,0.0
3.0,40.0,652.0,pp,0.013203864270209842,-0.01632922688003656,0.9190020008943419,0.0
3.0,40.0,653.0,uu,0.08084871010058607,-0.02025858976494324,1.106245192793858,0.0
3.0,40.0,653.0,up,-0.006918978547851306,-0.02642195333935036,0.05897126265555579,0.0
3.0,40.0,653.0,pu,0.006338031609602486,0.03516054142840759,0.05897126265555579,0.0
3.0,40.0,653.0,pp,0.01858527526645721,-0.007061783379873155,0.9159513330017115,0.0
3.0,40.0,654.0,uu,0.0815707457294148,-0.014574891339767627,1.1266060121525459,0.0
3.0,40.0,654.0,up,-0.003463977090546401,-0.026600810391895074,0.05286134397693817,0.0
3.0,40.0,654.0,pu,0.0028066683743572666,0.025843864194647764,0.05286134397693817,0.0
3.0,40.0,654.0,pp,0.022288197775879263,0.006409925360240248,0.9248601331433142,0.0
3.0,40.0,655.0,uu,0.0816453638389632,-0.011133282128461104,1.1429402533718656,0.0
3.0,40.0,655.0,up,0.000500890084639312,-0.024462085519675533,0.04227997655301059,0.0
3.0,40.0,655.0,pu,-0.0013236554421564768,0.013932030470137297,0.04227997655301059,0.0
3.0,40.0,655.0,pp,0.023922388214521917,0.018940245003559467,0.9295981661312012,0.0
3.0,40.0,656.0,uu,0.08099247715736584,-0.009837072851667293,1.1556491576425645,0.0
3.0,40.0,656.0,up,0.004599917875259749,-0.020518321877060732,0.029114371635372976,0.0
3.0,40.0,656.0,pu,-0.005608628197583393,0.003253997351692672,0.029114371635372976,0.0
3.0,40.0,656.0,pp,0.02330895507338633,0.02410086498568295,0.9347935065563181,0.0
3.0,40.0,657.0,uu,0.07960546825286524,-0.009263552754826508,1.1630546978087575,0.0
3.0,40.0,657.0,up,0.008448186304771226,-0.015863330087450767,0.01558792432482623,0.0
3.0,40.0,657.0,pu,-0.009711432277825291,0.0026513113072149613,0.01558792432482623,0.0
3.0,40.0,657.0,pp,0.020552034498890093,0.027993937634516967,0.9493872586663081,0.0
3.0,40.0,658.0,uu,0.07754789224014148,-0.009431950808668547,1.167011539627821,0.0
3.0,40.0,658.0,up,0.011735186613563925,-0.010805949435976197,0.004016907101199251,0.0
3.0,40.0,658.0,pu,-0.013189270851743628,-0.00272578112031635,0.004016907101199251,0.0
3.0,40.0,658.0,pp,0.016393198803134446,0.0273796038917748,0.9540728012707511,0.0
3.0,40.0,659.0,uu,0.07494849401889117,-0.010525482256387667,1.166043457553023,0.0
3.0,40.0,659.0,up,0.01418323902696046,-0.0063784962465510435,-0.007683843367916114,0.0
3.0,40.0,659.0,pu,-0.015804216338182728,-0.008901401567065753,-0.007683843367916114,0.0
3.0,40.0,659.0,pp,0.011231393125103375,0.023279683343709855,0.9766319127343354,0.0
3.0,40.0,660.0,uu,0.0719748469326754,-0.011968774031854607,1.1611096629856608,0.0
3.0,40.0,660.0,up,0.01572675475476718,-0.002990570749051691,-0.016415979037191605,0.0
3.0,40.0,660.0,pu,-0.017399918661467884,-0.006309943047800232,-0.016415979037191605,0.0
3.0,40.0,660.0,pp,0.0058106660044468,0.012743867606615701,0.9968582192907732,0.0
3.0,40.0,661.0,uu,0.06879592952252057,-0.013206667956680705,1.1550700013534438,0.0
3.0,40.0,661.0,up,0.01640800904022956,-0.0012339699610613715,-0.015139394794653975,0.0
3.0,40.0,661.0,pu,-0.017967827607408657,-0.005938438799314953,-0.015139394794653975,0.0
3.0,40.0,661.0,pp,0.0007141276942207379,0.007691556782496385,1.0186466724720262,0.0
3.0,40.0,662.0,uu,0.06556980045991517,-0.013893865979060619,1.1515216099449874,0.0
3.0,40.0,662.0,up,0.01632677279175716,-0.0009386143362419276,-0.005736312565772336,0.0
3.0,40.0,662.0,pu,-0.01763205396636241,-0.0026242572353855254,-0.005736312565772336,0.0
3.0,40.0,662.0,pp,-0.0035840383674207157,-0.003569764961617818,1.0260812527599386,0.0
3.0,40.0,663.0,uu,0.06243478613635449,-0.014336279166514834,1.1505333302261926,0.0
3.0,40.0,663.0,up,0.015615177970093331,-0.0022524489183015496,-0.00015019458504102803,0.0
3.0,40.0,663.0,pu,-0.016559051086079378,-0.0035343930325280703,-0.00015019458504102803,0.0
3.0,40.0,663.0,pp,-0.006875738579477692,-0.008304539102685218,1.0110508112889598,0.0
3.0,40.0,664.0,uu,0.05949097894269559,-0.014986115126337504,1.1498574972496016,0.0
3.0,40.0,664.0,up,0.014469487693900659,-0.003804402198412245,-0.0022986875911723947,0.0
3.0,40.0,664.0,pu,-0.01499382851109919,-0.001904478236519104,-0.0022986875911723947,0.0
3.0,40.0,664.0,pp,-0.008730358630675604,-0.008909990826445278,0.9930234350126066,0.0
3.0,40.0,665.0,uu,0.05679416656865555,-0.015396712020556182,1.1468622666365007,0.0
3.0,40.0,665.0,up,0.013121812925527538,-0.0055911076067393815,-0.013076607337602781,0.0
3.0,40.0,665.0,pu,-0.013237977354235287,0.0010336959058509876,-0.013076607337602781,0.0
3.0,40.0,665.0,pp,-0.009117712322631958,-0.009058599732460633,0.9682864681480727,0.0
3.0,40.0,666.0,uu,0.054363400779170255,-0.014976821902682033,1.1397246127003928,0.0
3.0,40.0,666.0,up,0.01173892706634287,-0.006175320904194663,-0.024777419171524217,0.0
3.0,40.0,666.0,pu,-0.011563293593309366,0.0023320281317434776,-0.024777419171524217,0.0
3.0,40.0,666.0,pp,-0.008452448233862429,0.0022536340441880816,0.9505486774995974,0.0
3.0,40.0,667.0,uu,0.0521758065506559,-0.014989913747280776,1.1271735083199441,0.0
3.0,40.0,667.0,up,0.010525647759944844,-0.0052813966523115406,-0.04272620689000376,0.0
3.0,40.0,667.0,pu,-0.010116143225182509,-0.003882823679664475,-0.04272620689000376,0.0
3.0,40.0,667.0,pp,-0.007103794764133434,0.005152760654368568,0.9507067145125936,0.0
3.0,40.0,668.0,uu,0.05019266590736495,-0.01567206838627442,1.1092409920743378,0.0
3.0,40.0,668.0,up,0.009598802732605553,-0.004066200836694746,-0.05514327465636525,0.0
3.0,40.0,668.0,pu,-0.008913857112902823,-0.005171404080336182,-0.05514327465636525,0.0
3.0,40.0,668.0,pp,-0.005250323164731748,0.011163654874633446,0.9772914548805113,0.0
3.0,40.0,669.0,uu,0.04834942827975083,-0.016492173150943177,1.0895111035363751,0.0
3.0,40.0,669.0,up,0.009066351918408124,-0.0016771284415488781,-0.052507707918477316,0.0
3.0,40.0,669.0,pu,-0.008131919361564181,-0.0038565143942761474,-0.052507707918477316,0.0
3.0,40.0,669.0,pp,-0.00310660557685938,0.015567212624543312,1.0031544237309529,0.0
3.0,40.0,670.0,uu,0.046571558343202035,-0.016537510443838464,1.0722619552030608,0.0
3.0,40.0,670.0,up,0.00884612285933048,0.0012892396490490348,-0.0427677457103303,0.0
3.0,40.0,670.0,pu,-0.007761695200595868,0.003177089006628543,-0.0427677457103303,0.0
3.0,40.0,670.0,pp,-0.0014218044919463053,0.020262545497421184,1.0127056243505923,0.0
3.0,40.0,671.0,uu,0.04480797719099938,-0.0156430529317365,1.0586171109338947,0.0
3.0,40.0,671.0,up,0.008798994999006412,0.005197774787344026,-0.032041119243975506,0.0
3.0,40.0,671.0,pu,-0.007613231886830214,0.007241101771567685,-0.032041119243975506,0.0
3.0,40.0,671.0,pp,-0.0005967440977261125,0.021373200892890472,1.0145736562791374,0.0
3.0,40.0,672.0,uu,0.04304302594659952,-0.013507139221589406,1.048958445151635,0.0
3.0,40.0,672.0,up,0.00876613080798426,0.008825114582761093,-0.017875230248789627,0.0
3.0,40.0,672.0,pu,-0.0075437040228755305,0.01603039046455455,-0.017875230248789627,0.0
3.0,40.0,672.0,pp,-0.0009131515136645055,0.02140567745273961,1.0088991580986202,0.0
3.0,40.0,673.0,uu,0.04128520842220414,-0.009978698195201266,1.0428653143618511,0.0
3.0,40.0,673.0,up,0.008539363954584397,0.012781886297763166,-0.014931529711381016,0.0
3.0,40.0,673.0,pu,-0.007284831193696478,0.02169255877816745,-0.014931529711381016,0.0
3.0,40.0,673.0,pp,-0.002406489858468214,0.020243615461892187,1.002479068102002,0.0
3.0,40.0,674.0,uu,0.039592009237594504,-0.005827919623876786,1.0387398285011162,0.0
3.0,40.0,674.0,up,0.007931399454884311,0.015532194486811531,-0.009080082419877409,0.0
3.0,40.0,674.0,pu,-0.006664535919498354,0.02464093398336015,-0.009080082419877409,0.0
3.0,40.0,674.0,pp,-0.00500765238793585,0.010537353530940782,1.010827557652155,0.0
3.0,40.0,675.0,uu,0.03804461341777783,-0.0011647942241359997,1.03686848748975,0.0
3.0,40.0,675.0,up,0.006843207398102693,0.016902907104076336,-0.002540272015530185,0.0
3.0,40.0,675.0,pu,-0.005474088014363956,0.02663915421972603,-0.002540272015530185,0.0
3.0,40.0,675.0,pp,-0.008376185157680427,0.005388942094707257,0.9981593202165208,0.0
3.0,40.0,676.0,uu,0.036747693880428256,0.0033037164420340187,1.0352552400111485,0.0
3.0,40.0,676.0,up,0.005168051042744007,0.017248230255433233,-0.005260836321399463,0.0
3.0,40.0,676.0,pu,-0.003543610771185677,0.02462732052822537,-0.005260836321399463,0.0
3.0,40.0,676.0,pp,-0.012197091815061706,-0.000834567657566674,0.992515916760677,0.0
3.0,40.0,677.0,uu,0.03582993208167363,0.007588191797428036,1.0335043327083917,0.0
3.0,40.0,677.0,up,0.0028252425549220054,0.017198435795774177,-0.0039612399225389715,0.0
3.0,40.0,677.0,pu,-0.0008591009935159276,0.023607600285426418,-0.0039612399225389715,0.0
3.0,40.0,677.0,pp,-0.016020990737971325,-0.001370849268408195,0.9913389611708566,0.0
3.0,40.0,678.0,uu,0.03542530127500968,0.010875341121579396,1.0321777799473306,0.0
3.0,40.0,678.0,up,-0.00017673720718288467,0.01701583853789656,-0.00384580261085312,0.0
3.0,40.0,678.0,pu,0.002560605174171023,0.012702819591513625,-0.00384580261085312,0.0
3.0,40.0,678.0,pp,-0.019283146190062838,0.0003641974623992801,0.9791961050860615,0.0
3.0,40.0,679.0,uu,0.03565416015476661,0.013053790380612888,1.030288823034926,0.0
3.0,40.0,679.0,up,-0.0037387281084587175,0.0170823718316516,-0.0070968830485637294,0.0
3.0,40.0,679.0,pu,0.006535470218600612,0.011247421927788746,-0.0070968830485637294,0.0
3.0,40.0,679.0,pp,-0.021583590429501268,0.0005979470423447469,0.9707140063388326,0.0
3.0,40.0,680.0,uu,0.03661203033660069,0.014787385405024132,1.0270532555363938,0.0
3.0,40.0,680.0,up,-0.007690874971374401,0.017200774224795476,-0.008879750177999817,0.0
3.0,40.0,680.0,pu,0.010794402908298908,0.006545020078468253,-0.008879750177999817,0.0
3.0,40.0,680.0,pp,-0.02230670443787835,0.00042071854771806875,0.9675848840098761,0.0
3.0,40.0,681.0,uu,0.03835542686131727,0.015704395525878264,1.0238500077618398,0.0
3.0,40.0,681.0,up,-0.011769467523109554,0.01703905332536768,-0.007526622535016653,0.0
3.0,40.0,681.0,pu,0.015064237074986105,0.004746774049785163,-0.007526622535016653,0.0
3.0,40.0,681.0,pp,-0.021136420918757327,-0.001285996203859749,0.9562658507748345,0.0
3.0,40.0,682.0,uu,0.04086825335657402,0.01657351647105852,1.0204777649672114,0.0
3.0,40.0,682.0,up,-0.01558995760602844,0.016508085848499034,-0.009125018363510604,0.0
3.0,40.0,682.0,pu,0.018908868668757253,0.005383745273162411,-0.009125018363510604,0.0
3.0,40.0,682.0,pp,-0.017969363029077198,-0.005499547430380037,0.9164079883158383,0.0
3.0,40.0,683.0,uu,0.044065561303429916,0.016985885221364936,1.016341242433859,0.0
3.0,40.0,683.0,up,-0.018803692904143784,0.014900714277139926,-0.016256792621090654,0.0
3.0,40.0,683.0,pu,0.0219616164345623,-0.0011872616065342605,-0.016256792621090654,0.0
3.0,40.0,683.0,pp,-0.012764020730907044,-0.013475936398644334,0.8751059104041179,0.0
3.0,40.0,684.0,uu,0.04779869742303023,0.01641454928063037,1.0071600881671015,0.0
3.0,40.0,684.0,up,-0.02100046258888509,0.011581501530356555,-0.03310100206295844,0.0
3.0,40.0,684.0,pu,0.023854695198381525,-0.006460485201470035,-0.03310100206295844,0.0
3.0,40.0,684.0,pp,-0.005705687515823181,-0.02199260083152831,0.8434958201743887,0.0
3.0,40.0,685.0,uu,0.051840585841559636,0.01453727387068258,0.9922910398768974,0.0
3.0,40.0,685.0,up,-0.021870308085344934,0.00796482694159909,-0.04589807113727929,0.0
3.0,40.0,685.0,pu,0.024249173613338993,-0.013260837907507378,-0.04589807113727929,0.0
3.0,40.0,685.0,pp,0.002728207834510129,-0.01718399041691557,0.8383104750395409,0.0
3.0,40.0,686.0,uu,0.05591810129833436,0.01235577517069032,0.9756684843047558,0.0
3.0,40.0,686.0,up,-0.021205011573529498,0.00460595056022328,-0.0431567021600308,0.0
3.0,40.0,686.0,pu,0.022988775062382154,-0.01126514549923534,-0.0431567021600308,0.0
3.0,40.0,686.0,pp,0.01197426159207583,-0.017783638388411703,0.8679723529736054,0.0
3.0,40.0,687.0,uu,0.059731506812390096,0.010337016112129678,0.9622646096640062,0.0
3.0,40.0,687.0,up,-0.018870225073107455,0.0019954004654769487,-0.02928444554397401,0.0
3.0,40.0,687.0,pu,0.02003562956303734,-0.013232953283770513,-0.02928444554397401,0.0
3.0,40.0,687.0,pp,0.021044307175546725,-0.01252280417721408,0.8975406552176496,0.0
3.0,40.0,688.0,uu,0.06297350193217958,0.008262075132328696,0.9571802904413087,0.0
3.0,40.0,688.0,up,-0.014840545921282344,0.0001726908526645604,0.002173340182443599,0.0
3.0,40.0,688.0,pu,0.015540791291393954,-0.007622962470969886,0.002173340182443599,0.0
3.0,40.0,688.0,pp,0.029138501437350778,-0.01045806221932067,0.9292002162725345,0.0
3.0,40.0,689.0,uu,0.06536262969041375,0.007617171956837479,0.9627045183029019,0.0
3.0,40.0,689.0,up,-0.00931563579687828,-0.0019108419242429124,0.030109021803696408,0.0
3.0,40.0,689.0,pu,0.009773890273913281,0.0009777408971848418,0.030109021803696408,0.0
3.0,40.0,689.0,pp,0.035404269216490925,-0.008944906315371254,0.9357224663240654,0.0
3.0,40.0,690.0,uu,0.0666748734330745,0.008142257577133745,0.9779610656442665,0.0
3.0,40.0,690.0,up,-0.00272638802562746,-0.0033998894755725493,0.059112098188182145,0.0
3.0,40.0,690.0,pu,0.003176730712734012,0.004425031833152176,0.059112098188182145,0.0
3.0,40.0,690.0,pp,0.039154870173912025,-0.005824023133353151,0.9152432892071668,0.0
3.0,40.0,691.0,uu,0.06676528645930153,0.009032094560290608,1.0025916394623946,0.0
3.0,40.0,691.0,up,0.0044803534554028,-0.0036605913257520568,0.07855495011771656,0.0
3.0,40.0,691.0,pu,-0.003805360873435305,0.005579716733548229,0.07855495011771656,0.0
3.0,40.0,691.0,pp,0.03992424856394427,0.0023570081262174855,0.869821065942255,0.0
3.0,40.0,692.0,uu,0.06558372577746306,0.010271938643502601,1.0310107766264611,0.0
3.0,40.0,692.0,up,0.011678238947466271,-0.0031216183180007525,0.07722367571698234,0.0
3.0,40.0,692.0,pu,-0.010646229704156636,0.009289328636802168,0.07722367571698234,0.0
3.0,40.0,692.0,pp,0.037404986637825516,0.005706887810369581,0.836617109517313,0.0
3.0,40.0,693.0,uu,0.06318954625290257,0.011447311879334557,1.0554165562477185,0.0
3.0,40.0,693.0,up,0.018169236889965894,-0.0019063336130169509,0.05682112757524106,0.0
3.0,40.0,693.0,pu,-0.01680214756154408,0.005902096904968824,0.05682112757524106,0.0
3.0,40.0,693.0,pp,0.03170988109782568,0.009798815091165286,0.8118930263693681,0.0
3.0,40.0,694.0,uu,0.059749791222368745,0.01182902011054898,1.071309923311814,0.0
3.0,40.0,694.0,up,0.02338009453708718,0.00010206117444935928,0.0324188427523048,0.0
3.0,40.0,694.0,pu,-0.021729556184529306,0.00048080959217594355,0.0324188427523048,0.0
3.0,40.0,694.0,pp,0.023113944808109854,0.012424891125659393,0.8262407226816855,0.0
3.0,40.0,695.0,uu,0.0555228522088235,0.012442360459043024,1.0786308896404146,0.0
3.0,40.0,695.0,up,0.026864681605439433,0.0013713980717062323,0.009952980666633469,0.0
3.0,40.0,695.0,pu,-0.024999280563466893,0.003145739791001095,0.009952980666633469,0.0
3.0,40.0,695.0,pp,0.012611704681695644,0.005103166333854574,0.8566821005053974,0.0
3.0,40.0,696.0,uu,0.05084144406552373,0.012288197147681108,1.0790054626926346,0.0
3.0,40.0,696.0,up,0.028313440945782194,0.001912672546542501,-0.006013292019058818,0.0
3.0,40.0,696.0,pu,-0.02627006396233196,-0.006344629175254057,-0.006013292019058818,0.0
3.0,40.0,696.0,pp,0.0009859133628775131,0.001247999275446669,0.8960288420207464,0.0
3.0,40.0,697.0,uu,0.0460779421885272,0.01061405892316378,1.0751972715026072,0.0
3.0,40.0,697.0,up,0.027667020641657665,0.001762622849534058,-0.011734039950818544,0.0
3.0,40.0,697.0,pu,-0.025510172304579394,-0.00996448668716218,-0.011734039950818544,0.0
3.0,40.0,697.0,pp,-0.010641389708551026,-0.0013762484208812574,0.9410863824445101,0.0
3.0,40.0,698.0,uu,0.041586722427363214,0.008270879732910845,1.0703881315488764,0.0
3.0,40.0,698.0,up,0.025006628151119217,0.0012678022425877337,-0.01854803582695513,0.0
3.0,40.0,698.0,pu,-0.02283255307154973,-0.01338431730116932,-0.01854803582695513,0.0
3.0,40.0,698.0,pp,-0.021129484641679047,-0.004909029455952364,0.9747175033664508,0.0
3.0,40.0,699.0,uu,0.03769540263621051,0.005896955168431848,1.0647580190877945,0.0
3.0,40.0,699.0,up,0.020669344169391153,0.0003746254349332447,-0.011696892587537986,0.0
3.0,40.0,699.0,pu,-0.018449770419557657,-0.012300345568509442,-0.011696892587537986,0.0
3.0,40.0,699.0,pp,-0.029473094515178856,-0.004756934830209221,0.9808777903355163,0.0
3.0,40.0,700.0,uu,0.03467146331993966,0.0039096799767645235,1.0617573729599554,0.0
3.0,40.0,700.0,up,0.015051814462996025,0.00014801781103727278,-0.002101687036716897,0.0
3.0,40.0,700.0,pu,-0.012854044227185711,-0.008425497255322732,-0.002101687036716897,0.0
3.0,40.0,700.0,pp,-0.03466113310857468,-0.0020926379548177726,0.9787760481705088,0.0
3.0,40.0,701.0,uu,0.03268526988987122,0.0025903092643070106,1.062942128216893,0.0
3.0,40.0,701.0,up,0.008797724094587414,4.3978448146627444e-05,0.006340500409794538,0.0
3.0,40.0,701.0,pu,-0.00662098377036974,-0.004376366148939419,0.006340500409794538,0.0
3.0,40.0,701.0,pp,-0.03633917255501599,0.00022148736696460478,0.9702538244630778,0.0
3.0,40.0,702.0,uu,0.03179924860962786,0.001804869790121238,1.0664398931114518,0.0
3.0,40.0,702.0,up,0.0025214496264309876,0.0002549511652682365,0.01071826850259449,0.0
3.0,40.0,702.0,pu,-0.00037160435785833236,-0.002834728222868815,0.01071826850259449,0.0
3.0,40.0,702.0,pp,-0.03471297042262215,0.0024731396558468574,0.9602788264652392,0.0
3.0,40.0,703.0,uu,0.031974072538332565,0.0013403503766434152,1.070565676314013,0.0
3.0,40.0,703.0,up,-0.0032781502873466856,0.0009467246795763431,0.01128095913938024,0.0
3.0,40.0,703.0,pu,0.00536344408799304,-0.0036078809235843196,0.01128095913938024,0.0
3.0,40.0,703.0,pp,-0.030267478342043356,0.0023022066396012042,0.9548963199471696,0.0
3.0,40.0,704.0,uu,0.03309159030359765,0.0007719248867013297,1.072873979699447,0.0
3.0,40.0,704.0,up,-0.008139085357945396,0.0019110315649232266,0.0028034628855856747,0.0
3.0,40.0,704.0,pu,0.0101493099518104,-0.0011003066112610807,0.0028034628855856747,0.0
3.0,40.0,704.0,pp,-0.023773231014672953,0.006107361095605601,0.9634924008440267,0.0
3.0,40.0,705.0,uu,0.03496118997717559,0.0008437905863645143,1.0721549675367386,0.0
3.0,40.0,705.0,up,-0.01174185335577245,0.0029206443430529094,-0.002138153954221947,0.0
3.0,40.0,705.0,pu,0.013686798441415144,0.003085247592087068,-0.002138153954221947,0.0
3.0,40.0,705.0,pp,-0.01592186806892708,0.005018265691290144,0.9838473135190834,0.0
3.0,40.0,706.0,uu,0.03733325301945849,0.0011535448530500157,1.0729701126262632,0.0
3.0,40.0,706.0,up,-0.01379886900723799,0.00378510248577545,0.0069421896926096065,0.0
3.0,40.0,706.0,pu,0.01581989519846371,-0.0016990040963338797,0.0069421896926096065,0.0
3.0,40.0,706.0,pp,-0.007743197392002942,0.004560246765910318,1.0163501796732028,0.0
3.0,40.0,707.0,uu,0.03993966583537232,0.0009082621767605503,1.0771235164389372,0.0
3.0,40.0,707.0,up,-0.01439431418145009,0.004227550623787303,0.01932629168374727,0.0
3.0,40.0,707.0,pu,0.01650145858788752,-0.0018218053521353885,0.01932629168374727,0.0
3.0,40.0,707.0,pp,-2.2367076756661748e-05,0.0033476921679598793,1.0438746266602683,0.0
3.0,40.0,708.0,uu,0.04252960496445852,0.0008836129209085404,1.0869242345007784,0.0
3.0,40.0,708.0,up,-0.013685094871206827,0.004514739168172752,0.03738567119198099,0.0
3.0,40.0,708.0,pu,0.015826667159507642,0.0012580161864783534,0.03738567119198099,0.0
3.0,40.0,708.0,pp,0.006499217118399616,0.0002849336346753761,1.0614225179868213,0.0
3.0,40.0,709.0,uu,0.044879004306440276,0.0007302284087887422,1.1030955614801299,0.0
3.0,40.0,709.0,up,-0.01203247650856475,0.0051368568952686305,0.05419132829770927,0.0
3.0,40.0,709.0,pu,0.014057610456306577,-0.001651902834740517,0.05419132829770927,0.0
3.0,40.0,709.0,pp,0.011282673047868202,0.006280938668511177,1.0684469349003651,0.0
3.0,40.0,710.0,uu,0.04683999671755617,0.0007774855737256364,1.1252330737444622,0.0
3.0,40.0,710.0,up,-0.009735993413273506,0.006630916017507647,0.06867917172089959,0.0
3.0,40.0,710.0,pu,0.011537715124157527,0.0001843966003238749,0.06867917172089959,0.0
3.0,40.0,710.0,pp,0.014178052612814351,0.008426046525445303,1.0425946133809574,0.0
3.0,40.0,711.0,uu,0.04832307244134403,0.00027024413774466083,1.1497293948794283,0.0
3.0,40.0,711.0,up,-0.007190083063969376,0.008160952168608217,0.06853224839816388,0.0
3.0,40.0,711.0,pu,0.00864527388306025,-0.008219031323721307,0.06853224839816388,0.0
3.0,40.0,711.0,pp,0.015447551297148596,0.006340189313694428,1.0115747767395098,0.0
3.0,40.0,712.0,uu,0.04931606822729704,-0.0017658853104447279,1.1713528181721071,0.0
3.0,40.0,712.0,up,-0.004696845655663851,0.009474779581625927,0.051255651341354715,0.0
3.0,40.0,712.0,pu,0.0056485838630321635,-0.012683934456429197,0.051255651341354715,0.0
3.0,40.0,712.0,pp,0.015423569322091603,0.00617791898478335,0.9843210672526053,0.0
3.0,40.0,713.0,uu,0.04982698096157292,-0.003988051816041962,1.185726096751035,0.0
3.0,40.0,713.0,up,-0.002270463474657591,0.010547103868360766,0.026713803206706903,0.0
3.0,40.0,713.0,pu,0.0028095703202853316,-0.010439006076710255,0.026713803206706903,0.0
3.0,40.0,713.0,pp,0.014354013092080224,0.005809948154524767,0.965484296790391,0.0
3.0,40.0,714.0,uu,0.04989750673133827,-0.005760466474081053,1.1898640400988576,0.0
