protocol,model,fold_index,lag_frames,row_coordinate,column_coordinate,held_correlation,simulated_correlation,thermodynamic_claim_allowed
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,27.0,u,u,0.2147616141626996,0.19250876391422306,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,27.0,u,p,0.050137230559749224,0.10454668840177977,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,27.0,p,u,-0.04624860074840314,-0.058634128314560885,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,27.0,p,p,-0.011977847078114391,0.013182130348129326,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,28.0,u,u,0.20622177512206255,0.17888326219754352,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,28.0,u,p,0.04603945741253558,0.10392790726430477,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,28.0,p,u,-0.04214684545682093,-0.07325124763811353,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,28.0,p,p,-0.03352932845257458,-0.023459657651065016,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,29.0,u,u,0.19869743416904412,0.1629857719784857,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,29.0,u,p,0.03893947911495248,0.09616607427372138,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,29.0,p,u,-0.03486923784520033,-0.08198861611094942,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,29.0,p,p,-0.046245562670962706,-0.05518444208247523,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,30.0,u,u,0.19261761703346403,0.14559744526787535,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,30.0,u,p,0.030349739073046417,0.0829074289724619,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,30.0,p,u,-0.025868318362371953,-0.08850175743731337,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,30.0,p,p,-0.05065754889418647,-0.08095512284619187,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,31.0,u,u,0.18814750267236446,0.12756634159318295,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,31.0,u,p,0.021630517092549637,0.06605235361787548,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,31.0,p,u,-0.016755976953576737,-0.0894687984333725,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,31.0,p,p,-0.04755666156628458,-0.08690380484533387,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,32.0,u,u,0.18519192356377995,0.11080520136867192,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,32.0,u,p,0.01398088131807031,0.04949605698552601,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,32.0,p,u,-0.008631018401834526,-0.07830098443463646,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,32.0,p,p,-0.03888225924321735,-0.08050395664603023,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,33.0,u,u,0.18348505632097534,0.09730964187968921,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,33.0,u,p,0.00837375588056409,0.03427038903331029,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,33.0,p,u,-0.0024026159417584593,-0.06224661574567846,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,33.0,p,p,-0.02646014372941561,-0.06994549865445618,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,34.0,u,u,0.18263402419478916,0.08539273029452894,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,34.0,u,p,0.005115768111064358,0.021406168976908217,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,34.0,p,u,0.0014284907728276265,-0.057797646094055896,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,34.0,p,p,-0.012467100810620994,-0.05561123836530882,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,35.0,u,u,0.18220217185462034,0.07446674493706548,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,35.0,u,p,0.00426431054293948,0.01214456692567202,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,35.0,p,u,0.0027149797321922528,-0.049735017881073075,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,35.0,p,p,0.0010001396716322886,-0.03563265238085584,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,36.0,u,u,0.18176952785057382,0.06551404426290044,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,36.0,u,p,0.005593582890473713,0.004950966728226664,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,36.0,p,u,0.00169281302337523,-0.04020310119050698,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,36.0,p,p,0.01227548156574488,-0.03132299376768597,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,37.0,u,u,0.18096171206590325,0.058755842164603986,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,37.0,u,p,0.008621657102474437,-0.0007878987331292741,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,37.0,p,u,-0.0012281267547664318,-0.028462685182859167,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,37.0,p,p,0.019912021714550428,-0.02435222229246035,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,38.0,u,u,0.17949573011123826,0.053820174389905086,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,38.0,u,p,0.012694012617686575,-0.004332970408483974,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,38.0,p,u,-0.0052849407029325534,-0.02008755322968614,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,38.0,p,p,0.02313324445624203,-0.009805814098213909,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,39.0,u,u,0.1772466764113182,0.050068758588441786,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,39.0,u,p,0.016928734311319478,-0.005659224201153334,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,39.0,p,u,-0.009485810883356035,-0.01679443722517198,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,39.0,p,p,0.02182552506550286,-0.005466455954234332,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,40.0,u,u,0.17427902783634602,0.04730007749176479,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,40.0,u,p,0.020383328479856924,-0.006160107049225226,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,40.0,p,u,-0.013055818824274852,-0.011158879439420113,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator,2.0,40.0,p,p,0.016575082544746926,0.0005439647872051027,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,0.0,u,u,1.0994832851984127,1.0294332673983506,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,0.0,u,p,0.0003935362984534347,0.01876011995042146,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,0.0,p,u,0.0003935362984534347,0.01876011995042146,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,0.0,p,p,0.9974135810688082,1.0056198367454687,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,1.0,u,u,1.0822739162358999,1.0140657202437624,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,1.0,u,p,0.18766419601739087,0.20713076501330469,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,1.0,p,u,-0.18761884464473935,-0.1812258474866302,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,1.0,p,p,0.9450543050536733,0.9461886562566405,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,2.0,u,u,1.0305545411133663,0.9615406098593822,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,2.0,u,p,0.3569910749498546,0.3773321071722966,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,2.0,p,u,-0.357819416872759,-0.3599684159222301,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,2.0,p,p,0.8131379503619264,0.8141816602006001,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,3.0,u,u,0.9491052704531794,0.8783087339077971,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,3.0,u,p,0.4948144702374294,0.5160548449061734,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,3.0,p,u,-0.496516846978487,-0.502173668811859,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,3.0,p,p,0.6191882449045831,0.6229732179186688,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,4.0,u,u,0.8449440113504122,0.7718038309359011,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,4.0,u,p,0.5915600422392884,0.6136361692551766,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,4.0,p,u,-0.5939528954874028,-0.6054654926689316,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,4.0,p,p,0.3869580164210381,0.38771801410492174,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,5.0,u,u,0.726497232128222,0.6492575419080525,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,5.0,u,p,0.642434721542476,0.664443577259281,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,5.0,p,u,-0.6452523184496275,-0.6636035925151791,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,5.0,p,p,0.14251645244393615,0.13914788042506696,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,6.0,u,u,0.6026213834020715,0.521320850473167,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,6.0,u,p,0.6475587261929041,0.6693609269058769,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,6.0,p,u,-0.6505310601460123,-0.665865096145854,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,6.0,p,p,-0.08961705406245388,-0.08780262394113471,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,7.0,u,u,0.48173117595066,0.3967440104873997,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,7.0,u,p,0.6113915478268807,0.6330055143502802,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,7.0,p,u,-0.6140974175009136,-0.6244690727674976,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,7.0,p,p,-0.2886847022085146,-0.2891882378969627,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,8.0,u,u,0.371065403265252,0.2829971546082522,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,8.0,u,p,0.5415949899305761,0.5622307372712059,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,8.0,p,u,-0.54363182653448,-0.5559934058503616,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,8.0,p,p,-0.44088297591411013,-0.44084806046129393,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,9.0,u,u,0.2761967793190758,0.18435085897366638,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,9.0,u,p,0.4479765592466289,0.467800630526368,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,9.0,p,u,-0.4490239565895257,-0.46623522762786296,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,9.0,p,p,-0.5386557206590962,-0.5391409068396531,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,10.0,u,u,0.20069322289449013,0.10506295482914112,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,10.0,u,p,0.34113299434450683,0.35913871978563977,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,10.0,p,u,-0.340889224721394,-0.35715243600487523,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,10.0,p,p,-0.580461883481474,-0.5846552869769553,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,11.0,u,u,0.1461328588120356,0.04694121992984432,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,11.0,u,p,0.2313637199968346,0.24717979637997578,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,11.0,p,u,-0.22960148349899745,-0.2479127813682218,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,11.0,p,p,-0.5705590741841265,-0.5785086421267893,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,12.0,u,u,0.11220688839356875,0.009224084665808,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,12.0,u,p,0.12774815514501042,0.14021019564351525,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,12.0,p,u,-0.12438017141125833,-0.14276272583181138,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,12.0,p,p,-0.5173546100997125,-0.5317781900424012,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,13.0,u,u,0.0970527071345913,-0.008746536332497602,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,13.0,u,p,0.03742821304317446,0.04542025218175668,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,13.0,p,u,-0.032476350927905975,-0.04473244189850487,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,13.0,p,p,-0.4319059166064948,-0.44996568032706946,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,14.0,u,u,0.097624240908833,-0.010050211477089,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,14.0,u,p,-0.03461215702357081,-0.031822483552188065,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,14.0,p,u,0.04100519493748727,0.028839632178319058,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,14.0,p,p,-0.32657412649811385,-0.35096541495049105,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,15.0,u,u,0.11014270892532003,0.0005533091998599543,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,15.0,u,p,-0.08579042203455989,-0.08871112327315231,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,15.0,p,u,0.0934097015727348,0.08078340196995555,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,15.0,p,p,-0.21356995608034973,-0.23566019445039682,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,16.0,u,u,0.13054428528997694,0.01971269121770282,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,16.0,u,p,-0.11574527859121048,-0.12322077278846234,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,16.0,p,u,0.12433359250331444,0.11705036581331445,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,16.0,p,p,-0.10390500044245501,-0.1203703926655108,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,17.0,u,u,0.15487712042110643,0.04328622517156041,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,17.0,u,p,-0.12609363396438464,-0.13754126158768495,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,17.0,p,u,0.13518573723269772,0.1278757300543674,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,17.0,p,p,-0.007022724907304947,-0.027380615158417988,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,18.0,u,u,0.17964094178685014,0.06748659637738792,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,18.0,u,p,-0.11992564849881246,-0.13540614765667566,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,18.0,p,u,0.12916149652688758,0.12219549173633384,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,18.0,p,p,0.07037154413935398,0.052778144212650625,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,19.0,u,u,0.20202040962241766,0.08941366927503477,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,19.0,u,p,-0.10132910379617299,-0.11914030505623122,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,19.0,p,u,0.11023590856924559,0.10217824004628918,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,19.0,p,p,0.12467022276320716,0.11368788093165845,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,20.0,u,u,0.22002851133554188,0.10700347221135145,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,20.0,u,p,-0.07486219190090801,-0.09365957985682985,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,20.0,p,u,0.0832080518592428,0.07681108804439866,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,20.0,p,p,0.15438097762029257,0.15072898237140048,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,21.0,u,u,0.23257380329249405,0.11946612169724206,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,21.0,u,p,-0.044943135320705235,-0.06304251755756145,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,21.0,p,u,0.0525396565500679,0.04692087917147413,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,21.0,p,p,0.16133082055402181,0.16585212288693546,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,22.0,u,u,0.23937185385903959,0.12503123903692853,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,22.0,u,p,-0.01569759087126022,-0.03128878362016359,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,22.0,p,u,0.022330039845845202,0.00840222559107079,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,22.0,p,p,0.14929793089988394,0.15702055557554748,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,23.0,u,u,0.24083485499191512,0.12404541599674572,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,23.0,u,p,0.009852697467472993,-0.002338574450182121,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,23.0,p,u,-0.004210740826272482,-0.02029058988594923,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,23.0,p,p,0.12337435649776722,0.14066331267647167,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,24.0,u,u,0.23787539697901172,0.11814551978602122,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,24.0,u,p,0.029782062097322714,0.023026028869501388,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,24.0,p,u,-0.024852046533045558,-0.040534791236602065,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,24.0,p,p,0.08912288697731001,0.11729122862982456,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,25.0,u,u,0.23169537226173723,0.10797008025957243,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,25.0,u,p,0.04299682817449405,0.04290962131611618,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,25.0,p,u,-0.038616259910976475,-0.06412116581589047,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,25.0,p,p,0.05222337645709333,0.08354365475672271,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,26.0,u,u,0.22358852167175552,0.09456855975605104,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,26.0,u,p,0.049542993175269764,0.05617741190273207,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,26.0,p,u,-0.045469420161773154,-0.07358738100557029,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,26.0,p,p,0.017396635217242547,0.049722509677113544,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,27.0,u,u,0.2147616141626996,0.08031463647070136,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,27.0,u,p,0.050137230559749224,0.06341071679122019,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,27.0,p,u,-0.04624860074840314,-0.07102240386110872,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,27.0,p,p,-0.011977847078114391,0.019396643383443424,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,28.0,u,u,0.20622177512206255,0.06645853852321694,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,28.0,u,p,0.04603945741253558,0.06543307489077281,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,28.0,p,u,-0.04214684545682093,-0.06680805116380133,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,28.0,p,p,-0.03352932845257458,-0.00036653799259723445,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,29.0,u,u,0.19869743416904412,0.05366711441070069,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,29.0,u,p,0.03893947911495248,0.06382628042605396,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,29.0,p,u,-0.03486923784520033,-0.06097422201996211,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,29.0,p,p,-0.046245562670962706,-0.019469851702771376,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,30.0,u,u,0.19261761703346403,0.04248591340062924,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,30.0,u,p,0.030349739073046417,0.058842899307651984,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,30.0,p,u,-0.025868318362371953,-0.051242093327578744,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,30.0,p,p,-0.05065754889418647,-0.03452402287575557,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,31.0,u,u,0.18814750267236446,0.03372634101055456,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,31.0,u,p,0.021630517092549637,0.05093722659717068,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,31.0,p,u,-0.016755976953576737,-0.03653084531735352,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,31.0,p,p,-0.04755666156628458,-0.04477573931662942,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,32.0,u,u,0.18519192356377995,0.028232037336720098,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,32.0,u,p,0.01398088131807031,0.042029861358235665,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,32.0,p,u,-0.008631018401834526,-0.015821645882776635,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,32.0,p,p,-0.03888225924321735,-0.04657219469539284,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,33.0,u,u,0.18348505632097534,0.02638054126877652,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,33.0,u,p,0.00837375588056409,0.032877630720549375,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,33.0,p,u,-0.0024026159417584593,-0.00031696316351796986,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,33.0,p,p,-0.02646014372941561,-0.043963079982185654,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,34.0,u,u,0.18263402419478916,0.02659521930393602,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,34.0,u,p,0.005115768111064358,0.02431146345966944,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,34.0,p,u,0.0014284907728276265,0.00617566245174321,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,34.0,p,p,-0.012467100810620994,-0.04084202104286074,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,35.0,u,u,0.18220217185462034,0.028035710060807326,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,35.0,u,p,0.00426431054293948,0.01657381233037687,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,35.0,p,u,0.0027149797321922528,0.013698797333820182,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,35.0,p,p,0.0010001396716322886,-0.036759025320341907,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,36.0,u,u,0.18176952785057382,0.030798181185913154,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,36.0,u,p,0.005593582890473713,0.009252949495958356,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,36.0,p,u,0.00169281302337523,0.01580511116461455,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,36.0,p,p,0.01227548156574488,-0.036416596629022906,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,37.0,u,u,0.18096171206590325,0.03416649653184496,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,37.0,u,p,0.008621657102474437,0.002754789850171123,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,37.0,p,u,-0.0012281267547664318,0.02116444884538914,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,37.0,p,p,0.019912021714550428,-0.028369697411766398,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,38.0,u,u,0.17949573011123826,0.03815050882178836,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,38.0,u,p,0.012694012617686575,-0.0027433108311887386,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,38.0,p,u,-0.0052849407029325534,0.021016562406249082,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,38.0,p,p,0.02313324445624203,-0.025227219910575013,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,39.0,u,u,0.1772466764113182,0.04181335707163003,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,39.0,u,p,0.016928734311319478,-0.0069823869510471865,0.0
l2p_discovery_leave_one_clone_out,relative_phase_generator_l2p,2.0,39.0,p,u,-0.009485810883356035,0.018225380262594466,0.0
