time,wave_number,correlation_size,renewal_chi4,single_particle_chi_R,synthetic_observed_chi4_peak,inferred_correlation_size,model_peak_time
80.01668056713928,1.1,12.0,0.0006754413220974395,5.628677684145329e-05,0.27986459623999,12.0,12.460383653044202
80.16680567139282,1.1,12.0,0.0006646286632215186,5.5385721935126554e-05,0.27986459623999,12.0,12.460383653044202
80.31693077564637,1.1,12.0,0.0006539872354771585,5.449893628976321e-05,0.27986459623999,12.0,12.460383653044202
80.46705587989992,1.1,12.0,0.0006435143668681506,5.3626197239012555e-05,0.27986459623999,12.0,12.460383653044202
80.61718098415345,1.1,12.0,0.0006332074262398481,5.276728551998734e-05,0.27986459623999,12.0,12.460383653044202
80.767306088407,1.1,12.0,0.000623063822673548,5.1921985222795667e-05,0.27986459623999,12.0,12.460383653044202
80.91743119266054,1.1,12.0,0.0006130810048894663,5.109008374078887e-05,0.27986459623999,12.0,12.460383653044202
81.06755629691409,1.1,12.0,0.0006032564606581435,5.027137172151196e-05,0.27986459623999,12.0,12.460383653044202
81.21768140116764,1.1,12.0,0.0005935877162202065,4.946564301835054e-05,0.27986459623999,12.0,12.460383653044202
81.36780650542119,1.1,12.0,0.0005840723357143548,4.86726946428629e-05,0.27986459623999,12.0,12.460383653044202
81.51793160967472,1.1,12.0,0.0005747079206134757,4.789232671778964e-05,0.27986459623999,12.0,12.460383653044202
81.66805671392827,1.1,12.0,0.0005654921091687733,4.712434243073111e-05,0.27986459623999,12.0,12.460383653044202
81.81818181818181,1.1,12.0,0.0005564225758618155,4.636854798848462e-05,0.27986459623999,12.0,12.460383653044202
81.96830692243536,1.1,12.0,0.0005474970308643825,4.562475257203188e-05,0.27986459623999,12.0,12.460383653044202
82.11843202668891,1.1,12.0,0.0005387132195060299,4.489276829216916e-05,0.27986459623999,12.0,12.460383653044202
82.26855713094244,1.1,12.0,0.0005300689217492414,4.417241014577011e-05,0.27986459623999,12.0,12.460383653044202
82.41868223519599,1.1,12.0,0.0005215619516720962,4.346349597267469e-05,0.27986459623999,12.0,12.460383653044202
82.56880733944953,1.1,12.0,0.0005131901569583383,4.276584641319486e-05,0.27986459623999,12.0,12.460383653044202
82.71893244370308,1.1,12.0,0.0005049514183947381,4.207928486622818e-05,0.27986459623999,12.0,12.460383653044202
82.86905754795663,1.1,12.0,0.0004968436493756736,4.14036374479728e-05,0.27986459623999,12.0,12.460383653044202
83.01918265221018,1.1,12.0,0.000488864795414819,4.073873295123491e-05,0.27986459623999,12.0,12.460383653044202
83.16930775646371,1.1,12.0,0.0004810128336638429,4.008440280532024e-05,0.27986459623999,12.0,12.460383653044202
83.31943286071726,1.1,12.0,0.000473285772438037,3.944048103650308e-05,0.27986459623999,12.0,12.460383653044202
83.4695579649708,1.1,12.0,0.00046568165074876316,3.8806804229063594e-05,0.27986459623999,12.0,12.460383653044202
83.61968306922435,1.1,12.0,0.0004581985378426492,3.8183211486887434e-05,0.27986459623999,12.0,12.460383653044202
83.7698081734779,1.1,12.0,0.00045083453274742007,3.756954439561834e-05,0.27986459623999,12.0,12.460383653044202
83.91993327773143,1.1,12.0,0.00044358776382429207,3.696564698535767e-05,0.27986459623999,12.0,12.460383653044202
84.07005838198498,1.1,12.0,0.00043645638832682534,3.637136569390211e-05,0.27986459623999,12.0,12.460383653044202
84.22018348623853,1.1,12.0,0.0004294385919661732,3.578654933051443e-05,0.27986459623999,12.0,12.460383653044202
84.37030859049207,1.1,12.0,0.0004225325884826066,3.521104904021722e-05,0.27986459623999,12.0,12.460383653044202
84.52043369474562,1.1,12.0,0.0004157366192232599,3.464471826860499e-05,0.27986459623999,12.0,12.460383653044202
84.67055879899917,1.1,12.0,0.0004090489527259942,3.4087412727166185e-05,0.27986459623999,12.0,12.460383653044202
84.8206839032527,1.1,12.0,0.0004024678843093015,3.353899035910846e-05,0.27986459623999,12.0,12.460383653044202
84.97080900750625,1.1,12.0,0.0003959917356681669,3.2999311305680575e-05,0.27986459623999,12.0,12.460383653044202
85.1209341117598,1.1,12.0,0.00038961885447581,3.246823787298416e-05,0.27986459623999,12.0,12.460383653044202
85.27105921601334,1.1,12.0,0.0003833476139912185,3.194563449926821e-05,0.27986459623999,12.0,12.460383653044202
85.42118432026689,1.1,12.0,0.0003771764126724019,3.143136772270016e-05,0.27986459623999,12.0,12.460383653044202
85.57130942452042,1.1,12.0,0.0003711036737952774,3.092530614960645e-05,0.27986459623999,12.0,12.460383653044202
85.72143452877397,1.1,12.0,0.00036512784507812144,3.0427320423176787e-05,0.27986459623999,12.0,12.460383653044202
