time,local_variance,renewal_mean,msd,m4,ngp_1d
47.32636609227349,1.0,7.708746048744715,7.166996838995772,168.89832348411602,0.0960482125233788
47.426421623123964,1.0,7.726756039307482,7.1814048314459855,169.5530976548176,0.0958866962004068
47.52647715397443,1.0,7.744766030033938,7.195812824027151,170.20911737296598,0.09572570204657604
47.62653268482491,1.0,7.76277602091872,7.210220816734976,170.8663826383991,0.09556522767726716
47.72658821567538,1.0,7.780786011956629,7.224628809565303,171.5248934509596,0.09540527072094651
47.82664374652585,1.0,7.798796003142645,7.239036802514116,172.18464981049527,0.09524582881909205
47.92669927737632,1.0,7.816805994471906,7.253444795577526,172.84565171685816,0.09508689962612515
48.0267548082268,1.0,7.834815985939719,7.267852788751775,173.50789916990516,0.09492848080933824
48.12681033907727,1.0,7.852825977541536,7.282260782033229,174.17139216949738,0.09477057004882372
48.22686586992774,1.0,7.87083596927296,7.296668775418368,174.83613071550025,0.09461316503740513
48.32692140077822,1.0,7.888845961129744,7.311076768903796,175.5021148077834,0.09445626348056457
48.42697693162869,1.0,7.906855953107771,7.325484762486217,176.16934444622015,0.09429986309637384
48.52703246247916,1.0,7.9248659452030665,7.339892756162453,176.83781963068805,0.09414396161542427
48.62708799332963,1.0,7.942875937411784,7.354300749929427,177.50754036106824,0.09398855678075724
48.72714352418011,1.0,7.960885929730202,7.368708743784162,178.17850663724548,0.09383364634779312
48.827199055030576,1.0,7.978895922154724,7.383116737723779,178.85071845910815,0.09367922808426332
48.92725458588105,1.0,7.99690591468187,7.397524731745496,179.524175826548,0.09352529977014057
49.02731011673152,1.0,8.01491590730827,7.411932725846616,180.19887873946,0.09337185919756963
49.127365647581996,1.0,8.032925900030671,7.4263407200245375,180.87482719774258,0.09321890417079892
49.227421178432465,1.0,8.050935892845922,7.440748714276738,181.55202120129698,0.09306643250611213
49.32747670928294,1.0,8.068945885750983,7.455156708600787,182.23046075002785,0.09291444203175914
49.42753224013341,1.0,8.0869558787429,7.469564702994321,182.91014584384226,0.09276293058788831
49.527587770983885,1.0,8.10496587181883,7.483972697455065,183.5910764826507,0.0926118960264799
49.627643301834354,1.0,8.122975864976013,7.4983806919808105,184.2732526663658,0.09246133621127561
49.72769883268483,1.0,8.140985858211788,7.512788686569431,184.95667439490356,0.09231124901771426
49.827754363535306,1.0,8.158995851523576,7.527196681218861,185.64134166818195,0.09216163233286268
49.927809894385774,1.0,8.17700584490888,7.541604675927104,186.32725448612175,0.09201248405534979
50.02786542523625,1.0,8.195015838365293,7.556012670692235,187.01441284864617,0.09186380209529998
50.12792095608672,1.0,8.213025831890478,7.570420665512383,187.70281675568057,0.09171558437426608
50.227976486937195,1.0,8.231035825482186,7.5848286603857495,188.39246620715306,0.09156782882516445
50.32803201778766,1.0,8.249045819138226,7.599236655310581,189.08336120299325,0.09142053339220801
50.42808754863814,1.0,8.267055812856496,7.613644650285197,189.77550174313367,0.09127369603084134
50.52814307948861,1.0,8.28506580663495,7.62805264530796,190.4688878275084,0.09112731470767588
50.62819861033908,1.0,8.303075800471616,7.642460640377293,191.16351945605382,0.09098138740042372
50.72825414118955,1.0,8.321085794364581,7.656868635491666,191.859396628708,0.09083591209783437
50.82830967204003,1.0,8.339095788312004,7.671276630649604,192.5565193454113,0.090690886799629
50.9283652028905,1.0,8.357105782312095,7.685684625849676,193.25488760610546,0.09054630951643738
51.02842073374097,1.0,8.375115776363126,7.700092621090501,193.95450141073434,0.09040217826973351
51.12847626459144,1.0,8.393125770463426,7.714500616370741,194.65536075924342,0.09025849109177253
51.22853179544192,1.0,8.411135764611382,7.728908611689106,195.35746565157993,0.09011524602552612
51.32858732629239,1.0,8.42914575880543,7.743316607044344,196.0608160876926,0.08997244112462144
51.42864285714286,1.0,8.447155753044054,7.7577246024352435,196.76541206753177,0.08983007445327762
51.52869838799334,1.0,8.465165747325795,7.772132597860637,197.4712535910493,0.08968814408624204
51.628753918843806,1.0,8.483175741649239,7.786540593319391,198.17834065819864,0.08954664810873103
51.72880944969428,1.0,8.501185736013019,7.8009485888104155,198.88667326893466,0.08940558461636616
51.82886498054475,1.0,8.519195730415808,7.815356584332647,199.59625142321335,0.08926495171511228
51.928920511395226,1.0,8.53720572485633,7.829764579885064,200.30707512099235,0.08912474752121757
52.028976042245695,1.0,8.555215719333344,7.844172575466676,201.01914436223052,0.08898497016115336
52.12903157309617,1.0,8.573225713845659,7.858580571076527,201.73245914688812,0.08884561777155131
52.22908710394664,1.0,8.591235708392109,7.872988566713687,202.44701947492615,0.08870668849914387
52.329142634797115,1.0,8.609245702971581,7.8873965623772655,203.16282534630756,0.08856818050070614
52.429198165647584,1.0,8.627255697582987,7.90180455806639,203.87987676099567,0.0884300919429939
52.52925369649806,1.0,8.645265692225284,7.916212553780227,204.59817371895554,0.08829242100268431
52.62930922734853,1.0,8.663275686897457,7.930620549517966,205.31771622015305,0.08815516586631889
52.729364758199004,1.0,8.681285681598524,7.94502854527882,206.038504264555,0.08801832473024285
