block_lag,lag_time,block_size,block_count,paired_particle_block_count,mean_events_per_particle_block,particle_identity_correlation,replicate,temperature,debye_waller_factor,thermodynamic_claim_allowed
66.0,1320.0,20.0,250.0,602968.0,0.10091058895331095,0.025879525546593604,2.0,0.45,0.031991325318813324,0.0
67.0,1340.0,20.0,250.0,599691.0,0.10091058895331095,0.023237031776036244,2.0,0.45,0.031991325318813324,0.0
68.0,1360.0,20.0,250.0,596414.0,0.10091058895331095,0.025262172290383078,2.0,0.45,0.031991325318813324,0.0
69.0,1380.0,20.0,250.0,593137.0,0.10091058895331095,0.025982742560272627,2.0,0.45,0.031991325318813324,0.0
70.0,1400.0,20.0,250.0,589860.0,0.10091058895331095,0.024517212405268378,2.0,0.45,0.031991325318813324,0.0
71.0,1420.0,20.0,250.0,586583.0,0.10091058895331095,0.027433429062821965,2.0,0.45,0.031991325318813324,0.0
72.0,1440.0,20.0,250.0,583306.0,0.10091058895331095,0.026558484256842527,2.0,0.45,0.031991325318813324,0.0
73.0,1460.0,20.0,250.0,580029.0,0.10091058895331095,0.026469553572572548,2.0,0.45,0.031991325318813324,0.0
74.0,1480.0,20.0,250.0,576752.0,0.10091058895331095,0.025955567937813017,2.0,0.45,0.031991325318813324,0.0
75.0,1500.0,20.0,250.0,573475.0,0.10091058895331095,0.02667825060019065,2.0,0.45,0.031991325318813324,0.0
76.0,1520.0,20.0,250.0,570198.0,0.10091058895331095,0.024565330428735016,2.0,0.45,0.031991325318813324,0.0
77.0,1540.0,20.0,250.0,566921.0,0.10091058895331095,0.023673284615182474,2.0,0.45,0.031991325318813324,0.0
78.0,1560.0,20.0,250.0,563644.0,0.10091058895331095,0.023762248457891266,2.0,0.45,0.031991325318813324,0.0
79.0,1580.0,20.0,250.0,560367.0,0.10091058895331095,0.02418786947413182,2.0,0.45,0.031991325318813324,0.0
80.0,1600.0,20.0,250.0,557090.0,0.10091058895331095,0.027944260880956705,2.0,0.45,0.031991325318813324,0.0
81.0,1620.0,20.0,250.0,553813.0,0.10091058895331095,0.02626052010225435,2.0,0.45,0.031991325318813324,0.0
82.0,1640.0,20.0,250.0,550536.0,0.10091058895331095,0.024247628544299335,2.0,0.45,0.031991325318813324,0.0
83.0,1660.0,20.0,250.0,547259.0,0.10091058895331095,0.022531726823758272,2.0,0.45,0.031991325318813324,0.0
84.0,1680.0,20.0,250.0,543982.0,0.10091058895331095,0.02212872763703177,2.0,0.45,0.031991325318813324,0.0
85.0,1700.0,20.0,250.0,540705.0,0.10091058895331095,0.02455436551727943,2.0,0.45,0.031991325318813324,0.0
86.0,1720.0,20.0,250.0,537428.0,0.10091058895331095,0.0232537946362849,2.0,0.45,0.031991325318813324,0.0
87.0,1740.0,20.0,250.0,534151.0,0.10091058895331095,0.022712548987781574,2.0,0.45,0.031991325318813324,0.0
88.0,1760.0,20.0,250.0,530874.0,0.10091058895331095,0.02408404480335019,2.0,0.45,0.031991325318813324,0.0
89.0,1780.0,20.0,250.0,527597.0,0.10091058895331095,0.023408531376168582,2.0,0.45,0.031991325318813324,0.0
90.0,1800.0,20.0,250.0,524320.0,0.10091058895331095,0.022312742891569013,2.0,0.45,0.031991325318813324,0.0
91.0,1820.0,20.0,250.0,521043.0,0.10091058895331095,0.023233609649933956,2.0,0.45,0.031991325318813324,0.0
92.0,1840.0,20.0,250.0,517766.0,0.10091058895331095,0.021256466118753137,2.0,0.45,0.031991325318813324,0.0
93.0,1860.0,20.0,250.0,514489.0,0.10091058895331095,0.02075394538985305,2.0,0.45,0.031991325318813324,0.0
94.0,1880.0,20.0,250.0,511212.0,0.10091058895331095,0.021869083001462473,2.0,0.45,0.031991325318813324,0.0
95.0,1900.0,20.0,250.0,507935.0,0.10091058895331095,0.021992176549618866,2.0,0.45,0.031991325318813324,0.0
96.0,1920.0,20.0,250.0,504658.0,0.10091058895331095,0.019161195717288984,2.0,0.45,0.031991325318813324,0.0
97.0,1940.0,20.0,250.0,501381.0,0.10091058895331095,0.01995763559956234,2.0,0.45,0.031991325318813324,0.0
98.0,1960.0,20.0,250.0,498104.0,0.10091058895331095,0.022043444574016316,2.0,0.45,0.031991325318813324,0.0
99.0,1980.0,20.0,250.0,494827.0,0.10091058895331095,0.02422511244637893,2.0,0.45,0.031991325318813324,0.0
100.0,2000.0,20.0,250.0,491550.0,0.10091058895331095,0.020485178014280916,2.0,0.45,0.031991325318813324,0.0
101.0,2020.0,20.0,250.0,488273.0,0.10091058895331095,0.019181468138868604,2.0,0.45,0.031991325318813324,0.0
102.0,2040.0,20.0,250.0,484996.0,0.10091058895331095,0.01990123742597326,2.0,0.45,0.031991325318813324,0.0
103.0,2060.0,20.0,250.0,481719.0,0.10091058895331095,0.021130045190712175,2.0,0.45,0.031991325318813324,0.0
104.0,2080.0,20.0,250.0,478442.0,0.10091058895331095,0.02109464350837083,2.0,0.45,0.031991325318813324,0.0
105.0,2100.0,20.0,250.0,475165.0,0.10091058895331095,0.02109730353374773,2.0,0.45,0.031991325318813324,0.0
106.0,2120.0,20.0,250.0,471888.0,0.10091058895331095,0.024805619262085247,2.0,0.45,0.031991325318813324,0.0
107.0,2140.0,20.0,250.0,468611.0,0.10091058895331095,0.025882820392373863,2.0,0.45,0.031991325318813324,0.0
108.0,2160.0,20.0,250.0,465334.0,0.10091058895331095,0.02314221942784893,2.0,0.45,0.031991325318813324,0.0
109.0,2180.0,20.0,250.0,462057.0,0.10091058895331095,0.022454191085625425,2.0,0.45,0.031991325318813324,0.0
110.0,2200.0,20.0,250.0,458780.0,0.10091058895331095,0.019932879775282537,2.0,0.45,0.031991325318813324,0.0
111.0,2220.0,20.0,250.0,455503.0,0.10091058895331095,0.01952481364634152,2.0,0.45,0.031991325318813324,0.0
112.0,2240.0,20.0,250.0,452226.0,0.10091058895331095,0.019259418669596014,2.0,0.45,0.031991325318813324,0.0
113.0,2260.0,20.0,250.0,448949.0,0.10091058895331095,0.0177317895335162,2.0,0.45,0.031991325318813324,0.0
114.0,2280.0,20.0,250.0,445672.0,0.10091058895331095,0.018951421853774252,2.0,0.45,0.031991325318813324,0.0
115.0,2300.0,20.0,250.0,442395.0,0.10091058895331095,0.01805190959925295,2.0,0.45,0.031991325318813324,0.0
116.0,2320.0,20.0,250.0,439118.0,0.10091058895331095,0.018839758312477074,2.0,0.45,0.031991325318813324,0.0
117.0,2340.0,20.0,250.0,435841.0,0.10091058895331095,0.0184109353129621,2.0,0.45,0.031991325318813324,0.0
118.0,2360.0,20.0,250.0,432564.0,0.10091058895331095,0.01653953358446658,2.0,0.45,0.031991325318813324,0.0
119.0,2380.0,20.0,250.0,429287.0,0.10091058895331095,0.01863139250044551,2.0,0.45,0.031991325318813324,0.0
120.0,2400.0,20.0,250.0,426010.0,0.10091058895331095,0.018752797695797442,2.0,0.45,0.031991325318813324,0.0
121.0,2420.0,20.0,250.0,422733.0,0.10091058895331095,0.0147853555255492,2.0,0.45,0.031991325318813324,0.0
122.0,2440.0,20.0,250.0,419456.0,0.10091058895331095,0.015101616642469185,2.0,0.45,0.031991325318813324,0.0
123.0,2460.0,20.0,250.0,416179.0,0.10091058895331095,0.017962366449661243,2.0,0.45,0.031991325318813324,0.0
124.0,2480.0,20.0,250.0,412902.0,0.10091058895331095,0.016312518091026643,2.0,0.45,0.031991325318813324,0.0
125.0,2500.0,20.0,250.0,409625.0,0.10091058895331095,0.014483520512299165,2.0,0.45,0.031991325318813324,0.0
126.0,2520.0,20.0,250.0,406348.0,0.10091058895331095,0.014534613298282172,2.0,0.45,0.031991325318813324,0.0
127.0,2540.0,20.0,250.0,403071.0,0.10091058895331095,0.012839502506814704,2.0,0.45,0.031991325318813324,0.0
128.0,2560.0,20.0,250.0,399794.0,0.10091058895331095,0.01675585194415844,2.0,0.45,0.031991325318813324,0.0
129.0,2580.0,20.0,250.0,396517.0,0.10091058895331095,0.014808008133394935,2.0,0.45,0.031991325318813324,0.0
130.0,2600.0,20.0,250.0,393240.0,0.10091058895331095,0.014801326697839713,2.0,0.45,0.031991325318813324,0.0
131.0,2620.0,20.0,250.0,389963.0,0.10091058895331095,0.014592338954344138,2.0,0.45,0.031991325318813324,0.0
132.0,2640.0,20.0,250.0,386686.0,0.10091058895331095,0.01298302798719301,2.0,0.45,0.031991325318813324,0.0
133.0,2660.0,20.0,250.0,383409.0,0.10091058895331095,0.012369333597766624,2.0,0.45,0.031991325318813324,0.0
134.0,2680.0,20.0,250.0,380132.0,0.10091058895331095,0.013367685228647471,2.0,0.45,0.031991325318813324,0.0
135.0,2700.0,20.0,250.0,376855.0,0.10091058895331095,0.011328092130197694,2.0,0.45,0.031991325318813324,0.0
136.0,2720.0,20.0,250.0,373578.0,0.10091058895331095,0.012795684912845957,2.0,0.45,0.031991325318813324,0.0
137.0,2740.0,20.0,250.0,370301.0,0.10091058895331095,0.011826561472536471,2.0,0.45,0.031991325318813324,0.0
138.0,2760.0,20.0,250.0,367024.0,0.10091058895331095,0.012413907225683328,2.0,0.45,0.031991325318813324,0.0
139.0,2780.0,20.0,250.0,363747.0,0.10091058895331095,0.015072684193579976,2.0,0.45,0.031991325318813324,0.0
140.0,2800.0,20.0,250.0,360470.0,0.10091058895331095,0.012357774569298534,2.0,0.45,0.031991325318813324,0.0
141.0,2820.0,20.0,250.0,357193.0,0.10091058895331095,0.012538650203006558,2.0,0.45,0.031991325318813324,0.0
142.0,2840.0,20.0,250.0,353916.0,0.10091058895331095,0.010369877898350621,2.0,0.45,0.031991325318813324,0.0
143.0,2860.0,20.0,250.0,350639.0,0.10091058895331095,0.011275130832842267,2.0,0.45,0.031991325318813324,0.0
144.0,2880.0,20.0,250.0,347362.0,0.10091058895331095,0.011719072601223506,2.0,0.45,0.031991325318813324,0.0
145.0,2900.0,20.0,250.0,344085.0,0.10091058895331095,0.013700369132640097,2.0,0.45,0.031991325318813324,0.0
146.0,2920.0,20.0,250.0,340808.0,0.10091058895331095,0.01150301390751659,2.0,0.45,0.031991325318813324,0.0
147.0,2940.0,20.0,250.0,337531.0,0.10091058895331095,0.011559490300791987,2.0,0.45,0.031991325318813324,0.0
148.0,2960.0,20.0,250.0,334254.0,0.10091058895331095,0.012329115610165219,2.0,0.45,0.031991325318813324,0.0
149.0,2980.0,20.0,250.0,330977.0,0.10091058895331095,0.014527876554095319,2.0,0.45,0.031991325318813324,0.0
150.0,3000.0,20.0,250.0,327700.0,0.10091058895331095,0.01646058917645075,2.0,0.45,0.031991325318813324,0.0
151.0,3020.0,20.0,250.0,324423.0,0.10091058895331095,0.014671153192631273,2.0,0.45,0.031991325318813324,0.0
152.0,3040.0,20.0,250.0,321146.0,0.10091058895331095,0.01367770701473867,2.0,0.45,0.031991325318813324,0.0
153.0,3060.0,20.0,250.0,317869.0,0.10091058895331095,0.013370324129060305,2.0,0.45,0.031991325318813324,0.0
154.0,3080.0,20.0,250.0,314592.0,0.10091058895331095,0.011517445452845273,2.0,0.45,0.031991325318813324,0.0
155.0,3100.0,20.0,250.0,311315.0,0.10091058895331095,0.012574104731616981,2.0,0.45,0.031991325318813324,0.0
156.0,3120.0,20.0,250.0,308038.0,0.10091058895331095,0.014579254116266696,2.0,0.45,0.031991325318813324,0.0
157.0,3140.0,20.0,250.0,304761.0,0.10091058895331095,0.0152292922120408,2.0,0.45,0.031991325318813324,0.0
158.0,3160.0,20.0,250.0,301484.0,0.10091058895331095,0.01615097412467235,2.0,0.45,0.031991325318813324,0.0
159.0,3180.0,20.0,250.0,298207.0,0.10091058895331095,0.01701451651562453,2.0,0.45,0.031991325318813324,0.0
160.0,3200.0,20.0,250.0,294930.0,0.10091058895331095,0.013334662166515437,2.0,0.45,0.031991325318813324,0.0
161.0,3220.0,20.0,250.0,291653.0,0.10091058895331095,0.015568128914414607,2.0,0.45,0.031991325318813324,0.0
162.0,3240.0,20.0,250.0,288376.0,0.10091058895331095,0.014882736027822379,2.0,0.45,0.031991325318813324,0.0
163.0,3260.0,20.0,250.0,285099.0,0.10091058895331095,0.014084428168889291,2.0,0.45,0.031991325318813324,0.0
164.0,3280.0,20.0,250.0,281822.0,0.10091058895331095,0.01369685260103783,2.0,0.45,0.031991325318813324,0.0
165.0,3300.0,20.0,250.0,278545.0,0.10091058895331095,0.012793736058155966,2.0,0.45,0.031991325318813324,0.0
166.0,3320.0,20.0,250.0,275268.0,0.10091058895331095,0.017252520159778247,2.0,0.45,0.031991325318813324,0.0
167.0,3340.0,20.0,250.0,271991.0,0.10091058895331095,0.015059364306979255,2.0,0.45,0.031991325318813324,0.0
168.0,3360.0,20.0,250.0,268714.0,0.10091058895331095,0.010866632640271278,2.0,0.45,0.031991325318813324,0.0
169.0,3380.0,20.0,250.0,265437.0,0.10091058895331095,0.013648372403345675,2.0,0.45,0.031991325318813324,0.0
170.0,3400.0,20.0,250.0,262160.0,0.10091058895331095,0.01242911470853737,2.0,0.45,0.031991325318813324,0.0
171.0,3420.0,20.0,250.0,258883.0,0.10091058895331095,0.012609949855075688,2.0,0.45,0.031991325318813324,0.0
172.0,3440.0,20.0,250.0,255606.0,0.10091058895331095,0.010480610035502238,2.0,0.45,0.031991325318813324,0.0
173.0,3460.0,20.0,250.0,252329.0,0.10091058895331095,0.012336487437853707,2.0,0.45,0.031991325318813324,0.0
174.0,3480.0,20.0,250.0,249052.0,0.10091058895331095,0.014877662196451036,2.0,0.45,0.031991325318813324,0.0
175.0,3500.0,20.0,250.0,245775.0,0.10091058895331095,0.015468901773730658,2.0,0.45,0.031991325318813324,0.0
176.0,3520.0,20.0,250.0,242498.0,0.10091058895331095,0.01580277805910936,2.0,0.45,0.031991325318813324,0.0
177.0,3540.0,20.0,250.0,239221.0,0.10091058895331095,0.016286017106922217,2.0,0.45,0.031991325318813324,0.0
178.0,3560.0,20.0,250.0,235944.0,0.10091058895331095,0.016469572835691042,2.0,0.45,0.031991325318813324,0.0
179.0,3580.0,20.0,250.0,232667.0,0.10091058895331095,0.016968679584537925,2.0,0.45,0.031991325318813324,0.0
180.0,3600.0,20.0,250.0,229390.0,0.10091058895331095,0.014774323104416662,2.0,0.45,0.031991325318813324,0.0
181.0,3620.0,20.0,250.0,226113.0,0.10091058895331095,0.016368480798316206,2.0,0.45,0.031991325318813324,0.0
182.0,3640.0,20.0,250.0,222836.0,0.10091058895331095,0.014308779622224464,2.0,0.45,0.031991325318813324,0.0
183.0,3660.0,20.0,250.0,219559.0,0.10091058895331095,0.0205732953637336,2.0,0.45,0.031991325318813324,0.0
184.0,3680.0,20.0,250.0,216282.0,0.10091058895331095,0.014478678614362726,2.0,0.45,0.031991325318813324,0.0
185.0,3700.0,20.0,250.0,213005.0,0.10091058895331095,0.015449642799148148,2.0,0.45,0.031991325318813324,0.0
186.0,3720.0,20.0,250.0,209728.0,0.10091058895331095,0.016146304653806783,2.0,0.45,0.031991325318813324,0.0
187.0,3740.0,20.0,250.0,206451.0,0.10091058895331095,0.014262138571320618,2.0,0.45,0.031991325318813324,0.0
188.0,3760.0,20.0,250.0,203174.0,0.10091058895331095,0.015283496079315523,2.0,0.45,0.031991325318813324,0.0
189.0,3780.0,20.0,250.0,199897.0,0.10091058895331095,0.016784222175765036,2.0,0.45,0.031991325318813324,0.0
190.0,3800.0,20.0,250.0,196620.0,0.10091058895331095,0.012936922254947242,2.0,0.45,0.031991325318813324,0.0
191.0,3820.0,20.0,250.0,193343.0,0.10091058895331095,0.019145581603605386,2.0,0.45,0.031991325318813324,0.0
192.0,3840.0,20.0,250.0,190066.0,0.10091058895331095,0.02139784808302182,2.0,0.45,0.031991325318813324,0.0
193.0,3860.0,20.0,250.0,186789.0,0.10091058895331095,0.017344913084858585,2.0,0.45,0.031991325318813324,0.0
194.0,3880.0,20.0,250.0,183512.0,0.10091058895331095,0.013991076261245404,2.0,0.45,0.031991325318813324,0.0
195.0,3900.0,20.0,250.0,180235.0,0.10091058895331095,0.012391239688556379,2.0,0.45,0.031991325318813324,0.0
196.0,3920.0,20.0,250.0,176958.0,0.10091058895331095,0.011018130266952381,2.0,0.45,0.031991325318813324,0.0
197.0,3940.0,20.0,250.0,173681.0,0.10091058895331095,0.013787686007718045,2.0,0.45,0.031991325318813324,0.0
198.0,3960.0,20.0,250.0,170404.0,0.10091058895331095,0.013650282476785576,2.0,0.45,0.031991325318813324,0.0
199.0,3980.0,20.0,250.0,167127.0,0.10091058895331095,0.005971882461230972,2.0,0.45,0.031991325318813324,0.0
200.0,4000.0,20.0,250.0,163850.0,0.10091058895331095,0.008178936945808953,2.0,0.45,0.031991325318813324,0.0
201.0,4020.0,20.0,250.0,160573.0,0.10091058895331095,0.008149152759515419,2.0,0.45,0.031991325318813324,0.0
202.0,4040.0,20.0,250.0,157296.0,0.10091058895331095,0.005598434736606967,2.0,0.45,0.031991325318813324,0.0
203.0,4060.0,20.0,250.0,154019.0,0.10091058895331095,0.005481579985833606,2.0,0.45,0.031991325318813324,0.0
204.0,4080.0,20.0,250.0,150742.0,0.10091058895331095,0.003742239397815756,2.0,0.45,0.031991325318813324,0.0
205.0,4100.0,20.0,250.0,147465.0,0.10091058895331095,0.015520581629120915,2.0,0.45,0.031991325318813324,0.0
206.0,4120.0,20.0,250.0,144188.0,0.10091058895331095,0.012648495254163021,2.0,0.45,0.031991325318813324,0.0
207.0,4140.0,20.0,250.0,140911.0,0.10091058895331095,0.004694584747107562,2.0,0.45,0.031991325318813324,0.0
208.0,4160.0,20.0,250.0,137634.0,0.10091058895331095,0.007151767994644934,2.0,0.45,0.031991325318813324,0.0
209.0,4180.0,20.0,250.0,134357.0,0.10091058895331095,0.006225891633229455,2.0,0.45,0.031991325318813324,0.0
210.0,4200.0,20.0,250.0,131080.0,0.10091058895331095,0.0063865630602213215,2.0,0.45,0.031991325318813324,0.0
211.0,4220.0,20.0,250.0,127803.0,0.10091058895331095,0.005895011896038521,2.0,0.45,0.031991325318813324,0.0
212.0,4240.0,20.0,250.0,124526.0,0.10091058895331095,0.0074013576799094715,2.0,0.45,0.031991325318813324,0.0
213.0,4260.0,20.0,250.0,121249.0,0.10091058895331095,0.012367666996306058,2.0,0.45,0.031991325318813324,0.0
214.0,4280.0,20.0,250.0,117972.0,0.10091058895331095,0.014333558173754155,2.0,0.45,0.031991325318813324,0.0
215.0,4300.0,20.0,250.0,114695.0,0.10091058895331095,0.006596269412102931,2.0,0.45,0.031991325318813324,0.0
216.0,4320.0,20.0,250.0,111418.0,0.10091058895331095,0.008546866771770108,2.0,0.45,0.031991325318813324,0.0
217.0,4340.0,20.0,250.0,108141.0,0.10091058895331095,0.01216973241539916,2.0,0.45,0.031991325318813324,0.0
218.0,4360.0,20.0,250.0,104864.0,0.10091058895331095,0.008128688442910264,2.0,0.45,0.031991325318813324,0.0
219.0,4380.0,20.0,250.0,101587.0,0.10091058895331095,0.005563402335242194,2.0,0.45,0.031991325318813324,0.0
220.0,4400.0,20.0,250.0,98310.0,0.10091058895331095,0.003551805348765383,2.0,0.45,0.031991325318813324,0.0
221.0,4420.0,20.0,250.0,95033.0,0.10091058895331095,0.00854909058403344,2.0,0.45,0.031991325318813324,0.0
222.0,4440.0,20.0,250.0,91756.0,0.10091058895331095,0.009290948572684062,2.0,0.45,0.031991325318813324,0.0
223.0,4460.0,20.0,250.0,88479.0,0.10091058895331095,0.013218740453285843,2.0,0.45,0.031991325318813324,0.0
224.0,4480.0,20.0,250.0,85202.0,0.10091058895331095,0.011928726973682769,2.0,0.45,0.031991325318813324,0.0
225.0,4500.0,20.0,250.0,81925.0,0.10091058895331095,0.006034653509102703,2.0,0.45,0.031991325318813324,0.0
1.0,50.0,50.0,100.0,324423.0,0.2522764723832774,0.3430258774027213,2.0,0.45,0.031991325318813324,0.0
2.0,100.0,50.0,100.0,321146.0,0.2522764723832774,0.2451226279451896,2.0,0.45,0.031991325318813324,0.0
3.0,150.0,50.0,100.0,317869.0,0.2522764723832774,0.20208490681506205,2.0,0.45,0.031991325318813324,0.0
4.0,200.0,50.0,100.0,314592.0,0.2522764723832774,0.1721507583543593,2.0,0.45,0.031991325318813324,0.0
5.0,250.0,50.0,100.0,311315.0,0.2522764723832774,0.15406804488343318,2.0,0.45,0.031991325318813324,0.0
6.0,300.0,50.0,100.0,308038.0,0.2522764723832774,0.1331296448279363,2.0,0.45,0.031991325318813324,0.0
7.0,350.0,50.0,100.0,304761.0,0.2522764723832774,0.11978420231450318,2.0,0.45,0.031991325318813324,0.0
8.0,400.0,50.0,100.0,301484.0,0.2522764723832774,0.10964228049095026,2.0,0.45,0.031991325318813324,0.0
9.0,450.0,50.0,100.0,298207.0,0.2522764723832774,0.10326871615797525,2.0,0.45,0.031991325318813324,0.0
10.0,500.0,50.0,100.0,294930.0,0.2522764723832774,0.09331213051382498,2.0,0.45,0.031991325318813324,0.0
11.0,550.0,50.0,100.0,291653.0,0.2522764723832774,0.08806600634521496,2.0,0.45,0.031991325318813324,0.0
12.0,600.0,50.0,100.0,288376.0,0.2522764723832774,0.08447504056340716,2.0,0.45,0.031991325318813324,0.0
13.0,650.0,50.0,100.0,285099.0,0.2522764723832774,0.08073903920982979,2.0,0.45,0.031991325318813324,0.0
14.0,700.0,50.0,100.0,281822.0,0.2522764723832774,0.079497059230083,2.0,0.45,0.031991325318813324,0.0
15.0,750.0,50.0,100.0,278545.0,0.2522764723832774,0.0739148035667626,2.0,0.45,0.031991325318813324,0.0
16.0,800.0,50.0,100.0,275268.0,0.2522764723832774,0.07077119418408298,2.0,0.45,0.031991325318813324,0.0
17.0,850.0,50.0,100.0,271991.0,0.2522764723832774,0.06865349347946811,2.0,0.45,0.031991325318813324,0.0
18.0,900.0,50.0,100.0,268714.0,0.2522764723832774,0.06754809177550619,2.0,0.45,0.031991325318813324,0.0
19.0,950.0,50.0,100.0,265437.0,0.2522764723832774,0.06523254804116731,2.0,0.45,0.031991325318813324,0.0
20.0,1000.0,50.0,100.0,262160.0,0.2522764723832774,0.06137936430870034,2.0,0.45,0.031991325318813324,0.0
21.0,1050.0,50.0,100.0,258883.0,0.2522764723832774,0.05431396353542263,2.0,0.45,0.031991325318813324,0.0
22.0,1100.0,50.0,100.0,255606.0,0.2522764723832774,0.05239983324651485,2.0,0.45,0.031991325318813324,0.0
23.0,1150.0,50.0,100.0,252329.0,0.2522764723832774,0.05086181535939861,2.0,0.45,0.031991325318813324,0.0
24.0,1200.0,50.0,100.0,249052.0,0.2522764723832774,0.05039692226282572,2.0,0.45,0.031991325318813324,0.0
25.0,1250.0,50.0,100.0,245775.0,0.2522764723832774,0.04749131200554026,2.0,0.45,0.031991325318813324,0.0
26.0,1300.0,50.0,100.0,242498.0,0.2522764723832774,0.04855540164086661,2.0,0.45,0.031991325318813324,0.0
27.0,1350.0,50.0,100.0,239221.0,0.2522764723832774,0.043966298773610336,2.0,0.45,0.031991325318813324,0.0
28.0,1400.0,50.0,100.0,235944.0,0.2522764723832774,0.047979260230248455,2.0,0.45,0.031991325318813324,0.0
29.0,1450.0,50.0,100.0,232667.0,0.2522764723832774,0.0488000423906661,2.0,0.45,0.031991325318813324,0.0
30.0,1500.0,50.0,100.0,229390.0,0.2522764723832774,0.04669436212087215,2.0,0.45,0.031991325318813324,0.0
31.0,1550.0,50.0,100.0,226113.0,0.2522764723832774,0.043201044238163545,2.0,0.45,0.031991325318813324,0.0
32.0,1600.0,50.0,100.0,222836.0,0.2522764723832774,0.04844797962190901,2.0,0.45,0.031991325318813324,0.0
33.0,1650.0,50.0,100.0,219559.0,0.2522764723832774,0.04297353269389139,2.0,0.45,0.031991325318813324,0.0
34.0,1700.0,50.0,100.0,216282.0,0.2522764723832774,0.042503180607883266,2.0,0.45,0.031991325318813324,0.0
35.0,1750.0,50.0,100.0,213005.0,0.2522764723832774,0.04209532797984862,2.0,0.45,0.031991325318813324,0.0
36.0,1800.0,50.0,100.0,209728.0,0.2522764723832774,0.04172455478861098,2.0,0.45,0.031991325318813324,0.0
37.0,1850.0,50.0,100.0,206451.0,0.2522764723832774,0.041528465312604214,2.0,0.45,0.031991325318813324,0.0
38.0,1900.0,50.0,100.0,203174.0,0.2522764723832774,0.03836002514804003,2.0,0.45,0.031991325318813324,0.0
39.0,1950.0,50.0,100.0,199897.0,0.2522764723832774,0.03931722222318374,2.0,0.45,0.031991325318813324,0.0
40.0,2000.0,50.0,100.0,196620.0,0.2522764723832774,0.0389777492234432,2.0,0.45,0.031991325318813324,0.0
41.0,2050.0,50.0,100.0,193343.0,0.2522764723832774,0.03640659271093839,2.0,0.45,0.031991325318813324,0.0
42.0,2100.0,50.0,100.0,190066.0,0.2522764723832774,0.04193885386456618,2.0,0.45,0.031991325318813324,0.0
43.0,2150.0,50.0,100.0,186789.0,0.2522764723832774,0.04436773920036386,2.0,0.45,0.031991325318813324,0.0
44.0,2200.0,50.0,100.0,183512.0,0.2522764723832774,0.036424308123711405,2.0,0.45,0.031991325318813324,0.0
45.0,2250.0,50.0,100.0,180235.0,0.2522764723832774,0.034778097085102634,2.0,0.45,0.031991325318813324,0.0
46.0,2300.0,50.0,100.0,176958.0,0.2522764723832774,0.03280704793890079,2.0,0.45,0.031991325318813324,0.0
47.0,2350.0,50.0,100.0,173681.0,0.2522764723832774,0.03323603776585205,2.0,0.45,0.031991325318813324,0.0
48.0,2400.0,50.0,100.0,170404.0,0.2522764723832774,0.03081024209700071,2.0,0.45,0.031991325318813324,0.0
49.0,2450.0,50.0,100.0,167127.0,0.2522764723832774,0.029069153353313455,2.0,0.45,0.031991325318813324,0.0
50.0,2500.0,50.0,100.0,163850.0,0.2522764723832774,0.02792704029601899,2.0,0.45,0.031991325318813324,0.0
51.0,2550.0,50.0,100.0,160573.0,0.2522764723832774,0.027632195304014773,2.0,0.45,0.031991325318813324,0.0
52.0,2600.0,50.0,100.0,157296.0,0.2522764723832774,0.027507818401875415,2.0,0.45,0.031991325318813324,0.0
53.0,2650.0,50.0,100.0,154019.0,0.2522764723832774,0.02244377927910705,2.0,0.45,0.031991325318813324,0.0
54.0,2700.0,50.0,100.0,150742.0,0.2522764723832774,0.024923695425142684,2.0,0.45,0.031991325318813324,0.0
55.0,2750.0,50.0,100.0,147465.0,0.2522764723832774,0.021441760081848123,2.0,0.45,0.031991325318813324,0.0
56.0,2800.0,50.0,100.0,144188.0,0.2522764723832774,0.026428233675826928,2.0,0.45,0.031991325318813324,0.0
57.0,2850.0,50.0,100.0,140911.0,0.2522764723832774,0.018783463848674617,2.0,0.45,0.031991325318813324,0.0
58.0,2900.0,50.0,100.0,137634.0,0.2522764723832774,0.022144297043334305,2.0,0.45,0.031991325318813324,0.0
59.0,2950.0,50.0,100.0,134357.0,0.2522764723832774,0.02263741762300163,2.0,0.45,0.031991325318813324,0.0
60.0,3000.0,50.0,100.0,131080.0,0.2522764723832774,0.028724709741877383,2.0,0.45,0.031991325318813324,0.0
61.0,3050.0,50.0,100.0,127803.0,0.2522764723832774,0.02322866717595297,2.0,0.45,0.031991325318813324,0.0
62.0,3100.0,50.0,100.0,124526.0,0.2522764723832774,0.025473270340837746,2.0,0.45,0.031991325318813324,0.0
63.0,3150.0,50.0,100.0,121249.0,0.2522764723832774,0.02725145054919954,2.0,0.45,0.031991325318813324,0.0
64.0,3200.0,50.0,100.0,117972.0,0.2522764723832774,0.028984397652381252,2.0,0.45,0.031991325318813324,0.0
65.0,3250.0,50.0,100.0,114695.0,0.2522764723832774,0.02507669692814405,2.0,0.45,0.031991325318813324,0.0
66.0,3300.0,50.0,100.0,111418.0,0.2522764723832774,0.026087195363886883,2.0,0.45,0.031991325318813324,0.0
67.0,3350.0,50.0,100.0,108141.0,0.2522764723832774,0.027182802520792467,2.0,0.45,0.031991325318813324,0.0
68.0,3400.0,50.0,100.0,104864.0,0.2522764723832774,0.022068711212001546,2.0,0.45,0.031991325318813324,0.0
