parent_group,clone_index,target_slot,a_particle_index,first_passage_tau,escaped_within_horizon,geometry_0,geometry_1,geometry_2,geometry_3,radial_A_0.8,radial_A_1.05,radial_A_1.3,radial_A_1.55,radial_A_1.8,radial_A_2.05,radial_A_2.3,radial_B_0.8,radial_B_1.05,radial_B_1.3,radial_B_1.55,radial_B_1.8,radial_B_2.05,radial_B_2.3,geometry_heldout_rate,radial_heldout_rate,geometry_radial_heldout_rate,geometry_heldout_event_probability,radial_heldout_event_probability,geometry_radial_heldout_event_probability,thermodynamic_claim_allowed
2,4,4,364,6.050000000000001,True,-8.155716625254973,-1.5103987482567314,-1.0565923708969547,-0.8649509286497339,0.519160819653757,5.059099150555675,1.7442714453817554,2.838414191896538,2.151669310431731,1.2859042471023714,0.3605169021432088,1.5864112407803737,0.9041568843658383,0.019706368734965687,0.5077241163680735,0.8753641858999052,0.30790521483077354,0.060666979260497765,0.03708111868293174,0.043846274754913324,0.03561085488245217,0.5236595139622198,0.583939873828274,0.5094446182819714,False
2,4,5,419,0.4,True,-5.279848357341436,-0.9865038449312754,-0.5007200694819777,-0.3358812376634138,0.2635449376069487,3.7749988274553163,3.492729715364448,1.6414480910130982,1.2205080637145211,1.660254451178112,0.44891984735613355,0.017195045792738898,0.5222782434515646,0.8150416054588911,0.8763142489367008,0.969383880008208,0.4079394053405608,0.0996836385145692,0.06645463272598895,0.09158023670722448,0.0895391336907157,0.7352826575507125,0.8398436469184771,0.8331704545610416,False
2,4,6,422,1.05,True,-5.807520694519673,-1.548390956950486,-1.262921328485349,-1.0801252711672538,0.8495721863641245,5.172209256548291,1.8188048340191896,1.724506733469912,2.2990041244715065,1.7211639058775778,0.29088865741328856,0.8187959982531713,0.7230496410532106,0.11023490055074452,0.5143468910874306,0.8432213500631978,0.20534840452618944,0.04980019362925734,0.04233599621421285,0.04313465493498867,0.038098180343573346,0.5711808129399171,0.5779760017617012,0.5332509849866954,False
2,4,7,451,15.8,True,-8.3301478994227,-1.5036669261101918,-1.2963557867869655,-1.1340457039270921,0.6738693516099656,6.781678247522031,1.4185486627463058,0.6203612964206953,2.4790914543873104,1.6969945171770104,0.46141295113581976,9.00345258649447e-05,0.07750699578130245,0.9939484615839146,0.7702492593504406,0.5450282848006303,0.2962292667341288,0.07323205624492975,0.038773176959551015,0.035789342116979164,0.03386648273937661,0.5395097237712413,0.5111926538746082,0.49202835748749674,False
2,4,8,580,20.0,False,-5.591536329026463,-1.003592175921191,-0.8021161063780007,-0.6728962220695917,0.40489449883113815,4.12606721240927,2.540059925289053,2.6784347974019935,1.8999185971535781,1.3912927249921498,0.3360521670332293,0.7266404938200126,0.7579540900027437,0.11842534329324693,0.028014884801368704,0.5859284762615273,0.6410154812569697,0.12844093409884483,0.06810817968593433,0.08979787280089008,0.0958485031776468,0.7438939323920768,0.8340315312600876,0.8529481544478054,False
2,4,9,682,10.25,True,-4.93438693854079,-1.2264182061588453,-1.1552308610288855,-0.5650450116398249,0.3295725670352252,4.79782482903585,2.335030759434345,2.607533715833052,2.0830949371879655,0.9915828029822666,0.3685000565726651,1.1830414134371456,0.5119840785399006,0.026862829415322857,0.6780925542669,1.0889633584269327,0.47152158934805954,0.09654316029793408,0.06336107057418777,0.05734839046117637,0.06568957010414908,0.7183869776097022,0.6824016704491312,0.7312010030924851,False
2,4,10,719,20.0,False,-5.490654734054494,-1.2919074761011693,-1.0364510916130056,-0.696514318649402,0.6207377249598827,4.728313002771756,2.3704792382292488,1.4246777678648594,2.372251357469857,1.4505973524921527,0.33589840432713297,0.40051243167081735,1.1520708341089583,0.3852179860468472,1.12751884379762,0.5044657186031325,0.16629679998242422,0.057437455987673434,0.05452518817560491,0.050904633435882904,0.048376174725075285,0.6639528372400044,0.6387166294936243,0.6199769972349322,False
2,4,11,770,20.0,False,-7.927549110915097,-1.2931851832350272,-1.1955982611601148,-0.9248891546328293,0.6014247776354636,6.206308713620576,1.8657785459573306,1.1534651434089047,2.9044347863775575,1.4092263572876134,0.4101016555113691,0.048655197284571905,0.6042203381682812,0.3129772491431611,1.236425091831831,0.21141268171498287,0.14823256203575436,0.07429197902508164,0.048858917197161664,0.03706478845419267,0.03806906821931082,0.6236284068418779,0.5235039135718097,0.5329791447494179,False
2,4,12,804,20.0,False,-6.913729446413237,-1.441357198763388,-1.0595475025454244,-0.6340316860050768,0.529416307033353,4.763661827980538,2.673769385075942,1.4787370848440355,2.308615134681834,1.4254033152695427,0.32434745947179805,1.03664547992237,0.8101500511551147,0.5531699637450218,0.870453290981446,0.7327997121076492,0.37058396888103423,0.11018297089483185,0.04376214498659774,0.04845223761671775,0.046119777422562055,0.5832392236978414,0.6205546706980055,0.6024344880185653,False
2,4,13,896,20.0,False,-6.6549623744072255,-1.4980077050022362,-1.2617002865509344,-0.9008438743891942,0.8158904964676064,4.541381982102273,2.2698797410717177,1.9950664438995913,2.0185661401810315,1.3934932199454169,0.41105787251459924,1.255471247141552,0.4530514568971935,0.2373122232589141,1.2135422404638636,0.646123057627435,0.26688837205405636,0.07341304807080708,0.04337178256795209,0.04975633702965977,0.05023513462184642,0.5799727342498271,0.6303234114552795,0.6338465211783626,False
2,4,14,1032,4.6000000000000005,True,-5.4391942585866255,-1.1319968776937763,-0.9787173324860003,-0.6465307125367538,0.2403160081840806,5.059590653830022,3.3143385202059306,1.1582465605126224,2.1378690592245437,1.6365650188554957,0.4057370368702566,0.5543113253268688,0.2948970595070601,0.33664088421743593,0.5296728093789775,0.7218192597143686,0.4279901290692948,0.08638040571786286,0.06373217355635223,0.05458906192302982,0.060009754066303746,0.7204693888086815,0.6643818549838898,0.6988645397232041,False
2,4,15,1081,20.0,False,-4.8749649340665515,-1.3195726269515853,-0.9246829058132439,-0.6917165601392623,0.2945331149739699,4.709858934870736,2.0406866814505986,1.5364185623245188,2.5148268333739563,1.4634269671161886,0.33980315019995255,1.3594611199768465,1.2647205156834238,0.833246300442826,0.4473154190747177,0.7925422293425677,0.3518408173157078,0.02808548403837815,0.05293678640084778,0.044433929920319463,0.04129608853650012,0.6531058982942057,0.5888012474001213,0.5621687736055063,False
2,4,16,1093,9.0,True,-5.654952084619823,-1.4646284152521045,-1.1741030432138004,-0.7538730458196968,0.5859534354957774,4.7644514208121205,2.5953025050065386,2.0713623114040196,1.9813770921562577,1.4457105473939293,0.4118712208602278,1.1927704977893687,0.5042674092594025,0.0051781117717760415,0.28202617469363195,0.7236795518221999,0.18730648076123202,0.05034211957300019,0.046878883460744945,0.05157651203404376,0.05050297186490139,0.6084247878436237,0.643538928228126,0.6358026679771706,False
2,4,17,1120,13.25,True,-5.740913287765622,-1.215039937265198,-0.7610098993239628,-0.6057478500627304,0.3841162109619028,3.868088362031171,3.055504355456804,2.319941157298847,1.9361085609321607,1.3227374478645704,0.38466678300266466,1.0958585967510714,0.5804369013955634,0.18256282435835017,0.45476262110243854,0.36156365980989125,0.23851575068831732,0.08287308414884528,0.05390915109506255,0.07295998605629378,0.06511034398051826,0.6597868758109287,0.7675777970984987,0.7280689886529498,False
2,4,18,1211,18.7,True,-5.646242091697195,-0.9430324472015479,-0.7971703491818994,-0.1452070226064431,0.22352711173302028,3.603016667065243,3.6150142115644983,2.207567348908692,2.1813537450671205,1.1132235574759348,0.37022193019608707,0.6770013886496249,0.924534570725041,0.02229798286368389,0.32209956560719916,0.550083025700156,0.37172229312291416,0.04061570916892793,0.076348629693747,0.09423828546631766,0.1023884297950579,0.7828077979813151,0.8481353642705216,0.8709775160860325,False
2,4,19,1285,13.600000000000001,True,-6.802276782237778,-1.093619246889631,-0.9224968765882553,-0.6358814135020087,0.345592918719437,4.483057563618981,3.181649321133525,1.3017014489176302,1.682736214266368,1.530307495855616,0.4480225460338535,0.6471790400779587,0.2999286643967091,1.2162296307563418,1.1739303900377969,1.0391312314382015,0.35342358667967566,0.05586819772346972,0.06050320311102933,0.062474071847787215,0.06330996124277363,0.7018218231381228,0.7133465938118336,0.7180989693698562,False
2,4,20,1387,9.3,True,-8.075310444566538,-1.237326588752232,-0.991085534602982,-0.7412100544319334,0.5904745956360465,4.214674335483392,2.2882451250285913,1.7001944281014731,2.67516538388095,1.2601700986095201,0.3628252827560994,1.2468127222183398,1.237703734718566,0.6911790511218611,0.4001811326974454,0.5529383947070108,0.16017225400970733,0.02965483833678425,0.049089841212439346,0.053183419542351035,0.05099012209596385,0.6253626637341052,0.6548127966976037,0.6393338143452941,False
2,4,21,1394,14.200000000000001,True,-6.212478617385866,-1.2268867569525543,-1.1489572841782316,-0.9091845240430866,0.4636572921348438,5.390028821528422,2.4566688526564016,1.2778147409638616,2.4243320943916125,1.2100159072613113,0.41760632499587597,0.6161604984044933,0.23685725603947144,0.17214389724118065,1.281381600219284,0.7248501266719778,0.4224294954211492,0.14264296941291219,0.05679224518843309,0.04379955536724338,0.05168510840881723,0.6788493347339792,0.5835509306581322,0.6443122956779425,False
2,4,22,1438,7.0,True,-5.2633928660657165,-1.501607146157772,-0.9934022419879542,-0.9649228852202463,0.6126369712662625,5.158607824296652,2.2642461941290635,1.7181700514779865,2.0137675675826086,1.4342820936223595,0.3796911882365206,0.9034178804735041,0.7430949655040436,0.18897424333812793,0.643864613403537,0.9556055738325211,0.30509189370464845,0.04630327513111288,0.042577348959222244,0.04689140392437182,0.04502229514063622,0.5732457588848747,0.6085228296318448,0.5936115904012704,False
2,4,23,1470,15.450000000000001,True,-6.167888666468124,-1.2666942292083485,-1.1412531402473647,-0.9437685326595607,0.765774705079779,5.370856362523058,2.0419118027503798,1.4204145639057066,2.976531798768325,1.235292342495498,0.3239645499122449,0.017382062384312377,0.49607253872572776,0.20451000847907708,0.4695872494205543,0.792033350366523,0.3769257627661451,0.08153170559361593,0.054293688009922736,0.057269058413338916,0.058898300045903046,0.6623933302876258,0.6818973559544526,0.692095620666014,False
2,4,24,1480,3.0,True,-7.26723101085831,-1.3080416529553702,-1.0996400634358376,-0.611783185182779,0.43204859694774905,5.209475824881754,2.660456587055,1.230966742491471,2.0715382267313793,1.4177357880890082,0.41812624713633917,0.40788715660727254,0.5366756736925071,0.5507050418757715,0.7856125828737064,0.723599506188221,0.32019406551220536,0.1323842678320155,0.050038121488836636,0.049999997425024374,0.04816775749026741,0.6324009341719176,0.6321205398829453,0.6183896243065711,False
2,4,25,1576,20.0,False,-7.880053897324717,-1.241095435178717,-1.1763165750301074,-0.46998022756781693,0.28936869173165364,4.811639978485846,2.4066289366252387,1.8287743057305395,2.12143097989022,1.4688184404255575,0.38758625691859033,1.277282006534423,1.1696672733673175,0.04480173886147817,0.9470583202457848,0.6855408459079886,0.13936852611713774,0.06027398493060634,0.05393365209129912,0.03776259717477653,0.039910655380443825,0.6599535461812003,0.5301077864708411,0.5498674155980288,False
2,4,26,1583,13.200000000000001,True,-5.5701292230098876,-1.5219392325907986,-0.9222153004860844,-0.7634171141958127,0.2545736733475278,4.843109017691692,2.432720784532767,2.4176462711933,2.150559853277405,1.271838451497188,0.39105517201295337,1.515469799799024,0.21230278571098404,0.007181971777865121,0.4518639860933872,0.8492169975203039,0.366451844676195,0.12145784161954884,0.040940406621489775,0.04750625141802552,0.03400567833702792,0.5590430963365636,0.613307327118944,0.4934405392080463,False
2,4,27,1663,6.300000000000001,True,-6.139616899989634,-1.185989183911313,-1.0117426566667163,-0.7126566884110898,0.5296346603034991,5.0532448871036495,1.7923872669821501,2.2856405119127188,2.3883410699464274,0.8561514510931251,0.41915681020090473,0.38406350370363024,1.1608127197027505,0.11370775507249378,1.120613391727584,1.3350124922315116,0.41388391172332883,0.06513400640681428,0.058170039443181415,0.054186556213391086,0.05393151425586685,0.6875781086924332,0.6616691865955706,0.6599390066032184,False
2,4,28,1725,20.0,False,-7.94940559886621,-1.3114340815728867,-0.889785110264181,-0.45031201473924226,0.37894721111303503,4.712402773813153,3.2144351727735425,1.7661888437835944,2.043376073642495,1.3194613652664202,0.4295258105808039,0.49031948246706825,0.3390198894757916,0.28205101781456454,1.337642977701855,0.4673611126247881,0.2941495118809462,0.07926139697336881,0.04571420963472182,0.06172476273732347,0.050996860726940436,0.5991965785493646,0.7090184031123855,0.6393824189965497,False
2,4,29,1737,5.95,True,-5.841661675502106,-1.194707945053797,-1.0464337939935446,-0.637042074918335,0.30535318766980746,4.644930324976955,2.6940923536074632,1.5245079818843115,2.4594925865981363,1.5065128137315584,0.3073570943584724,1.4301533176767105,2.184407531621906,0.3125253949091314,0.27440066467243535,0.833983760752144,0.31776250114911303,0.10251981297195263,0.0597234011882617,0.03770227505564141,0.03920645399423038,0.6971349716680514,0.5295405464867604,0.5434828813570014,False
2,4,30,1809,13.700000000000001,True,-7.476903016203845,-1.1545722783492611,-0.9288246340855976,-0.70871501417411,0.487878584889833,4.837527835356862,2.3600304541504733,1.5467326289303376,2.549304475496518,1.3067395701379252,0.4108676209496106,0.6197156534106129,2.346904267760937,0.2799430801465948,0.4856459117163943,0.895253258679394,0.20576270234291158,0.06088416662139631,0.054403279753549964,0.04265450270070845,0.03809399217058421,0.6631324979968021,0.5739037648060664,0.5332118868368725,False
2,4,31,1831,1.55,True,-6.1816480804474105,-1.2354301560956191,-1.0262076310447892,-0.8734538773859215,0.6533445886758307,5.177282403758931,2.168310348545649,1.9391652951795963,2.539536278409361,1.443206305796631,0.3006671579930718,0.38535745571344904,0.5668510850510762,0.48312586870073904,0.4941686828481167,0.34036125892368674,0.2959280041826474,0.11199399099208347,0.054447039443144794,0.058913089164643655,0.061116182722533094,0.6634271933666575,0.6921866798870283,0.7054550495558555,False
2,4,32,1836,10.0,True,-5.7286161354389495,-1.2248559967901056,-0.8718917324544045,-0.7259693236390597,0.474905837431317,4.251307656433076,2.685906439216755,1.4915920069810908,2.124054047644996,1.468126582932207,0.3704938160165931,1.0578256825520258,0.85903523893778,1.1111582056483398,1.0314517622287485,1.149557679277293,0.25900283605690605,0.06786348208532092,0.05460260269660509,0.05122343092506323,0.05071470836756111,0.6644727332639006,0.6410128261255316,0.6373416844048982,False
2,4,33,1849,1.0,True,-6.402182472880242,-1.2467983082428,-1.1243139391490453,-1.1016345325881884,0.8409417209401071,5.159234160278174,2.5597471007055885,1.4966965178616511,2.3448100642231595,1.607595381440989,0.31308273328579517,0.3013061195695791,0.6141308813185998,0.5087512029054784,0.5559651274371417,0.5771809777858727,0.0992508796056568,0.08456109126088392,0.05352125238494043,0.05265767496935842,0.0559320700052102,0.6571372465817729,0.6511640412056015,0.6732766204229798,False
2,4,34,1911,11.0,True,-5.177109263061915,-0.9217399152354868,-0.7647001640797748,-0.7282014398843231,0.3667410021782261,4.539374964208207,3.2289729928903,1.6664320209092522,2.243699138325822,1.3516591228453405,0.34147905047734334,0.25216584947319776,0.9879698503210315,0.24223224872883906,0.26943085479554174,0.5584585643606781,0.6038706020217711,0.10025568005782902,0.07453958877761507,0.08149332602979793,0.0937466848297589,0.7748057183939961,0.8040442715648102,0.8466348648615308,False
2,4,35,1937,9.15,True,-6.818237642084821,-1.1651274455992144,-1.0801180584655545,-0.7022709187584605,0.5980381736963924,4.918851497165138,2.237382760603028,1.9091091887673521,2.3415423702467675,1.3136150095158048,0.34285923918820466,0.31049197440968945,1.1602707748693697,0.13855231124895623,1.0334340315790784,0.9567932339288657,0.20105101903021833,0.060404799947856115,0.05857405923197152,0.05083084674266192,0.050551793350347325,0.6900924291902882,0.6381830777957922,0.6361581075129653,False
2,4,36,1956,6.95,True,-6.633874225359991,-1.1070616690503619,-0.6894666298229719,-0.5551817550433638,0.3151414274185989,4.882905342167964,3.2939982416515465,1.459566365206313,1.8743852477395597,1.5156962662028701,0.42663200907533927,0.0003577505189396071,0.1584195104606178,1.009646859854976,0.67200972906703,0.6976225009077912,0.3186490564937665,0.06056634008966372,0.056427054007748494,0.07635908173787828,0.07099327296629694,0.6764951200025034,0.7828531952858128,0.758253460548446,False
2,4,37,1959,20.0,False,-7.113827840369415,-0.9456731806159645,-0.7367713368396925,-0.5186439107602767,0.4612608384995903,3.8645009250654208,3.6686723705466866,1.6334266982570405,1.717036715668636,1.5775895424246638,0.4405202073298099,0.3179564012386,1.591112368450604,0.5892042788151514,1.1848726012599131,0.42067629866095474,0.41019119384687996,0.09099497401187047,0.06621736672767736,0.07679720057536603,0.0745810443556982,0.7340235038794592,0.78474760550974,0.7749923521956832,False
2,4,38,1975,20.0,False,-4.857966503938012,-1.450764231637544,-1.216447594306668,-1.0486521553482682,0.4959824995835638,5.035078231543005,2.2718515914691526,1.7080136561157229,2.3484154257024787,1.3983950952379367,0.3290274282900612,1.7246178266875134,0.7941363143875904,0.22680105517054863,0.941778769588797,0.9261541367927234,0.24529397846209844,0.03473920198094544,0.04881906396086469,0.035100944182709946,0.03597990074235964,0.6233282947326266,0.5044162328281957,0.5130520375271161,False
2,4,39,2010,5.800000000000001,True,-7.410340690401032,-1.0082535931875403,-0.6351134296004335,-0.5428297891164775,0.263881274637304,4.608352663727643,3.3404586465218773,1.5476764288335445,2.197834666040625,1.2760661901669421,0.4531219310303578,0.045132079134890556,0.5986551678301867,0.23469783777493952,0.37653253614302096,0.7250068924478471,0.4096805233697624,0.07961442348461639,0.058961456101635695,0.07683523426405393,0.07097029144050382,0.6924842956653691,0.7849112801015905,0.7581423209221847,False
2,4,40,2138,1.25,True,-7.482374027770344,-0.9581236480385034,-0.7911757738854285,-0.7539438632168155,0.5243890017233009,4.744484576332517,2.4132759677703604,1.5628777894750825,2.508472516442043,1.3096061085228818,0.33958032145529665,0.07302473411501792,1.4829375296575162,1.0830058200504533,0.4387104787469717,0.32692648746064545,0.1692401323718903,0.06056394437379868,0.06355711850732434,0.0672250133891238,0.06516324434484755,0.7194890087083126,0.7393300595160538,0.7283565415010759,False
2,4,41,2141,20.0,False,-7.351011604813621,-1.5852894348278306,-1.1593494771403376,-1.0686548115504926,0.8774610341891093,5.711768435513894,1.2932484075211352,2.4539255308258796,2.743017465386365,1.1286693452129306,0.39189704773840706,0.9149580645020021,0.7383598688685792,0.3100205444374273,0.3121099155158383,0.30645126670930856,0.0964774114557901,0.1185260189371187,0.036256152430644825,0.042716174632967216,0.04056088184359151,0.5157350228446198,0.5744290043771355,0.555683279712952,False
2,4,42,2256,2.1,True,-6.472206280791953,-1.1711568122841658,-1.1109883243582357,-0.9132272244281627,0.6666536663118544,4.9731704685655895,2.4551317216332325,1.803854598440355,2.44330867546453,1.5138054490973722,0.34011287423763503,0.5578508015691633,0.3070762312707041,0.5461229682067782,0.4855501462203488,0.689383962339685,0.25664261700274626,0.07015256114396655,0.05858859923300416,0.058191668824969005,0.06467867466547184,0.6901825372159374,0.6877132293118892,0.7257111397196899,False
2,4,43,2277,20.0,False,-6.025053532667211,-1.3152854671860459,-1.16303735384103,-0.7896797786867904,0.6732827769941586,5.23966494497905,2.0953324935071502,2.0684765226189885,2.3290177062245396,1.2426604643784602,0.341140742609618,0.61251825200982,0.8562078161812826,0.1948941527601968,0.7190057019692309,0.6291292404112334,0.3636991777095702,0.1556915248950267,0.0532505490883042,0.05083610051225643,0.059535886500397824,0.6552759309326567,0.6382210938533742,0.6959970063246004,False
2,4,44,2288,20.0,False,-6.742491362312189,-1.332038608510566,-1.0411369072605106,-0.6430238851049811,0.3935855904843973,5.173244054513965,2.6187309496113564,1.0091662675011357,2.3443616139863686,1.8408129783510758,0.3204083134190681,0.44170831996191795,0.3767835838262984,0.04383836944206623,0.8565189449008922,0.6952545692531428,0.18692045610657065,0.015445384645330894,0.04915724001867235,0.04338681959206918,0.040463601800133746,0.6258673257062373,0.5800990344595806,0.5548179752201522,False
2,4,45,2412,2.35,True,-6.2052619535673275,-1.0582181774366557,-1.008937530502248,-0.3510679114167336,0.4125316645322529,4.0706163024125654,3.1401582582313727,2.0347792193579175,2.198169382838331,1.4854725777463667,0.31736874017582917,0.7720834651249613,1.1882081444780022,0.37982572324327607,0.6186536965835484,0.48906270651966544,0.24156808476943636,0.019836237968769953,0.06870994201470286,0.06950245014558522,0.07284294639539525,0.7469577581339376,0.7509369004844468,0.7670331075281254,False
2,4,46,2426,15.0,True,-6.637130419190869,-0.9157863256652373,-0.7686435296392291,-0.597225117387563,0.345291373780545,4.477987837639842,3.0602295417915193,1.5777503004186115,2.0962389304169964,1.6084249748319053,0.34572979364206113,0.20135171339441066,1.0304998868991655,0.6345050707270219,0.47935436555205746,0.6426814376348658,0.3156157646727524,0.07974006828225612,0.07024931345388673,0.06878058628594895,0.07148159971122554,0.7546295744079644,0.7473150253810839,0.7606029944841514,False
2,4,47,2541,11.100000000000001,True,-7.08804837749572,-1.3117093448988923,-0.9954451646801756,-0.8659240655174676,0.6673648915845188,5.6345287502622,1.4835718569172864,1.876626064198035,2.6164437950011057,1.329298384695053,0.31590403310447795,0.12232945616987966,0.8972148279011728,0.9501116814800763,0.5006704099579237,0.7143280142303983,0.30833414805404097,0.03339914013233688,0.04741952062803509,0.05692830554328505,0.05075582723455552,0.6126359818041329,0.6797220642261317,0.6376398037856523,False
2,4,48,2590,17.6,True,-4.797239344162061,-1.2336785914058443,-1.1443939204454154,-0.9448874130920524,0.5423952487584579,5.259211552334265,2.1745417854909115,2.0536952806025273,1.6118709958956843,1.1712160695094154,0.49762401881981294,0.5563210351812671,0.28478382002590863,0.20585426957060954,1.5768921208725464,0.7093286268764716,0.34522915491517425,0.04943426307056053,0.060656695200182555,0.05466799672443248,0.06410282857869985,0.7027357793959426,0.664911276008979,0.7225339155807705,False
2,4,49,2687,20.0,False,-6.013232899961918,-1.380813221707873,-1.1446032674038988,-0.8782369091909172,0.4812826271529021,4.647026935992904,2.5223950976766263,1.9737105193185396,2.2227461398328483,1.348057426092119,0.3238697926288908,1.8389976988850336,1.4378372412178704,0.0493730633379609,0.7630282637874233,0.8361168741505568,0.26260486809733347,0.056300818742936604,0.0490274944055918,0.03788996609233606,0.03993820062547323,0.6248952235277883,0.5313032564193813,0.5501153275504654,False
2,4,50,2823,20.0,False,-5.251892905615599,-1.4997640412111222,-1.1631317282845484,-0.576189239890084,0.5330955109404314,4.867504637744927,1.8753502438854985,2.3150841299031995,1.9668343014525922,1.4287807902731013,0.3995100143250423,1.0962334358796013,1.3230472769496888,0.10834851881729254,0.6392932983021437,0.39387528465025445,0.289082817550182,0.07690107291251119,0.046930077765869334,0.04839905023189826,0.043325183670401675,0.6088255110789456,0.6201508218444924,0.5795810956283931,False
2,4,51,2826,5.9,True,-6.4979449203757875,-1.4415712276129313,-1.2121122123931143,-0.8334308373968768,0.5870930939593698,4.662603113411613,2.37805824937632,1.3284014505557868,2.805591365149317,1.4238085490717869,0.3697018365670072,1.5874059514374483,0.9190495801504052,0.03734087456594183,0.4520896333477576,0.5760118390354612,0.1642282787614099,0.05424974970046806,0.045997167721627465,0.03705976913466921,0.03984802915464092,0.6014583839388835,0.5234560774486128,0.5493032602651508,False
2,4,52,2828,12.75,True,-7.329469505735868,-1.2762481606278708,-1.2479464697183655,-0.887961104219459,0.3863231513542458,5.63289395555057,2.8855346220027953,1.5740079014998996,1.382058563153474,1.6867107350158865,0.5031067881224863,0.7531966090427724,0.12153442047125464,0.48475131339632666,1.3189268015348428,1.096333898126305,0.13848129457759983,0.0499580807639728,0.052456836168057554,0.039006118342758675,0.03887143229723742,0.6497600273725042,0.5416500789649076,0.5404137477803234,False
2,4,53,2845,6.1000000000000005,True,-6.546301715714797,-1.390164234852574,-0.8310749645857014,-0.6712472489862928,0.516012766473419,4.265664607615999,2.4145033461468817,2.061410890904112,2.3559814669369867,1.1408227646905054,0.41932376282145123,0.9426826554662894,0.7070017029554462,0.07259436210872343,0.6196750329555736,0.5462419197840936,0.5051482488166288,0.07843604874825982,0.043645946414954825,0.06826845663190927,0.056233460872063615,0.5822695572572436,0.7447135759577864,0.6752401255045757,False
2,4,54,2879,20.0,False,-5.526452459848107,-1.29150178811074,-1.1454057358334027,-0.7200974939165438,0.647611698284005,4.6598868446389545,1.7426003876719576,2.2772791692524925,2.699159947585608,1.1259385409664775,0.30806856676286964,0.7537198851920073,0.8180173238115974,0.07120740845646367,0.3335174768328099,0.47996252697898756,0.21558802589386483,0.048647398510775125,0.05620656475610111,0.06038952699220601,0.0594196009832892,0.6750653829249346,0.7011431371693235,0.6952891606151718,False
2,4,55,2971,0.9500000000000001,True,-7.1611605536792755,-1.2688978902020809,-0.9299902877194084,-0.7006463331843089,0.3789234368518433,4.848303062958585,2.888172489878703,1.1846868191653497,2.369387620674788,1.620487464359791,0.4239732490725569,0.9198148094900136,1.4624311609839082,0.1083610820289907,0.8343086442841648,0.7757809660955736,0.19540556034349243,0.062421096842494625,0.04921992923926853,0.03746747678426578,0.034735280598976674,0.6263361134804459,0.5273260897212587,0.5007786088479635,False
2,4,56,3044,6.45,True,-5.2083958834399136,-1.3025629483060936,-0.8944431572606159,-0.7501207535098232,0.5914543901014135,5.327794916213263,1.9362786053791436,1.6576300281413716,2.597013687337959,1.3928171227060413,0.28267572907722016,0.15782756657293606,1.0205374955996598,1.1605724925495486,0.631996149970116,0.6135410521022582,0.6350974077942618,0.08286298278724505,0.05207210588869587,0.06758126834877932,0.063022763014051,0.6470546739564618,0.7411807576651874,0.7164750805211672,False
2,4,57,3053,3.1500000000000004,True,-7.127915973607243,-1.401972554791263,-1.054119741913302,-0.8646903791403063,0.5144488148448103,5.823499351813515,2.260309835571672,1.2109027215555028,2.363490677541025,1.650378972360837,0.34141861102162213,0.14934915605821833,0.6086766771659549,0.10156374930371298,0.3843505783444517,0.668911964550599,0.24443976928459293,0.05657145106959456,0.04389171487915832,0.0447483098579304,0.038785808001475006,0.5843178185402472,0.5913785890278564,0.539626038518551,False
2,4,58,3080,14.3,True,-6.650733466919528,-1.4536990693405152,-0.829975676070612,-0.738242497241448,0.5783257800729901,4.486301531351744,2.401226297438571,2.292891757269429,1.9732071784594716,1.3369190646065054,0.39827123110168766,1.1069589455842148,1.378261297594561,0.5355278459815791,0.09922037351810739,0.6440525397940993,0.3726651805735215,0.09135432213139427,0.04032202210379746,0.0621666159773661,0.049039880021816015,0.5535556140989155,0.7115784978179452,0.6249881300963672,False
2,4,59,3106,6.5,True,-5.439477368392555,-1.20224587599363,-0.9755919122849087,-0.9128164366782093,0.5982131278268166,5.157866734335977,2.653596084238885,2.040353116607892,1.627574747350696,1.4764150535166478,0.4782118427758151,7.757470880865057e-11,1.0312137464161628e-05,0.02192216862094974,0.9091093644957354,0.9459222562932795,0.16854449073934166,0.0027557482409428613,0.05754148196173394,0.0652452744185267,0.0643139464280374,0.6836258159673512,0.7288018347850911,0.7237030065442974,False
2,4,60,3151,0.45,True,-4.474271505081831,-1.194903388955924,-1.0687931693635313,-0.6761605153399244,0.24503788090566744,4.040400134887797,2.7991038328351165,2.30188398259711,2.073701637184678,1.3204793632028378,0.3774179004599877,1.5569383699042578,0.8949563741062909,0.019565153995321848,0.008266430843462695,0.2673330073021749,0.29056025617985504,0.06141194434226828,0.06458036973315621,0.06282048113310582,0.053645773887198434,0.7251713302773755,0.7153257180566667,0.6579900599075078,False
2,4,61,3182,5.95,True,-5.216073157243093,-0.9526642049244558,-0.8133271495872759,-0.6151715421712425,0.4803679680060713,3.9499131613170886,2.743385262312801,2.300226415642427,2.4005215697641473,1.2179052989194157,0.31155165449780947,0.8828624149834408,2.052148728802217,0.7496400803059812,0.09744423017725859,0.7597933994149997,0.39090699891565917,0.06461219235848452,0.07402360169676506,0.0740480269733598,0.07847273875353465,0.7724697389733841,0.7725808616203453,0.7918413552946966,False
