record,model,held_clone_index,history_length,history_time_tau,slow_mode_count,state_mode_count,include_smooth_cage_position,include_smooth_cage_velocity,captured_force_history_variance_fraction,trajectory_sha256,lag_frames,observed_msd,predicted_msd,observed_ngp,predicted_ngp,wave_number,observed_fs,predicted_fs,fs_scaled_absolute_error
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.09814463765022742,0.15391691704150134,0.020698578755617758,3.0,0.937554742216891,0.8632969540103738,0.07920368258276979
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.09814463765022742,0.15391691704150134,0.020698578755617758,7.25,0.6907725807529485,0.42679521496636086,0.3821480081025362
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.19186571634424365,0.17838953745308017,0.013488190808933265,1.0,0.9910430128269488,0.9685394285118718,0.022706970357306285
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.19186571634424365,0.17838953745308017,0.013488190808933265,3.0,0.9225371690957154,0.7504940349845646,0.18648910837900443
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.19186571634424365,0.17838953745308017,0.013488190808933265,7.25,0.6315710012323086,0.18561540248581454,0.7061052484619378
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.3011269938074286,0.24139108809708065,0.0009320022140313355,1.0,0.9889912512832166,0.9510477308665592,0.038365880757211604
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.3011269938074286,0.24139108809708065,0.0009320022140313355,3.0,0.9060171168380354,0.6361833804677202,0.2978241043745669
held_clone,hankel_slow_16_position_velocity,1.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897447832486934,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.3011269938074286,0.24139108809708065,0.0009320022140313355,7.25,0.5791997277742773,0.0681976789663092,0.882255333184675
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00016853473485581527,-0.0004605753294529835,-0.01193953893900146,1.0,0.9999713943953853,0.9999719112700828,5.168894834232609e-07
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00016853473485581527,-0.0004605753294529835,-0.01193953893900146,3.0,0.9997425789047873,0.9997472296925589,4.651985290713583e-06
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00016853473485581527,-0.0004605753294529835,-0.01193953893900146,7.25,0.9984975221175856,0.9985246495388695,2.7168240965122037e-05
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006641986038578698,-0.0006807130083925639,-0.010098358370615346,1.0,0.9998874676926683,0.9998893063332369,1.8388474983262299e-06
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006641986038578698,-0.0006807130083925639,-0.010098358370615346,3.0,0.9989876632702702,0.9990041960923233,1.654957579649052e-05
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006641986038578698,-0.0006807130083925639,-0.010098358370615346,7.25,0.9941020838809244,0.9941981660775331,9.665224343321622e-05
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.0025221634349289293,-0.0012198558006085714,0.02038887893176855,1.0,0.9995755128968339,0.9995797299217953,4.218815794345711e-06
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.0025221634349289293,-0.0012198558006085714,0.02038887893176855,3.0,0.9961860715950638,0.9962240762257014,3.815013251167194e-05
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.0025221634349289293,-0.0012198558006085714,0.02038887893176855,7.25,0.9779294160560894,0.978152922288714,0.0002285504750700243
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.00841666054142711,0.0010230377553501757,0.13225220084342748,1.0,0.9986158968109768,0.9985983388565424,1.7582290138328065e-05
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.00841666054142711,0.0010230377553501757,0.13225220084342748,3.0,0.9876117880297713,0.9874649219771036,0.0001487082823917803
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.00841666054142711,0.0010230377553501757,0.13225220084342748,7.25,0.9297835500746696,0.9292518207650241,0.0005718850474422889
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.018344153845568808,0.018860471258061326,0.03396344623815151,0.09814131717749452,1.0,0.9969474853358532,0.9968619442956436,8.58029549879636e-05
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.018344153845568808,0.018860471258061326,0.03396344623815151,0.09814131717749452,3.0,0.972872737792415,0.972138999091113,0.0007541980289908797
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.018344153845568808,0.018860471258061326,0.03396344623815151,0.09814131717749452,7.25,0.8519567750590193,0.848696553437504,0.0038267453431418976
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.027649615223803634,0.02855896468746257,0.10494571617008686,0.04761742412144154,1.0,0.9954036514694417,0.995252094508012,0.00015225678668741348
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.027649615223803634,0.02855896468746257,0.10494571617008686,0.04761742412144154,3.0,0.9594759555500474,0.9581138661481033,0.0014196180676181586
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.027649615223803634,0.02855896468746257,0.10494571617008686,0.04761742412144154,7.25,0.7876119115607568,0.7799747308062142,0.009696629320154124
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.035567913677747226,0.04303851466161771,0.11924691027394307,0.005268907731805994,1.0,0.9940919307241151,0.9928528487764897,0.001246446037161545
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.035567913677747226,0.04303851466161771,0.11924691027394307,0.005268907731805994,3.0,0.9482270248451827,0.9375019236283925,0.01131068925033154
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.035567913677747226,0.04303851466161771,0.11924691027394307,0.005268907731805994,7.25,0.7366697798984544,0.6862923421151323,0.06838537314543604
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.043234033430055864,0.08314964489563358,0.14283566405117232,0.010674866813473516,1.0,0.9928246476312225,0.9862376976881463,0.006634555214550693
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.043234033430055864,0.08314964489563358,0.14283566405117232,0.010674866813473516,3.0,0.9375427600340887,0.8827697680347364,0.058421860137196024
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.043234033430055864,0.08314964489563358,0.14283566405117232,0.010674866813473516,7.25,0.6927953724216424,0.48332993742149094,0.3023482017034441
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,256.0,0.05353443610653791,0.16391084195935723,0.12207131398974136,-0.007455738695424374,1.0,0.9911242373009808,0.9730544945716498,0.018231561745012174
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,256.0,0.05353443610653791,0.16391084195935723,0.12207131398974136,-0.007455738695424374,3.0,0.9233656980541641,0.7822600740324461,0.15281661893990003
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,256.0,0.05353443610653791,0.16391084195935723,0.12207131398974136,-0.007455738695424374,7.25,0.6382691894634551,0.24270547577615934,0.6197443339225202
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,400.0,0.06485298737759257,0.2542865230043602,0.21573494835675255,0.00505459595265223,1.0,0.9892668443280193,0.9585034774176083,0.03109713732628693
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,400.0,0.06485298737759257,0.2542865230043602,0.21573494835675255,0.00505459595265223,3.0,0.9085989271711955,0.6828753877085073,0.2484303389675454
held_clone,hankel_slow_16,2.0,64.0,0.63,16.0,17.0,0.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,400.0,0.06485298737759257,0.2542865230043602,0.21573494835675255,0.00505459595265223,7.25,0.5939323335281175,0.10650513353519667,0.8206780006359856
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00017080663155577463,-0.0004605753294529835,0.002118584246456834,1.0,0.9999713943953853,0.9999715326373874,1.3824595667708834e-07
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00017080663155577463,-0.0004605753294529835,0.002118584246456834,3.0,0.9997425789047873,0.9997438232044824,1.244620086523701e-06
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00017080663155577463,-0.0004605753294529835,0.002118584246456834,7.25,0.9984975221175856,0.9985047930319316,7.281855172386442e-06
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006732560380982146,-0.0006807130083925639,0.0010381817846516483,1.0,0.9998874676926683,0.9998877970369915,3.2938138919440344e-07
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006732560380982146,-0.0006807130083925639,0.0010381817846516483,3.0,0.9989876632702702,0.9989906322938881,2.9720323153239775e-06
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006732560380982146,-0.0006807130083925639,0.0010381817846516483,7.25,0.9941020838809244,0.9941195791236059,1.75990403453084e-05
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.0025552000661580327,-0.0012198558006085714,0.005567183104174589,1.0,0.9995755128968339,0.9995742259938352,1.2874495044311935e-06
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.0025552000661580327,-0.0012198558006085714,0.005567183104174589,3.0,0.9961860715950638,0.9961746972465984,1.1417895501409033e-05
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.0025552000661580327,-0.0012198558006085714,0.005567183104174589,7.25,0.9779294160560894,0.9778694387088123,6.133095731900994e-05
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.008406288560083266,0.0010230377553501757,0.06781785320961231,1.0,0.9986158968109768,0.9986000165820692,1.5902239247694082e-05
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.008406288560083266,0.0010230377553501757,0.06781785320961231,3.0,0.9876117880297713,0.9874764230186585,0.00013706297631676937
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.008406288560083266,0.0010230377553501757,0.06781785320961231,7.25,0.9297835500746696,0.9292164218721645,0.0006099572340891666
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.018344153845568808,0.01840748799334991,0.03396344623815151,0.04296471954998893,1.0,0.9969474853358532,0.9969371593022404,1.0357650492855228e-05
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.018344153845568808,0.01840748799334991,0.03396344623815151,0.04296471954998893,3.0,0.972872737792415,0.9727957549469957,7.912940966362543e-05
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.018344153845568808,0.01840748799334991,0.03396344623815151,0.04296471954998893,7.25,0.8519567750590193,0.8519197189034254,4.349534703957174e-05
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.027649615223803634,0.02824562651124368,0.10494571617008686,0.01951745289857465,1.0,0.9954036514694417,0.995303692511483,0.0001004205256943812
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.027649615223803634,0.02824562651124368,0.10494571617008686,0.01951745289857465,3.0,0.9594759555500474,0.9585345484976938,0.0009811679458021252
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,32.0,0.027649615223803634,0.02824562651124368,0.10494571617008686,0.01951745289857465,7.25,0.7876119115607568,0.7812608805157085,0.008063655401634163
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.035567913677747226,0.040695340569660135,0.11924691027394307,0.005340774886199329,1.0,0.9940919307241151,0.993240421130142,0.0008565702704706697
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.035567913677747226,0.040695340569660135,0.11924691027394307,0.005340774886199329,3.0,0.9482270248451827,0.9407851867464998,0.007848160729122818
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,64.0,0.035567913677747226,0.040695340569660135,0.11924691027394307,0.005340774886199329,7.25,0.7366697798984544,0.7002107547437799,0.049491680193125526
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.043234033430055864,0.07884334670914973,0.14283566405117232,-0.009847944128768438,1.0,0.9928246476312225,0.9869453767975527,0.005921761559503108
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.043234033430055864,0.07884334670914973,0.14283566405117232,-0.009847944128768438,3.0,0.9375427600340887,0.8884638401459812,0.05234846023057437
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,128.0,0.043234033430055864,0.07884334670914973,0.14283566405117232,-0.009847944128768438,7.25,0.6927953724216424,0.5019050071083684,0.2755364324187433
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,256.0,0.05353443610653791,0.14766487094471722,0.12207131398974136,-0.003012435735973318,1.0,0.9911242373009808,0.9756920898498886,0.015570346148649113
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,256.0,0.05353443610653791,0.14766487094471722,0.12207131398974136,-0.003012435735973318,3.0,0.9233656980541641,0.8014963918294208,0.13198379199223248
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,256.0,0.05353443610653791,0.14766487094471722,0.12207131398974136,-0.003012435735973318,7.25,0.6382691894634551,0.2772678683067415,0.565594152304579
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,400.0,0.06485298737759257,0.22104881143566377,0.21573494835675255,-0.017583694046898524,1.0,0.9892668443280193,0.9638101459829888,0.0257328934968224
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,400.0,0.06485298737759257,0.22104881143566377,0.21573494835675255,-0.017583694046898524,3.0,0.9085989271711955,0.7166820656096212,0.2112228573272505
held_clone,hankel_slow_16_position,2.0,64.0,0.63,16.0,18.0,1.0,0.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,400.0,0.06485298737759257,0.22104881143566377,0.21573494835675255,-0.017583694046898524,7.25,0.5939323335281175,0.1373583856964804,0.7687305810065354
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00017059192335579015,-0.0004605753294529835,0.006475516018150218,1.0,0.9999713943953853,0.9999715684261576,1.7403575074644035e-07
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00017059192335579015,-0.0004605753294529835,0.006475516018150218,3.0,0.9997425789047873,0.9997441455964033,1.5670950193112707e-06
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00017059192335579015,-0.0004605753294529835,0.006475516018150218,7.25,0.9984975221175856,0.9985066851935173,9.176863966824162e-06
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.000673681740105648,-0.0006807130083925639,0.009668360716205804,1.0,0.9998874676926683,0.999887726182967,2.5851939039373874e-07
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.000673681740105648,-0.0006807130083925639,0.009668360716205804,3.0,0.9989876632702702,0.998990001535914,2.3406351547133855e-06
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.000673681740105648,-0.0006807130083925639,0.009668360716205804,7.25,0.9941020838809244,0.9941161145489017,1.4113910638395704e-05
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.002558892867521453,-0.0012198558006085714,0.026135228763700225,1.0,0.9995755128968339,0.999573612859028,1.9008446899246655e-06
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.002558892867521453,-0.0012198558006085714,0.026135228763700225,3.0,0.9961860715950638,0.996169346216526,1.678941215372269e-05
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,4.0,0.00254746126092244,0.002558892867521453,-0.0012198558006085714,0.026135228763700225,7.25,0.9779294160560894,0.9778433731135594,8.798481886045635e-05
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.008362334463400893,0.0010230377553501757,0.062463256741241535,1.0,0.9986158968109768,0.9986073234503627,8.585243476980881e-06
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.008362334463400893,0.0010230377553501757,0.062463256741241535,3.0,0.9876117880297713,0.9875408346180751,7.184342325218785e-05
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,8.0,0.008310369371732509,0.008362334463400893,0.0010230377553501757,0.062463256741241535,7.25,0.9297835500746696,0.9295505774544556,0.000250566511093184
held_clone,hankel_slow_16_position_velocity,2.0,64.0,0.63,16.0,19.0,1.0,1.0,0.9897032478085849,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,16.0,0.018344153845568808,0.018724603318056643,0.03396344623815151,0.006271086959781069,1.0,0.9969474853358532,0.9968840955950202,6.358383141075931e-05
