parent_group,target_slot,a_particle_index,escape_successes,clone_trials,observed_committor,geometry_heldout_committor,radial_heldout_committor,geometry_radial_heldout_committor,geometry_heldout_baseline_committor,radial_heldout_baseline_committor,geometry_radial_heldout_baseline_committor,thermodynamic_claim_allowed
4,14,1032,8,8,1.0,0.6669163616510668,0.7517371455170313,0.725297010936303,0.68505859375,0.68505859375,0.68505859375,False
4,15,1081,5,8,0.625,0.6982088580631025,0.7115963573371886,0.6920346531445303,0.68505859375,0.68505859375,0.68505859375,False
4,16,1093,1,8,0.125,0.6715588047048061,0.6398116458246147,0.6424698528923231,0.68505859375,0.68505859375,0.68505859375,False
4,17,1120,5,8,0.625,0.705648469005342,0.7251030031972617,0.6978473300248449,0.68505859375,0.68505859375,0.68505859375,False
4,18,1211,5,8,0.625,0.6261741937973676,0.6462976018850103,0.602729596629895,0.68505859375,0.68505859375,0.68505859375,False
4,19,1285,8,8,1.0,0.7259091258049563,0.690637276585607,0.6991320849413922,0.68505859375,0.68505859375,0.68505859375,False
4,20,1387,7,8,0.875,0.692449328142295,0.6861198059074425,0.7161387855003639,0.68505859375,0.68505859375,0.68505859375,False
4,21,1394,5,8,0.625,0.7598589476253458,0.7044683627146969,0.7300880787981052,0.68505859375,0.68505859375,0.68505859375,False
4,22,1438,4,8,0.5,0.6344282973925702,0.6485212675741638,0.645061554911536,0.68505859375,0.68505859375,0.68505859375,False
4,23,1470,8,8,1.0,0.8279937138683195,0.8538308643915781,0.9011635559832305,0.68505859375,0.68505859375,0.68505859375,False
4,24,1480,6,8,0.75,0.7469173906393681,0.6230290675101614,0.652911232293221,0.68505859375,0.68505859375,0.68505859375,False
4,25,1576,4,8,0.5,0.6473605372903359,0.7174406583445396,0.687275068869999,0.68505859375,0.68505859375,0.68505859375,False
4,26,1583,8,8,1.0,0.633052683157608,0.6135171234901023,0.6028565535316882,0.68505859375,0.68505859375,0.68505859375,False
4,27,1663,5,8,0.625,0.7164503312426035,0.6522429294100281,0.69576109484617,0.68505859375,0.68505859375,0.68505859375,False
4,28,1725,5,8,0.625,0.6932568084446197,0.7234651558901299,0.7019502032484441,0.68505859375,0.68505859375,0.68505859375,False
4,29,1737,6,8,0.75,0.6895282393903078,0.8026004168655319,0.7806905189580139,0.68505859375,0.68505859375,0.68505859375,False
4,30,1809,7,8,0.875,0.6853165589884109,0.7277995367253876,0.7004395196647323,0.68505859375,0.68505859375,0.68505859375,False
4,31,1831,5,8,0.625,0.732267006915635,0.670637236504016,0.697158767088571,0.68505859375,0.68505859375,0.68505859375,False
4,32,1836,4,8,0.5,0.601582297984213,0.629893690068493,0.6250358009043268,0.68505859375,0.68505859375,0.68505859375,False
4,33,1849,4,8,0.5,0.6872480927432464,0.6879262162227424,0.6865307896147977,0.68505859375,0.68505859375,0.68505859375,False
4,34,1911,7,8,0.875,0.708319444196588,0.6972571092097486,0.6991102238808374,0.68505859375,0.68505859375,0.68505859375,False
4,35,1937,6,8,0.75,0.7628190765025004,0.8276009398322067,0.8453972614148527,0.68505859375,0.68505859375,0.68505859375,False
4,36,1956,4,8,0.5,0.6599426322020406,0.6233724365363588,0.6125519156971303,0.68505859375,0.68505859375,0.68505859375,False
4,37,1959,6,8,0.75,0.6885756389102641,0.6280352810547041,0.5545403038975597,0.68505859375,0.68505859375,0.68505859375,False
4,38,1975,4,8,0.5,0.6258256581873854,0.5860798553754828,0.5374368716703595,0.68505859375,0.68505859375,0.68505859375,False
4,39,2010,5,8,0.625,0.6672256249946752,0.6384681542516399,0.6346378356767565,0.68505859375,0.68505859375,0.68505859375,False
4,40,2138,6,8,0.75,0.6713563591381055,0.6639716456096877,0.6524802594450835,0.68505859375,0.68505859375,0.68505859375,False
4,41,2141,6,8,0.75,0.7624022381506629,0.8227180493075797,0.7890750124301726,0.68505859375,0.68505859375,0.68505859375,False
4,42,2256,6,8,0.75,0.6981251299528288,0.6474984677049845,0.622585212094992,0.68505859375,0.68505859375,0.68505859375,False
4,43,2277,6,8,0.75,0.7455983958864265,0.7030878392561108,0.7395524438654925,0.68505859375,0.68505859375,0.68505859375,False
4,44,2288,3,8,0.375,0.6484822153917005,0.7116381463419932,0.6482715146821686,0.68505859375,0.68505859375,0.68505859375,False
4,45,2412,5,8,0.625,0.6400805514849262,0.7718131156000823,0.7853060486788889,0.68505859375,0.68505859375,0.68505859375,False
4,46,2426,7,8,0.875,0.6833907833387737,0.6484483470710338,0.6247285179845506,0.68505859375,0.68505859375,0.68505859375,False
4,47,2541,4,8,0.5,0.6199497778486416,0.6998773265003468,0.6920391574697089,0.68505859375,0.68505859375,0.68505859375,False
4,48,2590,5,8,0.625,0.6152090740582609,0.5918189564983973,0.568335530392207,0.68505859375,0.68505859375,0.68505859375,False
4,49,2687,1,8,0.125,0.6557722283550123,0.7042030753739386,0.7051712765300178,0.68505859375,0.68505859375,0.68505859375,False
4,50,2823,4,8,0.5,0.7485534005791948,0.7243405931214121,0.7383002813848056,0.68505859375,0.68505859375,0.68505859375,False
4,51,2826,6,8,0.75,0.7118340522852953,0.7001555702568576,0.7044951781844309,0.68505859375,0.68505859375,0.68505859375,False
4,52,2828,1,8,0.125,0.6116682098569545,0.4967182955231564,0.4790873265709815,0.68505859375,0.68505859375,0.68505859375,False
4,53,2845,6,8,0.75,0.6136807838394697,0.6615877731987878,0.6316503098664841,0.68505859375,0.68505859375,0.68505859375,False
4,54,2879,6,8,0.75,0.6557553349182066,0.6099214685398253,0.6618057420107795,0.68505859375,0.68505859375,0.68505859375,False
4,55,2971,5,8,0.625,0.670439634282699,0.7411219417517609,0.7245029718486494,0.68505859375,0.68505859375,0.68505859375,False
4,56,3044,7,8,0.875,0.7035365209422918,0.6746070378875798,0.676196070532554,0.68505859375,0.68505859375,0.68505859375,False
4,57,3053,5,8,0.625,0.7536548569834295,0.7409927627199021,0.7661619288848347,0.68505859375,0.68505859375,0.68505859375,False
4,58,3080,4,8,0.5,0.69605074239104,0.7288468597656652,0.7444505290255371,0.68505859375,0.68505859375,0.68505859375,False
4,59,3106,4,8,0.5,0.680176792240252,0.6284334271707909,0.6427232252685627,0.68505859375,0.68505859375,0.68505859375,False
4,60,3151,6,8,0.75,0.6629974240070773,0.5613921939019698,0.5801238308188159,0.68505859375,0.68505859375,0.68505859375,False
4,61,3182,5,8,0.625,0.66278771966449,0.7085276261876252,0.682652623396497,0.68505859375,0.68505859375,0.68505859375,False
4,62,3209,4,8,0.5,0.6139859034275412,0.6331062932064628,0.5973838044338401,0.68505859375,0.68505859375,0.68505859375,False
4,63,3267,6,8,0.75,0.7287993691123557,0.7590506818053707,0.7677187868330324,0.68505859375,0.68505859375,0.68505859375,False
5,0,128,6,8,0.75,0.6987803666962108,0.6353277521961702,0.6393199507329859,0.67333984375,0.67333984375,0.67333984375,False
5,1,134,8,8,1.0,0.7488852218737609,0.8162902577623845,0.8305391605895827,0.67333984375,0.67333984375,0.67333984375,False
5,2,236,5,8,0.625,0.7702172052429066,0.7630346896781579,0.7896404196301032,0.67333984375,0.67333984375,0.67333984375,False
5,3,294,5,8,0.625,0.6465375014687748,0.6390707414928464,0.6219826801194362,0.67333984375,0.67333984375,0.67333984375,False
5,4,364,5,8,0.625,0.680187855691016,0.7371507287921562,0.7396028166922126,0.67333984375,0.67333984375,0.67333984375,False
5,5,419,5,8,0.625,0.6422777157894303,0.6600829961331455,0.6366315350179188,0.67333984375,0.67333984375,0.67333984375,False
5,6,422,5,8,0.625,0.6242963208796918,0.6790946974804749,0.6445998539965202,0.67333984375,0.67333984375,0.67333984375,False
5,7,451,7,8,0.875,0.724898069435084,0.7320119027269153,0.7427127119637513,0.67333984375,0.67333984375,0.67333984375,False
5,8,580,4,8,0.5,0.5817083177031249,0.6937171130836657,0.6686283648111343,0.67333984375,0.67333984375,0.67333984375,False
5,9,682,6,8,0.75,0.6715842812567744,0.7574997935404134,0.7645167167112988,0.67333984375,0.67333984375,0.67333984375,False
5,10,719,7,8,0.875,0.6316386210734715,0.6447810089687851,0.6614784796678539,0.67333984375,0.67333984375,0.67333984375,False
5,11,770,6,8,0.75,0.6931064205709822,0.707186620272498,0.707638225515123,0.67333984375,0.67333984375,0.67333984375,False
5,12,804,7,8,0.875,0.6781870972464336,0.7450476932617965,0.7323574350761893,0.67333984375,0.67333984375,0.67333984375,False
5,13,896,7,8,0.875,0.7567736756845437,0.6933499959983014,0.708953511674733,0.67333984375,0.67333984375,0.67333984375,False
5,14,1032,6,8,0.75,0.6398371605362293,0.6147438120379642,0.6060294136309109,0.67333984375,0.67333984375,0.67333984375,False
5,15,1081,5,8,0.625,0.7215383326034003,0.7810683689348976,0.7779769620778209,0.67333984375,0.67333984375,0.67333984375,False
5,16,1093,4,8,0.5,0.5854995628050746,0.522039411488306,0.5200573831009135,0.67333984375,0.67333984375,0.67333984375,False
5,17,1120,3,8,0.375,0.6326966663616399,0.7053258749935781,0.6900223095796053,0.67333984375,0.67333984375,0.67333984375,False
5,18,1211,5,8,0.625,0.6337005170171989,0.6662905907872223,0.6566015531162865,0.67333984375,0.67333984375,0.67333984375,False
5,19,1285,6,8,0.75,0.76606130006735,0.7309551518415653,0.7463417012499441,0.67333984375,0.67333984375,0.67333984375,False
5,20,1387,2,8,0.25,0.5893142589835757,0.7482599825825167,0.724534789395738,0.67333984375,0.67333984375,0.67333984375,False
5,21,1394,4,8,0.5,0.5714408800659593,0.45540616828731995,0.46828189453129804,0.67333984375,0.67333984375,0.67333984375,False
5,22,1438,7,8,0.875,0.6555275903719078,0.6880733239952008,0.6650814386181209,0.67333984375,0.67333984375,0.67333984375,False
5,23,1470,6,8,0.75,0.6930763746584859,0.562586756219226,0.5723607940156407,0.67333984375,0.67333984375,0.67333984375,False
5,24,1480,5,8,0.625,0.7504541638141078,0.8100278625022356,0.8177437190569248,0.67333984375,0.67333984375,0.67333984375,False
5,25,1576,7,8,0.875,0.6032878038875056,0.6455026847561285,0.638612507331183,0.67333984375,0.67333984375,0.67333984375,False
5,26,1583,8,8,1.0,0.760364871672956,0.7883075198904267,0.80167483992583,0.67333984375,0.67333984375,0.67333984375,False
5,27,1663,3,8,0.375,0.6392634893144379,0.627472052434693,0.620554843298284,0.67333984375,0.67333984375,0.67333984375,False
5,28,1725,6,8,0.75,0.7070669956309801,0.7258022691273507,0.7254264702828251,0.67333984375,0.67333984375,0.67333984375,False
5,29,1737,6,8,0.75,0.7497566273244881,0.7820708716307148,0.7953570451439403,0.67333984375,0.67333984375,0.67333984375,False
5,30,1809,4,8,0.5,0.7120617682266818,0.7091398289439884,0.7197467303460658,0.67333984375,0.67333984375,0.67333984375,False
5,31,1831,5,8,0.625,0.619545048367422,0.7033010737621168,0.6589498844634718,0.67333984375,0.67333984375,0.67333984375,False
5,32,1836,4,8,0.5,0.6166404395876308,0.4761100706693544,0.46012817402258094,0.67333984375,0.67333984375,0.67333984375,False
5,33,1849,4,8,0.5,0.7277096176628761,0.7229925324235801,0.7290853116691006,0.67333984375,0.67333984375,0.67333984375,False
5,34,1911,6,8,0.75,0.6765572307678677,0.6720785093517792,0.7011427016191382,0.67333984375,0.67333984375,0.67333984375,False
5,35,1937,5,8,0.625,0.7005451650053787,0.578756040948135,0.5904831637263185,0.67333984375,0.67333984375,0.67333984375,False
5,36,1956,3,8,0.375,0.6265738815373816,0.7230779022790469,0.6990750887061711,0.67333984375,0.67333984375,0.67333984375,False
5,37,1959,5,8,0.625,0.6924517668129062,0.6552277127566775,0.6620041155343269,0.67333984375,0.67333984375,0.67333984375,False
5,38,1975,6,8,0.75,0.6386742717621966,0.6022786515003984,0.6197900958311601,0.67333984375,0.67333984375,0.67333984375,False
5,39,2010,6,8,0.75,0.6730155366575896,0.720755503710202,0.7229976573091608,0.67333984375,0.67333984375,0.67333984375,False
5,40,2138,6,8,0.75,0.7181496696543342,0.7959693973591019,0.795183477285778,0.67333984375,0.67333984375,0.67333984375,False
5,41,2141,6,8,0.75,0.7502861454190758,0.7532053772779319,0.7747157200474429,0.67333984375,0.67333984375,0.67333984375,False
5,42,2256,4,8,0.5,0.7216113194966458,0.7542694039832153,0.7682182478345332,0.67333984375,0.67333984375,0.67333984375,False
5,43,2277,5,8,0.625,0.7484330631722002,0.7553347966938626,0.7791759774715488,0.67333984375,0.67333984375,0.67333984375,False
5,44,2288,5,8,0.625,0.5204998370040383,0.6357623140655004,0.5385695491581038,0.67333984375,0.67333984375,0.67333984375,False
5,45,2412,5,8,0.625,0.5745500203539045,0.6478474224932255,0.6256132332795465,0.67333984375,0.67333984375,0.67333984375,False
5,46,2426,5,8,0.625,0.7219038319157085,0.7654481567661529,0.7694337610588553,0.67333984375,0.67333984375,0.67333984375,False
5,47,2541,5,8,0.625,0.6232468125456958,0.7197562738841705,0.7112147805829946,0.67333984375,0.67333984375,0.67333984375,False
5,48,2590,6,8,0.75,0.7202547521654094,0.6040227237538737,0.660505374913015,0.67333984375,0.67333984375,0.67333984375,False
5,49,2687,5,8,0.625,0.7022113503020286,0.7036626462560398,0.7184886827751643,0.67333984375,0.67333984375,0.67333984375,False
5,50,2823,6,8,0.75,0.5996199160172415,0.6337281083888417,0.6163479359680853,0.67333984375,0.67333984375,0.67333984375,False
5,51,2826,6,8,0.75,0.7883125493888128,0.6457857594118062,0.6833135242834738,0.67333984375,0.67333984375,0.67333984375,False
5,52,2828,5,8,0.625,0.628848613647972,0.5959692103507304,0.5988135165237909,0.67333984375,0.67333984375,0.67333984375,False
5,53,2845,4,8,0.5,0.7065465443003298,0.7392797281074924,0.7432165434144448,0.67333984375,0.67333984375,0.67333984375,False
5,54,2879,8,8,1.0,0.6817050378454939,0.8194900219231156,0.8029091635289745,0.67333984375,0.67333984375,0.67333984375,False
5,55,2971,3,8,0.375,0.6803213071001953,0.6734982625843311,0.6627431025054327,0.67333984375,0.67333984375,0.67333984375,False
5,56,3044,8,8,1.0,0.6833031923615202,0.6887824287459121,0.7001991031131395,0.67333984375,0.67333984375,0.67333984375,False
5,57,3053,6,8,0.75,0.5761947937145769,0.6933407729995967,0.6388975632015127,0.67333984375,0.67333984375,0.67333984375,False
5,58,3080,8,8,1.0,0.7519237466321789,0.670279122392663,0.708122800738015,0.67333984375,0.67333984375,0.67333984375,False
5,59,3106,6,8,0.75,0.6455337875523485,0.6764752446322707,0.6767571853763127,0.67333984375,0.67333984375,0.67333984375,False
5,60,3151,7,8,0.875,0.6712937509472792,0.7458591474574584,0.7443353556764835,0.67333984375,0.67333984375,0.67333984375,False
5,61,3182,7,8,0.875,0.7618002877276782,0.7706118051032375,0.7943916912682327,0.67333984375,0.67333984375,0.67333984375,False
5,62,3209,6,8,0.75,0.670464798807842,0.685015292421115,0.6633819380955247,0.67333984375,0.67333984375,0.67333984375,False
5,63,3267,6,8,0.75,0.6684427855233976,0.5758813797756396,0.5846491226034175,0.67333984375,0.67333984375,0.67333984375,False
