held_clone_index,bath_order,lag_frames,correlation_component,observed_correlation,simulated_correlation,simulated_marginal_covariance,thermodynamic_claim_allowed
1.0,40.0,596.0,pu,0.0033876482931218975,0.04729387519701734,0.01171525477748384,0.0
1.0,40.0,596.0,pp,-0.02030718072027004,0.01620321222570252,1.0034534923238847,0.0
1.0,40.0,597.0,uu,0.09486721147802839,0.026574824460382732,1.025999126743867,0.0
1.0,40.0,597.0,up,-0.003092908425923372,-0.030560000867062304,0.008706955723915853,0.0
1.0,40.0,597.0,pu,0.0064655496458090635,0.0463761991973332,0.008706955723915853,0.0
1.0,40.0,597.0,pp,-0.016150363944352524,0.022256269431812213,1.0057737058224794,0.0
1.0,40.0,598.0,uu,0.09610736775810477,0.03435431637402998,1.028502182969102,0.0
1.0,40.0,598.0,up,-0.005437501521621716,-0.02562722589823173,0.005452735010354924,0.0
1.0,40.0,598.0,pu,0.008596066630212623,0.042945750951792976,0.005452735010354924,0.0
1.0,40.0,598.0,pp,-0.010236226609906529,0.030351013086800056,1.0052714635533195,0.0
1.0,40.0,599.0,uu,0.09762556577172306,0.04118646038610853,1.030703294328304,0.0
1.0,40.0,599.0,up,-0.0066435894750886265,-0.019884928673805063,0.0042295059820786594,0.0
1.0,40.0,599.0,pu,0.009508782547286815,0.02919849827426816,0.0042295059820786594,0.0
1.0,40.0,599.0,pp,-0.0030876023861091373,0.03377495448295998,0.9937540338210368,0.0
1.0,40.0,600.0,uu,0.09919467713611597,0.04508288103226594,1.0309339967575826,0.0
1.0,40.0,600.0,up,-0.0065933113677280305,-0.013375564032092743,-0.005133877247246416,0.0
1.0,40.0,600.0,pu,0.009087513530636228,0.012846440197853994,-0.005133877247246416,0.0
1.0,40.0,600.0,pp,0.004382143801939811,0.03933077549394868,0.9773005095255463,0.0
1.0,40.0,601.0,uu,0.10058507752988403,0.04594798415110935,1.028791958718191,0.0
1.0,40.0,601.0,up,-0.005247202321364285,-0.005975013321503323,-0.007321492971650683,0.0
1.0,40.0,601.0,pu,0.007383364666234648,-0.00458295744976238,-0.007321492971650683,0.0
1.0,40.0,601.0,pp,0.011523501639218019,0.04325061129208009,0.9681147557557843,0.0
1.0,40.0,602.0,uu,0.10157759640063983,0.04333246156392482,1.0247208097945013,0.0
1.0,40.0,602.0,up,-0.0027194471218371014,0.001858262568132489,-0.018038219223276523,0.0
1.0,40.0,602.0,pu,0.00449954719544891,-0.02245910470976523,-0.018038219223276523,0.0
1.0,40.0,602.0,pp,0.01770826790322304,0.045069159893570805,0.9670186466001971,0.0
1.0,40.0,603.0,uu,0.10199242811397392,0.03762307775895589,1.0158084839870858,0.0
1.0,40.0,603.0,up,0.0007126637381727658,0.009408590380447036,-0.030716817070038125,0.0
1.0,40.0,603.0,pu,0.0006695045498068652,-0.03998087926617823,-0.030716817070038125,0.0
1.0,40.0,603.0,pp,0.022436324574674794,0.04224835793027716,0.972915413867274,0.0
1.0,40.0,604.0,uu,0.10169484889100883,0.029014775592691038,1.0031301753540398,0.0
1.0,40.0,604.0,up,0.0048437641439058815,0.016521891143524325,-0.039509524950678436,0.0
1.0,40.0,604.0,pu,-0.0037683715849971323,-0.0549296913150451,-0.039509524950678436,0.0
1.0,40.0,604.0,pp,0.025278361901146233,0.03658599835060107,0.9911973480722582,0.0
1.0,40.0,605.0,uu,0.10060686599689166,0.018559038874513965,0.989649829582305,0.0
1.0,40.0,605.0,up,0.009302344411789246,0.022631719759586794,-0.03598788571162657,0.0
1.0,40.0,605.0,pu,-0.008464918820954882,-0.06073721816770932,-0.03598788571162657,0.0
1.0,40.0,605.0,pp,0.025975679544824694,0.02907498397100392,1.0154938535300475,0.0
1.0,40.0,606.0,uu,0.09870952905462882,0.00682016039142576,0.9767085885312357,0.0
1.0,40.0,606.0,up,0.013730658385203846,0.026734986566600234,-0.03347073529438247,0.0
1.0,40.0,606.0,pu,-0.013061578995452723,-0.06754674307582693,-0.03347073529438247,0.0
1.0,40.0,606.0,pp,0.02466483160246527,0.017201905004885436,1.0242733263496313,0.0
1.0,40.0,607.0,uu,0.0960475874952643,-0.004854395143141135,0.9674381134540839,0.0
1.0,40.0,607.0,up,0.017757789407243933,0.02931668583708521,-0.01774556454754023,0.0
1.0,40.0,607.0,pu,-0.017216909081437727,-0.06178576511012859,-0.01774556454754023,0.0
1.0,40.0,607.0,pp,0.021274886385479336,0.01002973914204335,1.0396078921069989,0.0
1.0,40.0,608.0,uu,0.09271884496237558,-0.015602443826356224,0.9625773907037162,0.0
1.0,40.0,608.0,up,0.021073010403250644,0.029855519909150526,-0.007691780842615349,0.0
1.0,40.0,608.0,pu,-0.020650789704751014,-0.05719495043286488,-0.007691780842615349,0.0
1.0,40.0,608.0,pp,0.016221752841138054,-0.001115828703026731,1.0414218546345415,0.0
1.0,40.0,609.0,uu,0.08886997827809881,-0.025037156504207778,0.9630340721485902,0.0
1.0,40.0,609.0,up,0.023383561543208434,0.028629994380623063,0.00985671600315264,0.0
1.0,40.0,609.0,pu,-0.023076214616480944,-0.04421947548812685,0.00985671600315264,0.0
1.0,40.0,609.0,pp,0.009763163328873656,-0.01175294334707132,1.0324347949005934,0.0
1.0,40.0,610.0,uu,0.08470400480235409,-0.03157781495447155,0.9687120292945571,0.0
1.0,40.0,610.0,up,0.02445633193868946,0.025701101156021568,0.02293661087978531,0.0
1.0,40.0,610.0,pu,-0.024239085138202526,-0.02821251197827653,0.02293661087978531,0.0
1.0,40.0,610.0,pp,0.0024325115021717647,-0.01965950484958278,1.0184508999814863,0.0
1.0,40.0,611.0,uu,0.08045490161767024,-0.03507991374825949,0.9784529387135483,0.0
1.0,40.0,611.0,up,0.024188609619690077,0.021706783470187344,0.033078172964362426,0.0
1.0,40.0,611.0,pu,-0.024025753384667607,-0.013944793119266413,0.033078172964362426,0.0
1.0,40.0,611.0,pp,-0.005203897680466375,-0.02437203577212847,1.0108271192724483,0.0
1.0,40.0,612.0,uu,0.07637304423931789,-0.03619879540624203,0.9892276865814269,0.0
1.0,40.0,612.0,up,0.022555340273583455,0.017577870784646756,0.02859530543115442,0.0
1.0,40.0,612.0,pu,-0.02240246693631171,0.002825673885687435,0.02859530543115442,0.0
1.0,40.0,612.0,pp,-0.012702546774832332,-0.022024851464281563,1.0009010067750237,0.0
1.0,40.0,613.0,uu,0.07270889797496718,-0.03519972929883183,0.9994648991914501,0.0
1.0,40.0,613.0,up,0.019653504372578966,0.013998402986470265,0.027840829342213085,0.0
1.0,40.0,613.0,pu,-0.01943089908116188,0.009994406431366858,0.027840829342213085,0.0
1.0,40.0,613.0,pp,-0.019485691784311622,-0.018229982925518272,0.9938117344196434,0.0
1.0,40.0,614.0,uu,0.06968762188078013,-0.03275145702752483,1.0082527758644761,0.0
1.0,40.0,614.0,up,0.01562672174903249,0.011237066994217318,0.01975360512290289,0.0
1.0,40.0,614.0,pu,-0.015297599133741327,0.01883935007999869,0.01975360512290289,0.0
1.0,40.0,614.0,pp,-0.025135396032390053,-0.01568046605479472,0.9817318696310576,0.0
1.0,40.0,615.0,uu,0.06749512728962664,-0.029223157145826746,1.012849416866876,0.0
1.0,40.0,615.0,up,0.010758407196256746,0.008761306711818637,0.006493051009241918,0.0
1.0,40.0,615.0,pu,-0.010264246100601882,0.020364590699742197,0.006493051009241918,0.0
1.0,40.0,615.0,pp,-0.028961706365502212,-0.014745361726911497,0.9665553907486277,0.0
1.0,40.0,616.0,uu,0.06626860316970681,-0.025149004460440556,1.0121213559054276,0.0
1.0,40.0,616.0,up,0.005327297228247849,0.005935784493299662,-0.012372670401328443,0.0
1.0,40.0,616.0,pu,-0.004664084594761419,0.023033047410834194,-0.012372670401328443,0.0
1.0,40.0,616.0,pp,-0.030701111318159093,-0.016581996630508956,0.9639919334221383,0.0
1.0,40.0,617.0,uu,0.06607185213743733,-0.02068992502647076,1.0055869781897389,0.0
1.0,40.0,617.0,up,-0.0001676047299794149,0.003291513078951407,-0.02363880323751049,0.0
1.0,40.0,617.0,pu,0.0010777711274341515,0.023542430351814237,-0.02363880323751049,0.0
1.0,40.0,617.0,pp,-0.030074374070421232,-0.013307355327236849,0.9749727395646488,0.0
1.0,40.0,618.0,uu,0.06688701000209266,-0.016664038978420885,0.9960867391921399,0.0
1.0,40.0,618.0,up,-0.005353448920655468,0.0017013425705530176,-0.028412362502275572,0.0
1.0,40.0,618.0,pu,0.006504607963957621,0.020397735229479783,-0.028412362502275572,0.0
1.0,40.0,618.0,pp,-0.027035476044655938,-0.005525038433094481,0.9927239237010929,0.0
1.0,40.0,619.0,uu,0.06863009260830252,-0.012816215690553653,0.9842451109469712,0.0
1.0,40.0,619.0,up,-0.009839250534498753,0.0017790786816748523,-0.03532900249907639,0.0
1.0,40.0,619.0,pu,0.011204596309187166,0.025390931333634657,-0.03532900249907639,0.0
1.0,40.0,619.0,pp,-0.021751426107169347,0.005951049437816203,1.0068728432623015,0.0
1.0,40.0,620.0,uu,0.07114607162768304,-0.00809095013098455,0.9711561424325696,0.0
1.0,40.0,620.0,up,-0.01325758780301862,0.0030073980848410887,-0.033610081229242646,0.0
1.0,40.0,620.0,pu,0.014806303791272131,0.026909570805502974,-0.033610081229242646,0.0
1.0,40.0,620.0,pp,-0.014560947116369773,0.007112797762056057,1.0330135630360082,0.0
1.0,40.0,621.0,uu,0.07420629503827499,-0.003308406351416399,0.9616417628643256,0.0
1.0,40.0,621.0,up,-0.015245870917338164,0.0045199289665635075,-0.018195325059962887,0.0
1.0,40.0,621.0,pu,0.016936820913266225,0.026730205503301522,-0.018195325059962887,0.0
1.0,40.0,621.0,pp,-0.005989902870734013,0.012155508166541783,1.0444493249110693,0.0
1.0,40.0,622.0,uu,0.07752711141970134,0.0017697515799172303,0.9595903098918663,0.0
1.0,40.0,622.0,up,-0.015607882562469835,0.007054491433823583,0.004652258989863592,0.0
1.0,40.0,622.0,pu,0.017448915497575258,0.025635625740802137,0.004652258989863592,0.0
1.0,40.0,622.0,pp,0.003132643726627179,0.016057171897093398,1.0398371889323312,0.0
1.0,40.0,623.0,uu,0.08081116538213974,0.005735583510980388,0.9637438767067326,0.0
1.0,40.0,623.0,up,-0.014281081292705937,0.009714517399062874,0.018052276009578642,0.0
1.0,40.0,623.0,pu,0.016331356012217975,0.01836341269217205,0.018052276009578642,0.0
1.0,40.0,623.0,pp,0.012104717672365355,0.017961161374209396,1.0319364258390502,0.0
1.0,40.0,624.0,uu,0.08376060869241685,0.008317323827346356,0.9728975703510104,0.0
1.0,40.0,624.0,up,-0.01140608489390394,0.013062078600940196,0.032109497754658614,0.0
1.0,40.0,624.0,pu,0.013623574648931333,0.00927064580960954,0.032109497754658614,0.0
1.0,40.0,624.0,pp,0.019975271919569184,0.01700224965077474,1.0235671853469548,0.0
1.0,40.0,625.0,uu,0.08610167715854114,0.009689343687805217,0.9854570061436563,0.0
1.0,40.0,625.0,up,-0.007284761444474893,0.015497379137483157,0.03964450496100205,0.0
1.0,40.0,625.0,pu,0.009533650759593417,0.0044099738793834066,0.03964450496100205,0.0
1.0,40.0,625.0,pp,0.025772951669371914,0.01139015098633297,1.0015999511087617,0.0
1.0,40.0,626.0,uu,0.08761810833639272,0.009655639240250893,0.9999683396691942,0.0
1.0,40.0,626.0,up,-0.0022536209999248955,0.017185087916525458,0.04215303032193569,0.0
1.0,40.0,626.0,pu,0.004545471604874703,-0.0036340223800399446,0.04215303032193569,0.0
1.0,40.0,626.0,pp,0.028951043140577313,0.006497270163609988,0.9999318781950032,0.0
1.0,40.0,627.0,uu,0.08818187030676113,0.00885023857155537,1.0143777812019124,0.0
1.0,40.0,627.0,up,0.0030893721939986496,0.017837998810496462,0.03957061257244103,0.0
1.0,40.0,627.0,pu,-0.0008549975525158428,-0.0035912486775378618,0.03957061257244103,0.0
1.0,40.0,627.0,pp,0.028875539287587026,0.0035262642764179453,1.008372748250051,0.0
1.0,40.0,628.0,uu,0.08776238626029884,0.008051756556597988,1.0292606726527698,0.0
1.0,40.0,628.0,up,0.00820205580048149,0.018303230114020515,0.04137223884868933,0.0
1.0,40.0,628.0,pu,-0.006051633944813398,-0.004718260065372178,0.04137223884868933,0.0
1.0,40.0,628.0,pp,0.0257360531987802,0.001560197557105384,1.0027537242772597,0.0
1.0,40.0,629.0,uu,0.0864411176967841,0.007153765737924323,1.0425171838960086,0.0
1.0,40.0,629.0,up,0.012466169077843096,0.01855853645808839,0.03173197127111952,0.0
1.0,40.0,629.0,pu,-0.01052784550480438,-0.006193293168170736,0.03173197127111952,0.0
1.0,40.0,629.0,pp,0.019708095703531527,0.0027968603181102903,1.002158386874336,0.0
1.0,40.0,630.0,uu,0.08439684058835575,0.005509244754260695,1.0509237042466224,0.0
1.0,40.0,630.0,up,0.015403507165554555,0.01838774959750445,0.014045740798403865,0.0
1.0,40.0,630.0,pu,-0.013829862063901634,-0.010239602149949888,0.014045740798403865,0.0
1.0,40.0,630.0,pp,0.011395239272801349,-0.003863230150358849,1.0125212165163504,0.0
1.0,40.0,631.0,uu,0.08187490859939314,0.0037614628633177035,1.053785124236836,0.0
1.0,40.0,631.0,up,0.016709837865954837,0.017615087620795028,0.0030285815863620473,0.0
1.0,40.0,631.0,pu,-0.015572061136790903,-0.011605468440817831,0.0030285815863620473,0.0
1.0,40.0,631.0,pp,0.0017998707251469293,-0.000977898190971872,1.0151408480864303,0.0
1.0,40.0,632.0,uu,0.07918252131788482,0.0017313905622097616,1.0537586347234242,0.0
1.0,40.0,632.0,up,0.01618885941905105,0.016941095312289725,-0.0018776796627209035,0.0
1.0,40.0,632.0,pu,-0.015549669287680767,-0.009586193681973781,-0.0018776796627209035,0.0
1.0,40.0,632.0,pp,-0.00804035684943372,-0.0033761866635676975,1.0278551989227798,0.0
1.0,40.0,633.0,uu,0.07665055262461769,0.0005221059206134812,1.0523528321520879,0.0
1.0,40.0,633.0,up,0.013858441916204485,0.016721982086348373,-0.010048661186474614,0.0
1.0,40.0,633.0,pu,-0.013779178277182724,-0.006564696552421959,-0.010048661186474614,0.0
1.0,40.0,633.0,pp,-0.017140183986058377,0.0011433010976724597,1.0352637149134367,0.0
1.0,40.0,634.0,uu,0.07460015389671339,-7.416796112460133e-05,1.0472852058839022,0.0
1.0,40.0,634.0,up,0.009956280285750614,0.017249505002352457,-0.0169351166321244,0.0
1.0,40.0,634.0,pu,-0.01044102410859782,-0.0016623392094995636,-0.0169351166321244,0.0
1.0,40.0,634.0,pp,-0.02459144261160943,0.001933576027197801,1.0288736601447037,0.0
1.0,40.0,635.0,uu,0.07330511676861023,0.00019207261450036986,1.0408053163345756,0.0
1.0,40.0,635.0,up,0.004772040143373826,0.017561776324038426,-0.017322602079611754,0.0
1.0,40.0,635.0,pu,-0.005870578440677475,0.0027181573213661625,-0.017322602079611754,0.0
1.0,40.0,635.0,pp,-0.029558973108811237,0.0006470422936595008,1.025690585968992,0.0
1.0,40.0,636.0,uu,0.07296379073044905,0.0011112145119886562,1.0349567926407643,0.0
1.0,40.0,636.0,up,-0.0011030592186665638,0.017437879085240842,-0.014608590098470764,0.0
1.0,40.0,636.0,pu,-0.0005132301439464507,0.00722912568973192,-0.014608590098470764,0.0
1.0,40.0,636.0,pp,-0.031581436924616395,-0.004069806986233959,1.0124243231468357,0.0
1.0,40.0,637.0,uu,0.07368221473299987,0.002371971110792281,1.0279264695003836,0.0
1.0,40.0,637.0,up,-0.007126463154809653,0.016377176675181675,-0.024937887678828107,0.0
1.0,40.0,637.0,pu,0.005068010251746912,0.0064198325400159385,-0.024937887678828107,0.0
1.0,40.0,637.0,pp,-0.030400763670918467,-0.0074337262817227205,1.0134809819029649,0.0
1.0,40.0,638.0,uu,0.07545860283614797,0.0029568361789953914,1.0187790538454666,0.0
1.0,40.0,638.0,up,-0.012641173589837266,0.014845545735550423,-0.025064045219284133,0.0
1.0,40.0,638.0,pu,0.010307040509023023,0.002260449839224793,-0.025064045219284133,0.0
1.0,40.0,638.0,pp,-0.02603584679190379,-0.006835852515703651,1.0248679912109906,0.0
1.0,40.0,639.0,uu,0.07816839952025871,0.0034285857361919174,1.0098999939044124,0.0
1.0,40.0,639.0,up,-0.01705873008306369,0.01286417877861337,-0.02156492060392739,0.0
1.0,40.0,639.0,pu,0.014605227900462116,0.0006498528005344809,-0.02156492060392739,0.0
1.0,40.0,639.0,pp,-0.018847356393741497,-0.011543586896066247,1.044038248043794,0.0
1.0,40.0,640.0,uu,0.08158426549587655,0.003629579320586984,1.0034183416125866,0.0
1.0,40.0,640.0,up,-0.019868624425856397,0.010815586009479563,-0.011434954098702434,0.0
1.0,40.0,640.0,pu,0.017464772089982462,0.001755758716111042,-0.011434954098702434,0.0
1.0,40.0,640.0,pp,-0.009604306738303687,-0.010907391788201862,1.0426080038007712,0.0
1.0,40.0,641.0,uu,0.08539387893528748,0.0037764440780928875,1.0011556605216723,0.0
1.0,40.0,641.0,up,-0.02075683190067975,0.008967759495509792,-0.0016633506240205222,0.0
1.0,40.0,641.0,pu,0.01863279530600141,-0.00041351526464253395,-0.0016633506240205222,0.0
1.0,40.0,641.0,pp,0.0006456390417877004,-0.0068936658685652555,1.0452598038314918,0.0
1.0,40.0,642.0,uu,0.08925165761016261,0.004340479416257959,1.0033184003333009,0.0
1.0,40.0,642.0,up,-0.019595981942301065,0.007650298042111473,0.01381013587388275,0.0
1.0,40.0,642.0,pu,0.017975754811699357,0.0034347297685755262,0.01381013587388275,0.0
1.0,40.0,642.0,pp,0.010996351268780243,-0.008069140739251373,1.0401251232998503,0.0
1.0,40.0,643.0,uu,0.09280034655571592,0.004563402387284151,1.0082232973271144,0.0
1.0,40.0,643.0,up,-0.01654212587754216,0.006238926521109623,0.013253262035765176,0.0
1.0,40.0,643.0,pu,0.015562221635183063,-0.0014178052287383064,0.013253262035765176,0.0
1.0,40.0,643.0,pp,0.020140446867264874,-0.0057212994764384425,1.0106457140159106,0.0
1.0,40.0,644.0,uu,0.09572320885136136,0.0044412620966003446,1.0118782638224253,0.0
1.0,40.0,644.0,up,-0.011874512069402222,0.005136352075955524,0.004041653845192619,0.0
1.0,40.0,644.0,pu,0.01167344616132274,0.0024599848152735844,0.004041653845192619,0.0
1.0,40.0,644.0,pp,0.027332585996312886,-0.005854399542476005,0.9856717076424721,0.0
1.0,40.0,645.0,uu,0.09777062835847351,0.0053458424547536045,1.0108569470586917,0.0
1.0,40.0,645.0,up,-0.0060285349068452555,0.00452092557475193,-0.008442447840606881,0.0
1.0,40.0,645.0,pu,0.006702531155887291,0.007364669846291317,-0.008442447840606881,0.0
1.0,40.0,645.0,pp,0.03190099652158882,-0.003272576351247225,0.973532052733004,0.0
1.0,40.0,646.0,uu,0.09877017298735329,0.0071665527526159,1.004093437974347,0.0
1.0,40.0,646.0,up,0.00047913579628868397,0.003303775063775871,-0.026628401082823897,0.0
1.0,40.0,646.0,pu,0.0011388405715815027,0.012906300787858573,-0.026628401082823897,0.0
1.0,40.0,646.0,pp,0.03342384680393418,-0.012886634983880863,0.9759528191979395,0.0
1.0,40.0,647.0,uu,0.09864492312517306,0.010323663589107326,0.9939598662212226,0.0
1.0,40.0,647.0,up,0.007058865801293933,0.00014755318115442485,-0.03013717230843447,0.0
1.0,40.0,647.0,pu,-0.004430193256379278,0.02207263079739512,-0.03013717230843447,0.0
1.0,40.0,647.0,pp,0.0318012481707582,-0.018708463638441305,0.9981588454172654,0.0
1.0,40.0,648.0,uu,0.09743972003049207,0.014205291112416366,0.9847317643148276,0.0
1.0,40.0,648.0,up,0.01304691394566395,-0.0037599663700800257,-0.01963210030034357,0.0
1.0,40.0,648.0,pu,-0.009516598747181988,0.019233931568098443,-0.01963210030034357,0.0
1.0,40.0,648.0,pp,0.027424431347473036,-0.025925169996480257,1.026191684116277,0.0
1.0,40.0,649.0,uu,0.09528949124258047,0.017656746115499476,0.9812656327477896,0.0
1.0,40.0,649.0,up,0.01795710298438576,-0.008853859811738108,-0.000726453976045429,0.0
1.0,40.0,649.0,pu,-0.013716076357807777,0.016740316489460994,-0.000726453976045429,0.0
1.0,40.0,649.0,pp,0.02083574217021326,-0.027471435415830248,1.0429030260945142,0.0
1.0,40.0,650.0,uu,0.09240312935171871,0.02044086377695188,0.9821481250164854,0.0
1.0,40.0,650.0,up,0.021437487302471834,-0.013901708534748935,0.009200444917946492,0.0
1.0,40.0,650.0,pu,-0.01667481403286539,0.01006545110644089,0.009200444917946492,0.0
1.0,40.0,650.0,pp,0.012615857108912214,-0.02784732727602521,1.0422345550106702,0.0
1.0,40.0,651.0,uu,0.08904294459255267,0.021610255542209453,0.988429615492618,0.0
1.0,40.0,651.0,up,0.023222476439850367,-0.01909801821070254,0.02240986601444931,0.0
1.0,40.0,651.0,pu,-0.018253628959888975,0.0025426618665044267,0.02240986601444931,0.0
1.0,40.0,651.0,pp,0.0038822689107912305,-0.028497387234158393,1.0427671466438784,0.0
1.0,40.0,652.0,uu,0.08548980108849351,0.021660254445683567,0.9969145963103639,0.0
1.0,40.0,652.0,up,0.02331791991791441,-0.02397137770153487,0.020411456212117457,0.0
1.0,40.0,652.0,pu,-0.018408209539431692,-0.003075770283633664,0.020411456212117457,0.0
1.0,40.0,652.0,pp,-0.004448650164526322,-0.024974117561078618,1.0411426903052667,0.0
1.0,40.0,653.0,uu,0.08201261592080081,0.0211417394815053,1.0053221225545856,0.0
1.0,40.0,653.0,up,0.021915738449653534,-0.02753466247256353,0.02620334190996244,0.0
1.0,40.0,653.0,pu,-0.017274083316144016,-0.0036610156787388205,0.02620334190996244,0.0
1.0,40.0,653.0,pp,-0.011508265009838467,-0.013447776452429913,1.0435293989368244,0.0
1.0,40.0,654.0,uu,0.07884201242895224,0.020348497608833442,1.01544313950452,0.0
1.0,40.0,654.0,up,0.01933353231285849,-0.02896271894559269,0.02933996631633122,0.0
1.0,40.0,654.0,pu,-0.015065706692493679,-0.007723214002649427,0.02933996631633122,0.0
1.0,40.0,654.0,pp,-0.016626536145421044,-0.002490532283097732,1.0463123438269266,0.0
1.0,40.0,655.0,uu,0.07614577969701662,0.018909122566999916,1.0255734517622097,0.0
1.0,40.0,655.0,up,0.015971770765565878,-0.02844130305107477,0.0296812046566779,0.0
1.0,40.0,655.0,pu,-0.012124961887941457,-0.00966267273560203,0.0296812046566779,0.0
1.0,40.0,655.0,pp,-0.019642827041734055,0.00984719937349954,1.051684914591245,0.0
1.0,40.0,656.0,uu,0.07403874077714438,0.017661965306146943,1.037670385734768,0.0
1.0,40.0,656.0,up,0.012237121140437821,-0.025606328459012524,0.0385868008473301,0.0
1.0,40.0,656.0,pu,-0.008780710215743137,-0.0027960132469020847,0.0385868008473301,0.0
1.0,40.0,656.0,pp,-0.020509839863029698,0.02237421794758796,1.0439856105817216,0.0
1.0,40.0,657.0,uu,0.07256057473291072,0.01738635851228642,1.0526924141130276,0.0
1.0,40.0,657.0,up,0.008515479437204944,-0.021313697375752925,0.04122241489674975,0.0
1.0,40.0,657.0,pu,-0.005395654928352616,-0.0006861289915023396,0.04122241489674975,0.0
1.0,40.0,657.0,pp,-0.019357497306126157,0.0253241913960413,1.0153202936308963,0.0
1.0,40.0,658.0,uu,0.07169282810382113,0.017151910682878,1.0666461245826893,0.0
1.0,40.0,658.0,up,0.005178921048539277,-0.016639190509855375,0.03691528885443348,0.0
1.0,40.0,658.0,pu,-0.00223240603626803,0.0008291043920866222,0.03691528885443348,0.0
1.0,40.0,658.0,pp,-0.016574260510555917,0.028005404733629374,0.9888927623144745,0.0
1.0,40.0,659.0,uu,0.07136402270742957,0.01687081764312435,1.0784921098311777,0.0
1.0,40.0,659.0,up,0.0024284058584524543,-0.011902998988809036,0.028307379567953764,0.0
1.0,40.0,659.0,pu,0.00042485974214529946,-0.005173211532189025,0.028307379567953764,0.0
1.0,40.0,659.0,pp,-0.012768300392975955,0.02904388699393015,0.9680506163801981,0.0
1.0,40.0,660.0,uu,0.07148349144795466,0.015788999293014173,1.0854195783545784,0.0
1.0,40.0,660.0,up,0.0003363898330146599,-0.006555743183464585,0.007911701360050033,0.0
1.0,40.0,660.0,pu,0.002461655575559063,-0.009970618938854174,0.007911701360050033,0.0
1.0,40.0,660.0,pp,-0.008497325444525743,0.030542755414827726,0.9828735666571979,0.0
1.0,40.0,661.0,uu,0.07195486277633473,0.013296408429315879,1.084886502347884,0.0
1.0,40.0,661.0,up,-0.0010520228161194965,-0.001978493026247452,-0.009670837031451666,0.0
1.0,40.0,661.0,pu,0.003857770150795083,-0.014914824793248621,-0.009670837031451666,0.0
1.0,40.0,661.0,pp,-0.004232773294119935,0.024296630731979497,0.9869079552971926,0.0
1.0,40.0,662.0,uu,0.0726572513678107,0.01048625358557764,1.077136367421405,0.0
1.0,40.0,662.0,up,-0.0016699488235778937,0.00183307702527314,-0.029216727572058798,0.0
1.0,40.0,662.0,pu,0.0045564944068778234,-0.013259120964402574,-0.029216727572058798,0.0
1.0,40.0,662.0,pp,-0.000457053232910737,0.018267661822629983,1.0182253620011825,0.0
1.0,40.0,663.0,uu,0.07346930373161056,0.007644215339422254,1.0639978297484418,0.0
1.0,40.0,663.0,up,-0.001681290709121695,0.004492390725967157,-0.04256659151471127,0.0
1.0,40.0,663.0,pu,0.004674617911575489,-0.01999387197101698,-0.04256659151471127,0.0
1.0,40.0,663.0,pp,0.0026312632927634858,0.013344336056487983,1.0409035751531615,0.0
1.0,40.0,664.0,uu,0.0742985679962157,0.0038807506568965195,1.048813236753645,0.0
1.0,40.0,664.0,up,-0.00120701242399855,0.00694237602175968,-0.03792833949242544,0.0
1.0,40.0,664.0,pu,0.004270194019098125,-0.022043585566476676,-0.03792833949242544,0.0
1.0,40.0,664.0,pp,0.004817624520786932,0.009813188109375958,1.0596419511745758,0.0
1.0,40.0,665.0,uu,0.07505417203172837,-0.00024876130360550544,1.036981846344585,0.0
1.0,40.0,665.0,up,-0.0003908597766869812,0.008435554230822467,-0.02787041145562267,0.0
1.0,40.0,665.0,pu,0.0034896939360132707,-0.022590940933203203,-0.02787041145562267,0.0
1.0,40.0,665.0,pp,0.006047361461732621,0.006579529004907804,1.0526746403135818,0.0
1.0,40.0,666.0,uu,0.07567763688104523,-0.004767050978299045,1.0287418617470425,0.0
1.0,40.0,666.0,up,0.0005659431469167733,0.00914448973572409,-0.018243053032181388,0.0
1.0,40.0,666.0,pu,0.0024313574994409112,-0.02683591389604126,-0.018243053032181388,0.0
1.0,40.0,666.0,pp,0.006555948035513859,0.003460370079045134,1.0377638087084853,0.0
1.0,40.0,667.0,uu,0.07612652538594275,-0.009518630678194017,1.0233014613461369,0.0
1.0,40.0,667.0,up,0.0015808257807514135,0.009069318207978024,-0.013015146058560629,0.0
1.0,40.0,667.0,pu,0.001192514065477272,-0.026082849139764653,-0.013015146058560629,0.0
1.0,40.0,667.0,pp,0.006252821826373706,-0.0030190248569410185,1.0161928097754545,0.0
1.0,40.0,668.0,uu,0.0763707460844319,-0.014124158577993281,1.0167638293931882,0.0
1.0,40.0,668.0,up,0.002572221472562136,0.008759807669976721,-0.024522042890890713,0.0
1.0,40.0,668.0,pu,-5.84618446736876e-05,-0.022985964111617296,-0.024522042890890713,0.0
1.0,40.0,668.0,pp,0.005201747595804621,-0.00266094338456602,0.995479234996542,0.0
1.0,40.0,669.0,uu,0.07640589110512785,-0.018075156439288892,1.006614220679791,0.0
1.0,40.0,669.0,up,0.0034094497356773655,0.007984599182858562,-0.033090844796589296,0.0
1.0,40.0,669.0,pu,-0.001134123991972177,-0.020047494892682656,-0.033090844796589296,0.0
1.0,40.0,669.0,pp,0.003487532496862094,-0.005033694507619768,0.9832493451135099,0.0
1.0,40.0,670.0,uu,0.07625588496055784,-0.021118561398433246,0.9935393166492111,0.0
1.0,40.0,670.0,up,0.004008731847292138,0.00704520169207744,-0.0379974137843427,0.0
