record,model,member_index,fit_time,evaluation_epsilon,horizon_time,position_relative_l2_error,paired_improvement_fraction,position_error_threshold,linearity_mismatch,linearity_identified,model_identified,transition_stable,spectral_radius,design_rank,maximum_held_residual_state_correlation,gate_pass,fit_failure,fit_parameters_from_macro_observables,second_generator_response_allowed,one_tau_generator_response_allowed,autonomous_stochastic_single_particle_gle_allowed,event_clock_claim_allowed,kramers_escape_claim_allowed,thermodynamic_claim_allowed,position_relative_l2_error_standard_error,maximum_position_relative_l2_error,identified_fold_count,evaluable_fold_count,all_identified_folds_pass,integrity_gate_pass,primary_fit_time,minimum_one_tau_identified_folds
leave_one_member_out,first_generator_constrained,4,0.1,0.001,0.5,13.17764087419857,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.06544051649801,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.1,0.001,1.0,7199.868555750437,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.06544051649801,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.1,0.001,0.2,0.32996626626956643,0.10773567040761735,0.2,0.0002284393549653755,1.0,1.0,0.0,1.071175526218813,15.0,0.8947740037267049,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.1,0.001,0.5,31.160478815283277,-1.3646477478601327,0.35,0.0002640837267522488,1.0,1.0,0.0,1.071175526218813,15.0,0.7613388518164463,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.1,0.001,1.0,13114.18937967777,-0.821448444250228,0.5,0.0003447787512848587,1.0,1.0,0.0,1.071175526218813,15.0,0.6501754301908381,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.1,0.001,0.2,0.25479709909030906,nan,0.2,0.0002284393549653755,1.0,1.0,0.0,1.0770382561956495,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.1,0.001,0.5,12.347656280851684,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.0770382561956495,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.1,0.001,1.0,19198.50672250162,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.0770382561956495,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.1,0.002,0.2,0.36975917897709126,nan,0.2,0.0002284393549653755,1.0,1.0,0.0,1.06544051649801,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.1,0.002,0.5,13.17767336497411,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.06544051649801,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,4,0.1,0.002,1.0,7200.03360977601,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.06544051649801,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.1,0.002,0.2,0.3299208106550677,0.10774139111903373,0.2,0.0002284393549653755,1.0,1.0,0.0,1.071175526218813,15.0,0.8947099628217723,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.1,0.002,0.5,31.161156598462636,-1.364693351808835,0.35,0.0002640837267522488,1.0,1.0,0.0,1.071175526218813,15.0,0.7613514168677095,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,4,0.1,0.002,1.0,13114.1911676696,-0.8214069375820007,0.5,0.0003447787512848587,1.0,1.0,0.0,1.071175526218813,15.0,0.6502182334005328,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.1,0.002,0.2,0.2547547999641745,nan,0.2,0.0002284393549653755,1.0,1.0,0.0,1.0770382561956495,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.1,0.002,0.5,12.348798691492926,nan,0.35,0.0002640837267522488,1.0,1.0,0.0,1.0770382561956495,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,4,0.1,0.002,1.0,19199.366787236642,nan,0.5,0.0003447787512848587,1.0,1.0,0.0,1.0770382561956495,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.1,0.001,0.2,0.32686432778906055,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0713003521068634,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.1,0.001,0.5,14.568633181041532,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0713003521068634,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.1,0.001,1.0,10896.507871466169,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0713003521068634,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.1,0.001,0.2,0.4524159823609151,-0.38410938085871027,0.2,0.00017631552819443206,1.0,1.0,0.0,1.1175918139021266,15.0,0.9427251158639967,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.1,0.001,0.5,367.48259617362294,-24.22423288492401,0.35,0.0002798283780469463,1.0,1.0,0.0,1.1175918139021266,15.0,0.9045221879865611,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.1,0.001,1.0,16713076.343852779,-1532.801153635469,0.5,0.0003098466137392241,1.0,1.0,0.0,1.1175918139021266,15.0,0.9288833035420723,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.1,0.001,0.2,0.2812092291931338,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.1057311074026877,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.1,0.001,0.5,112.06813625751936,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.1057311074026877,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.1,0.001,1.0,1423013.4822094191,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.1057311074026877,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.1,0.002,0.2,0.32685884998797193,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.0713003521068634,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.1,0.002,0.5,14.570518539803805,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.0713003521068634,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,5,0.1,0.002,1.0,10896.974812712968,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.0713003521068634,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.1,0.002,0.2,0.45255402521106325,-0.3845549087250254,0.2,0.00017631552819443206,1.0,1.0,0.0,1.1175918139021266,15.0,0.9427911549305907,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.1,0.002,0.5,367.61289552264986,-24.229911654715885,0.35,0.0002798283780469463,1.0,1.0,0.0,1.1175918139021266,15.0,0.904508999707864,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,5,0.1,0.002,1.0,16718420.870395258,-1533.225889087189,0.5,0.0003098466137392241,1.0,1.0,0.0,1.1175918139021266,15.0,0.9288977697558821,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.1,0.002,0.2,0.2812466094230772,nan,0.2,0.00017631552819443206,1.0,1.0,0.0,1.1057311074026877,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.1,0.002,0.5,112.10260533656486,nan,0.35,0.0002798283780469463,1.0,1.0,0.0,1.1057311074026877,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,5,0.1,0.002,1.0,1423370.0171918056,nan,0.5,0.0003098466137392241,1.0,1.0,0.0,1.1057311074026877,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.1,0.001,0.2,0.1370028150152154,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0703255220227779,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.1,0.001,0.5,8.999561008934204,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0703255220227779,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.1,0.001,1.0,9857.100951000957,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0703255220227779,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.1,0.001,0.2,0.2118087397684888,-0.54601742851025,0.2,0.00018451841031589936,1.0,1.0,0.0,1.1093762321856009,15.0,0.8161238932343672,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.1,0.001,0.5,238.07836510496725,-25.454442040963762,0.35,0.00026778995826596955,1.0,1.0,0.0,1.1093762321856009,15.0,0.8464320416611265,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.1,0.001,1.0,4103076.4789242623,-415.2559051916383,0.5,0.00027756046739788195,1.0,1.0,0.0,1.1093762321856009,15.0,0.8129165825542398,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.1,0.001,0.2,0.15478969761672484,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.1003396465078703,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.1,0.001,0.5,74.8016382755935,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.1003396465078703,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.1,0.001,1.0,508098.9739798731,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.1003396465078703,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.1,0.002,0.2,0.1370138766696863,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.0703255220227779,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.1,0.002,0.5,8.999646295400076,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.0703255220227779,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,6,0.1,0.002,1.0,9857.149638133107,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.0703255220227779,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.1,0.002,0.2,0.21178011379853384,-0.5456836850846453,0.2,0.00018451841031589936,1.0,1.0,0.0,1.1093762321856009,15.0,0.815770635855183,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.1,0.002,0.5,238.12332123928212,-25.45918666392393,0.35,0.00026778995826596955,1.0,1.0,0.0,1.1093762321856009,15.0,0.8464768814761146,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,6,0.1,0.002,1.0,4104600.513919104,-415.4084613304596,0.5,0.00027756046739788195,1.0,1.0,0.0,1.1093762321856009,15.0,0.8130112936517844,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.1,0.002,0.2,0.15479897890830627,nan,0.2,0.00018451841031589936,1.0,1.0,0.0,1.1003396465078703,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.1,0.002,0.5,74.81630769066119,nan,0.35,0.00026778995826596955,1.0,1.0,0.0,1.1003396465078703,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,6,0.1,0.002,1.0,508245.34872619464,nan,0.5,0.00027756046739788195,1.0,1.0,0.0,1.1003396465078703,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.1,0.001,0.2,0.08829925842714,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.0746197350001445,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.1,0.001,0.5,7.407152716403102,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0746197350001445,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.1,0.001,1.0,7560.318579846288,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0746197350001445,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.1,0.001,0.2,0.40490969094352813,-3.5856522258070695,0.2,0.000180608251400231,1.0,1.0,0.0,1.1162230555873858,15.0,0.8471779062910679,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.1,0.001,0.5,467.8374667804106,-62.160229671569596,0.35,0.00024082174170391568,1.0,1.0,0.0,1.1162230555873858,15.0,0.8632676808723992,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.1,0.001,1.0,19878428.23894181,-2628.3109250623625,0.5,0.00025379625617301166,1.0,1.0,0.0,1.1162230555873858,15.0,0.667420691809284,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.1,0.001,0.2,0.21315440357408513,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.1047763403273239,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.1,0.001,0.5,95.74381498279645,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.1047763403273239,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.1,0.001,1.0,1483370.6445009646,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.1047763403273239,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.1,0.002,0.2,0.08830589932597412,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.0746197350001445,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.1,0.002,0.5,7.407524489991023,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.0746197350001445,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,7,0.1,0.002,1.0,7560.753031940089,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.0746197350001445,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.1,0.002,0.2,0.4049613448667321,-3.585892312492622,0.2,0.000180608251400231,1.0,1.0,0.0,1.1162230555873858,15.0,0.847168124623042,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.1,0.002,0.5,467.7914643444417,-62.1508495147761,0.35,0.00024082174170391568,1.0,1.0,0.0,1.1162230555873858,15.0,0.8632446166974143,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,7,0.1,0.002,1.0,19875808.298196435,-2627.8133224603293,0.5,0.00025379625617301166,1.0,1.0,0.0,1.1162230555873858,15.0,0.6675209272445286,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.1,0.002,0.2,0.21320068603141476,nan,0.2,0.000180608251400231,1.0,1.0,0.0,1.1047763403273239,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.1,0.002,0.5,95.73518603071028,nan,0.35,0.00024082174170391568,1.0,1.0,0.0,1.1047763403273239,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,7,0.1,0.002,1.0,1483258.9767877015,nan,0.5,0.00025379625617301166,1.0,1.0,0.0,1.1047763403273239,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.1,0.001,0.2,0.35532773738105977,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0640719605974436,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.1,0.001,0.5,12.864151642685142,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0640719605974436,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.1,0.001,1.0,4802.661810498129,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0640719605974436,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.1,0.001,0.2,0.7796385853705847,-1.1941393911910865,0.2,0.00022791967475444178,1.0,1.0,0.0,1.1105660378021929,15.0,0.7773307242535676,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.1,0.001,0.5,198.70774033397058,-14.44662608567433,0.35,0.00023419774842496445,1.0,1.0,0.0,1.1105660378021929,15.0,0.8116680206732686,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.1,0.001,1.0,1452888.7553974565,-301.5173982106318,0.5,0.0002446057422502463,1.0,1.0,0.0,1.1105660378021929,15.0,0.7352516078946232,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.1,0.001,0.2,0.5196981926728698,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.091457323980421,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.1,0.001,0.5,57.99126685870046,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.091457323980421,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.1,0.001,1.0,251403.46651844386,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.091457323980421,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.1,0.002,0.2,0.35534490353800297,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.0640719605974436,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.1,0.002,0.5,12.864983362453744,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.0640719605974436,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,8,0.1,0.002,1.0,4802.770426648784,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.0640719605974436,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.1,0.002,0.2,0.7795804171509123,-1.1938697006457524,0.2,0.00022791967475444178,1.0,1.0,0.0,1.1105660378021929,15.0,0.7777020059441722,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.1,0.002,0.5,198.73791547190606,-14.447972987817426,0.35,0.00023419774842496445,1.0,1.0,0.0,1.1105660378021929,15.0,0.8117365037728562,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,8,0.1,0.002,1.0,1453465.4072551709,-301.630623189989,0.5,0.0002446057422502463,1.0,1.0,0.0,1.1105660378021929,15.0,0.7352490905596184,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.1,0.002,0.2,0.5196578368125164,nan,0.2,0.00022791967475444178,1.0,1.0,0.0,1.091457323980421,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.1,0.002,0.5,57.993483824770166,nan,0.35,0.00023419774842496445,1.0,1.0,0.0,1.091457323980421,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,8,0.1,0.002,1.0,251407.07857855724,nan,0.5,0.0002446057422502463,1.0,1.0,0.0,1.091457323980421,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,1,0.2,0.001,0.2,0.21344371718074123,nan,0.2,0.00019152778195505858,1.0,1.0,0.0,1.022816981986031,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,1,0.2,0.001,0.5,0.7039356394312045,nan,0.35,0.00022020780181888908,1.0,1.0,0.0,1.022816981986031,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,1,0.2,0.001,1.0,9.270279853012093,nan,0.5,0.00025639765854371663,1.0,1.0,0.0,1.022816981986031,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,1,0.2,0.001,0.2,0.2581804733364747,-0.20959509488794648,0.2,0.00019152778195505858,1.0,1.0,0.0,1.0309959840981853,15.0,0.8664321754523185,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,1,0.2,0.001,0.5,1.5273740824491235,-1.1697638205721128,0.35,0.00022020780181888908,1.0,1.0,0.0,1.0309959840981853,15.0,0.6725994299995564,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,1,0.2,0.001,1.0,15.830910074592763,-0.7077057354907138,0.5,0.00025639765854371663,1.0,1.0,0.0,1.0309959840981853,15.0,0.6649538744346033,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,1,0.2,0.001,0.2,0.20916310996037304,nan,0.2,0.00019152778195505858,1.0,1.0,0.0,1.0227324643647047,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,1,0.2,0.001,0.5,0.7621473080231035,nan,0.35,0.00022020780181888908,1.0,1.0,0.0,1.0227324643647047,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,free_second_generator_transition,1,0.2,0.001,1.0,2.771621688105823,nan,0.5,0.00025639765854371663,1.0,1.0,0.0,1.0227324643647047,15.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,1,0.2,0.002,0.2,0.21345212845089948,nan,0.2,0.00019152778195505858,1.0,1.0,0.0,1.022816981986031,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,1,0.2,0.002,0.5,0.7039953427818341,nan,0.35,0.00022020780181888908,1.0,1.0,0.0,1.022816981986031,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,first_generator_constrained,1,0.2,0.002,1.0,9.270598766440159,nan,0.5,0.00025639765854371663,1.0,1.0,0.0,1.022816981986031,12.0,nan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,1,0.2,0.002,0.2,0.2580759541985184,-0.20905776893147163,0.2,0.00019152778195505858,1.0,1.0,0.0,1.0309959840981853,15.0,0.8667794763013517,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,1,0.2,0.002,0.5,1.52665150434669,-1.1685534144503487,0.35,0.00022020780181888908,1.0,1.0,0.0,1.0309959840981853,15.0,0.6725228432315754,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
leave_one_member_out,second_generator_constrained,1,0.2,0.002,1.0,15.822747869462463,-0.7067665496150342,0.5,0.00025639765854371663,1.0,1.0,0.0,1.0309959840981853,15.0,0.6649487413115845,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
