radius,t=2.0,t=11.3,t=80.0,gaussian_t=2.0,gaussian_t=11.3,gaussian_t=80.0
6.570407433881344,3.009479718114052e-06,0.002483020769242408,0.12813382800984677,7.682653085012684e-09,0.00025021636989718866,0.13668614215143607
6.587562544674768,2.8550775804126003e-06,0.0024180622523369594,0.12754945174413035,6.873908956753696e-09,0.00023772343471191326,0.13610080422286144
6.604717655468191,2.7084363624060644e-06,0.002354723074816908,0.12696354175252828,6.148349794461278e-09,0.00022581795782046358,0.13551277554237207
6.621872766261615,2.5691780042498567e-06,0.002292965341427784,0.12637615624754892,5.497631535037825e-09,0.00021447426438027208,0.13492212223628264
6.639027877055039,2.4369420691768473e-06,0.0022327519687524323,0.12578735307006075,4.914224470990724e-09,0.00020366770090845485,0.13432891024721305
6.656182987848463,2.311384967587274e-06,0.0021740466700684168,0.12519718968466517,4.391336134086107e-09,0.00019337459966279092,0.1337332053257807
6.673338098641887,2.192179213146679e-06,0.002116813940417883,0.12460572317519254,3.922841240171368e-09,0.00018357224402381673,0.13313507302239944
6.69049320943531,2.0790127096343173e-06,0.0020610190418894007,0.12401301024031976,3.5032180727276265e-09,0.00017423883486136058,0.13253457867918494
6.707648320228734,1.9715880673363575e-06,0.0020066279891112564,0.12341910718930948,3.127490735230242e-09,0.00016535345786853597,0.13193178742196784
6.724803431022158,1.869621947827083e-06,0.001953607534955525,0.12282406993786979,2.791176750703874e-09,0.00015689605184596544,0.1313267641524152
6.741958541815582,1.7728444360275227e-06,0.0019019251564520822,0.1222279540041336,2.4902395312759518e-09,0.00014884737791874043,0.13071957354026026
6.759113652609006,1.6809984384753067e-06,0.0018515490409116856,0.12163081450475774,2.221045281354375e-09,0.00014118898966847146,0.1301102800156419
6.77626876340243,1.5938391067812266e-06,0.0018024480722571158,0.12103270615114017,1.9803239355534197e-09,0.00013390320416259375,0.12949894776155368
6.793423874195853,1.5111332852880193e-06,0.0017545918175612355,0.12043368324575496,1.7651337669225586e-09,0.0001269730738629859,0.12888564070640368
6.810578984989277,1.4326589819848298e-06,0.001707950513790773,0.11983379967860387,1.5728293326321226e-09,0.00012038235939585607,0.12827042251668452
6.827734095782701,1.3582048617672053e-06,0.0016624950547545945,0.11923310892378498,1.401032453257191e-09,0.000114115503164801,0.12765335658975552
6.844889206576125,1.2875697611669371e-06,0.0016181969782550084,0.11863166403617544,1.247605948379817e-09,0.00010815760378888749,0.12703450604673594
6.862044317369549,1.2205622237093296e-06,0.0015750284534407418,0.11802951764822982,1.1106298755903246e-09,0.0001024943913476188,0.12641393372551066
6.879199428162973,1.1570000550870904e-06,0.001532962268360051,0.11742672196689123,9.883800422844981e-10,9.711220341465601e-05,0.1257917021738485
6.8963545389563965,1.0967098973703084e-06,0.0014919718177123756,0.11682332877061588,8.793085800880815e-10,9.199796186220083e-05,0.12516787364263274
6.9135096497498205,1.0395268215011832e-06,0.0014520310907969471,0.11621938940650911,7.82026390443666e-10,8.71391504180261e-05,0.12454251007920582
6.9306647605432445,9.852939373499242e-07,0.0014131146596566401,0.11561495478757305,6.952872870059689e-10,8.252379295720898e-05,0.12391567312082657
6.947819871336669,9.338620206350852e-07,0.0013751976674153384,0.11501007539006336,6.179736761390838e-10,7.814043251073662e-05,0.12328742408824142
6.964974982130093,8.850891560372989e-07,0.0013382558168070372,0.1144048012509567,5.490836311120289e-10,7.397811097327563e-05,0.12265782397936979
6.982130092923517,8.3884039586008e-07,0.001302265358894871,0.11379918196552512,4.877192286564981e-10,7.002634949253647e-05,0.12202693346310324
6.99928520371694,7.949874336151624e-07,0.0012672030819781913,0.11319326668501889,4.3307602848490044e-10,6.62751295228228e-05,0.12139481287321907
7.016440314510364,7.534082919327364e-07,0.0012330463006858079,0.11258710411445494,3.8443358726082434e-10,6.271487452552677e-05,0.12076152220240807
7.033595425303788,7.139870242189921e-07,0.001199772845253491,0.11198074251051117,3.411469084543079e-10,5.933643229952018e-05,0.12012712109641746
7.050750536097212,6.766134295045928e-07,0.0011673610509837355,0.1113742296795254,3.0263873858045935e-10,5.61310579245855e-05,0.11949166884830761
7.067905646890636,6.411827799482565e-07,0.0011357897478858718,0.11076761297559751,2.683926285851546e-10,5.3090397301246937e-05,0.11885522439282407
7.08506075768406,6.07595560479279e-07,0.0011050382504944566,0.11016093929879447,2.3794668667330196e-10,5.020647127057907e-05,0.11821784630088407
7.102215868477483,5.75757220081993e-07,0.0010750863478640002,0.10955425509345636,2.1088795573572333e-10,4.747166029780722e-05,0.11757959277417772
7.119370979270907,5.455779342434506e-07,0.001045914293737918,0.10894760634660342,1.868473547769419e-10,4.4878689703745836e-05,0.11694052163988408
7.136526090064331,5.169723781034765e-07,0.001017502796889732,0.10834103858644249,1.6549512943103603e-10,4.242061542837983e-05,0.11630069034550165
7.153681200857755,4.898595098632914e-07,0.0009898330116344066,0.10773459688097171,1.465367618240066e-10,4.009081031114138e-05,0.11566015595379389
7.170836311651179,4.641623640255292e-07,0.0009628865285077698,0.10712832583668291,1.2970929474362023e-10,3.7882950872699746e-05,0.11501897513784859
7.187991422444603,4.3980785405444883e-07,0.0009366453651119447,0.1065222695973601,1.1477802935185136e-10,3.5791004583350765e-05,0.11437720417625245
7.205146533238026,4.1672658406060616e-07,0.0009110919571246996,0.10591647184297372,1.015335595582878e-10,3.380921760336254e-05,0.113734898948379
7.22230164403145,3.9485266912915803e-07,0.0008862091494706207,0.10531097578866852,8.978910969951016e-11,3.193210298091204e-05,0.11309211492979145
7.239456754824874,3.741235639254632e-07,0.0008619801876520398,0.10470582418384575,7.937814537084777e-11,3.0154429293528395e-05,0.11244890718775877
7.256611865618298,3.544798992255119e-07,0.0008383887092375953,0.10410105931133602,7.015223016179538e-11,2.8471209719239383e-05,0.11180533037688596
7.273766976411722,3.358653260322694e-07,0.0008154187355063564,0.10349672298666458,6.197910368122336e-11,2.6877691523906226e-05,0.1111614387348574
7.290922087205146,3.1822636695197785e-07,0.0007930546632454081,0.10289285655740586,5.474095864728802e-11,2.5369345951515828e-05,0.11051728607829335
7.3080771979985695,3.0151227451710053e-07,0.0007712812566988168,0.10228950090262702,4.833289698184228e-11,2.3941858504491455e-05,0.10987292579871977
7.3252323087919935,2.8567489615469793e-07,0.000750083639665889,0.10168669643241925,4.2661546810250286e-11,2.2591119601367958e-05,0.10922841085865019
7.3423874195854175,2.7066854551082867e-07,0.0007294472877466558,0.1010844830875165,3.764382404333241e-11,2.131321559947139e-05,0.10858379378778017
7.3595425303788415,2.564498798528662e-07,0.0007093580207325001,0.10048290033899844,3.32058238254806e-11,2.0104420170527476e-05,0.10793912667929376
7.376697641172266,2.4297778328261596e-07,0.0006898019951398725,0.09988198718807924,2.9281828587250074e-11,1.896118601741503e-05,0.10729446118628089
7.39385275196569,2.3021325550369952e-07,0.0006707656968850393,0.09928178216597897,2.581342075592338e-11,1.7880136920566232e-05,0.1066498485182667
7.411007862759113,2.1811930589688575e-07,0.0006522359340978248,0.09868232333387777,2.274868936651059e-11,1.6858060102801862e-05,0.10600533943785119
7.428162973552537,2.066608526669258e-07,0.0006341998300722981,0.09808364828295076,2.0041520890035745e-11,1.5891898901673132e-05,0.10536098425745874
7.445318084345961,1.9580462683398074e-07,0.0006166448163524063,0.09748579413448323,1.7650965566446827e-11,1.4978745738665039e-05,0.10471683283619856
7.462473195139385,1.8551908085191313e-07,0.0005995586259505153,0.09688879754006506,1.5540671405721578e-11,1.4115835374893532e-05,0.10407293457683346
7.479628305932809,1.7577430164459655e-07,0.0005829292866968843,0.09629269468186229,1.3678378811599363e-11,1.330053844320789e-05,0.10342933842285786
7.496783416726233,1.665419278599514e-07,0.000566745114718071,0.09569752127296602,1.2035469495843516e-11,1.2530355246881976e-05,0.10278609285568423
7.513938527519656,1.5779507114966708e-07,0.0005509947080423075,0.09510331255781662,1.0586563994366166e-11,1.1802909815349205e-05,0.10214324589193736
7.53109363831308,1.4950824129053205e-07,0.0005356669403298827,0.09451010331270229,9.309162676552822e-12,1.1115944207703692e-05,0.1015008450808556
7.548248749106504,1.416572749709675e-07,0.0005207509547265962,0.0939179278463314,8.183325661762683e-12,1.0467313054953324e-05,0.10085893750179938
7.565403859899928,1.342192680737398e-07,0.0005062361578383408,0.09332682000047622,7.1913875277208655e-12,9.854978332269956e-06,0.10021756976186484
7.582558970693352,1.2717251129297435e-07,0.0004921122138249285,0.092736813150689,6.317703119364098e-12,9.277004352739338e-06,0.09957678799360412
7.599714081486776,1.2049642893042796e-07,0.0004783690386112331,0.09214794020708664,5.548421148148356e-12,8.731552974363207e-06,0.09893663785284977
7.616869192280199,1.1417152072260245e-07,0.00046499679421379685,0.09156023361520511,4.871282614999375e-12,8.216879012315629e-06,0.0982971645166435
7.634024303073623,1.0817930655663243e-07,0.00045198588318101857,0.09097372535692133,4.275441398687736e-12,7.731325848697304e-06,0.0976584126812686
7.651179413867047,1.0250227393900888e-07,0.0004393269431450966,0.09038844695144159,3.7513046288211845e-12,7.273321232271611e-06,0.09702042656038547
7.668334524660471,9.71238280870793e-08,0.000427010841483882,0.08980442945635568,3.2903907119141668e-12,6.841373260899827e-06,0.09638324988326893
7.685489635453895,9.202824451893677e-08,0.0004150286700908379,0.08922170346875509,2.8852031028904264e-12,6.434066539622634e-06,0.09574692589314729
7.702644746247319,8.720062402275731e-08,0.00040337174025131914,0.08864029912641455,2.529118115398141e-12,6.050058507560999e-06,0.09511149734564218
7.7197998570407425,8.262684989187623e-08,0.0003920315776233838,0.08806024610903625,2.2162852447337475e-12,5.688075927028471e-06,0.09447700650730838
7.7369549678341665,7.829354731692874e-08,0.0003809999173213912,0.08748157363955364,1.9415386390319953e-12,5.3469115284638944e-06,0.09384349515427297
7.7541100786275905,7.418804483121464e-08,0.0003702686991006479,0.08690431048549739,1.700318499532736e-12,5.025420805003581e-06,0.09321100457097302
7.7712651894210145,7.029833771008764e-08,0.00035983006264137386,0.08632848496041783,1.4886013208567522e-12,4.722518950718119e-06,0.0925795755489911
7.7884203002144385,6.661305322962822e-08,0.00034967634293029786,0.08575412492536681,1.302837998822365e-12,4.4371779367406465e-06,0.09194924838598742
7.805575411007863,6.312141769414072e-08,0.0003398000657381945,0.08518125779043546,1.1398989377765788e-12,4.1684237197092266e-06,0.09132006288472877
7.822730521801286,5.981322514611554e-08,0.00033019394319170226,0.08460991051634761,9.970253829301769e-13,3.915333577138153e-06,0.09069205835221204
7.83988563259471,5.667880767624163e-08,0.00032085086943777624,0.08404010961610733,8.717862868858577e-13,3.6770335645194035e-06,0.09006527359888265
7.857040743388134,5.370900725483069e-08,0.0003117639163991587,0.08347188115670051,7.620400944335241e-13,3.452696089137945e-06,0.08943974693794694
7.874195854181558,5.089514900963094e-08,0.0003029263296192482,0.08290525076084833,6.659008966587917e-13,3.2415375957612953e-06,0.08881551618477652
7.891350964974982,4.822901587848846e-08,0.0002943315241947955,0.08234024360881158,5.81708465283989e-13,3.042816359537249e-06,0.0881926186564054
7.908506075768406,4.570282456863068e-08,0.00028597308079484745,0.08177688444024579,5.080017316652432e-13,2.855830381600659e-06,0.08757109117111767
7.925661186561829,4.3309202757539786e-08,0.0002778447417644018,0.08121519755610496,4.434953226654799e-13,2.679915383054365e-06,0.08695097004812567
7.942816297355253,4.104116747342871e-08,0.0002699404073112328,0.08065520682059338,3.8705880830223236e-13,2.514442893147396e-06,0.08633229110733698
7.959971408148677,3.889210459625803e-08,0.0002622541317743897,0.08009693566316423,3.376983541655933e-13,2.3588184276284423e-06,0.08571508966921039
7.977126518942101,3.685574942302301e-08,0.0002547801199728731,0.07954040708056478,2.945405055931079e-13,2.212479753401875e-06,0.08509940055469879
7.994281629735525,3.492616824371682e-08,0.00024751272363301513,0.07898564363892528,2.5681786090681443e-13,2.0748952357592295e-06,0.08448525808527876
8.011436740528948,3.3097740876934394e-08,0.00024044643789312333,0.07843266747589266,2.2385641804846152e-13,1.9455622646001825e-06,0.08387269608306595
8.028591851322373,3.136514411652391e-08,0.0002335758978839399,0.07788150030280637,1.9506440304013543e-13,1.824005756193562e-06,0.08326174787101445
8.045746962115796,2.9723336043038974e-08,0.00022689587538352694,0.07733216340691632,1.699224101602843e-13,1.7097767271618996e-06,0.08265244627320067
8.062902072909221,2.816754115596726e-08,0.0002204012755451547,0.07678467765364133,1.4797470283885638e-13,1.6024509375010438e-06,0.08204482361518922
8.080057183702644,2.669323628486274e-08,0.0002140871336968507,0.07623906348886736,1.2882154129087613e-13,1.5016275995713593e-06,0.08143891172448105
8.097212294496067,2.5296137239531164e-08,0.00020794861221122508,0.07569534094128438,1.1211241804937639e-13,1.4069281501168523e-06,0.08083474193104186
8.114367405289492,2.3972186161381056e-08,0.00020198099744425936,0.075153529624761,9.754009602789142e-14,1.3179950824857021e-06,0.08023234506791055
8.131522516082915,2.2717539539902143e-08,0.00019617969674172803,0.07461364874075584,8.483535571951675e-14,1.2344908363380443e-06,0.07963175147188668
8.14867762687634,2.152855686001121e-08,0.00019054023551195548,0.07407571708076426,7.376236878536722e-14,1.1560967422359934e-06,0.07903299098429495
8.165832737669763,2.0401789847701596e-08,0.00018505825436364052,0.07353975302880032,6.411462474443115e-14,1.0825120186164604e-06,0.07843609295182753
8.182987848463187,1.93339722830411e-08,0.0001797295063074685,0.07300577456391219,5.5711345878301274e-14,1.0134528187486972e-06,0.07784108622746104
8.200142959256612,1.8322010351111022e-08,0.0001745498540202867,0.0724737992627303,4.8394332923710195e-14,9.486513253772726e-07,0.07724799917144881
8.217298070050035,1.736297350294385e-08,0.00016951526717061277,0.07194384430204766,4.2025190746135997e-14,8.878548908459062e-07,0.07665685965238732
8.23445318084346,1.645408579991567e-08,0.00016462181980426342,0.07141592646143037,3.648288906129003e-14,8.308252205890096e-07,0.07606769504835409
8.251608291636883,1.559271771638989e-08,0.0001598656877889326,0.070890062125859,3.1661618480299906e-14,7.773375979666417e-07,0.07548053224811868
8.268763402430308,1.4776378376672027e-08,0.00015524314631653309,0.07036626728839797,2.7468906772248088e-14,7.271801485032066e-07,0.07489539765242284
8.28591851322373,1.4002708203554173e-08,0.00015075056746216748,0.069844557552894,2.3823964330093487e-14,6.801531416729309e-07,0.0743123171753317
8.303073624017154,1.3269471956872976e-08,0.0001463844177985792,0.0693249481367009,2.0656231451185587e-14,6.360683284538272e-07,0.07373131624565231
8.320228734810579,1.2574552141609929e-08,0.00014214125606498338,0.06880745387343064,1.7904103253851834e-14,5.947483129485227e-07,0.07315241980842008
8.337383845604002,1.1915942766102946e-08,0.00013801773088917337,0.06829208921573071,1.5513810893207933e-14,5.560259564434955e-07,0.07257565232645205
8.354538956397427,1.1291743431933338e-08,0.00013401057856182077,0.06777886823808445,1.3438440253857548e-14,5.197438123489727e-07,0.07200103778196487
8.37169406719085,1.0700153738000834e-08,0.0001301166208619139,0.06726780463963639,1.1637071521346811e-14,4.857535905299515e-07,0.07142859967825765
8.388849177984273,1.0139467982195628e-08,0.0001263327629322834,0.06675891174703898,1.0074025000857256e-14,4.539156496039696e-07,0.07085836104145753
8.406004288777698,9.608070144935018e-09,0.00012265599120419186,0.066252202517322,8.718200289909008e-15,4.2409851584441096e-07,0.07029034442232787
8.423159399571121,9.104429139644536e-09,0.0001190833713699743,0.0657476895407828,7.542497447687357e-15,3.9617842738845244e-07,0.06972457189813774
8.440314510364546,8.627094316036422e-09,0.00011561204640273404,0.065245385043896,6.523310160108373e-15,3.7003890250696344e-07,0.06916106507459062
8.45746962115797,8.174691202775627e-09,0.00011223923462212242,0.06474530089224335,5.640082097390125e-15,3.4557033074952767e-07,0.06859984508781339
8.474624731951394,7.74591747681862e-09,0.0001089622278052332,0.06424744859346122,4.87491871789753e-15,3.226695858313034e-07,0.06804093260640182
8.491779842744817,7.339539147377525e-09,0.00010577838934167667,0.06375183930020656,4.21224770457545e-15,3.0123965918004447e-07,0.06748434783352444
8.50893495353824,6.954386943088894e-09,0.00010268515243189607,0.06325848381313809,3.638522042698397e-15,2.811893131108754e-07,0.06693011050908075
8.526090064331665,6.589352891567953e-09,9.96800183278218e-05,0.06276739258391544,3.1419604727143877e-15,2.624327526439833e-07,0.0663782399119153
8.543245175125088,6.243387081095342e-09,9.676055461496375e-05,0.06227857571821219,2.7123206909108304e-15,2.4488931502573013e-07,0.06582875486208507
8.560400285918513,5.915494594723377e-09,9.392439353505927e-05,0.061792042978743154,2.340701233517365e-15,2.284831760573516e-07,0.06528167372317907
8.577555396711936,5.604732607601904e-09,9.116923034841747e-05,0.061307803788306324,2.0193684755486474e-15,2.1314307237722556e-07,0.06473701440469035
8.59471050750536,5.310207638807759e-09,8.84928217351028e-05,0.060825867232836395,1.7416056120399293e-15,1.988020388826753e-07,0.06419479436443733
8.611865618298784,5.031072949424707e-09,8.589298423413142e-05,0.060346242064471325,1.5015808733101758e-15,1.853971605157164e-07,0.06365503061103578
8.629020729092208,4.766526079056969e-09,8.336759271985494e-05,0.05986893670462982,1.2942325636530932e-15,1.7286933767385202e-07,0.0631177397064183
8.646175839885633,4.515806513374032e-09,8.091457891472886e-05,0.05939395924709914,1.115168809866758e-15,1.6116306454218951e-07,0.06258293776840135
8.663330950679056,4.27819347567902e-09,7.853192993767794e-05,0.05892131746113337,9.605801671074678e-16,1.502262196768906e-07,0.06205064047329869
8.68048606147248,4.053003835864139e-09,7.621768688727878e-05,0.05845101879456003,8.271634589547507e-16,1.4000986820208347e-07,0.061520863058579636
8.697641172265904,3.83959013047194e-09,7.396994345900434e-05,0.05798307037689596,7.120554300758718e-16,1.3046807501327458e-07,0.060993620325572026
8.714796283059327,3.637338687914773e-09,7.178684459577707e-05,0.057517479022469974,6.127749668037435e-16,1.2155772840969144e-07,0.06046892664220751
8.731951393852752,3.4456678532236497e-09,6.966658517110276e-05,0.05705425123355315,5.27172796236495e-16,1.1323837360621861e-07,0.059946795945809386
8.749106504646175,3.264026306998167e-09,6.760740870406521e-05,0.05659339320349537,4.53387710722435e-16,1.0547205560246863e-07,0.059427241745921754
8.7662616154396,3.0918914735138594e-09,6.560760610547174e-05,0.05613491081986701,3.898084841030673e-16,9.822317091227076e-08,0.05891027712717735
8.783416726233023,2.9287680132148904e-09,6.366551445446521e-05,0.05567880966760637,3.3504075086914533e-16,9.145832768144635e-08,0.058395914752205964
8.800571837026446,2.7741863950742098e-09,6.177951580491602e-05,0.055225095032170504,2.8787821122094505e-16,8.514621374516993e-08,0.057884166864579395
8.817726947819871,2.627701544547085e-09,5.9948036020932835e-05,0.05477377190269047,2.4727760548594935e-16,7.925747219864198e-08,0.05737504529179376
8.834882058613294,2.488891563072814e-09,5.816954364083922e-05,0.054324844975129315,2.1233697181669622e-16,7.376458407616695e-08,0.056868561448288064
8.852037169406719,2.35735651529668e-09,5.6442548768972144e-05,0.05387831865544213,1.8227676278818543e-16,6.864175775411548e-08,0.056364726338496575
8.869192280200142,2.232717280390567e-09,5.4765601994679795e-05,0.05343419706273851,1.5642345051046371e-16,6.38648247127259e-08,0.055863550559936026
8.886347390993565,2.1146144640449107e-09,5.313729333789919e-05,0.052992484032445546,1.34195297111515e-16,5.941114131022786e-08,0.05536504430632487
8.90350250178699,2.002707367889465e-09,5.1556251220712573e-05,0.052553183119471714,1.1509000875944795e-16,5.525949624047535e-08,0.054869217370734545
8.920657612580413,1.8966730132749025e-09,5.0021141464291766e-05,0.05211629760137069,9.867402751115306e-17,5.139002336212704e-08,0.05437607914877177
8.937812723373838,1.7962052165121964e-09,4.853066631064811e-05,0.05168183048150431,8.457324683925324e-17,4.778411960345731e-08,0.053885638641790065
8.954967834167261,1.7010137128236855e-09,4.708356346862538e-05,0.051249784492204846,7.246496426456292e-17,4.4424367662214497e-08,0.05339790446013073
8.972122944960686,1.6108233264069538e-09,4.567860518357292e-05,0.05082016209793464,6.207090860267367e-17,4.1294463234466467e-08,0.052912884826390776
8.98927805575411,1.5253731841534684e-09,4.431459733016059e-05,0.05039296549844445,5.315120035623025e-17,3.8379146520291546e-08,0.052430587578718754
9.006433166547533,1.4444159706956296e-09,4.2990378527796076e-05,0.04996819663192815,4.549912213038994e-17,3.56641377673329e-08,0.05195102017413534
9.023588277340957,1.367717222581859e-09,4.170481927812471e-05,0.049545857178174245,3.893659195341728e-17,3.313607662582845e-08,0.05147418969187961
9.04074338813438,1.295054659497555e-09,4.045682112409919e-05,0.04912594856171373,3.3310246340903725e-17,3.0782465100663966e-08,0.05100010283677896
9.057898498927806,1.2262175505619337e-09,3.924531583011564e-05,0.04870847195496303,2.848805210858013e-17,2.8591613897362763e-08,0.05052876594264168
9.075053609721229,1.1610061138371564e-09,3.8069264582727395e-05,0.04829342828136235,2.4356376540871972e-17,2.6552591969743317e-08,0.05006018497567237
9.092208720514652,1.0992309472860852e-09,3.692765721145285e-05,0.047880818218508515,2.0817454758018015e-17,2.4655179087236236e-08,0.04959436553790748
9.109363831308077,1.0407124895103314e-09,3.581951142920809e-05,0.047470642201281436,1.77872011670776e-17,2.2889821249626973e-08,0.04913131287067162
9.1265189421015,9.852805086898153e-10,3.4743872091903123e-05,0.04706290042496485,1.5193318883060913e-17,2.1247588786257368e-08,0.04867103185805317
9.143674052894925,9.327736182299992e-10,3.369981047674847e-05,0.0466575928483596,1.2973667098505592e-17,1.97201369855349e-08,0.04821352703039753
9.160829163688348,8.830388177034041e-10,3.268642357883313e-05,0.04625471919688979,1.1074851679178559e-17,1.8299669108964514e-08,0.047758802567818774
9.177984274481773,8.359310577477148e-10,3.1702833425538336e-05,0.04585427896570086,9.45100887169673e-18,1.6978901651859292e-08,0.04730686230372663
9.195139385275196,7.913128276549872e-10,3.074818640836705e-05,0.045456271422749994,8.062756014510198e-18,1.5751031720429447e-08,0.04685770972837033
9.212294496068619,7.490537644539367e-10,2.9821652631771916e-05,0.04506069561188694,6.876286624370472e-18,1.4609706402097373e-08,0.04641134799239604
9.229449606862044,7.090302823519785e-10,2.8922425278578695e-05,0.044667550355926365,5.8625902538807354e-18,1.354899401268063e-08,0.04596777991041874
9.246604717655467,6.711252214641484e-10,2.8049719991608402e-05,0.04427683425971063,4.996780141086323e-18,1.2563357110516641e-08,0.04552700796460729
9.263759828448892,6.352275148135264e-10,2.7202774271108086e-05,0.04388854571316196,4.257513950947797e-18,1.1647627173706453e-08,0.04508903430828074
9.280914939242315,6.012318726423017e-10,2.63808468876142e-05,0.043502682894325184,3.6264948859676964e-18,1.0796980842446374e-08,0.044653860769516815
9.298070050035738,5.690384831237265e-10,2.558321730987417e-05,0.04311924377239886,3.088042158476291e-18,1.0006917633893345e-08,0.04422148885477022
9.315225160829163,5.385527286140349e-10,2.4809185147465172e-05,0.04273822611075575,2.6287213043749574e-18,9.273239042210596e-09,0.043791919752500665
9.332380271622586,5.09684916629211e-10,2.4058069607754272e-05,0.042359627469951804,2.237026107314289e-18,8.592028941361293e-09,0.04336515433680986
9.349535382416011,4.82350024775e-10,2.332920896685229e-05,0.041983445210722656,1.9031050193474263e-18,7.95963521287736e-09,0.04294119317108585
9.366690493209434,4.564674588997027e-10,2.2621960054222826e-05,0.041609676496968735,1.618525931686654e-18,7.372652525248369e-09,0.0425200365116553
9.38384560400286,4.3196082377804985e-10,2.193569775061319e-05,0.04123831829872709,1.3760739870040113e-18,6.827906195749433e-09,0.042101684311441054
9.401000714796282,4.0875770567139263e-10,2.1269814498983893e-05,0.04086936739513053,1.1695778499114413e-18,6.3224370694845154e-09,0.041686136223626234
9.418155825589706,3.8678946614404126e-10,2.0623719828118172e-05,0.04050282037735348,9.93760479744577e-19,5.853487354160643e-09,0.04127339160532223
9.43531093638313,3.6599104654862035e-10,1.9996839888601656e-05,0.040138673651544214,8.441109925332149e-19,5.418487352648632e-09,0.04086344952124102
9.452466047176554,3.463007826243626e-10,1.938861700086987e-05,0.03977692344174314,7.167746683461458e-19,5.015043038733e-09,0.04045630874737083
9.469621157969978,3.2766022868168046e-10,1.8798509215025152e-05,0.03941756579278686,6.084585658454574e-19,4.640924424617021e-09,0.04005196777465368
9.486776268763402,3.1001399087427194e-10,1.8225989882135193e-05,0.03906059657319774,5.163505563903133e-19,4.294054671742064e-09,0.0396504248126652
9.503931379556825,2.9330956908626976e-10,1.7670547236728712e-05,0.03870601147805845,4.380498927787672e-19,3.972499899305696e-09,0.03925167779329483
9.52108649035025,2.7749720698695605e-10,1.7131683990212338e-05,0.038353806031871586,3.715076891266778e-19,3.674459647535237e-09,0.03885572437442666
9.538241601143673,2.625297498290738e-10,1.660891693493815e-05,0.03800397559140399,3.149759140186293e-19,3.398257955296197e-09,0.03846256194361964
9.555396711937098,2.4836250958911563e-10,1.6101776558657002e-05,0.03765651534851493,2.6696369375563054e-19,3.142335013997376e-09,0.03807218762178615
9.57255182273052,2.349531370690989e-10,1.5609806669100887e-05,0.037311420332968956,2.261998904538834e-19,2.9052393620058032e-09,0.03768459826686942
9.589706933523946,2.2226150059926726e-10,1.5132564028440444e-05,0.03696868541523195,1.9160106454476687e-19,2.6856205859065673e-09,0.03729979047751753
9.606862044317369,2.1024957100012846e-10,1.4669617997373055e-05,0.03662830530925132,1.6224405603306848e-19,2.4822224969487856e-09,0.036917760596754744
9.624017155110792,1.9888131248008394e-10,1.4220550188599076e-05,0.03629027457521898,1.3734252640898764e-19,2.293876752908799e-09,0.03653850471564835
9.641172265904217,1.881225791618887e-10,1.378495412945262e-05,0.03595458762231788,1.1622689573755117e-19,2.1194968973867907e-09,0.036162018676971254
9.65832737669764,1.7794101694718795e-10,1.3362434933456631e-05,0.035621238711450995,9.832718920570093e-20,1.958072790234975e-09,0.03578829807885913
9.675482487491065,1.6830597044355898e-10,1.29526089805776e-05,0.03529022195795312,8.315837605746822e-20,1.808665404401978e-09,0.035417338278461434
9.692637598284488,1.591883946928911e-10,1.2555103605962188e-05,0.03496153133428536,7.030784291738921e-20,1.6704019659744137e-09,0.035049134395586434
9.709792709077911,1.505607714534826e-10,1.216955679694038e-05,0.03463516067271118,5.942469431075556e-20,1.5424714156049895e-09,0.03468368131633826
9.726947819871336,1.4239702980118936e-10,1.1795616898087489e-05,0.03431110366795511,5.0210616876936e-20,1.424120170845981e-09,0.03432097369674674
9.74410293066476,1.3467247082710819e-10,1.1432942324140942e-05,0.033989353879843136,4.241208132352694e-20,1.3146481701572523e-09,0.033961005966388826
9.761258041458184,1.2736369622083947e-10,1.1081201280571816e-05,0.033669904735924204,3.581368843528588e-20,1.2134051805367756e-09,0.0336037723320004
9.778413152251607,1.2044854053935996e-10,1.0740071491618424e-05,0.03335274953407423,3.023249316695524e-20,1.1197873518317405e-09,0.033249266781079416
9.795568263045032,1.1390600697182826e-10,1.0409239935590456e-05,0.03303788144508007,2.551316464672674e-20,1.0332340018322923e-09,0.032897483085478026
9.812723373838455,1.0771620642054148e-10,1.0088402587260003e-05,0.0327252935152061,2.1523860344085176e-20,9.53224617234194e-10,0.03254841480498466
9.829878484631879,1.018602997274962e-10,9.777264167157314e-06,0.032414978668740324,1.815271018324401e-20,8.792760564813119e-10,0.032202055290894246
9.847033595425303,9.632044288486968e-11,9.475537897595904e-06,0.032106929710522536,1.5304821417891406e-20,8.109399413699472e-10,0.031858397689567136
9.864188706218727,9.10797350760526e-11,9.182945265254098e-06,0.03180113932845223,1.28997279744796e-20,7.47800225115699e-10,0.03151743494597543
9.881343817012151,8.61221694017887e-11,8.899215790144994e-06,0.031497600095977615,1.0869219021558717e-20,6.894709253536522e-10,0.0311791598072362
9.898498927805575,8.1432586153482e-11,8.624086800811126e-06,0.031196304474564805,9.155490991324947e-21,6.355940112669339e-10,0.030843564826131896
9.915654038598998,7.69966285028123e-11,8.357303215583274e-06,0.030897244816147276,7.709575390205961e-21,5.858374347190046e-10,0.030510642364616314
9.932809149392423,7.280070048356286e-11,8.098617329747413e-06,0.030600413365555492,6.490001680334739e-21,5.398932959050496e-10,0.030180384597306376
