time,log10_time,renewal_mean,effective_shape,poisson_alpha_decay,gamma_exchange_alpha_decay,poisson_ngp,gamma_exchange_ngp,gamma_exchange_local_beta,poisson_scattering_susceptibility,gamma_exchange_scattering_susceptibility
0.046028948715660246,-1.3369689441197459,6.427045918529217e-07,0.4000000257081837,0.9999997534027635,0.9999997534028394,0.00010155917435450412,0.00010155933753589447,2.9885239960225363,8.760363934268156e-08,8.760368241933492e-08
0.046499223754557964,-1.3325542970439375,6.62528292110498e-07,0.4000000265011317,0.9999997457966733,0.999999745796754,0.00010265291878930327,0.00010265308881552305,2.9884070478179865,9.023701241783755e-08,9.023705815902616e-08
0.0469743035656345,-1.3281396499681293,6.829626224895413e-07,0.4000000273185049,0.9999997379562925,0.9999997379563783,0.00010375901410020205,0.00010375919125910712,2.9882889192342645,9.294875913390399e-08,9.294880776167247e-08
0.047454237238962235,-1.323725002892321,7.040263585086914e-07,0.4000000281610544,0.9999997298744172,0.9999997298745084,0.00010487761136390716,0.00010487779595536434,2.9881695874748857,9.574118142730015e-08,9.57412333857377e-08
0.0479390743661639,-1.319310355816513,7.257388518044916e-07,0.40000002902955406,0.9999997215436225,0.9999997215437194,0.00010600886376455065,0.00010600905610134992,2.988049049664369,9.861664718169294e-08,9.861670191568805e-08
0.048428865045536874,-1.3148957087407047,7.481200471677607e-07,0.40000002992480194,0.9999997129562557,0.9999997129563587,0.00010715292654261965,0.00010715312695063369,2.9879272941768704,1.0157759211537609e-07,1.0157765018004028e-07
0.048923659887229895,-1.3104810616648965,7.711905013160769e-07,0.40000003084762004,0.9999997041044296,0.9999997041045391,0.00010830995712129976,0.00010831016594034522,2.987804300359585,1.0462652233478309e-07,1.0462658417420556e-07
0.049423510018472554,-1.3060664145890883,7.949714012066288e-07,0.4000000317988561,0.9999996949800151,0.9999996949801313,0.00010948011508493671,0.00010948033266889328,2.987680048244556,1.0776601655493323e-07,1.0776608228013629e-07
0.04992846708885835,-1.3016517675132802,8.194845833632557e-07,0.40000003277938334,0.9999996855746336,0.9999996855747572,0.00011066356222300122,0.00011066378894080436,2.9875545298075394,1.1099872698761004e-07,1.1099879659859369e-07
0.05043858327568159,-1.297237120437472,8.447525540815347e-07,0.4000000337901022,0.9999996758796499,0.9999996758797812,0.00011186046261379978,0.00011186069884978372,2.987427767451436,1.1432738244998575e-07,1.1432745639083919e-07
0.05095391128932891,-1.2928224733616638,8.707985091804815e-07,0.40000003483194035,0.9999996658861641,0.9999996658863035,0.00011307098256474468,0.00011307122871964903,2.9872996724507175,1.1775478991893351e-07,1.1775486852272365e-07
0.051474504378725854,-1.2884078262858556,8.976463558151015e-07,0.4000000359058542,0.9999996555850033,0.9999996555851516,0.00011429529074802325,0.00011429554723997587,2.9871702908734505,1.2128383675147347e-07,1.2128392012922262e-07
