temperature,replicate,lag,heldout_msd,heldout_ngp,inferred_mean_event_count,count_fano_factor,inferred_cage_variance,model,model_class,maximum_omitted_count_probability,calibration_event_path_statistics_used,heldout_msd_used_as_diagnostic_input,heldout_ngp_used_as_diagnostic_input,macro_fit_parameter_count,observed_fs_k2,predicted_fs_k2,fs_k2_absolute_error,observed_fs_k4,predicted_fs_k4,fs_k4_absolute_error,observed_fs_k7p25,predicted_fs_k7p25,fs_k7p25_absolute_error,maximum_absolute_error
0.58,1.0,100.0,0.6244853325,0.2825033492,0.6188265036811005,1.3045580070810445,0.06977350706851128,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.67487421,0.6736469826909538,0.0012272273090462305,0.25770579,0.24043282606366934,0.017272963936330654,0.037571402,0.015823828657225886,0.02174757334277411,0.02174757334277411
0.58,1.0,100.0,0.6244853325,0.2825033492,0.6188265036811005,1.3045580070810445,0.06977350706851128,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.67487421,0.673685717345191,0.0011884926548090258,0.25770579,0.2405618710642541,0.017143918935745878,0.037571402,0.015829082937520167,0.02174231906247983,0.02174231906247983
0.58,1.0,100.0,0.6244853325,0.2825033492,0.6188265036811005,1.3045580070810445,0.06977350706851128,empirical_path,factorized_event_path,6.754685699661422e-11,1.0,1.0,1.0,0.0,0.67487421,0.6738041466855252,0.0010700633144747895,0.25770579,0.24059776050565249,0.017108029494347504,0.037571402,0.015831361352666072,0.021740040647333925,0.021740040647333925
0.58,1.0,100.0,0.6244853325,0.2825033492,0.6188265036811005,1.3045580070810445,0.06977350706851128,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.67487421,0.67673502,0.001860809999999935,0.25770579,0.26638815,0.00868236,0.037571402,0.045958752,0.008387350000000002,0.00868236
0.58,1.0,100.0,0.6244853325,0.2825033492,0.6188265036811005,1.3045580070810445,0.06977350706851128,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.67487421,0.67672561,0.0018513999999999475,0.25770579,0.26628775,0.00858196,0.037571402,0.045841234,0.008269832000000005,0.00858196
0.58,1.0,200.0,1.1970958,0.1700313779,1.282121919025726,1.4131287596710855,0.12843587268787715,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.47332647,0.4713798926136645,0.001946577386335524,0.076419993,0.06816655902688977,0.008253433973110236,0.0035374897,0.0004470879273708809,0.003090401772629119,0.008253433973110236
0.58,1.0,200.0,1.1970958,0.1700313779,1.282121919025726,1.4131287596710855,0.12843587268787715,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.47332647,0.47168893467667466,0.0016375353233253342,0.076419993,0.06885506988510078,0.00756492311489923,0.0035374897,0.0004519469106215417,0.003085542789378458,0.00756492311489923
0.58,1.0,200.0,1.1970958,0.1700313779,1.282121919025726,1.4131287596710855,0.12843587268787715,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.47332647,0.4718049264114546,0.0015215435885453932,0.076419993,0.06902546290013654,0.007394530099863461,0.0035374897,0.00045271178369431605,0.0030847779163056836,0.007394530099863461
0.58,1.0,200.0,1.1970958,0.1700313779,1.282121919025726,1.4131287596710855,0.12843587268787715,empirical_path,factorized_event_path,2.900185902543484e-08,1.0,1.0,1.0,0.0,0.47332647,0.47227493732241527,0.0010515326775847322,0.076419993,0.06908970191896631,0.007330291081033696,0.0035374897,0.00045308212006420163,0.003084407579935798,0.007330291081033696
0.58,1.0,200.0,1.1970958,0.1700313779,1.282121919025726,1.4131287596710855,0.12843587268787715,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.47332647,0.47833831,0.00501183999999999,0.076419993,0.089613376,0.013193382999999989,0.0035374897,0.0048066504,0.0012691607000000003,0.013193382999999989
0.58,1.0,200.0,1.1970958,0.1700313779,1.282121919025726,1.4131287596710855,0.12843587268787715,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.47332647,0.47825794,0.004931469999999993,0.076419993,0.089236916,0.012816922999999994,0.0035374897,0.0046844508,0.0011469611000000002,0.012816922999999994
0.58,1.0,400.0,2.302522123,0.08241548507,2.2001395875376235,1.4903883896615975,0.2617792272280471,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.23677464,0.23380042743858748,0.0029742125614125314,0.0050070755,0.005236170076807169,0.00022909457680716887,-0.0015893871,2.1161881458221667e-07,0.0015895987188145823,0.0029742125614125314
0.58,1.0,400.0,2.302522123,0.08241548507,2.2001395875376235,1.4903883896615975,0.2617792272280471,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.23677464,0.23411358765686197,0.002661052343138043,0.0050070755,0.005350895034523653,0.0003438195345236523,-0.0015893871,2.1705273024693721e-07,0.001589604152730247,0.002661052343138043
0.58,1.0,400.0,2.302522123,0.08241548507,2.2001395875376235,1.4903883896615975,0.2617792272280471,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.23677464,0.2342698279566483,0.0025048120433517063,0.0050070755,0.0053905838373703805,0.0003835083373703802,-0.0015893871,2.1831003634922755e-07,0.0015896054100363493,0.0025048120433517063
0.58,1.0,400.0,2.302522123,0.08241548507,2.2001395875376235,1.4903883896615975,0.2617792272280471,empirical_path,factorized_event_path,1.7415290178846021e-06,1.0,1.0,1.0,0.0,0.23677464,0.23510782444667652,0.0016668155533234863,0.0050070755,0.005411623700268039,0.0004045482002680385,-0.0015893871,2.1896695555022355e-07,0.0015896060669555504,0.0016668155533234863
0.58,1.0,400.0,2.302522123,0.08241548507,2.2001395875376235,1.4903883896615975,0.2617792272280471,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.23677464,0.23764009,0.0008654499999999898,0.0050070755,0.0086095237,0.0036024481999999995,-0.0015893871,0.0049554909,0.006544878,0.006544878
0.58,1.0,400.0,2.302522123,0.08241548507,2.2001395875376235,1.4903883896615975,0.2617792272280471,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.23677464,0.23772857,0.0009539299999999917,0.0050070755,0.0086907791,0.0036837036,-0.0015893871,0.005251443,0.0068408301,0.0068408301
0.58,2.0,20.0,0.1689377576,0.5268513866,0.10424187244385037,1.0975109570413109,0.022491341730377923,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.89635725,0.8961495790765043,0.00020767092349571747,0.66695612,0.6603560576932087,0.006600062306791332,0.32580108,0.2807611719807396,0.045039908019260444,0.045039908019260444
0.58,2.0,20.0,0.1689377576,0.5268513866,0.10424187244385037,1.0975109570413109,0.022491341730377923,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.89635725,0.8961588971559046,0.00019835284409541742,0.66695612,0.6604977035170666,0.006458416482933438,0.32580108,0.28082254920659794,0.04497853079340208,0.04497853079340208
0.58,2.0,20.0,0.1689377576,0.5268513866,0.10424187244385037,1.0975109570413109,0.022491341730377923,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.89635725,0.8961595837075835,0.00019766629241646516,0.66695612,0.6605043157956463,0.0064518042043537616,0.32580108,0.2808244204538672,0.044976659546132836,0.044976659546132836
0.58,2.0,20.0,0.1689377576,0.5268513866,0.10424187244385037,1.0975109570413109,0.022491341730377923,empirical_path,factorized_event_path,1.1102230246251565e-16,1.0,1.0,1.0,0.0,0.89635725,0.8961613982223188,0.00019585177768122186,0.66695612,0.6605057768998738,0.006450343100126266,0.32580108,0.28082368325490414,0.04497739674509588,0.04497739674509588
0.58,2.0,20.0,0.1689377576,0.5268513866,0.10424187244385037,1.0975109570413109,0.022491341730377923,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.89635725,0.89697013,0.0006128800000000378,0.66695612,0.67124624,0.004290119999999953,0.32580108,0.33448289,0.008681809999999957,0.008681809999999957
0.58,2.0,20.0,0.1689377576,0.5268513866,0.10424187244385037,1.0975109570413109,0.022491341730377923,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.89635725,0.89697297,0.0006157199999999863,0.66695612,0.6713284,0.004372280000000006,0.32580108,0.33495391,0.00915283,0.00915283
0.58,2.0,100.0,0.6429152368,0.2515771496,0.6291877262046922,1.2952850483249063,0.07295977524547559,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.66611689,0.6646541814480852,0.001462708551914771,0.2452544,0.22672756920788822,0.018526830792111787,0.034004295,0.01320238099256682,0.020801914007433177,0.020801914007433177
0.58,2.0,100.0,0.6429152368,0.2515771496,0.6291877262046922,1.2952850483249063,0.07295977524547559,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.66611689,0.664779505744551,0.0013373842554489368,0.2452544,0.22763682289174558,0.01761757710825443,0.034004295,0.013258725728420545,0.020745569271579452,0.020745569271579452
0.58,2.0,100.0,0.6429152368,0.2515771496,0.6291877262046922,1.2952850483249063,0.07295977524547559,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.66611689,0.6648106065580582,0.0013062834419417246,0.2452544,0.2277834602908961,0.017470939709103905,0.034004295,0.013264918113604956,0.02073937688639504,0.02073937688639504
0.58,2.0,100.0,0.6429152368,0.2515771496,0.6291877262046922,1.2952850483249063,0.07295977524547559,empirical_path,factorized_event_path,5.5412230359763726e-11,1.0,1.0,1.0,0.0,0.66611689,0.6649211706730876,0.0011957193269123145,0.2452544,0.22782070943255156,0.01743369056744845,0.034004295,0.013262602150364013,0.020741692849635986,0.020741692849635986
0.58,2.0,100.0,0.6429152368,0.2515771496,0.6291877262046922,1.2952850483249063,0.07295977524547559,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.66611689,0.66898945,0.002872560000000024,0.2452544,0.25362151,0.008367109999999983,0.034004295,0.038992822,0.0049885270000000065,0.008367109999999983
0.58,2.0,100.0,0.6429152368,0.2515771496,0.6291877262046922,1.2952850483249063,0.07295977524547559,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.66611689,0.66922281,0.0031059199999999842,0.2452544,0.2559623,0.010707899999999965,0.034004295,0.041412887,0.0074085920000000055,0.010707899999999965
0.58,2.0,200.0,1.239448947,0.1300464732,1.135945251213979,1.3949950259653021,0.1448426791874496,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.45825187,0.4547159405782445,0.0035359294217555126,0.069638983,0.05636405963488695,0.013274923365113052,0.0013632909,0.000209333384073132,0.001153957515926868,0.013274923365113052
0.58,2.0,200.0,1.239448947,0.1300464732,1.135945251213979,1.3949950259653021,0.1448426791874496,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.45825187,0.45491635443441425,0.003335515565585756,0.069638983,0.05691024741768856,0.01272873558231144,0.0013632909,0.00021159480362093632,0.0011516960963790636,0.01272873558231144
0.58,2.0,200.0,1.239448947,0.1300464732,1.135945251213979,1.3949950259653021,0.1448426791874496,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.45825187,0.45498687787329783,0.003264992126702171,0.069638983,0.05703848300961836,0.012600499990381639,0.0013632909,0.0002119688018259085,0.0011513220981740914,0.012600499990381639
0.58,2.0,200.0,1.239448947,0.1300464732,1.135945251213979,1.3949950259653021,0.1448426791874496,empirical_path,factorized_event_path,1.1130287025373775e-08,1.0,1.0,1.0,0.0,0.45825187,0.4552843024524083,0.0029675675475916985,0.069638983,0.057075018979837695,0.012563964020162306,0.0013632909,0.00021183528751419865,0.0011514556124858012,0.012563964020162306
0.58,2.0,200.0,1.239448947,0.1300464732,1.135945251213979,1.3949950259653021,0.1448426791874496,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.45825187,0.46604829,0.007796419999999971,0.069638983,0.07797701,0.008338026999999998,0.0013632909,0.00294535,0.0015820590999999998,0.008338026999999998
0.58,2.0,200.0,1.239448947,0.1300464732,1.135945251213979,1.3949950259653021,0.1448426791874496,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.45825187,0.46662848,0.008376610000000007,0.069638983,0.080431306,0.010792322999999993,0.0013632909,0.0035619847,0.0021986938,0.010792322999999993
0.58,2.0,400.0,2.446386945,0.06244093818,2.042355151334674,1.4617836842052443,0.29674080400603714,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.21349586,0.21013963069051944,0.0033562293094805684,-0.00080226156,0.003225290441970876,0.004027552001970876,0.00050409495,3.722555626202672e-08,0.0005040577244437379,0.004027552001970876
0.58,2.0,400.0,2.446386945,0.06244093818,2.042355151334674,1.4617836842052443,0.29674080400603714,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.21349586,0.2103434828231778,0.0031523771768222075,-0.00080226156,0.0032988920514168147,0.0041011536114168145,0.00050409495,3.8264216571980366e-08,0.000504056685783428,0.0041011536114168145
0.58,2.0,400.0,2.446386945,0.06244093818,2.042355151334674,1.4617836842052443,0.29674080400603714,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.21349586,0.21044136877049036,0.003054491229509654,-0.00080226156,0.0033237288015794076,0.004125990361579407,0.00050409495,3.852554810364421e-08,0.0005040564244518963,0.004125990361579407
0.58,2.0,400.0,2.446386945,0.06244093818,2.042355151334674,1.4617836842052443,0.29674080400603714,empirical_path,factorized_event_path,8.165796311354612e-07,1.0,1.0,1.0,0.0,0.21349586,0.21094972859993436,0.0025461314000656543,-0.00080226156,0.003332145340240369,0.004134406900240369,0.00050409495,3.8442899716137974e-08,0.0005040565071002839,0.004134406900240369
0.58,2.0,400.0,2.446386945,0.06244093818,2.042355151334674,1.4617836842052443,0.29674080400603714,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.21349586,0.2248306,0.011334739999999982,-0.00080226156,0.0066018101,0.00740407166,0.00050409495,0.00016086342,0.00034323153,0.011334739999999982
0.58,2.0,400.0,2.446386945,0.06244093818,2.042355151334674,1.4617836842052443,0.29674080400603714,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.21349586,0.22518709,0.011691229999999997,-0.00080226156,0.0068875672,0.00768982876,0.00050409495,0.0002136864,0.00029040855,0.011691229999999997
0.58,3.0,20.0,0.1709297026,0.5122257579,0.09958921182169247,1.0943924135724372,0.022952270407289477,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.89514481,0.8949358736986673,0.00020893630133267393,0.66325183,0.6565371300946442,0.006714699905355781,0.32014978,0.27495665696183197,0.045193123038168026,0.045193123038168026
0.58,3.0,20.0,0.1709297026,0.5122257579,0.09958921182169247,1.0943924135724372,0.022952270407289477,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.89514481,0.8949492258755951,0.0001955841244049017,0.66325183,0.6566748700668581,0.00657695993314189,0.32014978,0.2750112709252383,0.04513850907476169,0.04513850907476169
0.58,3.0,20.0,0.1709297026,0.5122257579,0.09958921182169247,1.0943924135724372,0.022952270407289477,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.89514481,0.8949501730904095,0.0001946369095905398,0.66325183,0.6566810291433115,0.006570800856688486,0.32014978,0.275012883562094,0.04513689643790597,0.04513689643790597
0.58,3.0,20.0,0.1709297026,0.5122257579,0.09958921182169247,1.0943924135724372,0.022952270407289477,empirical_path,factorized_event_path,1.1102230246251565e-16,1.0,1.0,1.0,0.0,0.89514481,0.8949523248318645,0.00019248516813552552,0.66325183,0.6566818311089629,0.006569998891037043,0.32014978,0.2750133429083523,0.04513643709164772,0.04513643709164772
0.58,3.0,20.0,0.1709297026,0.5122257579,0.09958921182169247,1.0943924135724372,0.022952270407289477,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.89514481,0.895779,0.0006341899999999789,0.66325183,0.66771639,0.004464560000000062,0.32014978,0.32813664,0.007986859999999985,0.007986859999999985
0.58,3.0,20.0,0.1709297026,0.5122257579,0.09958921182169247,1.0943924135724372,0.022952270407289477,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.89514481,0.89578563,0.0006408199999999864,0.66325183,0.66790693,0.004655100000000023,0.32014978,0.32921315,0.009063370000000015,0.009063370000000015
0.58,3.0,100.0,0.6490628752,0.2343711602,0.5902410451689619,1.247278887760933,0.07536654066619067,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.66194622,0.661271365363426,0.0006748546365740182,0.23653364,0.22068746780545537,0.015846172194544622,0.030106976,0.011864847985711705,0.018242128014288296,0.018242128014288296
0.58,3.0,100.0,0.6490628752,0.2343711602,0.5902410451689619,1.247278887760933,0.07536654066619067,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.66194622,0.6614457278981621,0.0005004921018378905,0.23653364,0.2215399945967228,0.01499364540327719,0.030106976,0.011910441400011304,0.018196534599988698,0.018196534599988698
0.58,3.0,100.0,0.6490628752,0.2343711602,0.5902410451689619,1.247278887760933,0.07536654066619067,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.66194622,0.6614855177049749,0.0004607022950251505,0.23653364,0.22166572391120334,0.014867916088796646,0.030106976,0.011915059741351066,0.018191916258648935,0.018191916258648935
0.58,3.0,100.0,0.6490628752,0.2343711602,0.5902410451689619,1.247278887760933,0.07536654066619067,empirical_path,factorized_event_path,8.200218282183869e-12,1.0,1.0,1.0,0.0,0.66194622,0.6616096946589585,0.0003365253410415603,0.23653364,0.22168249499895398,0.014851145001046007,0.030106976,0.01191584799992832,0.01819112800007168,0.01819112800007168
0.58,3.0,100.0,0.6490628752,0.2343711602,0.5902410451689619,1.247278887760933,0.07536654066619067,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.66194622,0.66527702,0.003330799999999967,0.23653364,0.24766964,0.011136000000000007,0.030106976,0.032640608,0.002533632000000001,0.011136000000000007
0.58,3.0,100.0,0.6490628752,0.2343711602,0.5902410451689619,1.247278887760933,0.07536654066619067,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.66194622,0.66536103,0.0034148099999999904,0.23653364,0.24856761,0.012033970000000005,0.030106976,0.033517061,0.003410085,0.012033970000000005
0.58,3.0,200.0,1.237922543,0.1321734468,1.1640303394204727,1.3077358580242466,0.14161374133352814,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.45595353,0.455509570429516,0.00044395957048398715,0.066188433,0.057339868293771176,0.008848564706228829,0.0027120524,0.0002351475497703224,0.0024769048502296777,0.008848564706228829
0.58,3.0,200.0,1.237922543,0.1321734468,1.1640303394204727,1.3077358580242466,0.14161374133352814,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.45595353,0.45583474526249607,0.0001187847375039297,0.066188433,0.05797535819939788,0.008213074800602127,0.0027120524,0.0002379251217994971,0.002474127278200503,0.008213074800602127
0.58,3.0,200.0,1.237922543,0.1321734468,1.1640303394204727,1.3077358580242466,0.14161374133352814,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.45595353,0.4559458509658551,7.679034144891794e-06,0.066188433,0.05812036542028781,0.008068067579712193,0.0027120524,0.00023837752935218986,0.0024736748706478103,0.008068067579712193
0.58,3.0,200.0,1.237922543,0.1321734468,1.1640303394204727,1.3077358580242466,0.14161374133352814,empirical_path,factorized_event_path,2.1653481230288207e-09,1.0,1.0,1.0,0.0,0.45595353,0.45637920442172525,0.00042567442172525283,0.066188433,0.058139613023814984,0.00804881997618502,0.0027120524,0.00023841236389416927,0.002473640036105831,0.00804881997618502
0.58,3.0,200.0,1.237922543,0.1321734468,1.1640303394204727,1.3077358580242466,0.14161374133352814,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.45595353,0.46561221,0.00965868000000003,0.066188433,0.080377949,0.014189516,0.0027120524,0.0047749707,0.0020629182999999996,0.014189516
0.58,3.0,200.0,1.237922543,0.1321734468,1.1640303394204727,1.3077358580242466,0.14161374133352814,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.45595353,0.46566228,0.009708749999999988,0.066188433,0.080619956,0.014431523000000002,0.0027120524,0.0048775814,0.002165529,0.014431523000000002
0.58,3.0,400.0,2.399539017,0.08466089026,2.739805584560182,1.342888352585149,0.24762152918399946,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.22091613,0.22171709968285544,0.0008009696828554513,0.0064692445,0.004768021821432745,0.001701222678567255,0.0010259201,2.6735290071254265e-07,0.0010256527470992875,0.001701222678567255
0.58,3.0,400.0,2.399539017,0.08466089026,2.739805584560182,1.342888352585149,0.24762152918399946,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.22091613,0.22221791383192493,0.0013017838319249464,0.0064692445,0.004959604266665454,0.0015096402333345457,0.0010259201,2.8110637197101816e-07,0.001025638993628029,0.0015096402333345457
0.58,3.0,400.0,2.399539017,0.08466089026,2.739805584560182,1.342888352585149,0.24762152918399946,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.22091613,0.22249352538246972,0.0015773953824697318,0.0064692445,0.005037665230785635,0.0014315792692143649,0.0010259201,2.8557150256926774e-07,0.0010256345284974308,0.0015773953824697318
0.58,3.0,400.0,2.399539017,0.08466089026,2.739805584560182,1.342888352585149,0.24762152918399946,empirical_path,factorized_event_path,1.4680348928708398e-06,1.0,1.0,1.0,0.0,0.22091613,0.22417971757913654,0.0032635875791365565,0.0064692445,0.0050476512605803475,0.0014215932394196521,0.0010259201,2.8488056401182466e-07,0.0010256352194359883,0.0032635875791365565
0.58,3.0,400.0,2.399539017,0.08466089026,2.739805584560182,1.342888352585149,0.24762152918399946,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.22091613,0.23062445,0.00970832000000002,0.0064692445,0.0097539735,0.003284729000000001,0.0010259201,0.0032133606,0.0021874405,0.00970832000000002
0.58,3.0,400.0,2.399539017,0.08466089026,2.739805584560182,1.342888352585149,0.24762152918399946,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.22091613,0.23038473,0.009468600000000021,0.0064692445,0.0094923,0.003023055500000001,0.0010259201,0.0026940714,0.0016681512999999998,0.009468600000000021
0.58,4.0,20.0,0.1625653227,0.555599068,0.10051366789736065,1.1015953437292,0.021668733604914697,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.90010754,0.899883378396786,0.00022416160321403478,0.67745056,0.6707920612214844,0.0066584987785156535,0.3392101,0.2942842179308739,0.04492588206912612,0.04492588206912612
0.58,4.0,20.0,0.1625653227,0.555599068,0.10051366789736065,1.1015953437292,0.021668733604914697,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.90010754,0.899878729208898,0.00022881079110204094,0.67745056,0.6709160053801255,0.006534554619874511,0.3392101,0.2943433560941375,0.04486674390586254,0.04486674390586254
0.58,4.0,20.0,0.1625653227,0.555599068,0.10051366789736065,1.1015953437292,0.021668733604914697,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.90010754,0.8998783830215602,0.0002291569784398373,0.67745056,0.6709218433950642,0.006528716604935814,0.3392101,0.2943451097950567,0.044864990204943334,0.044864990204943334
0.58,4.0,20.0,0.1625653227,0.555599068,0.10051366789736065,1.1015953437292,0.021668733604914697,empirical_path,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.90010754,0.8998811657293719,0.00022637427062810467,0.67745056,0.67092519285954,0.006525367140460037,0.3392101,0.2943446800581471,0.04486541994185289,0.04486541994185289
0.58,4.0,20.0,0.1625653227,0.555599068,0.10051366789736065,1.1015953437292,0.021668733604914697,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.90010754,0.90055419,0.0004466499999999929,0.67745056,0.68060162,0.0031510599999999833,0.3392101,0.34582706,0.006616960000000005,0.006616960000000005
0.58,4.0,20.0,0.1625653227,0.555599068,0.10051366789736065,1.1015953437292,0.021668733604914697,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.90010754,0.90055424,0.00044669999999991106,0.67745056,0.68060323,0.0031526699999999686,0.3392101,0.34583645,0.006626350000000003,0.006626350000000003
0.58,4.0,100.0,0.6061875301,0.3029036268,0.6713704524156346,1.2894961584909563,0.06479228738214023,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.68293331,0.6820197581343335,0.0009135518656665509,0.27078818,0.2535905038296393,0.017197676170360665,0.047248843,0.01965932238957971,0.02758952061042029,0.02758952061042029
0.58,4.0,100.0,0.6061875301,0.3029036268,0.6713704524156346,1.2894961584909563,0.06479228738214023,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.68293331,0.6819468964650791,0.0009864135349209047,0.27078818,0.2545986294101736,0.016189550589826407,0.047248843,0.01974892824194647,0.02749991475805353,0.02749991475805353
0.58,4.0,100.0,0.6061875301,0.3029036268,0.6713704524156346,1.2894961584909563,0.06479228738214023,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.68293331,0.6819283831373834,0.0010049268626166619,0.27078818,0.2547650912128441,0.016023088787155915,0.047248843,0.019758647843214,0.027490195156786,0.027490195156786
0.58,4.0,100.0,0.6061875301,0.3029036268,0.6713704524156346,1.2894961584909563,0.06479228738214023,empirical_path,factorized_event_path,6.37673247538828e-11,1.0,1.0,1.0,0.0,0.68293331,0.6821235568301386,0.0008097531698614269,0.27078818,0.2548786420300622,0.01590953796993777,0.047248843,0.01975586558353669,0.02749297741646331,0.02749297741646331
0.58,4.0,100.0,0.6061875301,0.3029036268,0.6713704524156346,1.2894961584909563,0.06479228738214023,gamma_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.68293331,0.6853596,0.002426289999999942,0.27078818,0.27952647,0.008738290000000037,0.047248843,0.051099108,0.0038502649999999985,0.008738290000000037
0.58,4.0,100.0,0.6061875301,0.3029036268,0.6713704524156346,1.2894961584909563,0.06479228738214023,inverse_gaussian_variance_mixture,marginal_variance_mixture,0.0,0.0,1.0,1.0,0.0,0.68293331,0.68531065,0.0023773400000000056,0.27078818,0.27899165,0.00820346999999999,0.047248843,0.050448995,0.0032001520000000047,0.00820346999999999
0.58,4.0,200.0,1.182206389,0.1978866485,1.5827083381346947,1.3748699813431504,0.1116035960898271,independent_jump,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.4798289,0.4793149470490374,0.0005139529509626262,0.088175741,0.077259540528153,0.010916200471847007,0.0024642996,0.0008555775277078153,0.0016087220722921845,0.010916200471847007
0.58,4.0,200.0,1.182206389,0.1978866485,1.5827083381346947,1.3748699813431504,0.1116035960898271,disjoint_pair,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.4798289,0.47914206136745674,0.0006868386325432629,0.088175741,0.07838240809023407,0.009793332909765931,0.0024642996,0.0008713773944219385,0.0015929222055780614,0.009793332909765931
0.58,4.0,200.0,1.182206389,0.1978866485,1.5827083381346947,1.3748699813431504,0.1116035960898271,pair_eigenmode,factorized_event_path,0.0,1.0,1.0,1.0,0.0,0.4798289,0.47907062779428605,0.0007582722057139502,0.088175741,0.07869952099295446,0.009476220007045538,0.0024642996,0.0008744813419198067,0.0015898182580801933,0.009476220007045538
