record,model,held_clone_index,history_length,state_mode_count,captured_total_drift_variance_fraction,captured_center_drift_variance_fraction,captured_relative_drift_variance_fraction,split_mode_count,trajectory_sha256,lag_frames,observed_msd,predicted_msd,observed_ngp,predicted_ngp,wave_number,observed_fs,predicted_fs,fs_scaled_absolute_error
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.018392432538432736,0.058647658035706485,0.05427711523118117,1.0,0.9969354187052918,0.996939530660001,4.124594865446813e-06
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.018392432538432736,0.058647658035706485,0.05427711523118117,3.0,0.9727701312672095,0.9728075667256465,3.848335514606538e-05
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.018392432538432736,0.058647658035706485,0.05427711523118117,7.25,0.851516840148548,0.8517490660522884,0.00027272027139225877
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.028595489131891527,0.09029398434225122,0.0287007517507758,1.0,0.9953484902025329,0.995245706019049,0.00010326451940761691
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.028595489131891527,0.09029398434225122,0.0287007517507758,3.0,0.9589630391872777,0.9580354078447659,0.0009673275242160471
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.028595489131891527,0.09029398434225122,0.0287007517507758,7.25,0.7843636225355252,0.7789695147612629,0.006877049902984243
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.04304417699800752,0.1369306002645696,0.03382521045576703,1.0,0.9939521946400143,0.9928523536464188,0.0011065330903503245
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.04304417699800752,0.1369306002645696,0.03382521045576703,3.0,0.9470169955776053,0.9375292267351979,0.010018583496086723
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.04304417699800752,0.1369306002645696,0.03382521045576703,7.25,0.7310726749750059,0.6873491443367766,0.05980736544383107
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08432217270821192,0.15391691704150134,-0.00010911094397403343,1.0,0.9928353822872772,0.9860437275648843,0.006840665475424889
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08432217270821192,0.15391691704150134,-0.00010911094397403343,3.0,0.937554742216891,0.8811261678590143,0.06018696489598963
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08432217270821192,0.15391691704150134,-0.00010911094397403343,7.25,0.6907725807529485,0.47664351331707056,0.30998489720375877
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.16636353680639016,0.17838953745308017,-0.022574615836552292,1.0,0.9910430128269488,0.9726477183277397,0.018561550065053816
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.16636353680639016,0.17838953745308017,-0.022574615836552292,3.0,0.9225371690957154,0.7787920650957952,0.15581497289786297
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.16636353680639016,0.17838953745308017,-0.022574615836552292,7.25,0.6315710012323086,0.23005455313759293,0.635742374667749
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.2562405013437593,0.24139108809708065,-0.016718472818909147,1.0,0.9889912512832166,0.9581828539694836,0.031151334527741447
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.2562405013437593,0.24139108809708065,-0.016718472818909147,3.0,0.9060171168380354,0.6805454678935899,0.24886025302847786
held_clone,raw_hankel_16,1.0,64.0,17.0,0.9897447832486934,nan,nan,0.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.2562405013437593,0.24139108809708065,-0.016718472818909147,7.25,0.5791997277742773,0.11183720537536482,0.8069108115690459
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.0001703755099837068,0.006096013908619247,0.011222520885942222,1.0,0.9999713596495858,0.9999716044945904,2.448520172519952e-07
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.0001703755099837068,0.006096013908619247,0.011222520885942222,3.0,0.999742266374433,0.9997444701789279,2.2043726358450835e-06
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.0001703755099837068,0.006096013908619247,0.011222520885942222,7.25,0.9984957026299639,0.9985085797741227,1.2896544396581063e-05
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006732500163702859,0.006297379164590611,0.01933614555318952,1.0,0.9998873271029378,0.9998877981561368,4.7110627991202863e-07
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006732500163702859,0.006297379164590611,0.01933614555318952,3.0,0.9989864009318942,0.9989906506717371,4.254051745806098e-06
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006732500163702859,0.006297379164590611,0.01933614555318952,7.25,0.994094805471887,0.9941199483752077,2.5292259030303403e-05
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.002577698815904076,0.007367262060328006,0.041176743280294525,1.0,0.9995749283246746,0.9995704805890802,4.449627004898286e-06
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.002577698815904076,0.007367262060328006,0.041176743280294525,3.0,0.9961808617522988,0.996141303212803,3.9710198232670666e-05
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.002577698815904076,0.007367262060328006,0.041176743280294525,7.25,0.9779005906606164,0.9776841895920751,0.00022129147953072834
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008826958514025214,0.014765669429553485,0.07071132721037254,1.0,0.9986136288368089,0.9985300037607054,8.374117245014516e-05
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008826958514025214,0.014765669429553485,0.07071132721037254,3.0,0.9875922293957351,0.9868533798569774,0.0007481321913698744
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008826958514025214,0.014765669429553485,0.07071132721037254,7.25,0.9296946394219306,0.925794723920931,0.004194834879788667
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.022277034498386007,0.058647658035706485,0.019354506707635277,1.0,0.9969354187052918,0.9962941722657646,0.0006432176322514564
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.022277034498386007,0.058647658035706485,0.019354506707635277,3.0,0.9727701312672095,0.967146608678752,0.005780936736957357
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.022277034498386007,0.058647658035706485,0.019354506707635277,7.25,0.851516840148548,0.8229999515888994,0.03348951801666521
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.05205700249308908,0.09029398434225122,0.011075839094238704,1.0,0.9953484902025329,0.9913615434566109,0.004005578734650792
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.05205700249308908,0.09029398434225122,0.011075839094238704,3.0,0.9589630391872777,0.9248982730865649,0.03552250160713459
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.05205700249308908,0.09029398434225122,0.011075839094238704,7.25,0.7843636225355252,0.6339853025452015,0.1917201609939691
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.14681053663250004,0.1369306002645696,-0.0029227574584179683,1.0,0.9939521946400143,0.9758312768933007,0.018231176352778718
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.14681053663250004,0.1369306002645696,-0.0029227574584179683,3.0,0.9470169955776053,0.8025148347705463,0.1525866605159754
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.14681053663250004,0.1369306002645696,-0.0029227574584179683,7.25,0.7310726749750059,0.27763187286581087,0.6202403914558801
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.38290156176015283,0.15391691704150134,-0.01082723161396193,1.0,0.9928353822872772,0.9381819291754065,0.05504784991240033
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.38290156176015283,0.15391691704150134,-0.01082723161396193,3.0,0.937554742216891,0.562882240245194,0.3996273338512125
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.38290156176015283,0.15391691704150134,-0.01082723161396193,7.25,0.6907725807529485,0.02125999430137831,0.9692228746569462
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.8690521013829721,0.17838953745308017,-0.013177679105572881,1.0,0.9910430128269488,0.8650098723798376,0.12717222039394827
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.8690521013829721,0.17838953745308017,-0.013177679105572881,3.0,0.9225371690957154,0.2694981784729837,0.7078728234471573
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.8690521013829721,0.17838953745308017,-0.013177679105572881,7.25,0.6315710012323086,0.006585700475114912,0.9895725097221612
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,1.3900659608367598,0.24139108809708065,-0.006675645442080769,1.0,0.9889912512832166,0.7929505903767629,0.19822284641253493
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,1.3900659608367598,0.24139108809708065,-0.006675645442080769,3.0,0.9060171168380354,0.12320009283562863,0.8640201266113027
held_clone,split_cage_drift_8,1.0,64.0,19.0,nan,0.8846120406411022,0.8917624760441284,8.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,1.3900659608367598,0.24139108809708065,-0.006675645442080769,7.25,0.5791997277742773,-0.011676560131452827,1.0201598163319636
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.00017073986886849226,0.006096013908619247,0.0030976411576910667,1.0,0.9999713596495858,0.9999715437601756,1.8411586291657568e-07
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.00017073986886849226,0.006096013908619247,0.0030976411576910667,3.0,0.999742266374433,0.9997439229981501,1.6570507948036121e-06
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,1.0,0.00017184456337676634,0.00017073986886849226,0.006096013908619247,0.0030976411576910667,7.25,0.9984957026299639,0.9985053659638615,9.67789232559775e-06
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006714541019862793,0.006297379164590611,0.003656778514181891,1.0,0.9998873271029378,0.9998880972621352,7.702459832626827e-07
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006714541019862793,0.006297379164590611,0.003656778514181891,3.0,0.9989864009318942,0.9989933273042552,6.933400048821873e-06
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,2.0,0.0006760754790630951,0.0006714541019862793,0.006297379164590611,0.003656778514181891,7.25,0.994094805471887,0.9941350968944634,4.053076462593321e-05
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.0025301448711978194,0.007367262060328006,0.01713400789507702,1.0,0.9995749283246746,0.999578399526627,3.472678089414201e-06
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.0025301448711978194,0.007367262060328006,0.01713400789507702,3.0,0.9961808617522988,0.9962120916256902,3.1349601854930606e-05
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,4.0,0.0025509729833545023,0.0025301448711978194,0.007367262060328006,0.01713400789507702,7.25,0.9779005906606164,0.9780826088892668,0.00018613162768152213
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008288964102184845,0.014765669429553485,0.07852422922561542,1.0,0.9986136288368089,0.9986195269788208,5.906330378022786e-06
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008288964102184845,0.014765669429553485,0.07852422922561542,3.0,0.9875922293957351,0.9876488967310818,5.7379284344285883e-05
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,8.0,0.00832404917297206,0.008288964102184845,0.014765669429553485,0.07852422922561542,7.25,0.9296946394219306,0.9301288756554931,0.00046707404253984415
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.01870654455780045,0.058647658035706485,0.03837193138203632,1.0,0.9969354187052918,0.9968872850156135,4.8281652728092816e-05
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.01870654455780045,0.058647658035706485,0.03837193138203632,3.0,0.9727701312672095,0.9723449319991654,0.00043710148407843794
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,16.0,0.01841706918041355,0.01870654455780045,0.058647658035706485,0.03837193138203632,7.25,0.851516840148548,0.8492734279480351,0.002634606968103619
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.029017898586874973,0.09029398434225122,0.0302517124206938,1.0,0.9953484902025329,0.9951759425203485,0.00017335404020086778
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.029017898586874973,0.09029398434225122,0.0302517124206938,3.0,0.9589630391872777,0.9574516556411272,0.0015760602696756017
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,32.0,0.027979053831948843,0.029017898586874973,0.09029398434225122,0.0302517124206938,7.25,0.7843636225355252,0.7766856473566968,0.009788795602234411
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.043523769326798405,0.1369306002645696,0.02472300163140373,1.0,0.9939521946400143,0.9927730406020168,0.0011863287232084347
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.043523769326798405,0.1369306002645696,0.02472300163140373,3.0,0.9470169955776053,0.9368577741777812,0.010727601983138485
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,64.0,0.036410270149510864,0.043523769326798405,0.1369306002645696,0.02472300163140373,7.25,0.7310726749750059,0.6844401611010535,0.06378642708202256
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08664672186090056,0.15391691704150134,0.014208394826795034,1.0,0.9928353822872772,0.985662651938444,0.007224491065486336
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08664672186090056,0.15391691704150134,0.014208394826795034,3.0,0.937554742216891,0.8781238695921837,0.06338922939494737
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,128.0,0.04316231874540734,0.08664672186090056,0.15391691704150134,0.014208394826795034,7.25,0.6907725807529485,0.46832720846795783,0.32202403292053533
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.17208218277160992,0.17838953745308017,0.010436906875257446,1.0,0.9910430128269488,0.9717333570761957,0.019484175258622123
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.17208218277160992,0.17838953745308017,0.010436906875257446,3.0,0.9225371690957154,0.772943442853963,0.1621546873698177
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,256.0,0.0540129049835863,0.17208218277160992,0.17838953745308017,0.010436906875257446,7.25,0.6315710012323086,0.22663297042424937,0.6411599487911135
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.27030614070704795,0.24139108809708065,0.0029351353353150866,1.0,0.9889912512832166,0.9559536749390768,0.03340532719705414
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.27030614070704795,0.24139108809708065,0.0029351353353150866,3.0,0.9060171168380354,0.6668706943464604,0.26395353691129675
held_clone,split_cage_drift_16,1.0,64.0,35.0,nan,0.9905906515393167,0.9897599584937994,16.0,a77d5177fa9d632ef97a680d4f953885d10ed6e175ae76487b24861160dcce18,400.0,0.06649580226662068,0.27030614070704795,0.24139108809708065,0.0029351353353150866,7.25,0.5791997277742773,0.09115078985720995,0.8426263247610973
held_clone,raw_hankel_16,2.0,64.0,17.0,0.9897032478085849,nan,nan,0.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00016853473485581527,-0.0004605753294529835,-0.01193953893900146,1.0,0.9999713943953853,0.9999719112700828,5.168894834232609e-07
held_clone,raw_hankel_16,2.0,64.0,17.0,0.9897032478085849,nan,nan,0.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00016853473485581527,-0.0004605753294529835,-0.01193953893900146,3.0,0.9997425789047873,0.9997472296925589,4.651985290713583e-06
held_clone,raw_hankel_16,2.0,64.0,17.0,0.9897032478085849,nan,nan,0.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,1.0,0.0001716360734234541,0.00016853473485581527,-0.0004605753294529835,-0.01193953893900146,7.25,0.9984975221175856,0.9985246495388695,2.7168240965122037e-05
held_clone,raw_hankel_16,2.0,64.0,17.0,0.9897032478085849,nan,nan,0.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006641986038578698,-0.0006807130083925639,-0.010098358370615346,1.0,0.9998874676926683,0.9998893063332369,1.8388474983262299e-06
held_clone,raw_hankel_16,2.0,64.0,17.0,0.9897032478085849,nan,nan,0.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006641986038578698,-0.0006807130083925639,-0.010098358370615346,3.0,0.9989876632702702,0.9990041960923233,1.654957579649052e-05
held_clone,raw_hankel_16,2.0,64.0,17.0,0.9897032478085849,nan,nan,0.0,8c7e42d5902dd65122ab803ce79a8364e09b031a3cafa5d895e03641d7dd36e5,2.0,0.0006752316930492802,0.0006641986038578698,-0.0006807130083925639,-0.010098358370615346,7.25,0.9941020838809244,0.9941981660775331,9.665224343321622e-05
