temperature,replicate,lag,count_source,kernel_source,residual_source,model_code,count_tail_probability,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25
0.45,1.0,2000.0,heldout,calibration,calibration,hcc,0.00016069445977451302,0.37418086120553906,0.38494087781746295,0.02795238757944074,1.5357112101414523,1.5320813966552245,0.0036298134862278175,0.8117137805459338,0.8061233874084176,0.005590393137516192,0.5594467518909464,0.5436221107653332,0.015824641125613215,0.3059258479838775,0.29754222992878293,0.008383618055094577
0.45,1.0,2000.0,heldout,calibration,heldout,hch,0.00016069445977451302,0.37447832258319264,0.38494087781746295,0.02717964195850253,1.5330644820988466,1.5320813966552245,0.0009830854436221337,0.8115471693023489,0.8061233874084176,0.005423781893931334,0.558948373691338,0.5436221107653332,0.015326262926004808,0.3048894573858437,0.29754222992878293,0.00734722745706079
0.45,1.0,2000.0,heldout,heldout,calibration,hhc,2.220446049250313e-16,0.38576253036523,0.38494087781746295,0.002134490242828191,1.5283884051786303,1.5320813966552245,0.0036929914765941874,0.8057886225682972,0.8061233874084176,0.0003347648401204051,0.5433226385946067,0.5436221107653332,0.0002994721707264558,0.29606746968280434,0.29754222992878293,0.0014747602459785902
0.45,1.0,2000.0,heldout,heldout,heldout,hhh,2.220446049250313e-16,0.3860599917428836,0.38494087781746295,0.0029072358637662887,1.5258383815603906,1.5320813966552245,0.006243015094833826,0.8056232275144122,0.8061233874084176,0.0005001598940054253,0.5428386244189698,0.5436221107653332,0.0007834863463633823,0.2950644764934904,0.29754222992878293,0.002477753435292551
0.45,1.0,3000.0,calibration,calibration,calibration,ccc,1.1102230246251565e-16,0.5182918817174714,0.5507382500974113,0.058914317961755724,1.319677743634196,1.3301724324025965,0.01049468876840054,0.7555886596468417,0.7425593344166428,0.013029325230198952,0.47578580211245014,0.44897180267658227,0.026813999435867875,0.23683214825760995,0.22221602781950803,0.014616120438101926
0.45,1.0,3000.0,calibration,calibration,heldout,cch,1.1102230246251565e-16,0.5179474137908653,0.5507382500974113,0.05953978373709501,1.3213965851852079,1.3301724324025965,0.008775847217388666,0.7557615526037313,0.7425593344166428,0.013202218187088555,0.47621415320469096,0.44897180267658227,0.027242350528108694,0.23747823337365753,0.22221602781950803,0.015262205554149505
0.45,1.0,3000.0,calibration,heldout,calibration,chc,0.0,0.5304864283016243,0.5507382500974113,0.03677213593245965,1.3370325017229407,1.3301724324025965,0.00686006932034422,0.7493229855699728,0.7425593344166428,0.006763651153329997,0.4558011991687852,0.44897180267658227,0.006829396492202933,0.22394468221243374,0.22221602781950803,0.0017286543929257159
0.45,1.0,3000.0,calibration,heldout,heldout,chh,0.0,0.5301419603750182,0.5507382500974113,0.03739760170779893,1.3387351863537584,1.3301724324025965,0.008562753951161906,0.7494944448222876,0.7425593344166428,0.006935110405644762,0.45621155807533886,0.44897180267658227,0.007239755398756598,0.22455560993934892,0.22221602781950803,0.002339582119840894
0.45,1.0,3000.0,heldout,calibration,calibration,hcc,0.00031974634267317725,0.5353646111453111,0.5507382500974113,0.027914601808356365,1.3304501906777348,1.3301724324025965,0.00027775827513831786,0.7502203225574338,0.7425593344166428,0.00766098814079097,0.47152294415065427,0.44897180267658227,0.022551141474072,0.23747922711654618,0.22221602781950803,0.01526319929703815
0.45,1.0,3000.0,heldout,calibration,heldout,hch,0.00031974634267317725,0.535020143218705,0.5507382500974113,0.02854006758369554,1.332129186673391,1.3301724324025965,0.0019567542707945584,0.7503919871374001,0.7425593344166428,0.007832652720757283,0.47194745738170646,0.44897180267658227,0.022975654705124193,0.23812707748288917,0.22221602781950803,0.015911049663381138
0.45,1.0,3000.0,heldout,heldout,calibration,hhc,1.1102230246251565e-16,0.549376655197268,0.5507382500974113,0.002472308578353677,1.3442805355442244,1.3301724324025965,0.014108103141627915,0.7434563013990029,0.7425593344166428,0.0008969669823600812,0.45108784093414733,0.44897180267658227,0.002116038257565067,0.22451294381527945,0.22221602781950803,0.0022969159957714202
0.45,1.0,3000.0,heldout,heldout,heldout,hhh,1.1102230246251565e-16,0.5490321872706618,0.5507382500974113,0.0030977743536928504,1.3459348918868588,1.3301724324025965,0.015762459484262248,0.7436264182431693,0.7425593344166428,0.001067083826526538,0.45149395639304246,0.44897180267658227,0.002522153716460196,0.22512542177668063,0.22221602781950803,0.0029093939571726013
0.45,1.0,4096.0,calibration,calibration,calibration,ccc,1.1102230246251565e-16,0.6683400038978786,0.7241497850640457,0.07706938856749246,1.079440948044755,1.1558463559449477,0.07640540790019257,0.6985867811089185,0.6826407927767129,0.01594598833220562,0.3930584068440361,0.37539457978844765,0.017663827055588444,0.17648834455003648,0.17428881389704792,0.002199530652988557
0.45,1.0,4096.0,calibration,calibration,heldout,cch,1.1102230246251565e-16,0.668622266904605,0.7241497850640457,0.07667960317702738,1.078484782941631,1.1558463559449477,0.07736157300331659,0.698454481239902,0.6826407927767129,0.01581368846318909,0.39275448060945345,0.37539457978844765,0.017359900821005803,0.1760118577555705,0.17428881389704792,0.001723043858522566
0.45,1.0,4096.0,calibration,heldout,calibration,chc,1.1102230246251565e-16,0.7037172571929079,0.7241497850640457,0.028215886122690326,1.1588375539687332,1.1558463559449477,0.0029911980237855573,0.6885079675159328,0.6826407927767129,0.005867174739219938,0.3784083654481075,0.37539457978844765,0.0030137856596598733,0.17493459694516017,0.17428881389704792,0.0006457830481122473
0.45,1.0,4096.0,calibration,heldout,heldout,chh,1.1102230246251565e-16,0.7039995201996343,0.7241497850640457,0.027826100732225245,1.1578679209725204,1.1558463559449477,0.0020215650275727803,0.6883775763943393,0.6826407927767129,0.0057367836176264175,0.3781157671277493,0.37539457978844765,0.002721187339301656,0.17446230498983523,0.17428881389704792,0.00017349109278730346
0.45,1.0,4096.0,heldout,calibration,calibration,hcc,0.0009235019192780358,0.6848027417927011,0.7241497850640457,0.054335503624936776,1.147924470018539,1.1558463559449477,0.007921885926408745,0.6962291970922374,0.6826407927767129,0.01358840431552455,0.3963166634290143,0.37539457978844765,0.020922083640566635,0.18527327178993452,0.17428881389704792,0.010984457892886601
0.45,1.0,4096.0,heldout,calibration,heldout,hch,0.0009235019192780358,0.6850850047994275,0.7241497850640457,0.053945718234471696,1.1469359115827604,1.1558463559449477,0.008910444362187242,0.6960973437075589,0.6826407927767129,0.013456550930846078,0.39601021779874396,0.37539457978844765,0.02061563801029631,0.18477306727161072,0.17428881389704792,0.010484253374562796
0.45,1.0,4096.0,heldout,heldout,calibration,hhc,0.0,0.7184728090664777,0.7241497850640457,0.00783950518892429,1.171392449513052,1.1558463559449477,0.015546093568104435,0.6853344839768402,0.6826407927767129,0.0026936912001273017,0.3808732986179608,0.37539457978844765,0.005478718829513174,0.18304013601721528,0.17428881389704792,0.008751322120167354
0.45,1.0,4096.0,heldout,heldout,heldout,hhh,0.0,0.7187550720732041,0.7241497850640457,0.007449719798459209,1.1704336754147802,1.1558463559449477,0.014587319469832494,0.6852046938563934,0.6826407927767129,0.0025639010796805195,0.3805787943267755,0.37539457978844765,0.005184214538327847,0.18254596056391934,0.17428881389704792,0.008257146666871412
0.45,2.0,20.0,calibration,calibration,calibration,ccc,1.1102230246251565e-16,0.042132955509540715,0.038152024480352674,0.10434390005275129,0.7820289728028589,0.6641054641430317,0.11792350865982715,0.9725882036210144,0.975085284203826,0.002497080582811617,0.8974532266096513,0.9059230562568693,0.008469829647217986,0.7151999025050686,0.7335770580014349,0.018377155496366315
0.45,2.0,20.0,calibration,calibration,heldout,cch,1.1102230246251565e-16,0.04123716250982956,0.038152024480352674,0.08086433345275434,0.8018116787491425,0.6641054641430317,0.13770621460611077,0.9731637937943529,0.975085284203826,0.0019214904094730922,0.8995145753230495,0.9059230562568693,0.006408480933819849,0.720111303351024,0.7335770580014349,0.013465754650410888
0.45,2.0,20.0,calibration,heldout,calibration,chc,1.1102230246251565e-16,0.04188893122954856,0.038152024480352674,0.09794779700669087,0.7935384237707166,0.6641054641430317,0.12943295962768486,0.9727455554756639,0.975085284203826,0.002339728728162127,0.8980150063129619,0.9059230562568693,0.00790804994390737,0.716368098515844,0.7335770580014349,0.01720895948559087
0.45,2.0,20.0,calibration,heldout,heldout,chh,1.1102230246251565e-16,0.040993138229837404,0.038152024480352674,0.07446823040669392,0.8138624109044703,0.6641054641430317,0.14975694676143858,0.9733212387718482,0.975085284203826,0.0017640454319778343,0.9000776453708975,0.9059230562568693,0.005845410885971791,0.7212875215649002,0.7335770580014349,0.012289536436534743
0.45,2.0,20.0,heldout,calibration,calibration,hcc,0.0,0.041685874396495355,0.038152024480352674,0.09262548879843902,0.7548530143065926,0.6641054641430317,0.09074755016356084,0.9728625851585803,0.975085284203826,0.0022226990452457462,0.8983281112034288,0.9059230562568693,0.007594945053440494,0.716845436880395,0.7335770580014349,0.016731621121039875
0.45,2.0,20.0,heldout,calibration,heldout,hch,0.0,0.0407900813967842,0.038152024480352674,0.06914592219844229,0.7734885467856345,0.6641054641430317,0.10938308264260277,0.973438337714432,0.975085284203826,0.0016469464893940078,0.9003914694279394,0.9059230562568693,0.0055315868289299575,0.7217681378941702,0.7335770580014349,0.011808920107264753
0.45,2.0,20.0,heldout,heldout,calibration,hhc,0.0,0.041462327422249215,0.038152024480352674,0.08676611495678976,0.7651067476256561,0.6641054641430317,0.10100128348262438,0.9730067214128677,0.975085284203826,0.002078562790958305,0.8988426588878438,0.9059230562568693,0.007080397369025548,0.7179154260570313,0.7335770580014349,0.01566163194440362
0.45,2.0,20.0,heldout,heldout,heldout,hhh,0.0,0.04056653442253806,0.038152024480352674,0.06328654835679304,0.7842223699755784,0.6641054641430317,0.12011690583254664,0.9735825592704034,0.975085284203826,0.0015027249334226278,0.9009071989702783,0.9059230562568693,0.005015857286591041,0.7228454748706717,0.7335770580014349,0.010731583130763167
0.45,2.0,50.0,calibration,calibration,calibration,ccc,0.0,0.05075206012554345,0.04435482364366832,0.1442286533087893,1.130028224204541,1.1460308591928556,0.016002634988314668,0.9673187845678948,0.9713162482924576,0.0039974637245627775,0.8806356419716478,0.8941124176091022,0.013476775637454419,0.681993330263363,0.7109883279666049,0.028994997703241987
0.45,2.0,50.0,calibration,calibration,heldout,cch,0.0,0.0494171346116651,0.04435482364366832,0.11413214059119436,1.1757420625182866,1.1460308591928556,0.02971120332543098,0.9681708698999834,0.9713162482924576,0.0031453783924741963,0.883641345958437,0.8941124176091022,0.010471071650665187,0.6889253197240846,0.7109883279666049,0.022063008242520388
0.45,2.0,50.0,calibration,heldout,calibration,chc,9.85968193534248e-07,0.04987002403131409,0.04435482364366832,0.12434274188424288,1.12263964600105,1.1460308591928556,0.023391213191805704,0.9678608559109698,0.9713162482924576,0.003455392381487732,0.8823982591783183,0.8941124176091022,0.011714158430783939,0.6851898307148775,0.7109883279666049,0.025798497251727448
0.45,2.0,50.0,calibration,heldout,heldout,chh,9.85968193534248e-07,0.048535098517435746,0.04435482364366832,0.09424622916664815,1.168488418445763,1.1460308591928556,0.022457559252907267,0.9687134187392548,0.9713162482924576,0.00260282955320279,0.8854099791668598,0.8941124176091022,0.008702438442242388,0.6921543103869515,0.7109883279666049,0.018834017579653417
0.45,2.0,50.0,heldout,calibration,calibration,hcc,4.929840968781463e-07,0.04984335741457486,0.04435482364366832,0.12374153068445426,1.0962351392223773,1.1460308591928556,0.04979571997047838,0.9678674250640386,0.9713162482924576,0.0034488232284189957,0.882319569804763,0.8941124176091022,0.011792847804339202,0.6849683807905105,0.7109883279666049,0.02601994717609446
0.45,2.0,50.0,heldout,calibration,heldout,hch,4.929840968781463e-07,0.04850843190069651,0.04435482364366832,0.09364501796685909,1.1406270954346591,1.1460308591928556,0.0054037637581965114,0.9687199936789154,0.9713162482924576,0.0025962546135421816,0.885331021218025,0.8941124176091022,0.008781396391077223,0.6919306095776071,0.7109883279666049,0.019057718388997835
0.45,2.0,50.0,heldout,heldout,calibration,hhc,0.0,0.04903318419706255,0.04435482364366832,0.10547580103076482,1.0865913857089433,1.1460308591928556,0.05943947348391232,0.9683652305013041,0.9713162482924576,0.0029510177911534763,0.8839375910493542,0.8941124176091022,0.010174826559747996,0.6879021844562092,0.7109883279666049,0.02308614351039573
0.45,2.0,50.0,heldout,heldout,heldout,hhh,0.0,0.0476982586831842,0.04435482364366832,0.07537928831316987,1.1309145971277665,1.1460308591928556,0.015116262065089092,0.9692182376197209,0.9713162482924576,0.0020980106727366277,0.8869545649428269,0.8941124176091022,0.007157852666275333,0.6948942333239253,0.7109883279666049,0.016094094642679635
0.45,2.0,100.0,calibration,calibration,calibration,ccc,0.0,0.06209631807493192,0.052775278088095054,0.1766175437536821,1.463559311074306,1.6163795842344126,0.1528202731601067,0.960558620579657,0.9663158180281514,0.0057571974484943444,0.8602731118048733,0.8792594732386941,0.01898636143382082,0.6451984130041548,0.6847219017867405,0.039523488782585714
0.45,2.0,100.0,calibration,calibration,heldout,cch,0.0,0.06033520907947544,0.052775278088095054,0.1432475823009589,1.533629156607144,1.6163795842344126,0.08275042762726859,0.9616757188753395,0.9663158180281514,0.004640099152811827,0.8641598164260763,0.8792594732386941,0.015099656812617823,0.653980489720901,0.6847219017867405,0.03074141206583958
0.45,2.0,100.0,calibration,heldout,calibration,chc,0.0,0.06011265866689289,0.052775278088095054,0.1390306379162971,1.449756504741838,1.6163795842344126,0.1666230794925747,0.9617468793866325,0.9663158180281514,0.00456893864151886,0.8639455140216038,0.8792594732386941,0.015313959217090334,0.6512571760537689,0.6847219017867405,0.033464725732971656
0.45,2.0,100.0,calibration,heldout,heldout,chh,0.0,0.058351549671436416,0.052775278088095054,0.10566067646357413,1.5208224019594327,1.6163795842344126,0.09555718227497989,0.9628653595884887,0.9663158180281514,0.0034504584396626292,0.8678488105163301,0.8792594732386941,0.011410662722364018,0.6601217212342277,0.6847219017867405,0.024600180552512785
0.45,2.0,100.0,heldout,calibration,calibration,hcc,4.978093898211355e-07,0.06046996694044694,0.052775278088095054,0.14580101007724755,1.4350392752478465,1.6163795842344126,0.18134030898656617,0.9615227444476112,0.9663158180281514,0.0047930735805401525,0.8631120413042752,0.8792594732386941,0.01614743193441892,0.6498881802576827,0.6847219017867405,0.03483372152905784
0.45,2.0,100.0,heldout,calibration,heldout,hch,4.978093898211355e-07,0.05870885794499048,0.052775278088095054,0.11243104862452458,1.504875932540962,1.6163795842344126,0.11150365169345067,0.9626409639878556,0.9663158180281514,0.003674854040295772,0.867011572178273,0.8792594732386941,0.012247901060421174,0.6587340914398802,0.6847219017867405,0.025987810346860374
0.45,2.0,100.0,heldout,heldout,calibration,hhc,0.0,0.05865069014133373,0.052775278088095054,0.11132886961639787,1.4165030513205035,1.6163795842344126,0.19987653291390917,0.9626127728709779,0.9663158180281514,0.003703045157173457,0.8664814066595736,0.8792594732386941,0.012778066579120506,0.6554488658830881,0.6847219017867405,0.029273035903652378
0.45,2.0,100.0,heldout,heldout,heldout,hhh,0.0,0.056889581145877256,0.052775278088095054,0.0779589081636749,1.486871076377739,1.6163795842344126,0.12950850785667356,0.963732260078669,0.9663158180281514,0.0025835579494823957,0.8703961602898301,0.8792594732386941,0.008863312948864,0.6643704659801617,0.6847219017867405,0.020351435806578833
0.45,2.0,200.0,calibration,calibration,calibration,ccc,0.0,0.08152000568798276,0.06724485325845257,0.21228617117601978,1.7992845866232008,2.1053026915279753,0.30601810490477455,0.9493772362293335,0.9579937366175421,0.008616500388208603,0.8290723615588302,0.8562828584879376,0.027210496929107375,0.5951212542335175,0.6480499865399985,0.052928732306480986
0.45,2.0,200.0,calibration,calibration,heldout,cch,0.0,0.07906937375572637,0.06724485325845257,0.17584275858000287,1.8981643263874908,2.1053026915279753,0.20713836514048456,0.9509114973031302,0.9579937366175421,0.007082239314411876,0.8342666504611064,0.8562828584879376,0.02201620802683124,0.6063426932257633,0.6480499865399985,0.04170729331423517
0.45,2.0,200.0,calibration,heldout,calibration,chc,0.0,0.07717175254519408,0.06724485325845257,0.14762318312433398,1.780987842426097,2.1053026915279753,0.32431484910187836,0.9518893982874739,0.9579937366175421,0.006104338330068182,0.8363392349719159,0.8562828584879376,0.019943623516021747,0.6058577427966958,0.6480499865399985,0.04219224374330266
0.45,2.0,200.0,calibration,heldout,heldout,chh,0.0,0.07472112061293767,0.06724485325845257,0.11117977052831685,1.8836227383437678,2.1053026915279753,0.22167995318420752,0.9534277191936638,0.9579937366175421,0.004566017423878299,0.8415790521557679,0.8562828584879376,0.014703806332169722,0.6172816259976563,0.6480499865399985,0.03076836054234211
0.45,2.0,200.0,heldout,calibration,calibration,hcc,1.1102230246251565e-16,0.07843764824517507,0.06724485325845257,0.16644835172297112,1.8034726935414085,2.1053026915279753,0.30182999798656684,0.9511648467442432,0.9579937366175421,0.006828889873298882,0.8340762540943284,0.8562828584879376,0.02220660439360922,0.6027503729297771,0.6480499865399985,0.04529961361022139
0.45,2.0,200.0,heldout,calibration,heldout,hch,1.1102230246251565e-16,0.07598701631291865,0.06724485325845257,0.130004939126954,1.9061038617071446,2.1053026915279753,0.1991988298208307,0.9527019967236545,0.9579937366175421,0.005291739893887537,0.8393018932920316,0.8562828584879376,0.016980965195905973,0.6141156644384734,0.6480499865399985,0.03393432210152503
0.45,2.0,200.0,heldout,heldout,calibration,hhc,1.1102230246251565e-16,0.07443459934832564,0.06724485325845257,0.10691890518728031,1.7701128992942485,2.1053026915279753,0.3351897922337268,0.9534733422080682,0.9579937366175421,0.004520394409473827,0.8407369378257317,0.8562828584879376,0.015545920662205948,0.6125849844958172,0.6480499865399985,0.03546500204418124
0.45,2.0,200.0,heldout,heldout,heldout,hhh,1.1102230246251565e-16,0.07198396741606922,0.06724485325845257,0.07047549259126296,1.8753373931975212,2.1053026915279753,0.2299652983304541,0.9550142228801843,0.9579937366175421,0.0029795137373577196,0.8460043074165727,0.8562828584879376,0.010278551071364883,0.6241357146742228,0.6480499865399985,0.02391427186577566
0.45,2.0,500.0,calibration,calibration,calibration,ccc,0.0,0.13303827185600622,0.1073797564638258,0.23895114160390452,2.042035394099841,2.3654625478366693,0.3234271537368283,0.9214871551616309,0.9359506294503632,0.014463474288732292,0.7609950350468194,0.8005729633027215,0.03957792825590212,0.5048991127182069,0.5679871984961697,0.06308808577796288
0.45,2.0,500.0,calibration,calibration,heldout,cch,0.0,0.13091106096145436,0.1073797564638258,0.21914097472884286,2.1032913096314574,2.3654625478366693,0.26217123820521193,0.9227767776226762,0.9359506294503632,0.013173851827687044,0.7650942734969942,0.8005729633027215,0.035478689805727326,0.5129782443392061,0.5679871984961697,0.05500895415696361
0.45,2.0,500.0,calibration,heldout,calibration,chc,1.2466455748594285e-05,0.12085352735722885,0.1073797564638258,0.12547775611636913,2.03494096708601,2.3654625478366693,0.3305215807506592,0.9280448748740092,0.9359506294503632,0.007905754576354007,0.7771261006687824,0.8005729633027215,0.023446862633939136,0.5240904656890693,0.5679871984961697,0.04389673280710049
0.45,2.0,500.0,calibration,heldout,heldout,chh,1.2466455748594285e-05,0.11872631646267698,0.1073797564638258,0.10566758924130748,2.101649057612732,2.3654625478366693,0.2638134902239373,0.929343674872242,0.9359506294503632,0.006606954578121216,0.7813122320438707,0.8005729633027215,0.01926073125885086,0.5324766873063292,0.5679871984961697,0.0355105111898405
0.45,2.0,500.0,heldout,calibration,calibration,hcc,0.0,0.1253861510559549,0.1073797564638258,0.16768891255769525,2.1429406146357444,2.3654625478366693,0.22252193320092495,0.9257526460497264,0.9359506294503632,0.010197983400636823,0.7718422221072656,0.8005729633027215,0.028730741195455933,0.5191682299350467,0.5679871984961697,0.048818968561123
0.45,2.0,500.0,heldout,calibration,heldout,hch,0.0,0.12325894016140305,0.1073797564638258,0.14787874568263382,2.211175556842926,2.3654625478366693,0.15428699099374343,0.927048238070766,0.9359506294503632,0.008902391379597252,0.7759998909074777,0.8005729633027215,0.024573072395243867,0.5274756885093054,0.5679871984961697,0.04051150998686437
0.45,2.0,500.0,heldout,heldout,calibration,hhc,0.0,0.11420968884124558,0.1073797564638258,0.06360540014560989,2.1058637253806514,2.3654625478366693,0.25959882245601795,0.9317323418676254,0.9359506294503632,0.00421828758273779,0.7864971629998465,0.8005729633027215,0.01407580030287503,0.5366989314766982,0.5679871984961697,0.031288267019471516
0.45,2.0,500.0,heldout,heldout,heldout,hhh,0.0,0.11208247794669371,0.1073797564638258,0.04379523327054824,2.1788536242114924,2.3654625478366693,0.1866089236251769,0.9330363024806674,0.9359506294503632,0.0029143269696958463,0.7907337733100885,0.8005729633027215,0.009839189992633002,0.5452869071712999,0.5679871984961697,0.022700291324869837
0.45,2.0,1000.0,calibration,calibration,calibration,ccc,0.0,0.21405578883350118,0.171315127140714,0.24948562573625543,1.7878003033462115,2.1878435702506227,0.40004326690441117,0.8804546668279662,0.9031995585846249,0.022744891756658614,0.6747335097359003,0.7283672041708552,0.053633694434954915,0.41434587492760455,0.4797847508304132,0.06543887590280867
0.45,2.0,1000.0,calibration,calibration,heldout,cch,0.0,0.21239994685248426,0.171315127140714,0.23982015130528556,1.814078750846067,2.1878435702506227,0.37376481940455575,0.8814127053253905,0.9031995585846249,0.02178685325923435,0.6775602482719866,0.7283672041708552,0.05080695589886863,0.4195778213460241,0.4797847508304132,0.060206929484389105
0.45,2.0,1000.0,calibration,heldout,calibration,chc,0.0,0.18977138205731114,0.171315127140714,0.10773278007982112,1.9350676654992025,2.1878435702506227,0.2527759047514202,0.893168322473961,0.9031995585846249,0.01003123611066381,0.702724121957713,0.7283672041708552,0.025643082213142154,0.44048081283975943,0.4797847508304132,0.03930393799065379
0.45,2.0,1000.0,calibration,heldout,heldout,chh,0.0,0.18811554007629422,0.171315127140714,0.09806730564885124,1.967109761859685,2.1878435702506227,0.2207338083909378,0.8941401949278749,0.9031995585846249,0.009059363656749975,0.705668124778253,0.7283672041708552,0.022699079392602184,0.44604276518578473,0.4797847508304132,0.03374198564462849
0.45,2.0,1000.0,heldout,calibration,calibration,hcc,8.527345674913533e-06,0.19842472835661834,0.171315127140714,0.15824405975332922,1.9312560694836614,2.1878435702506227,0.25658750076696135,0.8886658666768528,0.9031995585846249,0.014533691907772095,0.6933074266662773,0.7283672041708552,0.035059777504577894,0.4347429529790385,0.4797847508304132,0.04504179785137474
0.45,2.0,1000.0,heldout,calibration,heldout,hch,8.527345674913533e-06,0.19676888637560142,0.171315127140714,0.14857858532235935,1.9619097124447755,2.1878435702506227,0.22593385780584718,0.8896328399279465,0.9031995585846249,0.013566718656678356,0.6962119790444147,0.7283672041708552,0.032155225126440534,0.44023245335398303,0.4797847508304132,0.03955229747643019
0.45,2.0,1000.0,heldout,heldout,calibration,hhc,1.1102230246251565e-16,0.17658301547491884,0.171315127140714,0.03074969748513756,2.068981005621655,2.1878435702506227,0.1188625646289676,0.900092734458595,0.9031995585846249,0.0031068241260299168,0.7185079377388215,0.7283672041708552,0.00985926643203372,0.4586014837785,0.4797847508304132,0.0211832670519132
0.45,2.0,1000.0,heldout,heldout,heldout,hhh,1.1102230246251565e-16,0.1749271734939019,0.171315127140714,0.021084223054167683,2.105821996262133,2.1878435702506227,0.08202157398848975,0.9010721414892487,0.9031995585846249,0.0021274170953761162,0.721518065510429,0.7283672041708552,0.006849138660426246,0.46439224588263833,0.4797847508304132,0.015392504947774888
0.45,2.0,2000.0,calibration,calibration,calibration,ccc,1.1102230246251565e-16,0.3698732129965697,0.30417451341716534,0.2159901526309036,1.4577236305444963,1.7285262993440798,0.2708026687995835,0.8100719776806258,0.8413429351086408,0.031270957428015,0.5532990594629047,0.6109579893966665,0.05765892993376176,0.3099672683422852,0.3600406540179815,0.0500733856756963
0.45,2.0,2000.0,calibration,calibration,heldout,cch,1.1102230246251565e-16,0.36891517053753925,0.30417451341716534,0.21284050525161602,1.464848829562038,1.7285262993440798,0.26367746978204165,0.8105789169560178,0.8413429351086408,0.030764018152622974,0.5546103565639001,0.6109579893966665,0.05634763283276634,0.3121304942706619,0.3600406540179815,0.0479101597473196
0.45,2.0,2000.0,calibration,heldout,calibration,chc,1.1102230246251565e-16,0.3280854323073287,0.30417451341716534,0.0786092122628641,1.603562034466969,1.7285262993440798,0.12496426487711076,0.8300774343788826,0.8413429351086408,0.011265500729758182,0.5883545807043195,0.6109579893966665,0.022603408692347005,0.33441012327740605,0.3600406540179815,0.025630530740575475
0.45,2.0,2000.0,calibration,heldout,heldout,chh,1.1102230246251565e-16,0.32712738984829826,0.30417451341716534,0.07545956488357652,1.6123886413227155,1.7285262993440798,0.11613765802136422,0.8305968929760164,0.8413429351086408,0.010746042132624423,0.5897489580177092,0.6109579893966665,0.021209031378957244,0.33674393308014466,0.3600406540179815,0.023296720937836857
0.45,2.0,2000.0,heldout,calibration,calibration,hcc,0.0002507807478298041,0.34492957214680553,0.30417451341716534,0.13398577767673125,1.6015681137643583,1.7285262993440798,0.1269581855797215,0.8220985257260893,0.8413429351086408,0.019244409382551453,0.5761787497054175,0.6109579893966665,0.034779239691248964,0.32992941149173605,0.3600406540179815,0.030111242526245474
0.45,2.0,2000.0,heldout,calibration,heldout,hch,0.0002507807478298041,0.34397152968777506,0.30417451341716534,0.13083613029744345,1.6099777198215914,1.7285262993440798,0.11854857952248832,0.822612991159304,0.8413429351086408,0.018729943949336803,0.5775442707762057,0.6109579893966665,0.03341371862046072,0.3322319509220764,0.3600406540179815,0.027808703095905107
0.45,2.0,2000.0,heldout,heldout,calibration,hhc,0.0,0.30583848458315255,0.30417451341716534,0.00547044901064786,1.7157983746908743,1.7285262993440798,0.012727924653205491,0.8404603190742701,0.8413429351086408,0.0008826160343706757,0.6082626059285612,0.6109579893966665,0.0026953834681052724,0.3530568732585896,0.3600406540179815,0.006983780759391933
0.45,2.0,2000.0,heldout,heldout,heldout,hhh,0.0,0.3048804421241221,0.30417451341716534,0.002320801631360059,1.725931224832832,1.7285262993440798,0.0025950745112477414,0.8409862752323477,0.8413429351086408,0.00035665987629307505,0.6097041644820355,0.6109579893966665,0.0012538249146309965,0.35552081658560314,0.3600406540179815,0.004519837432378382
0.45,2.0,3000.0,calibration,calibration,calibration,ccc,0.0,0.5285886226248335,0.43061894250681476,0.22750898868427827,1.2080754402712808,1.4125656124190522,0.20449017214777143,0.7463257670569051,0.7881757849378997,0.04185001788099463,0.46279476673787856,0.5238939683641092,0.061099201626230615,0.23679379983149274,0.28726954685338274,0.050475747021890005
0.45,2.0,3000.0,calibration,calibration,heldout,cch,0.0,0.5253086461526395,0.43061894250681476,0.21989210018165006,1.2227752341237808,1.4125656124190522,0.18979037829527146,0.7479415970161811,0.7881757849378997,0.04023418792171862,0.46668724698319514,0.5238939683641092,0.05720672138091404,0.2428409801102708,0.28726954685338274,0.044428566743111936
0.45,2.0,3000.0,calibration,heldout,calibration,chc,4.7414856898408964e-05,0.46259943764192746,0.43061894250681476,0.07426634543510957,1.3053939667109216,1.4125656124190522,0.10717164570813065,0.7741580450831583,0.7881757849378997,0.014017739854741418,0.49858101918125625,0.5238939683641092,0.02531294918285293,0.26205002390324045,0.28726954685338274,0.025219522950142292
0.45,2.0,3000.0,calibration,heldout,heldout,chh,4.7414856898408964e-05,0.4593194611697334,0.43061894250681476,0.06664945693248137,1.3235370043131018,1.4125656124190522,0.08902860810595037,0.7758341332174228,0.7881757849378997,0.012341651720476965,0.5027744909042242,0.5238939683641092,0.02111947745988496,0.2687421912561386,0.28726954685338274,0.018527355597244166
