replicate,temperature,block_size,first_count,second_count,heldout_probability,two_clock_probability,single_clock_probability,hmm_probability,poisson_probability
2.0,0.58,50.0,5.0,6.0,0.0,4.423133217617066e-06,4.6963113880718534e-06,7.459277036018108e-07,6.63820101047173e-08
2.0,0.58,50.0,5.0,7.0,0.0,1.194582154818093e-06,1.2917695481722127e-06,1.0617422624297088e-07,6.751543443116343e-09
2.0,0.58,50.0,6.0,0.0,0.00013078163825798857,0.00022533944716975803,0.0002310027448501737,0.00015001940990414956,4.354899209009395e-05
2.0,0.58,50.0,6.0,1.0,6.539081912899428e-05,0.00017564853467250986,0.00017178980479013947,0.00010421721128775203,3.1004791520393204e-05
2.0,0.58,50.0,6.0,2.0,0.00010898469854832381,8.909055892012823e-05,8.644547091818588e-05,4.6754837190855195e-05,1.1036961489651926e-05
2.0,0.58,50.0,6.0,3.0,2.1796939709664764e-05,3.686586422551853e-05,3.649643851922605e-05,1.5136103272133021e-05,2.619262226913904e-06
2.0,0.58,50.0,6.0,4.0,0.0,1.339861900209655e-05,1.3716448514940002e-05,3.7481038766217775e-06,4.661972377839436e-07
2.0,0.58,50.0,6.0,5.0,2.1796939709664764e-05,4.4231332176170675e-06,4.6963113880718534e-06,7.459277036018108e-07,6.63820101047173e-08
2.0,0.58,50.0,6.0,6.0,0.0,1.3519914005680066e-06,1.4849852879202995e-06,1.238398585386564e-07,7.876800683635733e-09
2.0,0.58,50.0,6.0,7.0,0.0,3.876051343917967e-07,4.382757631170132e-07,1.76271805412654e-08,8.011291300827299e-10
2.0,0.58,50.0,7.0,0.0,2.1796939709664764e-05,4.790272626629339e-05,4.950311422867824e-05,2.135122306159481e-05,4.429255931484744e-06
2.0,0.58,50.0,7.0,1.0,0.0,3.8292878399608664e-05,3.718655705062093e-05,1.4833593711768983e-05,3.1534175684719786e-06
2.0,0.58,50.0,7.0,2.0,0.0,2.0249733173424738e-05,1.9423204076399815e-05,6.65495349583901e-06,1.122540954391673e-06
2.0,0.58,50.0,7.0,3.0,0.0,8.836346327251875e-06,8.70201967327041e-06,2.1544457973924203e-06,2.663984215908249e-07
2.0,0.58,50.0,7.0,4.0,0.0,3.4062129078583985e-06,3.5086917944011544e-06,5.334992603893498e-07,4.74157215033695e-08
2.0,0.58,50.0,7.0,5.0,0.0,1.1945821548180935e-06,1.2917695481722146e-06,1.0617422624297088e-07,6.751543443116343e-09
2.0,0.58,50.0,7.0,6.0,0.0,3.876051343917968e-07,4.382757631170125e-07,1.76271805412654e-08,8.011291300827299e-10
2.0,0.58,50.0,7.0,7.0,0.0,1.1772227347197009e-07,1.382686624116156e-07,2.509026606594865e-09,8.148078247053845e-11
3.0,0.58,20.0,0.0,0.0,0.5597938493879904,0.5766578454027198,0.5768638167708724,0.5795786585243586,0.5575042060352908
3.0,0.58,20.0,0.0,1.0,0.14984911673956533,0.14984814179751985,0.14962072720396996,0.1443244416921148,0.16287073696428073
3.0,0.58,20.0,0.0,2.0,0.02638761740073916,0.0246452988547522,0.024713288295325937,0.026731235413652923,0.023790741551471567
3.0,0.58,20.0,0.0,3.0,0.0032634862509748077,0.003300874567300653,0.0033074707989859133,0.0036650915482995465,0.0023167631547098004
3.0,0.58,20.0,0.0,4.0,0.0003136337436001763,0.0003939407145947856,0.0003909737541294118,0.00038452798412903425,0.00016920631194098623
3.0,0.58,20.0,0.0,5.0,8.47658766486963e-06,4.3716056524619295e-05,4.256570158884256e-05,3.239003364511962e-05,9.886474909605216e-06
3.0,0.58,20.0,0.0,6.0,0.0,4.617138457646095e-06,4.370467397630321e-06,2.2750217117052078e-06,4.81376773207801e-07
3.0,0.58,20.0,1.0,0.0,0.14975587427525175,0.14984814179751985,0.14962072720396996,0.1443244416921148,0.16287073696428073
3.0,0.58,20.0,1.0,1.0,0.05510629640931747,0.044825723847339974,0.044904838088004495,0.0463265236133206,0.047581483102943134
3.0,0.58,20.0,1.0,2.0,0.01033296036347608,0.008336698671907316,0.00836572546578175,0.009228421120624414,0.006950289464129402
3.0,0.58,20.0,1.0,3.0,0.0012460583867358356,0.0012419212682752187,0.001238621632579337,0.0012834151436953833,0.0006768252477639449
3.0,0.58,20.0,1.0,4.0,0.0001441019903027837,0.00016244426679163637,0.00015953332832855817,0.00013499330541672975,4.943237454802608e-05
3.0,0.58,20.0,1.0,5.0,0.0,1.9504302048815008e-05,1.869247041201438e-05,1.137598706203033e-05,2.888260639246806e-06
3.0,0.58,20.0,1.0,6.0,8.47658766486963e-06,2.2040431397035306e-06,2.0445005213403096e-06,7.99092550726126e-07,1.406306696184441e-07
3.0,0.58,20.0,2.0,0.0,0.025344997117960195,0.0246452988547522,0.024713288295325937,0.026731235413652923,0.023790741551471567
3.0,0.58,20.0,2.0,1.0,0.01098565761367104,0.008336698671907318,0.00836572546578175,0.009228421120624414,0.006950289464129402
3.0,0.58,20.0,2.0,2.0,0.001991998101244363,0.001752316967183264,0.0017526108986404584,0.0018696967068199794,0.0010152378716459173
3.0,0.58,20.0,2.0,3.0,0.0002542976299460889,0.0002933635937065086,0.0002897237435267817,0.0002608376606042192,9.886474909605216e-05
3.0,0.58,20.0,2.0,4.0,3.390635065947852e-05,4.278780732703502e-05,4.132244789297644e-05,2.7450832909728987e-05,7.220651598117015e-06
3.0,0.58,20.0,2.0,5.0,0.0,5.6810713192931805e-06,5.318327818320634e-06,2.3135263985108377e-06,4.218920088553323e-07
3.0,0.58,20.0,2.0,6.0,0.0,7.041948396735385e-07,6.341669406060533e-07,1.6251363809453794e-07,2.054210582860282e-08
3.0,0.58,20.0,3.0,0.0,0.0031024310853422846,0.003300874567300653,0.0033074707989859133,0.0036650915482995465,0.0023167631547098004
3.0,0.58,20.0,3.0,1.0,0.0013393008510494016,0.0012419212682752187,0.001238621632579337,0.0012834151436953833,0.0006768252477639449
3.0,0.58,20.0,3.0,2.0,0.00023734445461634965,0.00029336359370650837,0.0002897237435267817,0.0002608376606042192,9.886474909605216e-05
3.0,0.58,20.0,3.0,3.0,0.0,5.518077483456078e-05,5.341296270042462e-05,3.640977614374684e-05,9.62753546415602e-06
3.0,0.58,20.0,3.0,4.0,0.0,8.994346576273487e-06,8.450091141203333e-06,3.832190225738509e-06,7.031533480922204e-07
3.0,0.58,20.0,3.0,5.0,0.0,1.3249765571295463e-06,1.1981744549302426e-06,3.229785393966113e-07,4.108421165720564e-08
3.0,0.58,20.0,3.0,6.0,0.0,1.8085252602389479e-07,1.5632659244700488e-07,2.2687694311687497e-08,2.0004081756296796e-09
3.0,0.58,20.0,4.0,0.0,0.00032211033126504596,0.0003939407145947856,0.0003909737541294118,0.00038452798412903425,0.00016920631194098623
3.0,0.58,20.0,4.0,1.0,0.00011867222730817482,0.00016244426679163634,0.00015953332832855817,0.00013499330541672975,4.943237454802608e-05
3.0,0.58,20.0,4.0,2.0,4.238293832434815e-05,4.2787807327035047e-05,4.13224478929765e-05,2.7450832909728987e-05,7.220651598117015e-06
3.0,0.58,20.0,4.0,3.0,0.0,8.994346576273493e-06,8.450091141203333e-06,3.832190225738509e-06,7.031533480922204e-07
3.0,0.58,20.0,4.0,4.0,0.0,1.630462009920432e-06,1.4761025464359554e-06,4.0335164325109635e-07,5.135526457150704e-08
3.0,0.58,20.0,4.0,5.0,0.0,2.6519353022617956e-07,2.2960322980013467e-07,3.399474518372358e-08,3.0006122634445196e-09
3.0,0.58,20.0,4.0,6.0,0.0,3.966648080656148e-08,3.264092334388204e-08,2.3879692082341025e-09,1.4610111917862107e-10
3.0,0.58,20.0,5.0,0.0,8.47658766486963e-06,4.3716056524619295e-05,4.256570158884256e-05,3.2390033645119615e-05,9.886474909605216e-06
3.0,0.58,20.0,5.0,1.0,0.0,1.9504302048815008e-05,1.869247041201438e-05,1.137598706203033e-05,2.888260639246806e-06
3.0,0.58,20.0,5.0,2.0,0.0,5.681071319293182e-06,5.318327818320634e-06,2.3135263985108377e-06,4.218920088553323e-07
3.0,0.58,20.0,5.0,3.0,0.0,1.324976557129546e-06,1.1981744549302426e-06,3.229785393966113e-07,4.108421165720564e-08
3.0,0.58,20.0,5.0,4.0,0.0,2.651935302261799e-07,2.2960322980013504e-07,3.399474518372358e-08,3.0006122634445196e-09
3.0,0.58,20.0,5.0,5.0,0.0,4.728264299988697e-08,3.892890819145224e-08,2.8651013316639262e-09,1.753213430143453e-10
3.0,0.58,20.0,5.0,6.0,0.0,7.69681573473045e-09,5.993564253829777e-09,2.0125976453283297e-10,8.53647262005479e-12
3.0,0.58,20.0,6.0,0.0,0.0,4.617138457646095e-06,4.370467397630321e-06,2.2750217117052078e-06,4.81376773207801e-07
3.0,0.58,20.0,6.0,1.0,8.47658766486963e-06,2.20404313970353e-06,2.0445005213403096e-06,7.99092550726126e-07,1.406306696184441e-07
3.0,0.58,20.0,6.0,2.0,0.0,7.041948396735386e-07,6.341669406060533e-07,1.6251363809453794e-07,2.054210582860282e-08
3.0,0.58,20.0,6.0,3.0,0.0,1.808525260238948e-07,1.5632659244700488e-07,2.2687694311687497e-08,2.0004081756296796e-09
3.0,0.58,20.0,6.0,4.0,0.0,3.9666480806561554e-08,3.264092334388204e-08,2.3879692082341025e-09,1.4610111917862107e-10
3.0,0.58,20.0,6.0,5.0,0.0,7.696815734730449e-09,5.993564253829777e-09,2.0125976453283297e-10,8.53647262005479e-12
3.0,0.58,20.0,6.0,6.0,0.0,1.3544885683182752e-09,9.934142665071087e-10,1.4137543076732145e-11,4.156445732165224e-13
3.0,0.58,50.0,0.0,0.0,0.24940058415798422,0.2703103425153412,0.2707440042944989,0.2780980506609409,0.23505156553443432
3.0,0.58,50.0,0.0,1.0,0.1521644361131697,0.16052385972121758,0.16014030568080967,0.15251250577799663,0.17017149959666186
3.0,0.58,50.0,0.0,2.0,0.060944243428222675,0.05892609831721807,0.05903361057059161,0.06043359804148772,0.061599971072590846
3.0,0.58,50.0,0.0,3.0,0.019595448798988623,0.017288912514473353,0.017394766967480463,0.018720481225807592,0.014865616726411627
3.0,0.58,50.0,0.0,4.0,0.005405641047996861,0.004457932990384306,0.004485582923528594,0.004561027424024432,0.0026905843883776345
3.0,0.58,50.0,0.0,5.0,0.0007846898295479315,0.0010584446520254301,0.0010583016325878367,0.0009000935337980969,0.0003895832636728507
3.0,0.58,50.0,0.0,6.0,0.00015257857796765334,0.00023758654198462114,0.00023431545270314306,0.0001484861472612569,4.700810227622058e-05
3.0,0.58,50.0,0.0,7.0,0.0,5.1242063881380385e-05,4.9463771979088135e-05,2.1012349942132012e-05,4.861814190400226e-06
3.0,0.58,50.0,0.0,8.0,2.1796939709664764e-05,1.0731202933552747e-05,1.0061730927787968e-05,2.602286385417352e-06,4.3997910078774505e-07
3.0,0.58,50.0,1.0,0.0,0.15558655564758708,0.16052385972121758,0.16014030568080967,0.15251250577799663,0.17017149959666186
3.0,0.58,50.0,1.0,1.0,0.10096342473516719,0.10114251965822002,0.10090816760810047,0.0960662138939645,0.12319994214518168
3.0,0.58,50.0,1.0,2.0,0.04514146213871573,0.0390189331844453,0.03905633836253597,0.04082620406057843,0.04459685017923488
3.0,0.58,50.0,1.0,3.0,0.013950041414185448,0.01192420132437565,0.011943024084930899,0.012929440317175665,0.010762337553510538
3.0,0.58,50.0,1.0,4.0,0.0034439164741270328,0.0031762160475619578,0.003166007801414427,0.003168634333717709,0.0019479163183642534
3.0,0.58,50.0,1.0,5.0,0.0005449234927416191,0.0007732420731616464,0.0007619873866890609,0.0006262385747768562,0.0002820486136573235
3.0,0.58,50.0,1.0,6.0,6.539081912899428e-05,0.00017678879005482648,0.0001710177821452943,0.00010334709262820648,3.4032699332801584e-05
3.0,0.58,50.0,1.0,7.0,0.0,3.861254447497487e-05,3.6407213542421856e-05,1.4626038999733939e-05,3.51983280630196e-06
3.0,0.58,50.0,1.0,8.0,0.0,8.148303160800751e-06,7.437180958285939e-06,1.8114112622778888e-06,3.185339489316139e-07
3.0,0.58,50.0,2.0,0.0,0.06166354243864162,0.05892609831721807,0.05903361057059161,0.06043359804148772,0.061599971072590846
3.0,0.58,50.0,2.0,1.0,0.04564279175203802,0.0390189331844453,0.03905633836253597,0.04082620406057842,0.04459685017923488
3.0,0.58,50.0,2.0,2.0,0.019486464100440297,0.01583248886990147,0.015892252092675415,0.017883895966483834,0.01614350633026581
3.0,0.58,50.0,2.0,3.0,0.006212127817254457,0.0050825706924594065,0.0050998057088154575,0.005714705470593384,0.0038958326367285073
3.0,0.58,50.0,2.0,4.0,0.0014603949605475391,0.0014182412948795333,0.0014138375581175425,0.0014037771089741966,0.0007051215341433089
3.0,0.58,50.0,2.0,5.0,0.0005013296133222896,0.00036034391504092774,0.0003543497287103913,0.00027760029464921716,0.00010209809799840476
3.0,0.58,50.0,2.0,6.0,6.539081912899428e-05,8.561053726982531e-05,8.243704720750625e-05,4.581857701605696e-05,1.231941482205686e-05
3.0,0.58,50.0,2.0,7.0,0.0,1.9339129258397225e-05,1.810652609980107e-05,6.484638339410501e-06,1.2741357957264556e-06
3.0,0.58,50.0,2.0,8.0,0.0,4.2007128219455515e-06,3.7986562120250134e-06,8.031191691574401e-07,1.1530533659474463e-07
3.0,0.58,50.0,3.0,0.0,0.01963904267840795,0.017288912514473353,0.017394766967480463,0.018720481225807592,0.014865616726411627
3.0,0.58,50.0,3.0,1.0,0.014233401630411091,0.01192420132437565,0.011943024084930899,0.012929440317175665,0.010762337553510538
3.0,0.58,50.0,3.0,2.0,0.0064954880334800996,0.0050825706924594065,0.0050998057088154575,0.005714705470593384,0.0038958326367285073
3.0,0.58,50.0,3.0,3.0,0.0022232878503858056,0.001723221219341804,0.0017279945841385865,0.0018308281066260733,0.0009401620455244119
3.0,0.58,50.0,3.0,4.0,0.000370547975064301,0.000509184161105673,0.0005070824433807429,0.0004500300896706574,0.00017016349666400794
3.0,0.58,50.0,3.0,5.0,0.00015257857796765334,0.00013705505018559908,0.0001345190526227771,8.900940876962983e-05,2.4638829644113724e-05
3.0,0.58,50.0,3.0,6.0,4.359387941932953e-05,3.445373084036013e-05,3.3070068535627945e-05,1.4691821669133366e-05,2.97298352336173e-06
3.0,0.58,50.0,3.0,7.0,0.0,8.216042295194774e-06,7.655540399052723e-06,2.0793341855380806e-06,3.074808975859857e-07
3.0,0.58,50.0,3.0,8.0,0.0,1.878131513656938e-06,1.6874243601813726e-06,2.575251438503502e-07,2.7826067293236886e-08
3.0,0.58,50.0,4.0,0.0,0.0047299359169972535,0.004457932990384306,0.004485582923528594,0.004561027424024432,0.0026905843883776345
3.0,0.58,50.0,4.0,1.0,0.004185012424255634,0.0031762160475619578,0.003166007801414427,0.003168634333717709,0.0019479163183642534
3.0,0.58,50.0,4.0,2.0,0.0015257857796765334,0.0014182412948795338,0.0014138375581175425,0.0014037771089741966,0.0007051215341433089
3.0,0.58,50.0,4.0,3.0,0.00045773573390296,0.0005091841611056731,0.0005070824433807429,0.0004500300896706574,0.00017016349666400794
3.0,0.58,50.0,4.0,4.0,0.00015257857796765334,0.0001604333498024739,0.00015860916310273437,0.00011063949108245065,3.079853705514216e-05
3.0,0.58,50.0,4.0,5.0,6.539081912899428e-05,4.620781462985805e-05,4.498115011091813e-05,2.188382476509389e-05,4.459475285042595e-06
3.0,0.58,50.0,4.0,6.0,2.1796939709664764e-05,1.243976927361146e-05,1.1824276474045945e-05,3.6121652464526797e-06,5.38091570775475e-07
3.0,0.58,50.0,4.0,7.0,0.0,3.1735698108031003e-06,2.9225761355491375e-06,5.112312695074295e-07,5.5652134586473765e-08
3.0,0.58,50.0,4.0,8.0,0.0,7.744030197508788e-07,6.861217156739823e-07,6.331593736433873e-08,5.036345523163569e-09
3.0,0.58,50.0,5.0,0.0,0.0010898469854832382,0.0010584446520254301,0.0010583016325878367,0.0009000935337980969,0.0003895832636728507
3.0,0.58,50.0,5.0,1.0,0.0006975020707092724,0.0007732420731616464,0.0007619873866890609,0.0006262385747768562,0.0002820486136573235
3.0,0.58,50.0,5.0,2.0,0.0002397663368063124,0.00036034391504092774,0.0003543497287103913,0.00027760029464921716,0.00010209809799840476
3.0,0.58,50.0,5.0,3.0,8.718775883865905e-05,0.00013705505018559908,0.0001345190526227771,8.900940876962983e-05,2.4638829644113724e-05
3.0,0.58,50.0,5.0,4.0,2.1796939709664764e-05,4.6207814629858063e-05,4.4981150110918184e-05,2.188382476509389e-05,4.459475285042595e-06
3.0,0.58,50.0,5.0,5.0,0.0,1.4313265479870179e-05,1.3697664398291139e-05,4.328535360930902e-06,6.4570988493057e-07
3.0,0.58,50.0,5.0,6.0,0.0,4.149463836619204e-06,3.868698174486101e-06,7.144741418803801e-07,7.791298842106327e-08
3.0,0.58,50.0,5.0,7.0,0.0,1.1385960896847189e-06,1.025688508439351e-06,1.0111989368909666e-07,8.05815283706171e-09
3.0,0.58,50.0,5.0,8.0,0.0,2.9806643312432585e-07,2.5756923768052727e-07,1.2523689951104273e-08,7.292378318902326e-10
3.0,0.58,50.0,6.0,0.0,0.00010898469854832381,0.00023758654198462114,0.00023431545270314306,0.0001484861472612569,4.700810227622058e-05
3.0,0.58,50.0,6.0,1.0,0.00019617245738698288,0.00017678879005482648,0.0001710177821452943,0.00010334709262820648,3.4032699332801584e-05
3.0,0.58,50.0,6.0,2.0,2.1796939709664764e-05,8.561053726982531e-05,8.243704720750625e-05,4.581857701605696e-05,1.231941482205686e-05
3.0,0.58,50.0,6.0,3.0,2.1796939709664764e-05,3.445373084036013e-05,3.3070068535627945e-05,1.4691821669133366e-05,2.97298352336173e-06
3.0,0.58,50.0,6.0,4.0,0.0,1.2439769273611467e-05,1.1824276474045945e-05,3.6121652464526797e-06,5.38091570775475e-07
3.0,0.58,50.0,6.0,5.0,0.0,4.149463836619207e-06,3.868698174486101e-06,7.144741418803801e-07,7.791298842106327e-08
3.0,0.58,50.0,6.0,6.0,0.0,1.2963635024239264e-06,1.174127082917448e-06,1.1793218657706229e-07,9.401178309905329e-09
3.0,0.58,50.0,6.0,7.0,0.0,3.825644203237891e-07,3.337171723051524e-07,1.6691005935965936e-08,9.723171091869767e-10
3.0,0.58,50.0,6.0,8.0,0.0,1.0734848606256059e-07,8.953401840342997e-08,2.0671797039573807e-09,8.799168183459705e-11
3.0,0.58,50.0,7.0,0.0,0.0,5.1242063881380385e-05,4.9463771979088135e-05,2.1012349942132012e-05,4.861814190400226e-06
3.0,0.58,50.0,7.0,1.0,0.0,3.861254447497487e-05,3.6407213542421856e-05,1.4626038999733939e-05,3.51983280630196e-06
3.0,0.58,50.0,7.0,2.0,0.0,1.9339129258397225e-05,1.8106526099801052e-05,6.484638339410501e-06,1.2741357957264556e-06
3.0,0.58,50.0,7.0,3.0,0.0,8.216042295194774e-06,7.655540399052723e-06,2.0793341855380806e-06,3.074808975859857e-07
3.0,0.58,50.0,7.0,4.0,0.0,3.1735698108031015e-06,2.9225761355491375e-06,5.112312695074295e-07,5.5652134586473765e-08
3.0,0.58,50.0,7.0,5.0,0.0,1.1385960896847197e-06,1.025688508439348e-06,1.0111989368909666e-07,8.05815283706171e-09
3.0,0.58,50.0,7.0,6.0,0.0,3.8256442032378877e-07,3.3371717230515295e-07,1.6691005935965936e-08,9.723171091869767e-10
3.0,0.58,50.0,7.0,7.0,0.0,1.210703056816141e-07,1.0138101807791193e-07,2.362287164249888e-09,1.0056192209668234e-10
3.0,0.58,50.0,7.0,8.0,0.0,3.629055945302904e-08,2.8962237938453065e-08,2.925690727921266e-10,9.100541963316638e-12
3.0,0.58,50.0,8.0,0.0,0.0,1.0731202933552747e-05,1.0061730927787968e-05,2.602286385417352e-06,4.3997910078774505e-07
3.0,0.58,50.0,8.0,1.0,0.0,8.148303160800751e-06,7.437180958285939e-06,1.8114112622778888e-06,3.185339489316139e-07
3.0,0.58,50.0,8.0,2.0,2.1796939709664764e-05,4.200712821945551e-06,3.7986562120250075e-06,8.031191691574401e-07,1.1530533659474463e-07
3.0,0.58,50.0,8.0,3.0,0.0,1.8781315136569375e-06,1.6874243601813726e-06,2.575251438503502e-07,2.7826067293236886e-08
3.0,0.58,50.0,8.0,4.0,0.0,7.744030197508791e-07,6.861217156739841e-07,6.331593736433873e-08,5.036345523163569e-09
3.0,0.58,50.0,8.0,5.0,0.0,2.9806643312432596e-07,2.5756923768052727e-07,1.2523689951104273e-08,7.292378318902326e-10
3.0,0.58,50.0,8.0,6.0,0.0,1.0734848606256056e-07,8.953401840342997e-08,2.0671797039573807e-09,8.799168183459705e-11
3.0,0.58,50.0,8.0,7.0,0.0,3.6290559453029e-08,2.896223793845316e-08,2.925690727921266e-10,9.100541963316638e-12
3.0,0.58,50.0,8.0,8.0,0.0,1.1572745990590723e-08,8.775788128032344e-09,3.62346559158591e-11,8.235708138758753e-13
4.0,0.58,20.0,0.0,0.0,0.5751364730614044,0.5852381946571358,0.5854625919018641,0.5872308615975587,0.5658516978891739
4.0,0.58,20.0,0.0,1.0,0.14540738480317364,0.14779890910822546,0.14755298445545878,0.14223676185016357,0.16110455725682005
4.0,0.58,20.0,0.0,2.0,0.02542128640694402,0.02370998220253474,0.023777039932160328,0.026076884322038422,0.02293417026558027
4.0,0.58,20.0,0.0,3.0,0.0030770013223476757,0.0031053057098882862,0.0031125002244818557,0.0036326966049846842,0.002176541639485952
4.0,0.58,20.0,0.0,4.0,0.0003051571559353067,0.0003632248803218362,0.0003605131092790047,0.000390655323008856,0.0001549216775740306
4.0,0.58,20.0,0.0,5.0,4.238293832434815e-05,3.9592021340769575e-05,3.8508956643946085e-05,3.380290124545637e-05,8.821600560059235e-06
4.0,0.58,20.0,1.0,0.0,0.14294069779269658,0.14779890910822546,0.14755298445545878,0.14223676185016357,0.16110455725682005
4.0,0.58,20.0,1.0,1.0,0.05381785508425728,0.04359809411812401,0.04369485931918401,0.044730767075790503,0.04586834053116055
4.0,0.58,20.0,1.0,2.0,0.010044756382870512,0.008006173807729245,0.008036742378792053,0.008976748856761708,0.006529624918457856
4.0,0.58,20.0,1.0,3.0,0.00137320720170888,0.0011789304446664331,0.0011752500086452118,0.0012763296454046012,0.0006196867102961225
4.0,0.58,20.0,1.0,4.0,8.47658766486963e-05,0.00015260959361275542,0.00014955402737977598,0.00013781936145943597,4.410800280029618e-05
4.0,0.58,20.0,1.0,5.0,8.47658766486963e-06,1.8157121037892155e-05,1.7317550363757938e-05,1.193493273350145e-05,2.511612243678751e-06
4.0,0.58,20.0,2.0,0.0,0.025005933611365407,0.02370998220253474,0.023777039932160328,0.026076884322038422,0.02293417026558027
4.0,0.58,20.0,2.0,1.0,0.009756552402264944,0.008006173807729245,0.008036742378792053,0.008976748856761708,0.006529624918457856
4.0,0.58,20.0,2.0,2.0,0.0020937171532227987,0.0016770084776140711,0.001677064585717466,0.001846619490565711,0.0009295300654441836
4.0,0.58,20.0,2.0,3.0,0.00033058691892991557,0.00027951095717403254,0.0002756402765437071,0.0002639263921600734,8.821600560059235e-05
4.0,0.58,20.0,2.0,4.0,1.695317532973926e-05,4.0578772324625514e-05,3.903975528421202e-05,2.8528424722086147e-05,6.2790306091968775e-06
4.0,0.58,20.0,2.0,5.0,8.47658766486963e-06,5.36451429317456e-06,4.985584911794539e-06,2.4710129183842326e-06,3.575426035020254e-07
4.0,0.58,20.0,3.0,0.0,0.0028989929813854134,0.0031053057098882862,0.0031125002244818557,0.0036326966049846842,0.002176541639485952
4.0,0.58,20.0,3.0,1.0,0.0014494964906927067,0.001178930444666433,0.0011752500086452118,0.0012763296454046012,0.0006196867102961225
4.0,0.58,20.0,3.0,2.0,0.0002882039806055674,0.0002795109571740324,0.0002756402765437071,0.0002639263921600734,8.821600560059235e-05
4.0,0.58,20.0,3.0,3.0,2.542976299460889e-05,5.258503681443444e-05,5.073469648634103e-05,3.776205957658693e-05,8.372040812262504e-06
4.0,0.58,20.0,3.0,4.0,0.0,8.557964415914797e-06,7.99067258937787e-06,4.082656178839625e-06,5.959043391700424e-07
4.0,0.58,20.0,3.0,5.0,0.0,1.2579632527589184e-06,1.1259744734201575e-06,3.536372720072957e-07,3.393217872722915e-08
4.0,0.58,20.0,4.0,0.0,0.0002797273929406978,0.0003632248803218362,0.0003605131092790047,0.000390655323008856,0.0001549216775740306
4.0,0.58,20.0,4.0,1.0,6.781270131895704e-05,0.00015260959361275542,0.00014955402737977598,0.00013781936145943597,4.410800280029618e-05
4.0,0.58,20.0,4.0,2.0,5.085952598921778e-05,4.057877232462554e-05,3.903975528421209e-05,2.8528424722086147e-05,6.2790306091968775e-06
4.0,0.58,20.0,4.0,3.0,8.47658766486963e-06,8.557964415914798e-06,7.99067258937787e-06,4.082656178839625e-06,5.959043391700424e-07
4.0,0.58,20.0,4.0,4.0,0.0,1.5515454897990505e-06,1.3911290164427616e-06,4.414160284626655e-07,4.2415223409036433e-08
4.0,0.58,20.0,4.0,5.0,0.0,2.5206100748313054e-07,2.1510887341706702e-07,3.823550839034252e-08,2.4152214489246866e-09
4.0,0.58,20.0,5.0,0.0,4.238293832434815e-05,3.9592021340769575e-05,3.8508956643946085e-05,3.380290124545637e-05,8.821600560059235e-06
4.0,0.58,20.0,5.0,1.0,1.695317532973926e-05,1.8157121037892155e-05,1.7317550363757938e-05,1.193493273350145e-05,2.511612243678751e-06
4.0,0.58,20.0,5.0,2.0,0.0,5.364514293174561e-06,4.985584911794539e-06,2.4710129183842326e-06,3.575426035020254e-07
4.0,0.58,20.0,5.0,3.0,0.0,1.2579632527589186e-06,1.1259744734201575e-06,3.536372720072957e-07,3.393217872722915e-08
4.0,0.58,20.0,5.0,4.0,0.0,2.5206100748313033e-07,2.1510887341706776e-07,3.823550839034252e-08,2.4152214489246866e-09
4.0,0.58,20.0,5.0,5.0,0.0,4.491345208564323e-08,3.6251179992606285e-08,3.3119695214748283e-09,1.3752832541023697e-10
4.0,0.58,50.0,0.0,0.0,0.27612363224203323,0.28346979065532474,0.2842276777315849,0.28860761508957933,0.24383826370323813
4.0,0.58,50.0,0.0,1.0,0.1498103666245259,0.16055751512631125,0.16003396384713722,0.1531447848738454,0.17205839032747053
4.0,0.58,50.0,0.0,2.0,0.06360347007280177,0.057471878920151764,0.05744415195092616,0.059191261635513887,0.060704356306665805
4.0,0.58,50.0,0.0,3.0,0.016761846636732202,0.016682694962702613,0.016735929254308026,0.018358026451698414,0.014278171759378181
4.0,0.58,50.0,0.0,4.0,0.004751732856706919,0.004299434705353704,0.004314926745482779,0.004537922522312312,0.0025187589638593845
4.0,0.58,50.0,0.0,5.0,0.0007192990104189372,0.0010281067656417967,0.0010265733280002216,0.0009127117429315549,0.0003554598908003774
4.0,0.58,50.0,0.0,6.0,0.00019617245738698288,0.00023382721002519484,0.00023075185014959502,0.00015366637017978825,4.1803568007361373e-05
4.0,0.58,50.0,0.0,7.0,2.1796939709664764e-05,5.135090352264407e-05,4.972663795672781e-05,2.2201748307511536e-05,4.213949333261634e-06
4.0,0.58,50.0,0.0,8.0,0.0,1.0996022874874144e-05,1.03734265699579e-05,2.8076078924391496e-06,3.71683533272759e-07
4.0,0.58,50.0,1.0,0.0,0.14669340424604385,0.16055751512631125,0.16003396384713722,0.1531447848738454,0.17205839032747053
4.0,0.58,50.0,1.0,1.0,0.09446793670168709,0.09803005063327933,0.09791795881963664,0.09332814791540421,0.12140871261333161
4.0,0.58,50.0,1.0,2.0,0.043550285539910194,0.03735164538575659,0.037436557252974,0.03910057461904777,0.04283451527813454
4.0,0.58,50.0,1.0,3.0,0.013470508740572824,0.011410167146689347,0.011435984593100908,0.012474916578509597,0.010075035855437538
4.0,0.58,50.0,1.0,4.0,0.003596495052094686,0.003062849779618085,0.0030529216639451715,0.0031085858283703915,0.001777299454001887
4.0,0.58,50.0,1.0,5.0,0.0006539081912899429,0.0007558045753131323,0.0007444620416596675,0.0006265718779477208,0.00025082140804416825
