model,replicate,realization,temperature,lag,block_size,block_count,particle_window_count,predicted_msd,observed_msd,msd_relative_error,predicted_ngp,observed_ngp,ngp_absolute_error,surrogate_realizations,surrogate_iteration_count,surrogate_base_seed,heldout_path_used_in_prediction,macro_fit_parameter_count,calibration_path_distribution_used,microdynamic_closure_claim_allowed,spatial_facilitation_claim_allowed,thermodynamic_claim_allowed,predicted_fs_k2,observed_fs_k2,absolute_error_fs_k2,predicted_fs_k4,observed_fs_k4,absolute_error_fs_k4,predicted_fs_k7p25,observed_fs_k7p25,absolute_error_fs_k7p25,parent_id,source_doi,source_sha256,source_frame_index,velocity_seed,trajectory_sha256,trajectory_size_bytes,trajectory_hash_scope
radial_multivariate_surrogate,2.0,2.0,0.45,200.0,20.0,10.0,789757.0,0.07826052302350946,0.06724485325845257,0.16381431784405343,0.6061232752792092,2.1053026915279753,1.4991794162487662,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9499139592807567,0.9579937366175421,0.008079777336785332,0.8206550011115501,0.8562828584879376,0.03562785737638752,0.5519189584100361,0.6480499865399985,0.09613102812996233,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,2.0,0.45,500.0,20.0,25.0,740602.0,0.1333863069709477,0.1073797564638258,0.24219230294010763,0.8789521831218181,2.3654625478366693,1.4865103647148512,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9178394681875899,0.9359506294503632,0.018111161262773345,0.7307038919924574,0.8005729633027215,0.0698690713102641,0.42428656810603,0.5679871984961697,0.14370063039013975,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,2.0,0.45,1000.0,20.0,50.0,658677.0,0.22219062527478334,0.171315127140714,0.2969702616645258,1.0813095375201507,2.1878435702506227,1.106534032730472,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8713106275456544,0.9031995585846249,0.0318889310389705,0.627701267720339,0.7283672041708552,0.10066593645051625,0.3229227286519646,0.4797847508304132,0.15686202217844863,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,2.0,0.45,2000.0,20.0,100.0,494827.0,0.3995372685731158,0.30417451341716534,0.31351329894350344,1.2543410065583531,1.7285262993440798,0.47418529278572663,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7933656613130634,0.8413429351086408,0.04797727379557737,0.5010445848261303,0.6109579893966665,0.10991340457053611,0.23137255119207945,0.3600406540179815,0.12866810282590208,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,2.0,0.45,3000.0,20.0,150.0,330977.0,0.5729434253620095,0.43061894250681476,0.33051143088751234,1.2793484285713,1.4125656124190522,0.13321718384775227,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7302806239226293,0.7881757849378997,0.05789516101527048,0.4229017565659852,0.5238939683641092,0.10099221179812395,0.17981543186454765,0.28726954685338274,0.10745411498883509,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,3.0,0.45,20.0,20.0,1.0,819250.0,0.039621033103750015,0.038152024480352674,0.03850408054109544,0.07083351441233754,0.6641054641430317,0.5932719497306942,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9739559110725863,0.975085284203826,0.0011293731312397304,0.9000893445931287,0.9059230562568693,0.005833711663740582,0.7097175966511894,0.7335770580014349,0.023859461350245526,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,3.0,0.45,100.0,20.0,5.0,806142.0,0.05810834243756674,0.052775278088095054,0.1010523211373604,0.21451012717742768,1.6163795842344126,1.401869457056985,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9621548476648023,0.9663158180281514,0.004160970363349059,0.8585798141702834,0.8792594732386941,0.02067965906841074,0.6162312061823593,0.6847219017867405,0.06849069560438126,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,3.0,0.45,200.0,20.0,10.0,789757.0,0.07772047186977049,0.06724485325845257,0.15578320278364433,0.36565126529179337,2.1053026915279753,1.739651426236182,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9499613135562939,0.9579937366175421,0.008032423061248184,0.8187591879786279,0.8562828584879376,0.037523670509309714,0.5421923735128114,0.6480499865399985,0.1058576130271871,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,3.0,0.45,500.0,20.0,25.0,740602.0,0.13201216933719317,0.1073797564638258,0.2293953132745794,0.7136975664850698,2.3654625478366693,1.6517649813515995,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9181443924309226,0.9359506294503632,0.01780623701944062,0.7290982447466638,0.8005729633027215,0.07147471855605769,0.418380776020557,0.5679871984961697,0.14960642247561273,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,3.0,0.45,1000.0,20.0,50.0,658677.0,0.21941218556408348,0.171315127140714,0.28075196409166914,0.965176597529299,2.1878435702506227,1.2226669727213237,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8719272789689378,0.9031995585846249,0.031272279615687015,0.6260225594216873,0.7283672041708552,0.10234464474916793,0.32028709225999974,0.4797847508304132,0.15949765857041348,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,3.0,0.45,2000.0,20.0,100.0,494827.0,0.39179950099172167,0.30417451341716534,0.2880747193121389,1.1351178791465144,1.7285262993440798,0.5934084201975653,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.795245049905505,0.8413429351086408,0.046097885203135736,0.5036271648202543,0.6109579893966665,0.10733082457641219,0.23398348831311575,0.3600406540179815,0.12605716570486578,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,3.0,0.45,3000.0,20.0,150.0,330977.0,0.563342630239156,0.43061894250681476,0.30821609230588076,1.2223109203146092,1.4125656124190522,0.190254692104443,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7336970328844421,0.7881757849378997,0.054478752053457646,0.43027641942138173,0.5238939683641092,0.09361754894272745,0.18385804496326677,0.28726954685338274,0.10341150189011597,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,3.0,0.45,20.0,20.0,1.0,819250.0,0.03962103310375001,0.038152024480352674,0.03850408054109522,0.6476841420797537,0.6641054641430317,0.016421322063278065,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9741455621829547,0.975085284203826,0.0009397220208713364,0.9025749128287863,0.9059230562568693,0.0033481434280829836,0.7257303181526874,0.7335770580014349,0.007846739848747508,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,3.0,0.45,100.0,20.0,5.0,806142.0,0.05835179438921995,0.052775278088095054,0.1056653134411969,0.4881199499767246,1.6163795842344126,1.128259634257688,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9621931572597283,0.9663158180281514,0.004122660768423048,0.8602766876801335,0.8792594732386941,0.01898278555856059,0.6262498444835436,0.6847219017867405,0.058472057303196934,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,3.0,0.45,200.0,20.0,10.0,789757.0,0.07829408602871385,0.06724485325845257,0.1643134341864656,0.5992694597209118,2.1053026915279753,1.5060332318070635,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9498877351602696,0.9579937366175421,0.008106001457272471,0.8205238975161634,0.8562828584879376,0.03575896097177422,0.5515759570970795,0.6480499865399985,0.09647402944291894,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,3.0,0.45,500.0,20.0,25.0,740602.0,0.133664923261258,0.1073797564638258,0.24478698465187132,0.8856126003510985,2.3654625478366693,1.4798499474855709,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9176891093882033,0.9359506294503632,0.018261520062159975,0.7301872495427174,0.8005729633027215,0.07038571376000413,0.423790565808585,0.5679871984961697,0.14419663268758476,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,3.0,0.45,1000.0,20.0,50.0,658677.0,0.22352906269610678,0.171315127140714,0.3047829834227396,1.0622585546593766,2.1878435702506227,1.1255850155912461,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8704892286978858,0.9031995585846249,0.032710329886739054,0.6248505031982035,0.7283672041708552,0.10351670097265175,0.31954957903783676,0.4797847508304132,0.16023517179257646,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,3.0,0.45,2000.0,20.0,100.0,494827.0,0.4037903539612878,0.30417451341716534,0.3274956847140662,1.1560632524315282,1.7285262993440798,0.5724630469125516,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7906317435711414,0.8413429351086408,0.05071119153749937,0.49645906776924487,0.6109579893966665,0.11449892162742159,0.22708598102854602,0.3600406540179815,0.1329546729894355,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,3.0,0.45,3000.0,20.0,150.0,330977.0,0.5828312397505496,0.43061894250681476,0.35347329673340133,1.109401772357982,1.4125656124190522,0.3031638400610701,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.725416342433035,0.7881757849378997,0.06275944250486476,0.4187847433015042,0.5238939683641092,0.10510922506260495,0.17217531236239572,0.28726954685338274,0.11509423449098702,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,4.0,0.45,20.0,20.0,1.0,819250.0,0.039621033103750015,0.038152024480352674,0.03850408054109544,0.07136610979810509,0.6641054641430317,0.5927393543449266,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9739556763131934,0.975085284203826,0.0011296078906326557,0.9000856650294629,0.9059230562568693,0.005837391227406452,0.7096799391056492,0.7335770580014349,0.02389711889578572,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,4.0,0.45,100.0,20.0,5.0,806142.0,0.058116822262753796,0.052775278088095054,0.10121299911944326,0.21095513860738868,1.6163795842344126,1.405424445627024,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9621468509117342,0.9663158180281514,0.004168967116417122,0.8585308977490663,0.8792594732386941,0.02072857548962781,0.6160757424435614,0.6847219017867405,0.06864615934317908,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,4.0,0.45,200.0,20.0,10.0,789757.0,0.07774204649829963,0.06724485325845257,0.15610403965789876,0.3708874501355195,2.1053026915279753,1.7344152413924558,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9499527458950479,0.9579937366175421,0.008040990722494201,0.818781006986526,0.8562828584879376,0.03750185150141161,0.5424369586002946,0.6480499865399985,0.10561302793970384,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,4.0,0.45,500.0,20.0,25.0,740602.0,0.1317282810608015,0.1073797564638258,0.2267515349150402,0.6994946987256694,2.3654625478366693,1.665967849111,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9182437357885784,0.9359506294503632,0.017706893661784795,0.7290993408102687,0.8005729633027215,0.07147362249245282,0.41826567063713144,0.5679871984961697,0.1497215278590383,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,4.0,0.45,1000.0,20.0,50.0,658677.0,0.21891800262405564,0.171315127140714,0.2778673213384233,0.9543253124085762,2.1878435702506227,1.2335182578420465,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8720294367046575,0.9031995585846249,0.031170121879967372,0.6254745360275686,0.7283672041708552,0.10289266814328657,0.3189399025649806,0.4797847508304132,0.1608448482654326,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,4.0,0.45,2000.0,20.0,100.0,494827.0,0.3950954111501402,0.30417451341716534,0.298910308794609,1.152122042769578,1.7285262993440798,0.5764042565745018,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7939567741194505,0.8413429351086408,0.04738616098919024,0.5010659170875426,0.6109579893966665,0.1098920723091239,0.22949723606501202,0.3600406540179815,0.1305434179529695,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,4.0,0.45,3000.0,20.0,150.0,330977.0,0.5688946955188021,0.43061894250681476,0.32110931350819305,1.2137736592714643,1.4125656124190522,0.1987919531475879,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.730638830891989,0.7881757849378997,0.05753695404591075,0.4251596122525939,0.5238939683641092,0.09873435611151526,0.17851750657594864,0.28726954685338274,0.1087520402774341,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,4.0,0.45,20.0,20.0,1.0,819250.0,0.039621033103750015,0.038152024480352674,0.03850408054109544,0.647684142079753,0.6641054641430317,0.01642132206327873,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9741469978250781,0.975085284203826,0.0009382863787479323,0.9025905107237084,0.9059230562568693,0.003332545533160869,0.7257992584271777,0.7335770580014349,0.0077777995742571715,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,4.0,0.45,100.0,20.0,5.0,806142.0,0.05831679348654159,0.052775278088095054,0.10500210703193957,0.4777582540191234,1.6163795842344126,1.1386213302152892,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9622059623037917,0.9663158180281514,0.004109855724359623,0.8602825946761236,0.8792594732386941,0.018976878562570576,0.6261781239554532,0.6847219017867405,0.05854377783128728,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,4.0,0.45,200.0,20.0,10.0,789757.0,0.07818608629726746,0.06724485325845257,0.16270736730977386,0.5711787759278617,2.1053026915279753,1.5341239156001136,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9499210521640663,0.9579937366175421,0.008072684453475754,0.8205016751795341,0.8562828584879376,0.03578118330840352,0.5514474186453123,0.6480499865399985,0.09660256789468613,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,4.0,0.45,500.0,20.0,25.0,740602.0,0.13336491047837706,0.1073797564638258,0.24199304291871027,0.8543665096698001,2.3654625478366693,1.5110960381668692,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.917767880378159,0.9359506294503632,0.018182749072204185,0.7302270882821026,0.8005729633027215,0.07034587502061895,0.4232198549976721,0.5679871984961697,0.14476734349849762,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,4.0,0.45,1000.0,20.0,50.0,658677.0,0.22199662667694217,0.171315127140714,0.29583785379676164,1.0805007726161153,2.1878435702506227,1.1073427976345074,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8712135855360748,0.9031995585846249,0.03198597304855011,0.6259332762589533,0.7283672041708552,0.10243392791190187,0.3206123696503051,0.4797847508304132,0.15917238118010812,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,4.0,0.45,2000.0,20.0,100.0,494827.0,0.39740821712911695,0.30417451341716534,0.30651385832607425,1.1224984013228143,1.7285262993440798,0.6060278980212654,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7928961867458469,0.8413429351086408,0.048446748362793834,0.4984213066161669,0.6109579893966665,0.11253668278049955,0.2283640142095328,0.3600406540179815,0.1316766398084487,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
radial_multivariate_surrogate,2.0,4.0,0.45,3000.0,20.0,150.0,330977.0,0.5717086983641739,0.43061894250681476,0.3276440999924808,1.1535844481120456,1.4125656124190522,0.2589811643070066,8.0,110.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7288669774688692,0.7881757849378997,0.059308807469030556,0.4228838437344187,0.5238939683641092,0.1010101246296905,0.18061383963615615,0.28726954685338274,0.10665570721722659,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
phase_randomized_cross_spectrum,2.0,5.0,0.45,20.0,20.0,1.0,819250.0,0.039621033103750015,0.038152024480352674,0.03850408054109544,0.07029183880799028,0.6641054641430317,0.5938136253350415,8.0,0.0,211003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9739555282971794,0.975085284203826,0.0011297559066466567,0.9000833031766998,0.9059230562568693,0.005839753080169485,0.7096583172536848,0.7335770580014349,0.023918740747750133,10.5281/zenodo.7469766:a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,10.5281/zenodo.7469766,a5fc820faf564c3d69cc1adfc861de11c6cd8a113e7bcd89aa7463f9358e18a2,35000,45157,5890bce162183b3a622ee4bbd45b3fcd97dccc84ed9527142f8d3ea52da05f61,1574632394,complete_file
